,_id,_index,mac,create_at_time,recv_at_time,frameCnt,data,company,road,slot_num,gwip,magX,magY,magZ,magT
24,AV2hC3C4-R03vmj0MKED,parking_record_index_v2,101a0d01019a,2017-08-02T03:44:27.830Z,2017-08-02T03:44:27.000Z,1150,fcffff072cff8a005fff30,yilan,宜蘭市中山路二段,111,10.5.151.1,-212,138,-161,48
25,AV2hC2T9-R03vmj0MKD-,parking_record_index_v2,101a0d01019a,2017-08-02T03:44:24.827Z,2017-08-02T03:44:24.000Z,1149,fcffff072eff910066ff2f,yilan,宜蘭市中山路二段,111,10.5.151.1,-210,145,-154,47
26,AV2hC1lE-R03vmj0MKD6,parking_record_index_v2,101a0d01019a,2017-08-02T03:44:21.827Z,2017-08-02T03:44:21.000Z,1148,fcffff0730ff94006dff30,yilan,宜蘭市中山路二段,111,10.5.151.1,-208,148,-147,48
27,AV2hC02T-R03vmj0MKD3,parking_record_index_v2,101a0d01019a,2017-08-02T03:44:18.834Z,2017-08-02T03:44:18.000Z,1147,fcffff0734ff94007dff2f,yilan,宜蘭市中山路二段,111,10.5.151.1,-204,148,-131,47
28,AV2hC0H5-R03vmj0MKD2,parking_record_index_v2,101a0d01019a,2017-08-02T03:44:15.864Z,2017-08-02T03:44:15.000Z,1146,fcffff0742ff9500baff2f,yilan,宜蘭市中山路二段,111,10.5.151.1,-190,149,-70,47
29,AV2hCzYy-R03vmj0MKDy,parking_record_index_v2,101a0d01019a,2017-08-02T03:44:12.849Z,2017-08-02T03:44:12.000Z,1145,fcffff0746ff8800b7ff2f,yilan,宜蘭市中山路二段,111,10.5.151.1,-186,136,-73,47
30,AV2hCyqF-R03vmj0MKDv,parking_record_index_v2,101a0d01019a,2017-08-02T03:44:09.860Z,2017-08-02T03:44:09.000Z,1144,fcffff0754ff620096ff2f,yilan,宜蘭市中山路二段,111,10.5.151.1,-172,98,-106,47
31,AV2hCxTS-R03vmj0MKDs,parking_record_index_v2,101a0d01019a,2017-08-02T03:44:04.305Z,2017-08-02T03:44:03.000Z,1143,fcffff075fff590042ff2f,yilan,宜蘭市中山路二段,111,192.168.88.113,-161,89,-190,47
32,AV2hCxPL-R03vmj0MKDr,parking_record_index_v2,101a0d01019a,2017-08-02T03:44:04.042Z,2017-08-02T03:44:03.000Z,1143,fcffff075fff590042ff2f,yilan,宜蘭市中山路二段,111,192.168.88.122,-161,89,-190,47
33,AV2hCxPF-R03vmj0MKDq,parking_record_index_v2,101a0d01019a,2017-08-02T03:44:04.036Z,2017-08-02T03:42:48.000Z,1143,fcffff075fff590042ff2f,yilan,宜蘭市中山路二段,111,192.168.0.225,-161,89,-190,47
34,AV2hCxOr-R03vmj0MKDp,parking_record_index_v2,101a0d01019a,2017-08-02T03:44:04.010Z,2017-08-02T03:44:03.000Z,1143,fcffff075fff590042ff2f,yilan,宜蘭市中山路二段,111,192.168.0.3,-161,89,-190,47
35,AV2hCxON-R03vmj0MKDo,parking_record_index_v2,101a0d01019a,2017-08-02T03:44:03.980Z,2017-08-02T03:44:03.000Z,1143,fcffff075fff590042ff2f,yilan,宜蘭市中山路二段,111,10.5.180.16,-161,89,-190,47
36,AV2hCxM5-R03vmj0MKDn,parking_record_index_v2,101a0d01019a,2017-08-02T03:44:03.896Z,2017-08-02T03:44:03.000Z,1143,fcffff075fff590042ff2f,yilan,宜蘭市中山路二段,111,192.168.88.150,-161,89,-190,47
37,AV2hCxMG-R03vmj0MKDm,parking_record_index_v2,101a0d01019a,2017-08-02T03:44:03.844Z,2017-08-02T03:44:03.000Z,1143,fcffff075fff590042ff2f,yilan,宜蘭市中山路二段,111,10.5.151.1,-161,89,-190,47
38,AV2hCwcx-R03vmj0MKDi,parking_record_index_v2,101a0d01019a,2017-08-02T03:44:00.816Z,2017-08-02T03:44:00.000Z,1142,fcffff074eff710028ff2f,yilan,宜蘭市中山路二段,111,10.5.151.1,-178,113,-216,47
39,AV2hCvug-R03vmj0MKDc,parking_record_index_v2,101a0d01019a,2017-08-02T03:43:57.855Z,2017-08-02T03:43:57.000Z,1141,fcffff073cffa2000dff2f,yilan,宜蘭市中山路二段,111,10.5.151.1,-196,162,-243,47
40,AV2hCu_S-R03vmj0MKDa,parking_record_index_v2,101a0d01019a,2017-08-02T03:43:54.833Z,2017-08-02T03:43:54.000Z,1140,fcffff073dff9d0013ff2f,yilan,宜蘭市中山路二段,111,10.5.151.1,-195,157,-237,47
41,AV2hCuQz-R03vmj0MKDX,parking_record_index_v2,101a0d01019a,2017-08-02T03:43:51.858Z,2017-08-02T03:43:51.000Z,1139,fcffff0740ff88002eff2f,yilan,宜蘭市中山路二段,111,10.5.151.1,-192,136,-210,47
42,AV2hCth_-R03vmj0MKDU,parking_record_index_v2,101a0d01019a,2017-08-02T03:43:48.861Z,2017-08-02T03:43:48.000Z,1138,fcffff073bff69003aff2f,yilan,宜蘭市中山路二段,111,10.5.151.1,-197,105,-198,47
43,AV2hCszG-R03vmj0MKDS,parking_record_index_v2,101a0d01019a,2017-08-02T03:43:45.861Z,2017-08-02T03:43:45.000Z,1137,fcffff072aff7b003cff2f,yilan,宜蘭市中山路二段,111,10.5.151.1,-214,123,-196,47
44,AV2hCsHt-R03vmj0MKDQ,parking_record_index_v2,101a0d01019a,2017-08-02T03:43:43.084Z,2017-08-02T03:43:42.000Z,1136,fcffff07e8fec30046ff2f,yilan,宜蘭市中山路二段,111,10.5.151.1,-280,195,-186,47
45,AV2hCrcB-R03vmj0MKDL,parking_record_index_v2,101a0d01019a,2017-08-02T03:43:40.288Z,2017-08-02T03:43:39.000Z,1135,fcffff0795fefe0088ff2f,yilan,宜蘭市中山路二段,111,192.168.88.122,-363,254,-120,47
46,AV2hCrVw-R03vmj0MKDJ,parking_record_index_v2,101a0d01019a,2017-08-02T03:43:39.887Z,2017-08-02T03:43:39.000Z,1135,fcffff0795fefe0088ff2f,yilan,宜蘭市中山路二段,111,192.168.88.150,-363,254,-120,47
47,AV2hCrVp-R03vmj0MKDI,parking_record_index_v2,101a0d01019a,2017-08-02T03:43:39.880Z,2017-08-02T03:43:39.000Z,1135,fcffff0795fefe0088ff2f,yilan,宜蘭市中山路二段,111,192.168.88.113,-363,254,-120,47
48,AV2hCrVm-R03vmj0MKDH,parking_record_index_v2,101a0d01019a,2017-08-02T03:43:39.877Z,2017-08-02T03:43:39.000Z,1135,fcffff0795fefe0088ff2f,yilan,宜蘭市中山路二段,111,192.168.0.3,-363,254,-120,47
49,AV2hCrVh-R03vmj0MKDG,parking_record_index_v2,101a0d01019a,2017-08-02T03:43:39.872Z,2017-08-02T03:42:24.000Z,1135,fcffff0795fefe0088ff2f,yilan,宜蘭市中山路二段,111,192.168.0.225,-363,254,-120,47
50,AV2hCrVI-R03vmj0MKDF,parking_record_index_v2,101a0d01019a,2017-08-02T03:43:39.847Z,2017-08-02T03:43:39.000Z,1135,fcffff0795fefe0088ff2f,yilan,宜蘭市中山路二段,111,10.5.151.1,-363,254,-120,47
51,AV2hCrVC-R03vmj0MKDE,parking_record_index_v2,101a0d01019a,2017-08-02T03:43:39.841Z,2017-08-02T03:43:39.000Z,1135,fcffff0795fefe0088ff2f,yilan,宜蘭市中山路二段,111,10.5.180.16,-363,254,-120,47
52,AV2hCqmA-R03vmj0MKDB,parking_record_index_v2,101a0d01019a,2017-08-02T03:43:36.831Z,2017-08-02T03:43:36.000Z,1134,fcffff07a0fef1008eff2f,yilan,宜蘭市中山路二段,111,10.5.151.1,-352,241,-114,47
53,AV2hCp3X-R03vmj0MKC_,parking_record_index_v2,101a0d01019a,2017-08-02T03:43:33.846Z,2017-08-02T03:43:33.000Z,1133,fcffff07cefeb800a6ff2f,yilan,宜蘭市中山路二段,111,10.5.151.1,-306,184,-90,47
54,AV2hCpIG-R03vmj0MKC8,parking_record_index_v2,101a0d01019a,2017-08-02T03:43:30.821Z,2017-08-02T03:43:30.000Z,1132,fcffff0738ff960087ff2f,yilan,宜蘭市中山路二段,111,10.5.151.1,-200,150,-121,47
55,AV2hCoZm-R03vmj0MKC5,parking_record_index_v2,101a0d01019a,2017-08-02T03:43:27.845Z,2017-08-02T03:43:27.000Z,1131,fcffff0738ff920085ff2f,yilan,宜蘭市中山路二段,111,10.5.151.1,-200,146,-123,47
56,AV2hCnrS-R03vmj0MKC3,parking_record_index_v2,101a0d01019a,2017-08-02T03:43:24.881Z,2017-08-02T03:43:24.000Z,1130,fcffff0738ff830083ff2f,yilan,宜蘭市中山路二段,111,10.5.151.1,-200,131,-125,47
57,AV2hCm8S-R03vmj0MKC0,parking_record_index_v2,101a0d01019a,2017-08-02T03:43:21.873Z,2017-08-02T03:43:21.000Z,1129,fcffff0735ff6e007aff2f,yilan,宜蘭市中山路二段,111,10.5.151.1,-203,110,-134,47
58,AV2hCmNE-R03vmj0MKCx,parking_record_index_v2,101a0d01019a,2017-08-02T03:43:18.851Z,2017-08-02T03:43:18.000Z,1128,fcffff0733ff6e007dff2f,yilan,宜蘭市中山路二段,111,10.5.151.1,-205,110,-131,47
59,AV2hCkwP-R03vmj0MKCq,parking_record_index_v2,101a0d01019a,2017-08-02T03:43:12.910Z,2017-08-02T03:43:12.000Z,1127,fcffff0731ff7b005eff2f,yilan,宜蘭市中山路二段,111,192.168.88.150,-207,123,-162,47
60,AV2hCkwJ-R03vmj0MKCp,parking_record_index_v2,101a0d01019a,2017-08-02T03:43:12.904Z,2017-08-02T03:43:12.000Z,1127,fcffff0731ff7b005eff2f,yilan,宜蘭市中山路二段,111,192.168.88.113,-207,123,-162,47
61,AV2hCkwD-R03vmj0MKCo,parking_record_index_v2,101a0d01019a,2017-08-02T03:43:12.898Z,2017-08-02T03:41:57.000Z,1127,fcffff0731ff7b005eff2f,yilan,宜蘭市中山路二段,111,192.168.0.225,-207,123,-162,47
62,AV2hCkv4-R03vmj0MKCn,parking_record_index_v2,101a0d01019a,2017-08-02T03:43:12.887Z,2017-08-02T03:43:12.000Z,1127,fcffff0731ff7b005eff2f,yilan,宜蘭市中山路二段,111,192.168.88.122,-207,123,-162,47
