,_id,_index,mac,create_at_time,recv_at_time,frameCnt,data,company,road,slot_num,gwip,magX,magY,magZ,magT
0,AV2hDgzG-R03vmj0MKHe,parking_record_index_v2,101a0d01019a,2017-08-02T03:47:18.853Z,2017-08-02T03:47:18.000Z,1207,fcffff072fff7b005eff30,yilan,宜蘭市中山路二段,111,192.168.0.3,-209,123,-162,48
1,AV2hDgy6-R03vmj0MKHd,parking_record_index_v2,101a0d01019a,2017-08-02T03:47:18.841Z,2017-08-02T03:47:18.000Z,1207,fcffff072fff7b005eff30,yilan,宜蘭市中山路二段,111,10.5.180.16,-209,123,-162,48
2,AV2hDgEW-R03vmj0MKHc,parking_record_index_v2,101a0d01019a,2017-08-02T03:47:15.861Z,2017-08-02T03:47:15.000Z,1206,fcffff072fff7c005dff30,yilan,宜蘭市中山路二段,111,10.5.151.1,-209,124,-163,48
3,AV2hDfUy-R03vmj0MKHY,parking_record_index_v2,101a0d01019a,2017-08-02T03:47:12.817Z,2017-08-02T03:47:12.000Z,1205,fcffff072fff7e005bff30,yilan,宜蘭市中山路二段,111,10.5.151.1,-209,126,-165,48
4,AV2hDemR-R03vmj0MKHU,parking_record_index_v2,101a0d01019a,2017-08-02T03:47:09.840Z,2017-08-02T03:47:09.000Z,1204,fcffff072fff7f005bff30,yilan,宜蘭市中山路二段,111,10.5.151.1,-209,127,-165,48
5,AV2hDd3W-R03vmj0MKHR,parking_record_index_v2,101a0d01019a,2017-08-02T03:47:06.837Z,2017-08-02T03:47:06.000Z,1203,fcffff0730ff7e005cff30,yilan,宜蘭市中山路二段,111,10.5.151.1,-208,126,-164,48
6,AV2hDdJZ-R03vmj0MKHP,parking_record_index_v2,101a0d01019a,2017-08-02T03:47:03.896Z,2017-08-02T03:47:03.000Z,1202,fcffff0730ff7e005cff30,yilan,宜蘭市中山路二段,111,10.5.151.1,-208,126,-164,48
7,AV2hDcZh-R03vmj0MKHJ,parking_record_index_v2,101a0d01019a,2017-08-02T03:47:00.832Z,2017-08-02T03:47:00.000Z,1201,fcffff0730ff7e005cff30,yilan,宜蘭市中山路二段,111,10.5.151.1,-208,126,-164,48
8,AV2hDbq6-R03vmj0MKHG,parking_record_index_v2,101a0d01019a,2017-08-02T03:46:57.848Z,2017-08-02T03:46:57.000Z,1200,fcffff0730ff7c005fff2f,yilan,宜蘭市中山路二段,111,10.5.151.1,-208,124,-161,47
9,AV2hDa9F-R03vmj0MKHC,parking_record_index_v2,101a0d01019a,2017-08-02T03:46:54.916Z,2017-08-02T03:46:54.000Z,1199,fcffff0730ff7b0060ff30,yilan,宜蘭市中山路二段,111,192.168.88.113,-208,123,-160,48
