,Unnamed: 0,_id,_index,mac,create_at_time,recv_at_time,frameCnt,data,company,road,slot_num,gwip,magX,magY,magZ,magT,mag_len,magX_WO_offset,magY_WO_offset,magZ_WO_offset,mag_len_WO_offset,SPE1_X,SPE1_Y,SPE1_Z,SPE1_T,SPE2_X,SPE2_Y,SPE2_Z,SPE2_T,SPE3_X,SPE3_Y,SPE3_Z,SPE3_T,SPE4_X,SPE4_Y,SPE4_Z,SPE4_T,SPE5_X,SPE5_Y,SPE5_Z,SPE5_T
0,0,AV2hDgzG-R03vmj0MKHe,parking_record_index_v2,101a0d01019a,2017-08-02T03:47:18.853Z,2017-08-02T03:47:18.000Z,1207,fcffff072fff7b005eff30,yilan,宜蘭市中山路二段,111,192.168.0.3,-209,123,-162,48,291.64018927438656,0,0,0,0.0,-110.0,79.8,-222.8,48.0,-206.0,170.4,-196.0,48.0,-204.2,117.4,-241.6,47.0,-436.6,154.0,5.8,46.2,-189.6,124.4,-118.6,45.6
1,1,AV2hDgy6-R03vmj0MKHd,parking_record_index_v2,101a0d01019a,2017-08-02T03:47:18.841Z,2017-08-02T03:47:18.000Z,1207,fcffff072fff7b005eff30,yilan,宜蘭市中山路二段,111,10.5.180.16,-209,123,-162,48,291.64018927438656,0,0,0,0.0,-110.0,79.8,-222.8,48.0,-206.0,170.4,-196.0,48.0,-204.2,117.4,-241.6,47.0,-436.6,154.0,5.8,46.2,-189.6,124.4,-118.6,45.6
2,2,AV2hDgEW-R03vmj0MKHc,parking_record_index_v2,101a0d01019a,2017-08-02T03:47:15.861Z,2017-08-02T03:47:15.000Z,1206,fcffff072fff7c005dff30,yilan,宜蘭市中山路二段,111,10.5.151.1,-209,124,-163,48,292.61920647831715,0,1,-1,1.4142135623730951,-110.0,79.8,-222.8,48.0,-206.0,170.4,-196.0,48.0,-204.2,117.4,-241.6,47.0,-436.6,154.0,5.8,46.2,-189.6,124.4,-118.6,45.6
3,3,AV2hDfUy-R03vmj0MKHY,parking_record_index_v2,101a0d01019a,2017-08-02T03:47:12.817Z,2017-08-02T03:47:12.000Z,1205,fcffff072fff7e005bff30,yilan,宜蘭市中山路二段,111,10.5.151.1,-209,126,-165,48,294.5878476787527,0,3,-3,4.242640687119285,-110.0,79.8,-222.8,48.0,-206.0,170.4,-196.0,48.0,-204.2,117.4,-241.6,47.0,-436.6,154.0,5.8,46.2,-189.6,124.4,-118.6,45.6
4,4,AV2hDemR-R03vmj0MKHU,parking_record_index_v2,101a0d01019a,2017-08-02T03:47:09.840Z,2017-08-02T03:47:09.000Z,1204,fcffff072fff7f005bff30,yilan,宜蘭市中山路二段,111,10.5.151.1,-209,127,-165,48,295.01694866566567,0,4,-3,5.0,-110.0,79.8,-222.8,48.0,-206.0,170.4,-196.0,48.0,-204.2,117.4,-241.6,47.0,-436.6,154.0,5.8,46.2,-189.6,124.4,-118.6,45.6
5,5,AV2hDd3W-R03vmj0MKHR,parking_record_index_v2,101a0d01019a,2017-08-02T03:47:06.837Z,2017-08-02T03:47:06.000Z,1203,fcffff0730ff7e005cff30,yilan,宜蘭市中山路二段,111,10.5.151.1,-208,126,-164,48,293.318939040765,1,3,-2,3.7416573867739413,-110.0,79.8,-222.8,48.0,-206.0,170.4,-196.0,48.0,-204.2,117.4,-241.6,47.0,-436.6,154.0,5.8,46.2,-189.6,124.4,-118.6,45.6
6,6,AV2hDdJZ-R03vmj0MKHP,parking_record_index_v2,101a0d01019a,2017-08-02T03:47:03.896Z,2017-08-02T03:47:03.000Z,1202,fcffff0730ff7e005cff30,yilan,宜蘭市中山路二段,111,10.5.151.1,-208,126,-164,48,293.318939040765,1,3,-2,3.7416573867739413,-110.0,79.8,-222.8,48.0,-206.0,170.4,-196.0,48.0,-204.2,117.4,-241.6,47.0,-436.6,154.0,5.8,46.2,-189.6,124.4,-118.6,45.6
7,7,AV2hDcZh-R03vmj0MKHJ,parking_record_index_v2,101a0d01019a,2017-08-02T03:47:00.832Z,2017-08-02T03:47:00.000Z,1201,fcffff0730ff7e005cff30,yilan,宜蘭市中山路二段,111,10.5.151.1,-208,126,-164,48,293.318939040765,1,3,-2,3.7416573867739413,-110.0,79.8,-222.8,48.0,-206.0,170.4,-196.0,48.0,-204.2,117.4,-241.6,47.0,-436.6,154.0,5.8,46.2,-189.6,124.4,-118.6,45.6
8,8,AV2hDbq6-R03vmj0MKHG,parking_record_index_v2,101a0d01019a,2017-08-02T03:46:57.848Z,2017-08-02T03:46:57.000Z,1200,fcffff0730ff7c005fff2f,yilan,宜蘭市中山路二段,111,10.5.151.1,-208,124,-161,47,290.7937413356759,1,1,1,1.7320508075688772,-110.0,79.8,-222.8,48.0,-206.0,170.4,-196.0,48.0,-204.2,117.4,-241.6,47.0,-436.6,154.0,5.8,46.2,-189.6,124.4,-118.6,45.6
9,9,AV2hDa9F-R03vmj0MKHC,parking_record_index_v2,101a0d01019a,2017-08-02T03:46:54.916Z,2017-08-02T03:46:54.000Z,1199,fcffff0730ff7b0060ff30,yilan,宜蘭市中山路二段,111,192.168.88.113,-208,123,-160,48,289.8154585249034,1,0,2,2.23606797749979,-110.0,79.8,-222.8,48.0,-206.0,170.4,-196.0,48.0,-204.2,117.4,-241.6,47.0,-436.6,154.0,5.8,46.2,-189.6,124.4,-118.6,45.6
