,_id,_index,mac,create_at_time,recv_at_time,frameCnt,data,company,road,slot_num,gwip,magX,magY,magZ,magT
0,AV2hFQjq-R03vmj0MKQx,parking_record_index_v2,101a0d01019a,2017-08-02T03:54:56.617Z,2017-08-02T03:54:56.000Z,1351,fcffff072cff86005fff30,yilan,宜蘭市中山路二段,111,192.168.88.113,-212,134,-161,48
1,AV2hFQia-R03vmj0MKQw,parking_record_index_v2,101a0d01019a,2017-08-02T03:54:56.537Z,2017-08-02T03:54:56.000Z,1351,fcffff072cff86005fff30,yilan,宜蘭市中山路二段,111,192.168.88.150,-212,134,-161,48
2,AV2hFQgz-R03vmj0MKQv,parking_record_index_v2,101a0d01019a,2017-08-02T03:54:56.434Z,2017-08-02T03:54:56.000Z,1351,fcffff072cff86005fff30,yilan,宜蘭市中山路二段,111,192.168.0.3,-212,134,-161,48
3,AV2hFQf5-R03vmj0MKQu,parking_record_index_v2,101a0d01019a,2017-08-02T03:54:56.376Z,2017-08-02T03:54:56.000Z,1351,fcffff072cff86005fff30,yilan,宜蘭市中山路二段,111,192.168.88.122,-212,134,-161,48
4,AV2hFQfd-R03vmj0MKQt,parking_record_index_v2,101a0d01019a,2017-08-02T03:54:56.348Z,2017-08-02T03:54:56.000Z,1351,fcffff072cff86005fff30,yilan,宜蘭市中山路二段,111,10.5.151.1,-212,134,-161,48
5,AV2hFQfB-R03vmj0MKQs,parking_record_index_v2,101a0d01019a,2017-08-02T03:54:56.320Z,2017-08-02T03:54:56.000Z,1351,fcffff072cff86005fff30,yilan,宜蘭市中山路二段,111,10.5.180.16,-212,134,-161,48
6,AV2hFP4B-R03vmj0MKQq,parking_record_index_v2,101a0d01019a,2017-08-02T03:54:53.824Z,2017-08-02T03:54:53.000Z,1350,fcffff072bff860060ff30,yilan,宜蘭市中山路二段,111,10.5.151.1,-213,134,-160,48
7,AV2hFPBk-R03vmj0MKQm,parking_record_index_v2,101a0d01019a,2017-08-02T03:54:50.339Z,2017-08-02T03:54:50.000Z,1349,fcffff072bff860060ff30,yilan,宜蘭市中山路二段,111,10.5.151.1,-213,134,-160,48
8,AV2hFOS1-R03vmj0MKQj,parking_record_index_v2,101a0d01019a,2017-08-02T03:54:47.348Z,2017-08-02T03:54:47.000Z,1348,fcffff072bff860060ff30,yilan,宜蘭市中山路二段,111,10.5.151.1,-213,134,-160,48
9,AV2hFNj2-R03vmj0MKQf,parking_record_index_v2,101a0d01019a,2017-08-02T03:54:44.341Z,2017-08-02T03:54:44.000Z,1347,fcffff072bff870060ff30,yilan,宜蘭市中山路二段,111,10.5.151.1,-213,135,-160,48
10,AV2hFM02-R03vmj0MKQb,parking_record_index_v2,101a0d01019a,2017-08-02T03:54:41.333Z,2017-08-02T03:54:41.000Z,1346,fcffff072aff850060ff30,yilan,宜蘭市中山路二段,111,10.5.151.1,-214,133,-160,48
11,AV2hFMGh-R03vmj0MKQX,parking_record_index_v2,101a0d01019a,2017-08-02T03:54:38.368Z,2017-08-02T03:54:38.000Z,1345,fcffff072bff850060ff30,yilan,宜蘭市中山路二段,111,10.5.151.1,-213,133,-160,48
12,AV2hFLXu-R03vmj0MKQW,parking_record_index_v2,101a0d01019a,2017-08-02T03:54:35.373Z,2017-08-02T03:54:35.000Z,1344,fcffff072cff860060ff30,yilan,宜蘭市中山路二段,111,10.5.151.1,-212,134,-160,48
13,AV2hFKrx-R03vmj0MKQT,parking_record_index_v2,101a0d01019a,2017-08-02T03:54:32.560Z,2017-08-02T03:53:17.000Z,1343,fcffff072cff880060ff30,yilan,宜蘭市中山路二段,111,192.168.0.225,-212,136,-160,48
14,AV2hFKrk-R03vmj0MKQS,parking_record_index_v2,101a0d01019a,2017-08-02T03:54:32.547Z,2017-08-02T03:54:32.000Z,1343,fcffff072cff880060ff30,yilan,宜蘭市中山路二段,111,192.168.0.3,-212,136,-160,48
15,AV2hFKqZ-R03vmj0MKQR,parking_record_index_v2,101a0d01019a,2017-08-02T03:54:32.472Z,2017-08-02T03:54:32.000Z,1343,fcffff072cff880060ff30,yilan,宜蘭市中山路二段,111,10.5.180.16,-212,136,-160,48
16,AV2hFKpE-R03vmj0MKQQ,parking_record_index_v2,101a0d01019a,2017-08-02T03:54:32.387Z,2017-08-02T03:54:32.000Z,1343,fcffff072cff880060ff30,yilan,宜蘭市中山路二段,111,192.168.88.113,-212,136,-160,48
17,AV2hFKo3-R03vmj0MKQP,parking_record_index_v2,101a0d01019a,2017-08-02T03:54:32.374Z,2017-08-02T03:54:32.000Z,1343,fcffff072cff880060ff30,yilan,宜蘭市中山路二段,111,192.168.88.122,-212,136,-160,48
