,_id,_index,mac,create_at_time,recv_at_time,frameCnt,data,company,road,slot_num,gwip,magX,magY,magZ,magT
0,AV2g82KF-R03vmj0MJl-,parking_record_index_v2,101a0d01019a,2017-08-02T03:18:11.331Z,2017-08-02T03:18:11.000Z,646,fcffff0712ff6a0063ff30,yilan,宜蘭市中山路二段,111,10.5.151.1,-238,106,-157,48
1,AV2g81bc-R03vmj0MJl8,parking_record_index_v2,101a0d01019a,2017-08-02T03:18:08.347Z,2017-08-02T03:18:08.000Z,645,fcffff0711ff690064ff30,yilan,宜蘭市中山路二段,111,10.5.151.1,-239,105,-156,48
2,AV2g80sn-R03vmj0MJl7,parking_record_index_v2,101a0d01019a,2017-08-02T03:18:05.350Z,2017-08-02T03:18:05.000Z,644,fcffff0711ff680066ff30,yilan,宜蘭市中山路二段,111,10.5.151.1,-239,104,-154,48
3,AV2g8z9f-R03vmj0MJl5,parking_record_index_v2,101a0d01019a,2017-08-02T03:18:02.334Z,2017-08-02T03:18:02.000Z,643,fcffff0710ff680069ff30,yilan,宜蘭市中山路二段,111,10.5.151.1,-240,104,-151,48
4,AV2g8y3W-R03vmj0MJl2,parking_record_index_v2,101a0d01019a,2017-08-02T03:17:57.845Z,2017-08-02T03:17:57.000Z,642,fcffff0713ff680065ff30,yilan,宜蘭市中山路二段,111,10.5.151.1,-237,104,-155,48
5,AV2g8yIn-R03vmj0MJl1,parking_record_index_v2,101a0d01019a,2017-08-02T03:17:54.853Z,2017-08-02T03:17:54.000Z,641,fcffff0713ff6a0064ff30,yilan,宜蘭市中山路二段,111,10.5.151.1,-237,106,-156,48
6,AV2g8xZ8-R03vmj0MJly,parking_record_index_v2,101a0d01019a,2017-08-02T03:17:51.867Z,2017-08-02T03:17:51.000Z,640,fcffff0713ff6b0063ff30,yilan,宜蘭市中山路二段,111,10.5.151.1,-237,107,-157,48
7,AV2g8w1--R03vmj0MJlx,parking_record_index_v2,101a0d01019a,2017-08-02T03:17:49.565Z,2017-08-02T03:16:33.000Z,639,fcffff0713ff6b0062ff30,yilan,宜蘭市中山路二段,111,192.168.0.225,-237,107,-158,48
8,AV2g8wzj-R03vmj0MJlw,parking_record_index_v2,101a0d01019a,2017-08-02T03:17:49.410Z,2017-08-02T03:17:49.000Z,639,fcffff0713ff6b0062ff30,yilan,宜蘭市中山路二段,111,192.168.88.122,-237,107,-158,48
9,AV2g8wtt-R03vmj0MJlv,parking_record_index_v2,101a0d01019a,2017-08-02T03:17:49.036Z,2017-08-02T03:17:48.000Z,639,fcffff0713ff6b0062ff30,yilan,宜蘭市中山路二段,111,192.168.88.150,-237,107,-158,48
10,AV2g8wro-R03vmj0MJlu,parking_record_index_v2,101a0d01019a,2017-08-02T03:17:48.903Z,2017-08-02T03:17:48.000Z,639,fcffff0713ff6b0062ff30,yilan,宜蘭市中山路二段,111,192.168.88.113,-237,107,-158,48
11,AV2g8wqn-R03vmj0MJlt,parking_record_index_v2,101a0d01019a,2017-08-02T03:17:48.838Z,2017-08-02T03:17:48.000Z,639,fcffff0713ff6b0062ff30,yilan,宜蘭市中山路二段,111,192.168.0.3,-237,107,-158,48
12,AV2g8wqg-R03vmj0MJls,parking_record_index_v2,101a0d01019a,2017-08-02T03:17:48.830Z,2017-08-02T03:17:48.000Z,639,fcffff0713ff6b0062ff30,yilan,宜蘭市中山路二段,111,10.5.180.16,-237,107,-158,48
13,AV2g8wqX-R03vmj0MJlr,parking_record_index_v2,101a0d01019a,2017-08-02T03:17:48.822Z,2017-08-02T03:17:48.000Z,639,fcffff0713ff6b0062ff30,yilan,宜蘭市中山路二段,111,10.5.151.1,-237,107,-158,48
14,AV2g8v7--R03vmj0MJlp,parking_record_index_v2,101a0d01019a,2017-08-02T03:17:45.853Z,2017-08-02T03:17:45.000Z,638,fcffff0713ff6c0062ff30,yilan,宜蘭市中山路二段,111,10.5.151.1,-237,108,-158,48
15,AV2g8vM4-R03vmj0MJll,parking_record_index_v2,101a0d01019a,2017-08-02T03:17:42.838Z,2017-08-02T03:17:42.000Z,637,fcffff0713ff6c0062ff30,yilan,宜蘭市中山路二段,111,10.5.151.1,-237,108,-158,48
16,AV2g8ueN-R03vmj0MJlj,parking_record_index_v2,101a0d01019a,2017-08-02T03:17:39.852Z,2017-08-02T03:17:39.000Z,636,fcffff0712ff6b0062ff30,yilan,宜蘭市中山路二段,111,10.5.151.1,-238,107,-158,48
17,AV2g8tva-R03vmj0MJlh,parking_record_index_v2,101a0d01019a,2017-08-02T03:17:36.856Z,2017-08-02T03:17:36.000Z,635,fcffff0711ff6c0063ff30,yilan,宜蘭市中山路二段,111,10.5.151.1,-239,108,-157,48
18,AV2g8tAX-R03vmj0MJld,parking_record_index_v2,101a0d01019a,2017-08-02T03:17:33.845Z,2017-08-02T03:17:33.000Z,634,fcffff070fff6b0068ff30,yilan,宜蘭市中山路二段,111,10.5.151.1,-241,107,-152,48
19,AV2g8sRV-R03vmj0MJla,parking_record_index_v2,101a0d01019a,2017-08-02T03:17:30.836Z,2017-08-02T03:17:30.000Z,633,fcffff0706ff6c0077ff30,yilan,宜蘭市中山路二段,111,10.5.151.1,-250,108,-137,48
20,AV2g8rif-R03vmj0MJlY,parking_record_index_v2,101a0d01019a,2017-08-02T03:17:27.838Z,2017-08-02T03:17:27.000Z,632,fcffff0701ff72007bff30,yilan,宜蘭市中山路二段,111,10.5.151.1,-255,114,-133,48
21,AV2g8rIl-R03vmj0MJlX,parking_record_index_v2,101a0d01019a,2017-08-02T03:17:26.180Z,2017-08-02T03:16:09.000Z,631,fcffff07fffe790076ff30,yilan,宜蘭市中山路二段,111,192.168.0.225,-257,121,-138,48
22,AV2g8q63-R03vmj0MJlW,parking_record_index_v2,101a0d01019a,2017-08-02T03:17:25.302Z,2017-08-02T03:17:24.000Z,631,fcffff07fffe790076ff30,yilan,宜蘭市中山路二段,111,192.168.88.122,-257,121,-138,48
23,AV2g8q0w-R03vmj0MJlV,parking_record_index_v2,101a0d01019a,2017-08-02T03:17:24.911Z,2017-08-02T03:17:24.000Z,631,fcffff07fffe790076ff30,yilan,宜蘭市中山路二段,111,192.168.88.150,-257,121,-138,48
24,AV2g8q0e-R03vmj0MJlU,parking_record_index_v2,101a0d01019a,2017-08-02T03:17:24.892Z,2017-08-02T03:17:24.000Z,631,fcffff07fffe790076ff30,yilan,宜蘭市中山路二段,111,192.168.88.113,-257,121,-138,48
25,AV2g8q0c-R03vmj0MJlT,parking_record_index_v2,101a0d01019a,2017-08-02T03:17:24.891Z,2017-08-02T03:17:24.000Z,631,fcffff07fffe790076ff30,yilan,宜蘭市中山路二段,111,10.5.180.16,-257,121,-138,48
26,AV2g8q0O-R03vmj0MJlS,parking_record_index_v2,101a0d01019a,2017-08-02T03:17:24.877Z,2017-08-02T03:17:24.000Z,631,fcffff07fffe790076ff30,yilan,宜蘭市中山路二段,111,10.5.151.1,-257,121,-138,48
27,AV2g8qz4-R03vmj0MJlR,parking_record_index_v2,101a0d01019a,2017-08-02T03:17:24.855Z,2017-08-02T03:17:24.000Z,631,fcffff07fffe790076ff30,yilan,宜蘭市中山路二段,111,192.168.0.3,-257,121,-138,48
28,AV2g8qEr-R03vmj0MJlP,parking_record_index_v2,101a0d01019a,2017-08-02T03:17:21.834Z,2017-08-02T03:17:21.000Z,630,fcffff07f6fe940063ff30,yilan,宜蘭市中山路二段,111,10.5.151.1,-266,148,-157,48
29,AV2g8pVY-R03vmj0MJlN,parking_record_index_v2,101a0d01019a,2017-08-02T03:17:18.806Z,2017-08-02T03:17:18.000Z,629,fcffff07fffe92004fff30,yilan,宜蘭市中山路二段,111,10.5.151.1,-257,146,-177,48
30,AV2g8onF-R03vmj0MJlM,parking_record_index_v2,101a0d01019a,2017-08-02T03:17:15.843Z,2017-08-02T03:17:15.000Z,628,fcffff0704ff90004cff30,yilan,宜蘭市中山路二段,111,10.5.151.1,-252,144,-180,48
31,AV2g8n4X-R03vmj0MJlJ,parking_record_index_v2,101a0d01019a,2017-08-02T03:17:12.854Z,2017-08-02T03:17:12.000Z,627,fcffff0717ff840043ff30,yilan,宜蘭市中山路二段,111,10.5.151.1,-233,132,-189,48
32,AV2g8nKY-R03vmj0MJlH,parking_record_index_v2,101a0d01019a,2017-08-02T03:17:09.911Z,2017-08-02T03:17:09.000Z,626,fcffff0728ff760039ff30,yilan,宜蘭市中山路二段,111,10.5.151.1,-216,118,-199,48
33,AV2g8maD-R03vmj0MJlF,parking_record_index_v2,101a0d01019a,2017-08-02T03:17:06.818Z,2017-08-02T03:17:06.000Z,625,fcffff0725ff73003bff30,yilan,宜蘭市中山路二段,111,10.5.151.1,-219,115,-197,48
