,Unnamed: 0,_id,_index,mac,create_at_time,recv_at_time,frameCnt,data,company,road,slot_num,gwip,magX,magY,magZ,magT,mag_len,magX_WO_offset,magY_WO_offset,magZ_WO_offset,mag_len_WO_offset,SPE1_X,SPE1_Y,SPE1_Z,SPE1_T,SPE2_X,SPE2_Y,SPE2_Z,SPE2_T,SPE3_X,SPE3_Y,SPE3_Z,SPE3_T,SPE4_X,SPE4_Y,SPE4_Z,SPE4_T,SPE5_X,SPE5_Y,SPE5_Z,SPE5_T
0,0,AV2hwj3o-R03vmj0MM25,parking_record_index_v2,101a0d01019a,2017-08-02T07:04:07.912Z,2017-08-02T07:04:07.000Z,408,fcffff0705ff5d004fff27,yilan,宜蘭市中山路二段,111,10.5.151.1,-251,93,-177,39,320.90341225982627,0,0,0,0.0,-326.8,143.6,-337.6,39.0,-246.8,146.4,-191.2,39.0,-225.4,100.0,-223.8,39.0,-162.4,143.0,-248.0,39.0,-197.0,130.0,-189.8,38.0
1,1,AV2hwjKW-R03vmj0MM23,parking_record_index_v2,101a0d01019a,2017-08-02T07:04:05.013Z,2017-08-02T07:04:01.000Z,406,fcffff0704ff5c004fff27,yilan,宜蘭市中山路二段,111,192.168.1.106,-252,92,-177,39,321.39850653044425,-1,-1,0,1.4142135623730951,-326.8,143.6,-337.6,39.0,-246.8,146.4,-191.2,39.0,-225.4,100.0,-223.8,39.0,-162.4,143.0,-248.0,39.0,-197.0,130.0,-189.8,38.0
2,2,AV2hwjI5-R03vmj0MM22,parking_record_index_v2,101a0d01019a,2017-08-02T07:04:04.920Z,2017-08-02T07:04:04.000Z,407,fcffff0704ff5c004eff27,yilan,宜蘭市中山路二段,111,10.5.151.1,-252,92,-178,39,321.9503067245006,-1,-1,-1,1.7320508075688772,-326.8,143.6,-337.6,39.0,-246.8,146.4,-191.2,39.0,-225.4,100.0,-223.8,39.0,-162.4,143.0,-248.0,39.0,-197.0,130.0,-189.8,38.0
3,3,AV2hwigg-R03vmj0MM2z,parking_record_index_v2,101a0d01019a,2017-08-02T07:04:02.336Z,2017-08-02T07:04:01.000Z,406,fcffff0704ff5c004fff27,yilan,宜蘭市中山路二段,111,192.168.0.3,-252,92,-177,39,321.39850653044425,-1,-1,0,1.4142135623730951,-326.8,143.6,-337.6,39.0,-246.8,146.4,-191.2,39.0,-225.4,100.0,-223.8,39.0,-162.4,143.0,-248.0,39.0,-197.0,130.0,-189.8,38.0
4,4,AV2hwifL-R03vmj0MM2y,parking_record_index_v2,101a0d01019a,2017-08-02T07:04:02.250Z,2017-08-02T07:04:01.000Z,406,fcffff0704ff5c004fff27,yilan,宜蘭市中山路二段,111,192.168.1.107,-252,92,-177,39,321.39850653044425,-1,-1,0,1.4142135623730951,-326.8,143.6,-337.6,39.0,-246.8,146.4,-191.2,39.0,-225.4,100.0,-223.8,39.0,-162.4,143.0,-248.0,39.0,-197.0,130.0,-189.8,38.0
5,5,AV2hwiew-R03vmj0MM2x,parking_record_index_v2,101a0d01019a,2017-08-02T07:04:02.223Z,2017-08-02T07:02:46.000Z,406,fcffff0704ff5c004fff27,yilan,宜蘭市中山路二段,111,192.168.0.225,-252,92,-177,39,321.39850653044425,-1,-1,0,1.4142135623730951,-326.8,143.6,-337.6,39.0,-246.8,146.4,-191.2,39.0,-225.4,100.0,-223.8,39.0,-162.4,143.0,-248.0,39.0,-197.0,130.0,-189.8,38.0
6,6,AV2hwic1-R03vmj0MM2w,parking_record_index_v2,101a0d01019a,2017-08-02T07:04:02.100Z,2017-08-02T07:04:01.000Z,406,fcffff0704ff5c004fff27,yilan,宜蘭市中山路二段,111,10.5.180.16,-252,92,-177,39,321.39850653044425,-1,-1,0,1.4142135623730951,-326.8,143.6,-337.6,39.0,-246.8,146.4,-191.2,39.0,-225.4,100.0,-223.8,39.0,-162.4,143.0,-248.0,39.0,-197.0,130.0,-189.8,38.0
7,7,AV2hwic0-R03vmj0MM2v,parking_record_index_v2,101a0d01019a,2017-08-02T07:04:02.099Z,2017-08-02T07:04:01.000Z,406,fcffff0704ff5c004fff27,yilan,宜蘭市中山路二段,111,10.5.151.1,-252,92,-177,39,321.39850653044425,-1,-1,0,1.4142135623730951,-326.8,143.6,-337.6,39.0,-246.8,146.4,-191.2,39.0,-225.4,100.0,-223.8,39.0,-162.4,143.0,-248.0,39.0,-197.0,130.0,-189.8,38.0
8,8,AV2hwib2-R03vmj0MM2u,parking_record_index_v2,101a0d01019a,2017-08-02T07:04:02.036Z,2017-08-02T07:04:01.000Z,406,fcffff0704ff5c004fff27,yilan,宜蘭市中山路二段,111,192.168.88.122,-252,92,-177,39,321.39850653044425,-1,-1,0,1.4142135623730951,-326.8,143.6,-337.6,39.0,-246.8,146.4,-191.2,39.0,-225.4,100.0,-223.8,39.0,-162.4,143.0,-248.0,39.0,-197.0,130.0,-189.8,38.0
9,9,AV2hwiaX-R03vmj0MM2t,parking_record_index_v2,101a0d01019a,2017-08-02T07:04:01.942Z,2017-08-02T07:04:01.000Z,406,fcffff0704ff5c004fff27,yilan,宜蘭市中山路二段,111,192.168.88.113,-252,92,-177,39,321.39850653044425,-1,-1,0,1.4142135623730951,-326.8,143.6,-337.6,39.0,-246.8,146.4,-191.2,39.0,-225.4,100.0,-223.8,39.0,-162.4,143.0,-248.0,39.0,-197.0,130.0,-189.8,38.0
10,10,AV2hwhrZ-R03vmj0MM2r,parking_record_index_v2,101a0d01019a,2017-08-02T07:03:58.936Z,2017-08-02T07:03:58.000Z,405,fcffff0700ff5c0054ff27,yilan,宜蘭市中山路二段,111,10.5.151.1,-256,92,-172,39,321.84468303826304,-5,-1,5,7.14142842854285,-326.8,143.6,-337.6,39.0,-246.8,146.4,-191.2,39.0,-225.4,100.0,-223.8,39.0,-162.4,143.0,-248.0,39.0,-197.0,130.0,-189.8,38.0
11,11,AV2hwg8F-R03vmj0MM2p,parking_record_index_v2,101a0d01019a,2017-08-02T07:03:55.909Z,2017-08-02T07:03:55.000Z,404,fcffff07f9fe570057ff27,yilan,宜蘭市中山路二段,111,10.5.151.1,-263,87,-169,39,324.49807395422243,-12,-6,8,15.620499351813308,-326.8,143.6,-337.6,39.0,-246.8,146.4,-191.2,39.0,-225.4,100.0,-223.8,39.0,-162.4,143.0,-248.0,39.0,-197.0,130.0,-189.8,38.0
12,12,AV2hwgMn-R03vmj0MM2o,parking_record_index_v2,101a0d01019a,2017-08-02T07:03:52.870Z,2017-08-02T07:03:52.000Z,403,fcffff07f2fe4b004fff27,yilan,宜蘭市中山路二段,111,10.5.151.1,-270,75,-177,39,331.44230267121907,-19,-18,0,26.1725046566048,-326.8,143.6,-337.6,39.0,-246.8,146.4,-191.2,39.0,-225.4,100.0,-223.8,39.0,-162.4,143.0,-248.0,39.0,-197.0,130.0,-189.8,38.0
13,13,AV2hwfea-R03vmj0MM2k,parking_record_index_v2,101a0d01019a,2017-08-02T07:03:49.913Z,2017-08-02T07:03:49.000Z,402,fcffff07f0fe49004dff27,yilan,宜蘭市中山路二段,111,10.5.151.1,-272,73,-179,39,333.69746777582833,-21,-20,-2,29.068883707497267,-326.8,143.6,-337.6,39.0,-246.8,146.4,-191.2,39.0,-225.4,100.0,-223.8,39.0,-162.4,143.0,-248.0,39.0,-197.0,130.0,-189.8,38.0
14,14,AV2hweva-R03vmj0MM2h,parking_record_index_v2,101a0d01019a,2017-08-02T07:03:46.905Z,2017-08-02T07:03:46.000Z,401,fcffff07e7fe450041ff27,yilan,宜蘭市中山路二段,111,10.5.151.1,-281,69,-191,39,346.70304296328294,-30,-24,-14,40.890096600521744,-326.8,143.6,-337.6,39.0,-246.8,146.4,-191.2,39.0,-225.4,100.0,-223.8,39.0,-162.4,143.0,-248.0,39.0,-197.0,130.0,-189.8,38.0
15,15,AV2hwdpC-R03vmj0MM2d,parking_record_index_v2,101a0d01019a,2017-08-02T07:03:42.401Z,2017-08-02T07:03:42.000Z,400,fcffff07cafe3800f7fe27,yilan,宜蘭市中山路二段,111,10.5.151.1,-310,56,-265,39,411.65641012864114,-59,-37,-88,112.22299229658778,-326.8,143.6,-337.6,39.0,-246.8,146.4,-191.2,39.0,-225.4,100.0,-223.8,39.0,-162.4,143.0,-248.0,39.0,-197.0,130.0,-189.8,38.0
