,_id,_index,mac,create_at_time,recv_at_time,frameCnt,data,company,road,slot_num,gwip,magX,magY,magZ,magT
0,AV2hwEXt-R03vmj0MM0h,parking_record_index_v2,101a0d01019a,2017-08-02T07:01:58.892Z,2017-08-02T07:01:58.000Z,367,fcffff070fff600058ff27,yilan,宜蘭市中山路二段,111,10.5.151.1,-241,96,-168,39
1,AV2hwDp9-R03vmj0MM0b,parking_record_index_v2,101a0d01019a,2017-08-02T07:01:55.965Z,2017-08-02T07:01:55.000Z,366,fcffff070fff610058ff27,yilan,宜蘭市中山路二段,111,192.168.0.3,-241,97,-168,39
2,AV2hwDpL-R03vmj0MM0a,parking_record_index_v2,101a0d01019a,2017-08-02T07:01:55.914Z,2017-08-02T07:01:55.000Z,366,fcffff070fff610058ff27,yilan,宜蘭市中山路二段,111,10.5.151.1,-241,97,-168,39
3,AV2hwC6g-R03vmj0MM0X,parking_record_index_v2,101a0d01019a,2017-08-02T07:01:52.927Z,2017-08-02T07:01:52.000Z,365,fcffff0710ff610057ff27,yilan,宜蘭市中山路二段,111,10.5.151.1,-240,97,-169,39
4,AV2hwCLP-R03vmj0MM0S,parking_record_index_v2,101a0d01019a,2017-08-02T07:01:49.902Z,2017-08-02T07:01:49.000Z,364,fcffff0711ff620057ff27,yilan,宜蘭市中山路二段,111,10.5.151.1,-239,98,-169,39
5,AV2hwBcm-R03vmj0MM0P,parking_record_index_v2,101a0d01019a,2017-08-02T07:01:46.917Z,2017-08-02T07:01:46.000Z,363,fcffff0715ff670058ff27,yilan,宜蘭市中山路二段,111,10.5.151.1,-235,103,-168,39
6,AV2hwAtJ-R03vmj0MM0O,parking_record_index_v2,101a0d01019a,2017-08-02T07:01:43.880Z,2017-08-02T07:01:43.000Z,362,fcffff0723ff740055ff27,yilan,宜蘭市中山路二段,111,10.5.151.1,-221,116,-171,39
7,AV2hv_-Y-R03vmj0MM0K,parking_record_index_v2,101a0d01019a,2017-08-02T07:01:40.888Z,2017-08-02T07:01:40.000Z,361,fcffff0721ff770059ff27,yilan,宜蘭市中山路二段,111,10.5.151.1,-223,119,-167,39
8,AV2hv_P6-R03vmj0MM0H,parking_record_index_v2,101a0d01019a,2017-08-02T07:01:37.913Z,2017-08-02T07:01:37.000Z,360,fcffff071eff7a005eff28,yilan,宜蘭市中山路二段,111,10.5.151.1,-226,122,-162,40
9,AV2hv9x5-R03vmj0MM0E,parking_record_index_v2,101a0d01019a,2017-08-02T07:01:31.896Z,2017-08-02T07:01:31.000Z,359,fcffff075dff920002ff28,yilan,宜蘭市中山路二段,111,10.5.151.1,-163,146,-254,40
10,AV2hv9QR-R03vmj0MM0C,parking_record_index_v2,101a0d01019a,2017-08-02T07:01:29.744Z,2017-08-02T07:01:25.000Z,358,fcffff0759ff8e00fefe28,yilan,宜蘭市中山路二段,111,192.168.1.106,-167,142,-258,40
11,AV2hv8W2-R03vmj0MMz_,parking_record_index_v2,101a0d01019a,2017-08-02T07:01:26.069Z,2017-08-02T07:01:25.000Z,358,fcffff0759ff8e00fefe28,yilan,宜蘭市中山路二段,111,192.168.1.107,-167,142,-258,40
12,AV2hv8VF-R03vmj0MMz-,parking_record_index_v2,101a0d01019a,2017-08-02T07:01:25.956Z,2017-08-02T07:01:25.000Z,358,fcffff0759ff8e00fefe28,yilan,宜蘭市中山路二段,111,192.168.88.113,-167,142,-258,40
13,AV2hv8VA-R03vmj0MMz9,parking_record_index_v2,101a0d01019a,2017-08-02T07:01:25.951Z,2017-08-02T07:01:25.000Z,358,fcffff0759ff8e00fefe28,yilan,宜蘭市中山路二段,111,192.168.88.122,-167,142,-258,40
14,AV2hv8U3-R03vmj0MMz8,parking_record_index_v2,101a0d01019a,2017-08-02T07:01:25.942Z,2017-08-02T07:01:25.000Z,358,fcffff0759ff8e00fefe28,yilan,宜蘭市中山路二段,111,10.5.151.1,-167,142,-258,40
15,AV2hv8Ux-R03vmj0MMz7,parking_record_index_v2,101a0d01019a,2017-08-02T07:01:25.936Z,2017-08-02T07:00:10.000Z,358,fcffff0759ff8e00fefe28,yilan,宜蘭市中山路二段,111,192.168.0.225,-167,142,-258,40
16,AV2hv8UU-R03vmj0MMz6,parking_record_index_v2,101a0d01019a,2017-08-02T07:01:25.907Z,2017-08-02T07:01:25.000Z,358,fcffff0759ff8e00fefe28,yilan,宜蘭市中山路二段,111,192.168.0.3,-167,142,-258,40
17,AV2hv8UE-R03vmj0MMz5,parking_record_index_v2,101a0d01019a,2017-08-02T07:01:25.892Z,2017-08-02T07:01:25.000Z,358,fcffff0759ff8e00fefe28,yilan,宜蘭市中山路二段,111,10.5.180.16,-167,142,-258,40
18,AV2hv7lm-R03vmj0MMz4,parking_record_index_v2,101a0d01019a,2017-08-02T07:01:22.917Z,2017-08-02T07:01:22.000Z,357,fcffff0749ff8a000cff28,yilan,宜蘭市中山路二段,111,10.5.151.1,-183,138,-244,40
