,_id,_index,mac,create_at_time,recv_at_time,frameCnt,data,company,road,slot_num,gwip,magX,magY,magZ,magT
10,AV2hwhrZ-R03vmj0MM2r,parking_record_index_v2,101a0d01019a,2017-08-02T07:03:58.936Z,2017-08-02T07:03:58.000Z,405,fcffff0700ff5c0054ff27,yilan,宜蘭市中山路二段,111,10.5.151.1,-256,92,-172,39
11,AV2hwg8F-R03vmj0MM2p,parking_record_index_v2,101a0d01019a,2017-08-02T07:03:55.909Z,2017-08-02T07:03:55.000Z,404,fcffff07f9fe570057ff27,yilan,宜蘭市中山路二段,111,10.5.151.1,-263,87,-169,39
12,AV2hwgMn-R03vmj0MM2o,parking_record_index_v2,101a0d01019a,2017-08-02T07:03:52.870Z,2017-08-02T07:03:52.000Z,403,fcffff07f2fe4b004fff27,yilan,宜蘭市中山路二段,111,10.5.151.1,-270,75,-177,39
13,AV2hwfea-R03vmj0MM2k,parking_record_index_v2,101a0d01019a,2017-08-02T07:03:49.913Z,2017-08-02T07:03:49.000Z,402,fcffff07f0fe49004dff27,yilan,宜蘭市中山路二段,111,10.5.151.1,-272,73,-179,39
14,AV2hweva-R03vmj0MM2h,parking_record_index_v2,101a0d01019a,2017-08-02T07:03:46.905Z,2017-08-02T07:03:46.000Z,401,fcffff07e7fe450041ff27,yilan,宜蘭市中山路二段,111,10.5.151.1,-281,69,-191,39
15,AV2hwdpC-R03vmj0MM2d,parking_record_index_v2,101a0d01019a,2017-08-02T07:03:42.401Z,2017-08-02T07:03:42.000Z,400,fcffff07cafe3800f7fe27,yilan,宜蘭市中山路二段,111,10.5.151.1,-310,56,-265,39
16,AV2hwc6f-R03vmj0MM2b,parking_record_index_v2,101a0d01019a,2017-08-02T07:03:39.423Z,2017-08-02T07:03:39.000Z,399,fcffff07cbfe3b00f8fe27,yilan,宜蘭市中山路二段,111,10.5.151.1,-309,59,-264,39
17,AV2hwcOA-R03vmj0MM2Y,parking_record_index_v2,101a0d01019a,2017-08-02T07:03:36.575Z,2017-08-02T07:03:36.000Z,398,fcffff07cffe4900f4fe27,yilan,宜蘭市中山路二段,111,192.168.88.113,-305,73,-268,39
18,AV2hwcN--R03vmj0MM2X,parking_record_index_v2,101a0d01019a,2017-08-02T07:03:36.573Z,2017-08-02T07:03:36.000Z,398,fcffff07cffe4900f4fe27,yilan,宜蘭市中山路二段,111,192.168.88.122,-305,73,-268,39
19,AV2hwcL_-R03vmj0MM2W,parking_record_index_v2,101a0d01019a,2017-08-02T07:03:36.446Z,2017-08-02T07:03:36.000Z,398,fcffff07cffe4900f4fe27,yilan,宜蘭市中山路二段,111,10.5.151.1,-305,73,-268,39
20,AV2hwcL6-R03vmj0MM2V,parking_record_index_v2,101a0d01019a,2017-08-02T07:03:36.441Z,2017-08-02T07:03:36.000Z,398,fcffff07cffe4900f4fe27,yilan,宜蘭市中山路二段,111,192.168.0.3,-305,73,-268,39
21,AV2hwbcS-R03vmj0MM2U,parking_record_index_v2,101a0d01019a,2017-08-02T07:03:33.394Z,2017-08-02T07:03:33.000Z,397,fcffff07dcfe7b00e1fe27,yilan,宜蘭市中山路二段,111,10.5.151.1,-292,123,-287,39
22,AV2hwaur-R03vmj0MM2N,parking_record_index_v2,101a0d01019a,2017-08-02T07:03:30.474Z,2017-08-02T07:03:30.000Z,396,fcffff07cdfeb000ccfe27,yilan,宜蘭市中山路二段,111,10.5.151.1,-307,176,-308,39
23,AV2hwZ-f-R03vmj0MM2K,parking_record_index_v2,101a0d01019a,2017-08-02T07:03:27.390Z,2017-08-02T07:03:27.000Z,395,fcffff07d1feaf00d0fe27,yilan,宜蘭市中山路二段,111,10.5.151.1,-303,175,-304,39
24,AV2hwZQS-R03vmj0MM2J,parking_record_index_v2,101a0d01019a,2017-08-02T07:03:24.434Z,2017-08-02T07:03:24.000Z,394,fcffff07ddfeab00dcfe27,yilan,宜蘭市中山路二段,111,10.5.151.1,-291,171,-292,39
25,AV2hwYh1-R03vmj0MM2C,parking_record_index_v2,101a0d01019a,2017-08-02T07:03:21.460Z,2017-08-02T07:03:21.000Z,393,fcffff0708ff9e0019ff27,yilan,宜蘭市中山路二段,111,10.5.151.1,-248,158,-231,39
26,AV2hwXyJ-R03vmj0MM1_,parking_record_index_v2,101a0d01019a,2017-08-02T07:03:18.409Z,2017-08-02T07:03:18.000Z,392,fcffff070bff970021ff27,yilan,宜蘭市中山路二段,111,10.5.151.1,-245,151,-223,39
27,AV2hwXDO-R03vmj0MM1-,parking_record_index_v2,101a0d01019a,2017-08-02T07:03:15.405Z,2017-08-02T07:03:15.000Z,391,fcffff070dff930023ff27,yilan,宜蘭市中山路二段,111,10.5.151.1,-243,147,-221,39
28,AV2hwWUO-R03vmj0MM16,parking_record_index_v2,101a0d01019a,2017-08-02T07:03:12.398Z,2017-08-02T07:03:12.000Z,390,fcffff0716ff82002aff27,yilan,宜蘭市中山路二段,111,10.5.151.1,-234,130,-214,39
29,AV2hwVlF-R03vmj0MM12,parking_record_index_v2,101a0d01019a,2017-08-02T07:03:09.381Z,2017-08-02T07:03:09.000Z,389,fcffff073dff540015ff27,yilan,宜蘭市中山路二段,111,10.5.151.1,-195,84,-235,39
30,AV2hwU2s-R03vmj0MM1z,parking_record_index_v2,101a0d01019a,2017-08-02T07:03:06.411Z,2017-08-02T07:03:06.000Z,388,fcffff0743ff52000dff27,yilan,宜蘭市中山路二段,111,10.5.151.1,-189,82,-243,39
31,AV2hwUHO-R03vmj0MM1x,parking_record_index_v2,101a0d01019a,2017-08-02T07:03:03.373Z,2017-08-02T07:03:03.000Z,387,fcffff0743ff540010ff27,yilan,宜蘭市中山路二段,111,10.5.151.1,-189,84,-240,39
32,AV2hwTZU-R03vmj0MM1s,parking_record_index_v2,101a0d01019a,2017-08-02T07:03:00.435Z,2017-08-02T07:03:00.000Z,386,fcffff0743ff5f001aff27,yilan,宜蘭市中山路二段,111,10.5.151.1,-189,95,-230,39
33,AV2hwSpu-R03vmj0MM1p,parking_record_index_v2,101a0d01019a,2017-08-02T07:02:57.389Z,2017-08-02T07:02:57.000Z,385,fcffff0742ff8a0048ff27,yilan,宜蘭市中山路二段,111,10.5.151.1,-190,138,-184,39
34,AV2hwR64-R03vmj0MM1o,parking_record_index_v2,101a0d01019a,2017-08-02T07:02:54.392Z,2017-08-02T07:02:54.000Z,384,fcffff073eff810042ff27,yilan,宜蘭市中山路二段,111,10.5.151.1,-194,129,-190,39
35,AV2hwQdN-R03vmj0MM1i,parking_record_index_v2,101a0d01019a,2017-08-02T07:02:48.396Z,2017-08-02T07:02:48.000Z,383,fcffff072fff75004eff27,yilan,宜蘭市中山路二段,111,10.5.151.1,-209,117,-178,39
36,AV2hwPY0-R03vmj0MM1e,parking_record_index_v2,101a0d01019a,2017-08-02T07:02:44.019Z,2017-08-02T07:02:43.000Z,382,fcffff071bff66005eff27,yilan,宜蘭市中山路二段,111,192.168.1.107,-229,102,-162,39
37,AV2hwPYC-R03vmj0MM1d,parking_record_index_v2,101a0d01019a,2017-08-02T07:02:43.969Z,2017-08-02T07:02:43.000Z,382,fcffff071bff66005eff27,yilan,宜蘭市中山路二段,111,192.168.88.122,-229,102,-162,39
38,AV2hwPXu-R03vmj0MM1c,parking_record_index_v2,101a0d01019a,2017-08-02T07:02:43.949Z,2017-08-02T07:01:28.000Z,382,fcffff071bff66005eff27,yilan,宜蘭市中山路二段,111,192.168.0.225,-229,102,-162,39
39,AV2hwPXr-R03vmj0MM1b,parking_record_index_v2,101a0d01019a,2017-08-02T07:02:43.946Z,2017-08-02T07:02:43.000Z,382,fcffff071bff66005eff27,yilan,宜蘭市中山路二段,111,10.5.151.1,-229,102,-162,39
40,AV2hwPXm-R03vmj0MM1a,parking_record_index_v2,101a0d01019a,2017-08-02T07:02:43.941Z,2017-08-02T07:02:43.000Z,382,fcffff071bff66005eff27,yilan,宜蘭市中山路二段,111,192.168.88.113,-229,102,-162,39
41,AV2hwPXj-R03vmj0MM1Z,parking_record_index_v2,101a0d01019a,2017-08-02T07:02:43.938Z,2017-08-02T07:02:43.000Z,382,fcffff071bff66005eff27,yilan,宜蘭市中山路二段,111,192.168.0.3,-229,102,-162,39
42,AV2hwPXG-R03vmj0MM1Y,parking_record_index_v2,101a0d01019a,2017-08-02T07:02:43.909Z,2017-08-02T07:02:43.000Z,382,fcffff071bff66005eff27,yilan,宜蘭市中山路二段,111,10.5.180.16,-229,102,-162,39
43,AV2hwPW--R03vmj0MM1X,parking_record_index_v2,101a0d01019a,2017-08-02T07:02:43.902Z,2017-08-02T07:02:43.000Z,382,fcffff071bff66005eff27,yilan,宜蘭市中山路二段,111,192.168.1.106,-229,102,-162,39
44,AV2hwOom-R03vmj0MM1T,parking_record_index_v2,101a0d01019a,2017-08-02T07:02:40.933Z,2017-08-02T07:02:40.000Z,381,fcffff071bff66005dff27,yilan,宜蘭市中山路二段,111,10.5.151.1,-229,102,-163,39
45,AV2hwN46-R03vmj0MM1N,parking_record_index_v2,101a0d01019a,2017-08-02T07:02:37.882Z,2017-08-02T07:02:37.000Z,380,fcffff071aff65005dff27,yilan,宜蘭市中山路二段,111,10.5.151.1,-230,101,-163,39
46,AV2hwNKO-R03vmj0MM1M,parking_record_index_v2,101a0d01019a,2017-08-02T07:02:34.894Z,2017-08-02T07:02:34.000Z,379,fcffff0714ff60005dff27,yilan,宜蘭市中山路二段,111,10.5.151.1,-236,96,-163,39
47,AV2hwMbs-R03vmj0MM1I,parking_record_index_v2,101a0d01019a,2017-08-02T07:02:31.915Z,2017-08-02T07:02:31.000Z,378,fcffff070fff5d005bff27,yilan,宜蘭市中山路二段,111,10.5.151.1,-241,93,-165,39
48,AV2hwLsu-R03vmj0MM1G,parking_record_index_v2,101a0d01019a,2017-08-02T07:02:28.908Z,2017-08-02T07:02:28.000Z,377,fcffff070fff5d005bff27,yilan,宜蘭市中山路二段,111,10.5.151.1,-241,93,-165,39
49,AV2hwK9h-R03vmj0MM1E,parking_record_index_v2,101a0d01019a,2017-08-02T07:02:25.889Z,2017-08-02T07:02:25.000Z,376,fcffff070fff5f005aff27,yilan,宜蘭市中山路二段,111,10.5.151.1,-241,95,-166,39
