,Unnamed: 0,_id,_index,mac,create_at_time,recv_at_time,frameCnt,data,company,road,slot_num,gwip,magX,magY,magZ,magT,mag_len,magX_WO_offset,magY_WO_offset,magZ_WO_offset,mag_len_WO_offset,SPE1_X,SPE1_Y,SPE1_Z,SPE1_T,SPE2_X,SPE2_Y,SPE2_Z,SPE2_T,SPE3_X,SPE3_Y,SPE3_Z,SPE3_T,SPE4_X,SPE4_Y,SPE4_Z,SPE4_T,SPE5_X,SPE5_Y,SPE5_Z,SPE5_T
0,0,AV2hB7W9-R03vmj0MJ_P,parking_record_index_v2,101a0d01019a,2017-08-02T03:40:23.356Z,2017-08-02T03:40:23.000Z,1073,fcffff0730ff80005cff2e,yilan,宜蘭市中山路二段,111,10.5.151.1,-208,128,-164,46,294.1836161311503,0,0,0,0.0,-110.0,79.8,-222.8,48.0,-206.0,170.4,-196.0,48.0,-204.2,117.4,-241.6,47.0,-436.6,154.0,5.8,46.2,-189.6,124.4,-118.6,45.6
1,1,AV2hB6n9-R03vmj0MJ_L,parking_record_index_v2,101a0d01019a,2017-08-02T03:40:20.348Z,2017-08-02T03:40:20.000Z,1072,fcffff0730ff80005aff2e,yilan,宜蘭市中山路二段,111,10.5.151.1,-208,128,-166,46,295.30323398161426,0,0,-2,2.0,-110.0,79.8,-222.8,48.0,-206.0,170.4,-196.0,48.0,-204.2,117.4,-241.6,47.0,-436.6,154.0,5.8,46.2,-189.6,124.4,-118.6,45.6
2,2,AV2hB554-R03vmj0MJ_I,parking_record_index_v2,101a0d01019a,2017-08-02T03:40:17.399Z,2017-08-02T03:40:17.000Z,1071,fcffff072fff80005aff2e,yilan,宜蘭市中山路二段,111,192.168.88.122,-209,128,-166,46,296.0084458254528,-1,0,-2,2.23606797749979,-110.0,79.8,-222.8,48.0,-206.0,170.4,-196.0,48.0,-204.2,117.4,-241.6,47.0,-436.6,154.0,5.8,46.2,-189.6,124.4,-118.6,45.6
3,3,AV2hB55y-R03vmj0MJ_H,parking_record_index_v2,101a0d01019a,2017-08-02T03:40:17.392Z,2017-08-02T03:40:17.000Z,1071,fcffff072fff80005aff2e,yilan,宜蘭市中山路二段,111,192.168.88.113,-209,128,-166,46,296.0084458254528,-1,0,-2,2.23606797749979,-110.0,79.8,-222.8,48.0,-206.0,170.4,-196.0,48.0,-204.2,117.4,-241.6,47.0,-436.6,154.0,5.8,46.2,-189.6,124.4,-118.6,45.6
4,4,AV2hB55S-R03vmj0MJ_G,parking_record_index_v2,101a0d01019a,2017-08-02T03:40:17.361Z,2017-08-02T03:40:17.000Z,1071,fcffff072fff80005aff2e,yilan,宜蘭市中山路二段,111,192.168.88.150,-209,128,-166,46,296.0084458254528,-1,0,-2,2.23606797749979,-110.0,79.8,-222.8,48.0,-206.0,170.4,-196.0,48.0,-204.2,117.4,-241.6,47.0,-436.6,154.0,5.8,46.2,-189.6,124.4,-118.6,45.6
5,5,AV2hB55O-R03vmj0MJ_F,parking_record_index_v2,101a0d01019a,2017-08-02T03:40:17.357Z,2017-08-02T03:40:17.000Z,1071,fcffff072fff80005aff2e,yilan,宜蘭市中山路二段,111,10.5.151.1,-209,128,-166,46,296.0084458254528,-1,0,-2,2.23606797749979,-110.0,79.8,-222.8,48.0,-206.0,170.4,-196.0,48.0,-204.2,117.4,-241.6,47.0,-436.6,154.0,5.8,46.2,-189.6,124.4,-118.6,45.6
6,6,AV2hB546-R03vmj0MJ_E,parking_record_index_v2,101a0d01019a,2017-08-02T03:40:17.336Z,2017-08-02T03:40:17.000Z,1071,fcffff072fff80005aff2e,yilan,宜蘭市中山路二段,111,192.168.0.3,-209,128,-166,46,296.0084458254528,-1,0,-2,2.23606797749979,-110.0,79.8,-222.8,48.0,-206.0,170.4,-196.0,48.0,-204.2,117.4,-241.6,47.0,-436.6,154.0,5.8,46.2,-189.6,124.4,-118.6,45.6
7,7,AV2hB54t-R03vmj0MJ_D,parking_record_index_v2,101a0d01019a,2017-08-02T03:40:17.324Z,2017-08-02T03:39:02.000Z,1071,fcffff072fff80005aff2e,yilan,宜蘭市中山路二段,111,192.168.0.225,-209,128,-166,46,296.0084458254528,-1,0,-2,2.23606797749979,-110.0,79.8,-222.8,48.0,-206.0,170.4,-196.0,48.0,-204.2,117.4,-241.6,47.0,-436.6,154.0,5.8,46.2,-189.6,124.4,-118.6,45.6
8,8,AV2hB54Y-R03vmj0MJ_C,parking_record_index_v2,101a0d01019a,2017-08-02T03:40:17.303Z,2017-08-02T03:40:17.000Z,1071,fcffff072fff80005aff2e,yilan,宜蘭市中山路二段,111,10.5.180.16,-209,128,-166,46,296.0084458254528,-1,0,-2,2.23606797749979,-110.0,79.8,-222.8,48.0,-206.0,170.4,-196.0,48.0,-204.2,117.4,-241.6,47.0,-436.6,154.0,5.8,46.2,-189.6,124.4,-118.6,45.6
9,9,AV2hB5Ju-R03vmj0MJ-_,parking_record_index_v2,101a0d01019a,2017-08-02T03:40:14.317Z,2017-08-02T03:40:14.000Z,1070,fcffff072fff80005aff2e,yilan,宜蘭市中山路二段,111,10.5.151.1,-209,128,-166,46,296.0084458254528,-1,0,-2,2.23606797749979,-110.0,79.8,-222.8,48.0,-206.0,170.4,-196.0,48.0,-204.2,117.4,-241.6,47.0,-436.6,154.0,5.8,46.2,-189.6,124.4,-118.6,45.6
10,10,AV2hB4bH-R03vmj0MJ-8,parking_record_index_v2,101a0d01019a,2017-08-02T03:40:11.334Z,2017-08-02T03:40:11.000Z,1069,fcffff072fff7f005dff2e,yilan,宜蘭市中山路二段,111,10.5.151.1,-209,127,-163,46,293.903045237711,-1,-1,1,1.7320508075688772,-110.0,79.8,-222.8,48.0,-206.0,170.4,-196.0,48.0,-204.2,117.4,-241.6,47.0,-436.6,154.0,5.8,46.2,-189.6,124.4,-118.6,45.6
11,11,AV2hB3sw-R03vmj0MJ-2,parking_record_index_v2,101a0d01019a,2017-08-02T03:40:08.366Z,2017-08-02T03:40:08.000Z,1068,fcffff072fff7d005eff2e,yilan,宜蘭市中山路二段,111,10.5.151.1,-209,125,-162,46,292.4893160441933,-1,-3,2,3.7416573867739413,-110.0,79.8,-222.8,48.0,-206.0,170.4,-196.0,48.0,-204.2,117.4,-241.6,47.0,-436.6,154.0,5.8,46.2,-189.6,124.4,-118.6,45.6
12,12,AV2hB29d-R03vmj0MJ-z,parking_record_index_v2,101a0d01019a,2017-08-02T03:40:05.340Z,2017-08-02T03:40:05.000Z,1067,fcffff072fff7c005eff2e,yilan,宜蘭市中山路二段,111,10.5.151.1,-209,124,-162,46,292.0633492925807,-1,-4,2,4.58257569495584,-110.0,79.8,-222.8,48.0,-206.0,170.4,-196.0,48.0,-204.2,117.4,-241.6,47.0,-436.6,154.0,5.8,46.2,-189.6,124.4,-118.6,45.6
13,13,AV2hB2OH-R03vmj0MJ-w,parking_record_index_v2,101a0d01019a,2017-08-02T03:40:02.310Z,2017-08-02T03:40:02.000Z,1066,fcffff072fff7c005fff2e,yilan,宜蘭市中山路二段,111,10.5.151.1,-209,124,-161,46,291.5098626118849,-1,-4,3,5.0990195135927845,-110.0,79.8,-222.8,48.0,-206.0,170.4,-196.0,48.0,-204.2,117.4,-241.6,47.0,-436.6,154.0,5.8,46.2,-189.6,124.4,-118.6,45.6
14,14,AV2hB1gF-R03vmj0MJ-u,parking_record_index_v2,101a0d01019a,2017-08-02T03:39:59.364Z,2017-08-02T03:39:59.000Z,1065,fcffff072fff7d005fff2e,yilan,宜蘭市中山路二段,111,10.5.151.1,-209,125,-161,46,291.9366369608309,-1,-3,3,4.358898943540674,-110.0,79.8,-222.8,48.0,-206.0,170.4,-196.0,48.0,-204.2,117.4,-241.6,47.0,-436.6,154.0,5.8,46.2,-189.6,124.4,-118.6,45.6
15,15,AV2hB0wX-R03vmj0MJ-r,parking_record_index_v2,101a0d01019a,2017-08-02T03:39:56.310Z,2017-08-02T03:39:56.000Z,1064,fcffff072fff7d005eff2e,yilan,宜蘭市中山路二段,111,10.5.151.1,-209,125,-162,46,292.4893160441933,-1,-3,2,3.7416573867739413,-110.0,79.8,-222.8,48.0,-206.0,170.4,-196.0,48.0,-204.2,117.4,-241.6,47.0,-436.6,154.0,5.8,46.2,-189.6,124.4,-118.6,45.6
16,16,AV2hB0E8-R03vmj0MJ-p,parking_record_index_v2,101a0d01019a,2017-08-02T03:39:53.531Z,2017-08-02T03:39:53.000Z,1063,fcffff072fff7d005dff2e,yilan,宜蘭市中山路二段,111,192.168.88.113,-209,125,-163,46,293.04436524185206,-1,-3,1,3.3166247903554,-110.0,79.8,-222.8,48.0,-206.0,170.4,-196.0,48.0,-204.2,117.4,-241.6,47.0,-436.6,154.0,5.8,46.2,-189.6,124.4,-118.6,45.6
17,17,AV2hB0EY-R03vmj0MJ-o,parking_record_index_v2,101a0d01019a,2017-08-02T03:39:53.495Z,2017-08-02T03:39:53.000Z,1063,fcffff072fff7d005dff2e,yilan,宜蘭市中山路二段,111,192.168.88.150,-209,125,-163,46,293.04436524185206,-1,-3,1,3.3166247903554,-110.0,79.8,-222.8,48.0,-206.0,170.4,-196.0,48.0,-204.2,117.4,-241.6,47.0,-436.6,154.0,5.8,46.2,-189.6,124.4,-118.6,45.6
18,18,AV2hB0C--R03vmj0MJ-n,parking_record_index_v2,101a0d01019a,2017-08-02T03:39:53.405Z,2017-08-02T03:39:53.000Z,1063,fcffff072fff7d005dff2e,yilan,宜蘭市中山路二段,111,192.168.0.3,-209,125,-163,46,293.04436524185206,-1,-3,1,3.3166247903554,-110.0,79.8,-222.8,48.0,-206.0,170.4,-196.0,48.0,-204.2,117.4,-241.6,47.0,-436.6,154.0,5.8,46.2,-189.6,124.4,-118.6,45.6
19,19,AV2hB0C4-R03vmj0MJ-m,parking_record_index_v2,101a0d01019a,2017-08-02T03:39:53.399Z,2017-08-02T03:38:38.000Z,1063,fcffff072fff7d005dff2e,yilan,宜蘭市中山路二段,111,192.168.0.225,-209,125,-163,46,293.04436524185206,-1,-3,1,3.3166247903554,-110.0,79.8,-222.8,48.0,-206.0,170.4,-196.0,48.0,-204.2,117.4,-241.6,47.0,-436.6,154.0,5.8,46.2,-189.6,124.4,-118.6,45.6
20,20,AV2hB0CM-R03vmj0MJ-l,parking_record_index_v2,101a0d01019a,2017-08-02T03:39:53.355Z,2017-08-02T03:39:53.000Z,1063,fcffff072fff7d005dff2e,yilan,宜蘭市中山路二段,111,10.5.180.16,-209,125,-163,46,293.04436524185206,-1,-3,1,3.3166247903554,-110.0,79.8,-222.8,48.0,-206.0,170.4,-196.0,48.0,-204.2,117.4,-241.6,47.0,-436.6,154.0,5.8,46.2,-189.6,124.4,-118.6,45.6
21,21,AV2hB0CG-R03vmj0MJ-k,parking_record_index_v2,101a0d01019a,2017-08-02T03:39:53.349Z,2017-08-02T03:39:53.000Z,1063,fcffff072fff7d005dff2e,yilan,宜蘭市中山路二段,111,192.168.88.122,-209,125,-163,46,293.04436524185206,-1,-3,1,3.3166247903554,-110.0,79.8,-222.8,48.0,-206.0,170.4,-196.0,48.0,-204.2,117.4,-241.6,47.0,-436.6,154.0,5.8,46.2,-189.6,124.4,-118.6,45.6
22,22,AV2hB0Bz-R03vmj0MJ-j,parking_record_index_v2,101a0d01019a,2017-08-02T03:39:53.330Z,2017-08-02T03:39:53.000Z,1063,fcffff072fff7d005dff2e,yilan,宜蘭市中山路二段,111,10.5.151.1,-209,125,-163,46,293.04436524185206,-1,-3,1,3.3166247903554,-110.0,79.8,-222.8,48.0,-206.0,170.4,-196.0,48.0,-204.2,117.4,-241.6,47.0,-436.6,154.0,5.8,46.2,-189.6,124.4,-118.6,45.6
23,23,AV2hBzTA-R03vmj0MJ-e,parking_record_index_v2,101a0d01019a,2017-08-02T03:39:50.335Z,2017-08-02T03:39:50.000Z,1062,fcffff072fff7e005dff2e,yilan,宜蘭市中山路二段,111,10.5.151.1,-209,126,-163,46,293.47231555974747,-1,-2,1,2.449489742783178,-110.0,79.8,-222.8,48.0,-206.0,170.4,-196.0,48.0,-204.2,117.4,-241.6,47.0,-436.6,154.0,5.8,46.2,-189.6,124.4,-118.6,45.6
