,Unnamed: 0,_id,_index,mac,create_at_time,recv_at_time,frameCnt,data,company,road,slot_num,gwip,magX,magY,magZ,magT,mag_len,magX_WO_offset,magY_WO_offset,magZ_WO_offset,mag_len_WO_offset,SPE1_X,SPE1_Y,SPE1_Z,SPE1_T,SPE2_X,SPE2_Y,SPE2_Z,SPE2_T,SPE3_X,SPE3_Y,SPE3_Z,SPE3_T,SPE4_X,SPE4_Y,SPE4_Z,SPE4_T,SPE5_X,SPE5_Y,SPE5_Z,SPE5_T
0,0,AV2hFQjq-R03vmj0MKQx,parking_record_index_v2,101a0d01019a,2017-08-02T03:54:56.617Z,2017-08-02T03:54:56.000Z,1351,fcffff072cff86005fff30,yilan,宜蘭市中山路二段,111,192.168.88.113,-212,134,-161,48,298.0285221249805,0,0,0,0.0,-110.0,79.8,-222.8,48.0,-206.0,170.4,-196.0,48.0,-204.2,117.4,-241.6,47.0,-436.6,154.0,5.8,46.2,-189.6,124.4,-118.6,45.6
1,1,AV2hFQia-R03vmj0MKQw,parking_record_index_v2,101a0d01019a,2017-08-02T03:54:56.537Z,2017-08-02T03:54:56.000Z,1351,fcffff072cff86005fff30,yilan,宜蘭市中山路二段,111,192.168.88.150,-212,134,-161,48,298.0285221249805,0,0,0,0.0,-110.0,79.8,-222.8,48.0,-206.0,170.4,-196.0,48.0,-204.2,117.4,-241.6,47.0,-436.6,154.0,5.8,46.2,-189.6,124.4,-118.6,45.6
2,2,AV2hFQgz-R03vmj0MKQv,parking_record_index_v2,101a0d01019a,2017-08-02T03:54:56.434Z,2017-08-02T03:54:56.000Z,1351,fcffff072cff86005fff30,yilan,宜蘭市中山路二段,111,192.168.0.3,-212,134,-161,48,298.0285221249805,0,0,0,0.0,-110.0,79.8,-222.8,48.0,-206.0,170.4,-196.0,48.0,-204.2,117.4,-241.6,47.0,-436.6,154.0,5.8,46.2,-189.6,124.4,-118.6,45.6
3,3,AV2hFQf5-R03vmj0MKQu,parking_record_index_v2,101a0d01019a,2017-08-02T03:54:56.376Z,2017-08-02T03:54:56.000Z,1351,fcffff072cff86005fff30,yilan,宜蘭市中山路二段,111,192.168.88.122,-212,134,-161,48,298.0285221249805,0,0,0,0.0,-110.0,79.8,-222.8,48.0,-206.0,170.4,-196.0,48.0,-204.2,117.4,-241.6,47.0,-436.6,154.0,5.8,46.2,-189.6,124.4,-118.6,45.6
4,4,AV2hFQfd-R03vmj0MKQt,parking_record_index_v2,101a0d01019a,2017-08-02T03:54:56.348Z,2017-08-02T03:54:56.000Z,1351,fcffff072cff86005fff30,yilan,宜蘭市中山路二段,111,10.5.151.1,-212,134,-161,48,298.0285221249805,0,0,0,0.0,-110.0,79.8,-222.8,48.0,-206.0,170.4,-196.0,48.0,-204.2,117.4,-241.6,47.0,-436.6,154.0,5.8,46.2,-189.6,124.4,-118.6,45.6
5,5,AV2hFQfB-R03vmj0MKQs,parking_record_index_v2,101a0d01019a,2017-08-02T03:54:56.320Z,2017-08-02T03:54:56.000Z,1351,fcffff072cff86005fff30,yilan,宜蘭市中山路二段,111,10.5.180.16,-212,134,-161,48,298.0285221249805,0,0,0,0.0,-110.0,79.8,-222.8,48.0,-206.0,170.4,-196.0,48.0,-204.2,117.4,-241.6,47.0,-436.6,154.0,5.8,46.2,-189.6,124.4,-118.6,45.6
6,6,AV2hFP4B-R03vmj0MKQq,parking_record_index_v2,101a0d01019a,2017-08-02T03:54:53.824Z,2017-08-02T03:54:53.000Z,1350,fcffff072bff860060ff30,yilan,宜蘭市中山路二段,111,10.5.151.1,-213,134,-160,48,298.2029510249689,-1,0,1,1.4142135623730951,-110.0,79.8,-222.8,48.0,-206.0,170.4,-196.0,48.0,-204.2,117.4,-241.6,47.0,-436.6,154.0,5.8,46.2,-189.6,124.4,-118.6,45.6
7,7,AV2hFPBk-R03vmj0MKQm,parking_record_index_v2,101a0d01019a,2017-08-02T03:54:50.339Z,2017-08-02T03:54:50.000Z,1349,fcffff072bff860060ff30,yilan,宜蘭市中山路二段,111,10.5.151.1,-213,134,-160,48,298.2029510249689,-1,0,1,1.4142135623730951,-110.0,79.8,-222.8,48.0,-206.0,170.4,-196.0,48.0,-204.2,117.4,-241.6,47.0,-436.6,154.0,5.8,46.2,-189.6,124.4,-118.6,45.6
8,8,AV2hFOS1-R03vmj0MKQj,parking_record_index_v2,101a0d01019a,2017-08-02T03:54:47.348Z,2017-08-02T03:54:47.000Z,1348,fcffff072bff860060ff30,yilan,宜蘭市中山路二段,111,10.5.151.1,-213,134,-160,48,298.2029510249689,-1,0,1,1.4142135623730951,-110.0,79.8,-222.8,48.0,-206.0,170.4,-196.0,48.0,-204.2,117.4,-241.6,47.0,-436.6,154.0,5.8,46.2,-189.6,124.4,-118.6,45.6
9,9,AV2hFNj2-R03vmj0MKQf,parking_record_index_v2,101a0d01019a,2017-08-02T03:54:44.341Z,2017-08-02T03:54:44.000Z,1347,fcffff072bff870060ff30,yilan,宜蘭市中山路二段,111,10.5.151.1,-213,135,-160,48,298.65364554948934,-1,1,1,1.7320508075688772,-110.0,79.8,-222.8,48.0,-206.0,170.4,-196.0,48.0,-204.2,117.4,-241.6,47.0,-436.6,154.0,5.8,46.2,-189.6,124.4,-118.6,45.6
