,_id,_index,mac,create_at_time,recv_at_time,frameCnt,data,company,road,slot_num,gwip,magX,magY,magZ,magT
0,AV2h1wv8-R03vmj0MNSf,parking_record_index_v2,101a0d01019a,2017-08-02T07:26:51.387Z,2017-08-02T07:26:51.000Z,837,fcffff0709ff5b0057ff26,yilan,宜蘭市中山路二段,111,10.5.151.1,-247,91,-169,38
1,AV2h1wB3-R03vmj0MNSe,parking_record_index_v2,101a0d01019a,2017-08-02T07:26:48.438Z,2017-08-02T07:26:48.000Z,836,fcffff0709ff5b0057ff26,yilan,宜蘭市中山路二段,111,10.5.151.1,-247,91,-169,38
2,AV2h1vTK-R03vmj0MNSc,parking_record_index_v2,101a0d01019a,2017-08-02T07:26:45.449Z,2017-08-02T07:26:45.000Z,835,fcffff0709ff5c0056ff26,yilan,宜蘭市中山路二段,111,10.5.151.1,-247,92,-170,38
3,AV2h1ulH-R03vmj0MNSY,parking_record_index_v2,101a0d01019a,2017-08-02T07:26:42.502Z,2017-08-02T07:26:42.000Z,834,fcffff0709ff5c0056ff26,yilan,宜蘭市中山路二段,111,10.5.151.1,-247,92,-170,38
4,AV2h1t1Q-R03vmj0MNSW,parking_record_index_v2,101a0d01019a,2017-08-02T07:26:39.439Z,2017-08-02T07:26:39.000Z,833,fcffff0708ff5c0057ff26,yilan,宜蘭市中山路二段,111,10.5.151.1,-248,92,-169,38
5,AV2h1tGv-R03vmj0MNSU,parking_record_index_v2,101a0d01019a,2017-08-02T07:26:36.462Z,2017-08-02T07:26:36.000Z,832,fcffff0708ff5c0058ff26,yilan,宜蘭市中山路二段,111,10.5.151.1,-248,92,-168,38
6,AV2h1sXT-R03vmj0MNSS,parking_record_index_v2,101a0d01019a,2017-08-02T07:26:33.426Z,2017-08-02T07:26:33.000Z,831,fcffff0708ff5c0059ff26,yilan,宜蘭市中山路二段,111,10.5.151.1,-248,92,-167,38
7,AV2h1rof-R03vmj0MNSM,parking_record_index_v2,101a0d01019a,2017-08-02T07:26:30.430Z,2017-08-02T07:26:30.000Z,830,fcffff0707ff5b005bff26,yilan,宜蘭市中山路二段,111,10.5.151.1,-249,91,-165,38
8,AV2h1q52-R03vmj0MNSK,parking_record_index_v2,101a0d01019a,2017-08-02T07:26:27.446Z,2017-08-02T07:26:27.000Z,829,fcffff0707ff590060ff26,yilan,宜蘭市中山路二段,111,10.5.151.1,-249,89,-160,38
9,AV2h1qLM-R03vmj0MNSI,parking_record_index_v2,101a0d01019a,2017-08-02T07:26:24.459Z,2017-08-02T07:26:24.000Z,828,fcffff0705ff550068ff26,yilan,宜蘭市中山路二段,111,10.5.151.1,-251,85,-152,38
10,AV2h1pb3-R03vmj0MNSC,parking_record_index_v2,101a0d01019a,2017-08-02T07:26:21.430Z,2017-08-02T07:26:21.000Z,827,fcffff0701ff53006fff26,yilan,宜蘭市中山路二段,111,10.5.151.1,-255,83,-145,38
11,AV2h1otA-R03vmj0MNR-,parking_record_index_v2,101a0d01019a,2017-08-02T07:26:18.431Z,2017-08-02T07:26:18.000Z,826,fcffff07fefe550078ff27,yilan,宜蘭市中山路二段,111,10.5.151.1,-258,85,-136,39
