,_id,_index,mac,create_at_time,recv_at_time,frameCnt,data,company,road,slot_num,gwip,rssi,snr,timestamp,latency_time,magX,magY,magZ,mag_len,magT
0,AV3LA7S5-R03vmj0O-3s,parking_record_index_v2,101a0d01019a,2017-08-10T07:20:04.024Z,2017-08-10T07:18:40.000Z,2377,fcffff0725ff9d0076ff26,yilan,宜蘭市中山路二段,1001,192.168.0.225,-101.0,13.8,1502349604.024,84.024,-219,157,-138,302.74411637552925,38
1,AV3LBBJk-R03vmj0O-6R,parking_record_index_v2,101a0d01019a,2017-08-10T07:20:28.004Z,2017-08-10T07:19:04.000Z,2385,fcffff0724ff98007bff26,yilan,宜蘭市中山路二段,1001,192.168.0.225,-95.0,10.0,1502349628.004,84.00399999999998,-220,152,-133,298.65197136466384,38
2,AV3LAwmR-R03vmj0O-zQ,parking_record_index_v2,101a0d01019a,2017-08-10T07:19:20.209Z,2017-08-10T07:19:18.000Z,2367,fcffff0725ff9b0077ff26,yilan,宜蘭市中山路二段,1001,10.5.151.1,-73.0,30.0,1502349560.209,2.209,-219,155,-137,301.25570534016447,38
3,AV3LBHAf-R03vmj0O-8v,parking_record_index_v2,101a0d01019a,2017-08-10T07:20:51.998Z,2017-08-10T07:19:28.000Z,2393,fcffff0725ff9d0076ff26,yilan,宜蘭市中山路二段,1001,192.168.0.225,-96.0,9.5,1502349651.998,83.99799999999998,-219,157,-138,302.74411637552925,38
4,AV3LA0VQ-R03vmj0O-06,parking_record_index_v2,101a0d01019a,2017-08-10T07:19:35.503Z,2017-08-10T07:19:35.000Z,2370,fcffff0724ff98007bff26,yilan,宜蘭市中山路二段,1001,10.5.151.1,-66.0,22.0,1502349575.5029998,0.503,-220,152,-133,298.65197136466384,38
5,AV3LA1FS-R03vmj0O-1K,parking_record_index_v2,101a0d01019a,2017-08-10T07:19:38.577Z,2017-08-10T07:19:38.000Z,2371,fcffff0724ff98007cff26,yilan,宜蘭市中山路二段,1001,10.5.151.1,-71.0,29.5,1502349578.577,0.5770000000000001,-220,152,-132,298.2079811138528,38
6,AV3LA13K-R03vmj0O-1c,parking_record_index_v2,101a0d01019a,2017-08-10T07:19:41.769Z,2017-08-10T07:19:41.000Z,2372,fcffff0724ff9b007aff26,yilan,宜蘭市中山路二段,1001,10.5.180.50,-87.0,22.0,1502349581.769,0.769,-220,155,-134,300.63432937706904,38
7,AV3LA1zD-R03vmj0O-1a,parking_record_index_v2,101a0d01019a,2017-08-10T07:19:41.507Z,2017-08-10T07:19:41.000Z,2372,fcffff0724ff9b007aff26,yilan,宜蘭市中山路二段,1001,10.5.151.1,-113.0,0.0,1502349581.5070002,0.507,-220,155,-134,300.63432937706904,38
8,AV3LA3-t-R03vmj0O-2V,parking_record_index_v2,101a0d01019a,2017-08-10T07:19:50.445Z,2017-08-10T07:19:50.000Z,2374,fcffff0725ff990079ff26,yilan,宜蘭市中山路二段,1001,10.5.151.1,-68.5,-3.5,1502349590.445,0.445,-219,153,-135,299.32423891158567,38
9,AV3LA7U5-R03vmj0O-3t,parking_record_index_v2,101a0d01019a,2017-08-10T07:20:04.152Z,2017-08-10T07:20:03.000Z,2377,fcffff0725ff9d0076ff26,yilan,宜蘭市中山路二段,1001,192.168.88.113,-77.0,17.5,1502349604.1520002,1.152,-219,157,-138,302.74411637552925,38
