,_id,_index,mac,create_at_time,recv_at_time,frameCnt,data,company,road,slot_num,gwip,rssi,snr,timestamp,latency_time,magX,magY,magZ,mag_len,magT
0,AV3LHbla-R03vmj0PBTT,parking_record_index_v2,101a0d0100cc,2017-08-10T07:48:29.146Z,2017-08-10T07:47:04.000Z,2406,fcffff07d5fef0ff7eff29,yilan,宜蘭市中山路二段,1002,192.168.0.225,-94.0,9.5,1502351224.0,85.146,-299,-16,-130,326.43069708592054,41
1,AV3LHtsJ-R03vmj0PBXv,parking_record_index_v2,101a0d0100cc,2017-08-10T07:49:43.305Z,2017-08-10T07:48:19.000Z,2422,fcffff07d6feeaff7cff29,yilan,宜蘭市中山路二段,1002,192.168.0.225,-96.0,13.8,1502351299.0,84.305,-298,-22,-132,326.66802720805106,41
2,AV3LHanr-R03vmj0PBS_,parking_record_index_v2,101a0d0100cc,2017-08-10T07:48:25.194Z,2017-08-10T07:48:24.000Z,2405,fcffff07d5feefff80ff29,yilan,宜蘭市中山路二段,1002,10.5.180.50,-135.0,-15.0,1502351304.0,1.194,-299,-17,-128,325.6900366913302,41
3,AV3LHame-R03vmj0PBS-,parking_record_index_v2,101a0d0100cc,2017-08-10T07:48:25.118Z,2017-08-10T07:48:24.000Z,2405,fcffff07d5feefff80ff29,yilan,宜蘭市中山路二段,1002,10.5.151.1,-75.0,27.5,1502351304.0,1.118,-299,-17,-128,325.6900366913302,41
4,AV3LHbXB-R03vmj0PBTL,parking_record_index_v2,101a0d0100cc,2017-08-10T07:48:28.224Z,2017-08-10T07:48:27.000Z,2406,fcffff07d5fef0ff7eff29,yilan,宜蘭市中山路二段,1002,192.168.88.113,-77.0,18.8,1502351307.0,1.224,-299,-16,-130,326.43069708592054,41
5,AV3LHbVP-R03vmj0PBTK,parking_record_index_v2,101a0d0100cc,2017-08-10T07:48:28.110Z,2017-08-10T07:48:27.000Z,2406,fcffff07d5fef0ff7eff29,yilan,宜蘭市中山路二段,1002,10.5.151.1,-76.0,29.5,1502351307.0,1.11,-299,-16,-130,326.43069708592054,41
6,AV3LHbTE-R03vmj0PBTJ,parking_record_index_v2,101a0d0100cc,2017-08-10T07:48:27.971Z,2017-08-10T07:48:27.000Z,2406,fcffff07d5fef0ff7eff29,yilan,宜蘭市中山路二段,1002,10.5.180.16,-104.0,12.0,1502351307.0,0.971,-299,-16,-130,326.43069708592054,41
7,AV3LHcyR-R03vmj0PBTs,parking_record_index_v2,101a0d0100cc,2017-08-10T07:48:34.064Z,2017-08-10T07:48:33.000Z,2407,fcffff07d5fef0ff7fff29,yilan,宜蘭市中山路二段,1002,10.5.151.1,-77.0,28.8,1502351313.0,1.064,-299,-16,-129,326.0337405852345,41
8,AV3LHfuI-R03vmj0PBUT,parking_record_index_v2,101a0d0100cc,2017-08-10T07:48:46.088Z,2017-08-10T07:48:45.000Z,2409,fcffff07d6feefff7bff29,yilan,宜蘭市中山路二段,1002,10.5.180.50,-95.0,14.5,1502351325.0,1.088,-298,-17,-133,326.77515205413033,41
9,AV3LHhNk-R03vmj0PBUx,parking_record_index_v2,101a0d0100cc,2017-08-10T07:48:52.195Z,2017-08-10T07:48:51.000Z,2410,fcffff07d6feeaff7dff29,yilan,宜蘭市中山路二段,1002,10.5.180.50,-136.3,-15.3,1502351331.0,1.195,-298,-22,-131,326.26522952959607,41
10,AV3LHhLy-R03vmj0PBUw,parking_record_index_v2,101a0d0100cc,2017-08-10T07:48:52.082Z,2017-08-10T07:48:51.000Z,2410,fcffff07d6feeaff7dff29,yilan,宜蘭市中山路二段,1002,10.5.151.1,-76.0,26.2,1502351331.0,1.082,-298,-22,-131,326.26522952959607,41
11,AV3LHioE-R03vmj0PBVN,parking_record_index_v2,101a0d0100cc,2017-08-10T07:48:57.987Z,2017-08-10T07:48:57.000Z,2411,fcffff07d5feefff7fff29,yilan,宜蘭市中山路二段,1002,10.5.151.1,-70.0,10.0,1502351337.0,0.987,-299,-17,-129,326.08434491707817,41
12,AV3LHjYO-R03vmj0PBVY,parking_record_index_v2,101a0d0100cc,2017-08-10T07:49:01.069Z,2017-08-10T07:49:00.000Z,2412,fcffff07d6fef1ff7bff29,yilan,宜蘭市中山路二段,1002,10.5.151.1,-81.0,25.5,1502351340.0,1.069,-298,-15,-133,326.677210714185,41
