,_id,_index,mac,create_at_time,recv_at_time,frameCnt,data,company,road,slot_num,gwip,rssi,snr,timestamp,latency_time,magX,magY,magZ,mag_len,magT
0,AV3LHfV3-R03vmj0PBUP,parking_record_index_v2,101a0d0100c0,2017-08-10T07:48:44.535Z,2017-08-10T07:47:19.000Z,2286,fcffff074bff590014ff28,yilan,宜蘭市中山路二段,1015,192.168.0.225,-97.0,9.5,1502351239.0,85.535,-181,89,-236,310.44806328917565,40
1,AV3LHpLu-R03vmj0PBWn,parking_record_index_v2,101a0d0100c0,2017-08-10T07:49:24.845Z,2017-08-10T07:48:01.000Z,2294,fcffff074aff580018ff28,yilan,宜蘭市中山路二段,1015,192.168.0.225,-96.0,12.5,1502351281.0,83.845,-182,88,-232,307.7206525405794,40
2,AV3LHvyN-R03vmj0PBYY,parking_record_index_v2,101a0d0100c0,2017-08-10T07:49:51.884Z,2017-08-10T07:48:28.000Z,2303,fcffff074aff590018ff28,yilan,宜蘭市中山路二段,1015,192.168.0.225,-96.0,5.0,1502351308.0,83.884,-182,89,-232,308.0081167761655,40
3,AV3LHgZv-R03vmj0PBUh,parking_record_index_v2,101a0d0100c0,2017-08-10T07:48:48.878Z,2017-08-10T07:48:48.000Z,2287,fcffff074bff500015ff28,yilan,宜蘭市中山路二段,1015,10.5.151.1,-72.0,29.5,1502351328.0,0.878,-181,80,-235,307.2230460105491,40
4,AV3LHhH4-R03vmj0PBUu,parking_record_index_v2,101a0d0100c0,2017-08-10T07:48:51.832Z,2017-08-10T07:48:51.000Z,2288,fcffff074aff510018ff28,yilan,宜蘭市中山路二段,1015,10.5.151.1,-72.0,26.2,1502351331.0,0.832,-182,81,-232,305.7924132479418,40
5,AV3LHh3N-R03vmj0PBU-,parking_record_index_v2,101a0d0100c0,2017-08-10T07:48:54.860Z,2017-08-10T07:48:54.000Z,2289,fcffff074aff560019ff28,yilan,宜蘭市中山路二段,1015,10.5.151.1,-72.0,33.0,1502351334.0,0.86,-182,86,-231,306.4000652741445,40
6,AV3LHjUo-R03vmj0PBVX,parking_record_index_v2,101a0d0100c0,2017-08-10T07:49:00.839Z,2017-08-10T07:49:00.000Z,2290,fcffff074bff570013ff28,yilan,宜蘭市中山路二段,1015,10.5.151.1,-77.0,27.5,1502351340.0,0.839,-181,87,-237,310.64288177906155,40
7,AV3LHkyu-R03vmj0PBVr,parking_record_index_v2,101a0d0100c0,2017-08-10T07:49:06.861Z,2017-08-10T07:49:06.000Z,2291,fcffff074bff510014ff28,yilan,宜蘭市中山路二段,1015,10.5.151.1,-75.0,28.0,1502351346.0,0.861,-181,81,-236,308.2498986212323,40
8,AV3LHmQP-R03vmj0PBV_,parking_record_index_v2,101a0d0100c0,2017-08-10T07:49:12.846Z,2017-08-10T07:49:12.000Z,2292,fcffff074bff520014ff28,yilan,宜蘭市中山路二段,1015,10.5.151.1,-77.0,30.5,1502351352.0,0.846,-181,82,-236,308.51418119755857,40
9,AV3LHnvh-R03vmj0PBWR,parking_record_index_v2,101a0d0100c0,2017-08-10T07:49:18.944Z,2017-08-10T07:49:18.000Z,2293,fcffff074bff560014ff28,yilan,宜蘭市中山路二段,1015,10.5.180.50,-84.0,25.0,1502351358.0,0.944,-181,86,-236,309.6013565861752,40
