,_id,_index,mac,create_at_time,recv_at_time,frameCnt,data,company,road,slot_num,gwip,rssi,snr,timestamp,latency_time,magX,magY,magZ,mag_len,magT
0,AV3LHjOy-R03vmj0PBVU,parking_record_index_v2,101a0d0100b5,2017-08-10T07:49:00.465Z,2017-08-10T07:47:37.000Z,2568,fcffff0709ffbdff63ff23,yilan,宜蘭市中山路二段,1004,192.168.0.225,-104.0,-1.0,1502351257.0,83.465,-247,-67,-157,300.2449000399507,35
1,AV3LHxLA-R03vmj0PBYu,parking_record_index_v2,101a0d0100b5,2017-08-10T07:49:57.567Z,2017-08-10T07:48:34.000Z,2584,fcffff0709ffbfff63ff23,yilan,宜蘭市中山路二段,1004,192.168.0.225,-108.8,-4.8,1502351314.0,83.567,-247,-65,-157,299.80493658377276,35
2,AV3LHeIQ-R03vmj0PBT7,parking_record_index_v2,101a0d0100b5,2017-08-10T07:48:39.567Z,2017-08-10T07:48:39.000Z,2564,fcffff0709ffbbff63ff23,yilan,宜蘭市中山路二段,1004,10.5.151.1,-75.0,22.5,1502351319.0,0.567,-247,-69,-157,300.6975224374155,35
3,AV3LHeHl-R03vmj0PBT6,parking_record_index_v2,101a0d0100b5,2017-08-10T07:48:39.525Z,2017-08-10T07:48:39.000Z,2564,fcffff0709ffbbff63ff23,yilan,宜蘭市中山路二段,1004,10.5.180.50,-134.5,-13.5,1502351319.0,0.525,-247,-69,-157,300.6975224374155,35
4,AV3LHfnJ-R03vmj0PBUS,parking_record_index_v2,101a0d0100b5,2017-08-10T07:48:45.640Z,2017-08-10T07:48:45.000Z,2565,fcffff0709ffc0ff63ff23,yilan,宜蘭市中山路二段,1004,10.5.151.1,-103.0,3.8,1502351325.0,0.64,-247,-64,-157,299.5897194497835,35
5,AV3LHgi_-R03vmj0PBUl,parking_record_index_v2,101a0d0100b5,2017-08-10T07:48:49.470Z,2017-08-10T07:48:48.000Z,2566,fcffff070affc1ff5fff23,yilan,宜蘭市中山路二段,1004,10.5.180.50,-84.0,19.5,1502351328.0,1.47,-246,-63,-161,300.67590525348055,35
6,AV3LHhxi-R03vmj0PBU9,parking_record_index_v2,101a0d0100b5,2017-08-10T07:48:54.497Z,2017-08-10T07:48:54.000Z,2567,fcffff070bffb8ff5fff23,yilan,宜蘭市中山路二段,1004,10.5.180.50,-133.5,-13.5,1502351334.0,0.497,-245,-72,-161,301.8774585821207,35
7,AV3LHjRg-R03vmj0PBVW,parking_record_index_v2,101a0d0100b5,2017-08-10T07:49:00.640Z,2017-08-10T07:49:00.000Z,2568,fcffff0709ffbdff63ff23,yilan,宜蘭市中山路二段,1004,192.168.88.113,-81.0,8.3,1502351340.0,0.64,-247,-67,-157,300.2449000399507,35
8,AV3LHjOl-R03vmj0PBVT,parking_record_index_v2,101a0d0100b5,2017-08-10T07:49:00.452Z,2017-08-10T07:49:00.000Z,2568,fcffff0709ffbdff63ff23,yilan,宜蘭市中山路二段,1004,10.5.180.16,-113.0,10.0,1502351340.0,0.452,-247,-67,-157,300.2449000399507,35
9,AV3LHj-M-R03vmj0PBVh,parking_record_index_v2,101a0d0100b5,2017-08-10T07:49:03.500Z,2017-08-10T07:49:03.000Z,2569,fcffff0709ffc1ff64ff23,yilan,宜蘭市中山路二段,1004,10.5.180.50,-135.5,-14.5,1502351343.0,0.5,-247,-63,-156,298.8544796385023,35
