,MagX,MagY,MagZ
0,-33.02,-67.88,-346.75
1,-153.46875,128.6875,-131.25
2,-305.08,-55.47,-100.34
3,-518.319587628866,-167.0721649484536,79.64948453608247
4,-90.29896907216495,264.07216494845363,-124.69072164948453
