,_id,_index,mac,create_at_time,recv_at_time,frameCnt,data,company,road,slot_num,gwip,magX,magY,magZ,magT
0,AV2hVKxe-R03vmj0MLJq,parking_record_index_v2,101a0d01019a,2017-08-02T05:04:27.229Z,2017-08-02T05:04:26.000Z,114,fcffff07effe5a006bff2a,yilan,宜蘭市中山路二段,111,10.5.151.1,-273,90,-149,42
1,AV2hVKCD-R03vmj0MLJp,parking_record_index_v2,101a0d01019a,2017-08-02T05:04:24.194Z,2017-08-02T05:04:23.000Z,113,fcffff07eefe5a006cff2a,yilan,宜蘭市中山路二段,111,10.5.151.1,-274,90,-148,42
2,AV2hVJTY-R03vmj0MLJl,parking_record_index_v2,101a0d01019a,2017-08-02T05:04:21.207Z,2017-08-02T05:04:20.000Z,112,fcffff07edfe59006eff2a,yilan,宜蘭市中山路二段,111,10.5.151.1,-275,89,-146,42
3,AV2hVIkk-R03vmj0MLJj,parking_record_index_v2,101a0d01019a,2017-08-02T05:04:18.211Z,2017-08-02T05:04:17.000Z,111,fcffff07ebfe570072ff2a,yilan,宜蘭市中山路二段,111,10.5.151.1,-277,87,-142,42
4,AV2hVHKu-R03vmj0MLJc,parking_record_index_v2,101a0d01019a,2017-08-02T05:04:12.461Z,2017-08-02T05:02:57.000Z,110,fcffff07effe58006cff2a,yilan,宜蘭市中山路二段,111,192.168.0.225,-273,88,-148,42
5,AV2hVHJY-R03vmj0MLJb,parking_record_index_v2,101a0d01019a,2017-08-02T05:04:12.375Z,2017-08-02T05:04:11.000Z,110,fcffff07effe58006cff2a,yilan,宜蘭市中山路二段,111,192.168.0.3,-273,88,-148,42
6,AV2hVHIT-R03vmj0MLJa,parking_record_index_v2,101a0d01019a,2017-08-02T05:04:12.307Z,2017-08-02T05:04:11.000Z,110,fcffff07effe58006cff2a,yilan,宜蘭市中山路二段,111,10.5.180.16,-273,88,-148,42
7,AV2hVHIB-R03vmj0MLJZ,parking_record_index_v2,101a0d01019a,2017-08-02T05:04:12.288Z,2017-08-02T05:04:11.000Z,110,fcffff07effe58006cff2a,yilan,宜蘭市中山路二段,111,192.168.88.113,-273,88,-148,42
8,AV2hVHHR-R03vmj0MLJY,parking_record_index_v2,101a0d01019a,2017-08-02T05:04:12.240Z,2017-08-02T05:04:11.000Z,110,fcffff07effe58006cff2a,yilan,宜蘭市中山路二段,111,192.168.88.122,-273,88,-148,42
9,AV2hVHHM-R03vmj0MLJX,parking_record_index_v2,101a0d01019a,2017-08-02T05:04:12.235Z,2017-08-02T05:04:11.000Z,110,fcffff07effe58006cff2a,yilan,宜蘭市中山路二段,111,192.168.88.150,-273,88,-148,42
10,AV2hVHHA-R03vmj0MLJW,parking_record_index_v2,101a0d01019a,2017-08-02T05:04:12.223Z,2017-08-02T05:04:11.000Z,110,fcffff07effe58006cff2a,yilan,宜蘭市中山路二段,111,10.5.151.1,-273,88,-148,42
