,Unnamed: 0,_id,_index,mac,create_at_time,recv_at_time,frameCnt,data,company,road,slot_num,gwip,magX,magY,magZ,magT,mag_len,magX_WO_offset,magY_WO_offset,magZ_WO_offset,mag_len_WO_offset,SPE1_X,SPE1_Y,SPE1_Z,SPE1_T,SPE2_X,SPE2_Y,SPE2_Z,SPE2_T,SPE3_X,SPE3_Y,SPE3_Z,SPE3_T,SPE4_X,SPE4_Y,SPE4_Z,SPE4_T,SPE5_X,SPE5_Y,SPE5_Z,SPE5_T
0,0,AV2hW353-R03vmj0MLSC,parking_record_index_v2,101a0d01019a,2017-08-02T05:11:54.230Z,2017-08-02T05:11:53.000Z,257,fcffff07eefe5e0069ff2b,yilan,宜蘭市中山路二段,111,10.5.151.1,-274,94,-151,43,326.6695578103353,0,0,0,0.0,-257.0,15.0,-40.0,44.0,-261.4,53.6,-89.6,44.0,-232.0,66.6,-156.0,44.0,-263.4,139.8,-122.8,43.0,-261.0,124.8,-208.2,42.0
1,1,AV2hW3Kc-R03vmj0MLR9,parking_record_index_v2,101a0d01019a,2017-08-02T05:11:51.195Z,2017-08-02T05:11:50.000Z,256,fcffff07eefe5e0069ff2b,yilan,宜蘭市中山路二段,111,10.5.151.1,-274,94,-151,43,326.6695578103353,0,0,0,0.0,-257.0,15.0,-40.0,44.0,-261.4,53.6,-89.6,44.0,-232.0,66.6,-156.0,44.0,-263.4,139.8,-122.8,43.0,-261.0,124.8,-208.2,42.0
2,2,AV2hW2b2-R03vmj0MLR4,parking_record_index_v2,101a0d01019a,2017-08-02T05:11:48.213Z,2017-08-02T05:11:47.000Z,255,fcffff07eefe5e0069ff2b,yilan,宜蘭市中山路二段,111,10.5.151.1,-274,94,-151,43,326.6695578103353,0,0,0,0.0,-257.0,15.0,-40.0,44.0,-261.4,53.6,-89.6,44.0,-232.0,66.6,-156.0,44.0,-263.4,139.8,-122.8,43.0,-261.0,124.8,-208.2,42.0
3,3,AV2hW1sq-R03vmj0MLR3,parking_record_index_v2,101a0d01019a,2017-08-02T05:11:45.193Z,2017-08-02T05:11:44.000Z,254,fcffff07eefe5c0069ff2b,yilan,宜蘭市中山路二段,111,10.5.151.1,-274,92,-151,43,326.0996780127205,0,-2,0,2.0,-257.0,15.0,-40.0,44.0,-261.4,53.6,-89.6,44.0,-232.0,66.6,-156.0,44.0,-263.4,139.8,-122.8,43.0,-261.0,124.8,-208.2,42.0
4,4,AV2hW1Bm-R03vmj0MLR0,parking_record_index_v2,101a0d01019a,2017-08-02T05:11:42.437Z,2017-08-02T05:11:41.000Z,253,fcffff07eefe5c006cff2b,yilan,宜蘭市中山路二段,111,192.168.88.113,-274,92,-148,43,324.7214190656354,0,-2,3,3.605551275463989,-257.0,15.0,-40.0,44.0,-261.4,53.6,-89.6,44.0,-232.0,66.6,-156.0,44.0,-263.4,139.8,-122.8,43.0,-261.0,124.8,-208.2,42.0
5,5,AV2hW1AW-R03vmj0MLRz,parking_record_index_v2,101a0d01019a,2017-08-02T05:11:42.357Z,2017-08-02T05:10:27.000Z,253,fcffff07eefe5c006cff2b,yilan,宜蘭市中山路二段,111,192.168.0.225,-274,92,-148,43,324.7214190656354,0,-2,3,3.605551275463989,-257.0,15.0,-40.0,44.0,-261.4,53.6,-89.6,44.0,-232.0,66.6,-156.0,44.0,-263.4,139.8,-122.8,43.0,-261.0,124.8,-208.2,42.0
6,6,AV2hW0_F-R03vmj0MLRy,parking_record_index_v2,101a0d01019a,2017-08-02T05:11:42.276Z,2017-08-02T05:11:41.000Z,253,fcffff07eefe5c006cff2b,yilan,宜蘭市中山路二段,111,192.168.88.122,-274,92,-148,43,324.7214190656354,0,-2,3,3.605551275463989,-257.0,15.0,-40.0,44.0,-261.4,53.6,-89.6,44.0,-232.0,66.6,-156.0,44.0,-263.4,139.8,-122.8,43.0,-261.0,124.8,-208.2,42.0
7,7,AV2hW0PP-R03vmj0MLRw,parking_record_index_v2,101a0d01019a,2017-08-02T05:11:39.213Z,2017-08-02T05:11:38.000Z,252,fcffff07eefe5b006cff2b,yilan,宜蘭市中山路二段,111,10.5.151.1,-274,91,-148,43,324.43951670534835,0,-3,3,4.242640687119285,-257.0,15.0,-40.0,44.0,-261.4,53.6,-89.6,44.0,-232.0,66.6,-156.0,44.0,-263.4,139.8,-122.8,43.0,-261.0,124.8,-208.2,42.0
8,8,AV2hWzgx-R03vmj0MLRu,parking_record_index_v2,101a0d01019a,2017-08-02T05:11:36.240Z,2017-08-02T05:11:35.000Z,251,fcffff07eefe5b006bff2b,yilan,宜蘭市中山路二段,111,10.5.151.1,-274,91,-149,43,324.8969067258105,0,-3,2,3.605551275463989,-257.0,15.0,-40.0,44.0,-261.4,53.6,-89.6,44.0,-232.0,66.6,-156.0,44.0,-263.4,139.8,-122.8,43.0,-261.0,124.8,-208.2,42.0
9,9,AV2hWyxL-R03vmj0MLRs,parking_record_index_v2,101a0d01019a,2017-08-02T05:11:33.194Z,2017-08-02T05:11:32.000Z,250,fcffff07eefe5c006aff2b,yilan,宜蘭市中山路二段,111,10.5.151.1,-274,92,-150,43,325.63783563953376,0,-2,1,2.23606797749979,-257.0,15.0,-40.0,44.0,-261.4,53.6,-89.6,44.0,-232.0,66.6,-156.0,44.0,-263.4,139.8,-122.8,43.0,-261.0,124.8,-208.2,42.0
