,_id,_index,mac,create_at_time,recv_at_time,frameCnt,data,company,road,slot_num,gwip,rssi,snr,timestamp,latency_time,magX,magY,magZ,mag_len,magT
0,AV4XNc2i-R03vmj0R_DR,parking_record_index_v2,101a0d0100c0,2017-08-25T02:25:55.617Z,2017-08-25T02:24:11.000Z,164,fcffff077eff670084ff1f,yilan,宜蘭市中山路二段,1015,192.168.0.225,-116.2,-9.2,1503627851.0,104.617,-130,103,-124,207.08693826506783,31
1,AV4XNc7m-R03vmj0R_DX,parking_record_index_v2,101a0d0100c0,2017-08-25T02:25:55.941Z,2017-08-25T02:24:17.000Z,166,fcffff077eff680085ff1f,yilan,宜蘭市中山路二段,1015,192.168.0.225,-116.0,-10.0,1503627857.0,98.941,-130,104,-123,206.990337938755,31
2,AV4XNcP4-R03vmj0R_C_,parking_record_index_v2,101a0d0100c0,2017-08-25T02:25:53.142Z,2017-08-25T02:25:52.000Z,165,fcffff077eff670085ff1f,yilan,宜蘭市中山路二段,1015,10.5.151.1,-82.0,32.0,1503627952.0,1.142,-130,103,-123,206.48970918668078,31
3,AV4XNc-1-R03vmj0R_DZ,parking_record_index_v2,101a0d0100c0,2017-08-25T02:25:56.148Z,2017-08-25T02:25:55.000Z,166,fcffff077eff680085ff1f,yilan,宜蘭市中山路二段,1015,192.168.88.113,-87.0,15.8,1503627955.0,1.148,-130,104,-123,206.990337938755,31
4,AV4XNc88-R03vmj0R_DY,parking_record_index_v2,101a0d0100c0,2017-08-25T02:25:56.026Z,2017-08-25T02:25:55.000Z,166,fcffff077eff680085ff1f,yilan,宜蘭市中山路二段,1015,10.5.180.38,-94.0,17.0,1503627955.0,1.026,-130,104,-123,206.990337938755,31
5,AV4XNc6z-R03vmj0R_DW,parking_record_index_v2,101a0d0100c0,2017-08-25T02:25:55.889Z,2017-08-25T02:25:55.000Z,166,fcffff077eff680085ff1f,yilan,宜蘭市中山路二段,1015,10.5.151.1,-78.0,22.5,1503627955.0,0.889,-130,104,-123,206.990337938755,31
6,AV4XNduR-R03vmj0R_Dy,parking_record_index_v2,101a0d0100c0,2017-08-25T02:25:59.183Z,2017-08-25T02:25:58.000Z,167,fcffff077eff680088ff1f,yilan,宜蘭市中山路二段,1015,10.5.180.38,-97.0,8.8,1503627958.0,1.183,-130,104,-120,205.22183119736562,31
7,AV4XNduI-R03vmj0R_Dx,parking_record_index_v2,101a0d0100c0,2017-08-25T02:25:59.175Z,2017-08-25T02:25:58.000Z,167,fcffff077eff680088ff1f,yilan,宜蘭市中山路二段,1015,192.168.88.113,-89.0,12.0,1503627958.0,1.175,-130,104,-120,205.22183119736562,31
8,AV4XNdoX-R03vmj0R_Dt,parking_record_index_v2,101a0d0100c0,2017-08-25T02:25:58.805Z,2017-08-25T02:25:58.000Z,167,fcffff077eff680088ff1f,yilan,宜蘭市中山路二段,1015,10.5.151.1,-80.0,30.0,1503627958.0,0.805,-130,104,-120,205.22183119736562,31
9,AV4XNeZ_-R03vmj0R_EH,parking_record_index_v2,101a0d0100c0,2017-08-25T02:26:01.981Z,2017-08-25T02:26:01.000Z,168,fcffff077eff680086ff1f,yilan,宜蘭市中山路二段,1015,192.168.88.113,-86.0,15.0,1503627961.0,0.981,-130,104,-122,206.3976744055029,31
