08/21 20:46:14.627281,219,278,-276,172,27,-313,282,90,-224,-1,0,2
08/21 20:46:15.058785,218,278,-278,172,28,-314,283,90,-220,0,-1,-2
08/21 20:46:15.490167,216,277,-280,171,28,-318,286,90,-216,-1,-1,-1
08/21 20:46:15.921771,216,277,-277,169,28,-320,289,92,-214,0,-1,3
08/21 20:46:16.353500,216,277,-276,168,28,-322,287,92,-219,-2,-2,-4
08/21 20:46:16.785191,218,277,-273,167,28,-325,287,91,-221,0,-2,3
08/21 20:46:17.216793,220,277,-271,167,28,-321,285,90,-223,-2,-1,0
08/21 20:46:17.648243,221,277,-270,168,27,-321,283,91,-227,1,0,1
08/21 20:46:18.080028,220,279,-274,169,27,-316,282,91,-224,0,-2,-6
08/21 20:46:18.511869,219,278,-277,171,27,-317,282,91,-223,0,0,-2
08/21 20:46:18.952224,217,277,-273,168,28,-324,287,91,-218,-1,-1,-2
08/21 20:46:19.383589,220,278,-275,167,27,-320,285,91,-223,-1,-1,2
08/21 20:46:19.814930,221,276,-270,169,28,-319,284,92,-224,0,0,0
08/21 20:46:20.246291,221,278,-273,171,27,-317,283,90,-222,-1,1,-1
08/21 20:46:20.677554,219,278,-276,172,26,-315,284,91,-222,0,0,-1
08/21 20:46:21.109243,216,276,-280,172,27,-315,286,89,-219,-1,1,-4
08/21 20:46:21.540956,216,278,-280,171,28,-321,288,91,-214,-1,0,2
08/21 20:46:21.972738,216,279,-277,169,27,-323,288,90,-217,0,-1,-1
08/21 20:46:22.404563,217,276,-276,168,28,-325,288,92,-218,-1,-1,-2
08/21 20:46:22.836279,219,277,-272,167,28,-323,287,90,-218,-1,-1,-3
08/21 20:46:23.267942,220,280,-272,167,28,-323,284,90,-224,-1,-1,-1
08/21 20:46:23.699578,221,278,-272,169,27,-317,283,91,-223,-1,0,-3
08/21 20:46:24.135354,220,277,-271,167,27,-321,286,90,-220,-1,0,0
08/21 20:46:24.566712,221,278,-268,167,27,-320,283,91,-225,-1,0,3
08/21 20:46:24.997973,220,279,-273,171,27,-314,283,91,-224,-1,-1,0
08/21 20:46:25.429323,219,279,-278,172,28,-312,283,90,-224,-2,-2,1
08/21 20:46:25.860735,217,278,-277,172,29,-313,286,92,-220,-1,0,0
08/21 20:46:26.292098,215,278,-280,171,28,-318,288,91,-215,-1,0,-1
08/21 20:46:26.723498,217,276,-275,169,28,-324,289,90,-213,-1,-2,0
08/21 20:46:27.155042,218,277,-273,167,28,-321,287,92,-218,0,1,3
08/21 20:46:27.586486,221,277,-268,168,28,-319,285,91,-221,-1,-1,3
08/21 20:46:28.017888,221,277,-272,169,26,-315,282,90,-225,-2,-2,-4
08/21 20:46:28.449896,220,278,-276,171,29,-316,282,91,-223,0,0,0
08/21 20:46:28.881330,218,278,-278,171,27,-312,284,90,-218,-1,0,-1
