08/21 20:51:25.693352,222,279,-277,172,30,-316,285,92,-224,-1,1,-1
08/21 20:51:26.124925,221,281,-280,174,30,-317,285,94,-223,-3,-1,3
08/21 20:51:26.556312,219,280,-281,174,31,-314,288,92,-220,-1,0,1
08/21 20:51:26.988004,217,280,-284,172,29,-321,290,93,-220,-2,-1,-1
08/21 20:51:27.419530,218,278,-280,171,29,-324,290,93,-218,-1,-1,1
08/21 20:51:27.850939,218,279,-276,170,29,-325,291,93,-218,-1,-1,0
08/21 20:51:28.282500,220,281,-272,170,29,-325,289,93,-222,-1,0,-4
08/21 20:51:28.714149,223,279,-272,169,30,-323,287,93,-226,0,-1,-2
08/21 20:51:29.145975,223,280,-273,169,28,-318,286,92,-228,-1,0,-1
08/21 20:51:29.577402,222,281,-275,171,30,-314,285,92,-226,-1,0,-1
08/21 20:51:30.008771,222,280,-279,173,30,-316,285,92,-227,-1,-3,3
08/21 20:51:30.440095,219,280,-283,174,28,-317,287,93,-222,-1,-3,-2
08/21 20:51:30.871752,217,279,-285,173,29,-319,289,92,-217,-1,0,-2
08/21 20:51:31.303295,218,279,-279,172,29,-320,291,92,-217,-1,-2,0
08/21 20:51:31.734971,219,279,-278,170,30,-324,290,94,-219,-1,0,-2
08/21 20:51:32.166740,220,279,-274,169,29,-323,290,93,-222,-1,-1,-1
08/21 20:51:32.598521,222,280,-272,169,30,-323,288,94,-223,-2,-1,-2
08/21 20:51:33.029910,222,281,-273,169,30,-321,286,94,-227,0,-2,2
08/21 20:51:33.461254,223,281,-275,171,29,-317,285,94,-226,0,-1,0
08/21 20:51:33.892547,222,280,-279,173,30,-316,285,92,-227,0,-1,1
08/21 20:51:34.323886,220,281,-280,174,31,-316,286,92,-226,-1,-1,-2
08/21 20:51:34.755556,218,279,-283,174,30,-319,288,91,-219,0,-1,-1
08/21 20:51:35.186917,218,279,-280,173,30,-322,289,92,-219,-2,0,-4
08/21 20:51:35.618753,218,279,-281,170,30,-324,290,93,-221,-1,-1,-3
08/21 20:51:36.050178,218,279,-279,170,29,-324,291,93,-218,-2,-2,-1
08/21 20:51:36.481529,220,280,-276,169,31,-326,290,92,-221,-1,0,-1
08/21 20:51:36.912870,222,281,-274,169,29,-324,287,93,-226,-2,0,0
08/21 20:51:37.344418,222,279,-272,170,30,-319,285,93,-228,0,-2,2
08/21 20:51:37.775840,222,281,-278,172,31,-318,285,92,-227,-1,-1,1
08/21 20:51:38.207112,221,280,-282,174,29,-316,286,93,-225,0,0,0
08/21 20:51:38.638824,218,281,-282,174,30,-318,287,93,-225,0,-1,-1
08/21 20:51:39.070367,217,280,-283,174,30,-320,289,93,-218,-1,-1,0
08/21 20:51:39.501931,217,279,-281,172,29,-322,291,92,-218,-1,-2,1
08/21 20:51:39.933586,218,280,-278,171,30,-323,291,93,-219,-1,0,3
08/21 20:51:40.365300,220,281,-275,169,29,-326,290,94,-221,-1,-1,-1
08/21 20:51:40.796727,221,280,-273,168,30,-324,289,94,-223,0,-1,2
08/21 20:51:41.228149,223,280,-273,170,29,-323,287,91,-226,-1,0,-1
08/21 20:51:41.659548,223,281,-277,171,29,-318,286,93,-228,0,-1,3
08/21 20:51:42.090865,222,280,-278,173,29,-315,284,92,-228,0,-2,0
08/21 20:51:42.522644,220,281,-282,174,30,-319,286,92,-225,0,-2,-1
08/21 20:51:42.954413,218,280,-283,174,31,-317,288,93,-220,-1,-2,-1
08/21 20:51:43.386198,217,279,-284,173,29,-321,290,92,-218,-1,0,0
08/21 20:51:43.817560,218,280,-280,172,30,-324,291,94,-219,-1,-1,1
08/21 20:51:44.248847,218,280,-276,170,30,-326,291,93,-219,-1,-1,0
08/21 20:51:44.680217,221,279,-271,168,30,-326,289,92,-221,-1,-1,-1
08/21 20:51:45.111577,223,280,-272,169,30,-322,286,93,-229,-1,-1,-3
08/21 20:51:45.543182,222,280,-273,171,29,-317,285,93,-226,0,-1,1
08/21 20:51:45.974981,222,281,-278,173,30,-316,285,93,-227,-1,-1,0
08/21 20:51:46.406460,220,280,-282,174,29,-316,286,92,-225,0,-2,1
08/21 20:51:46.837815,219,280,-282,174,31,-319,287,92,-221,-1,-2,0
08/21 20:51:47.269281,217,278,-280,173,30,-320,289,93,-220,-1,-2,2
08/21 20:51:47.700700,217,280,-281,171,29,-325,291,93,-218,-1,0,-2
08/21 20:51:48.132489,219,280,-275,170,29,-324,290,93,-222,-2,0,-3
08/21 20:51:48.564056,220,279,-274,169,30,-326,289,93,-222,-1,0,2
08/21 20:51:48.995388,223,280,-272,169,30,-324,287,94,-226,-1,-1,-1
08/21 20:51:49.426723,223,280,-274,171,29,-319,286,93,-227,0,-1,2
08/21 20:51:49.858020,221,281,-277,172,29,-317,286,91,-228,-1,0,-1
08/21 20:51:50.289353,220,280,-280,174,30,-317,286,93,-224,0,-2,2
08/21 20:51:50.720676,218,279,-284,175,30,-319,288,95,-219,-2,-2,-2
08/21 20:51:51.151973,217,280,-281,173,30,-321,290,92,-216,-1,-1,4
08/21 20:51:51.583195,218,280,-282,169,30,-326,291,93,-219,0,-1,0
08/21 20:51:52.014799,220,280,-273,169,30,-327,289,94,-222,0,0,-3
08/21 20:51:52.446402,222,280,-272,169,31,-323,288,94,-224,-1,1,0
08/21 20:51:52.877802,223,280,-274,170,29,-320,287,93,-226,-1,0,-1
08/21 20:51:53.309123,222,280,-275,172,28,-319,284,93,-229,-1,-1,2
08/21 20:51:53.740749,221,279,-282,174,30,-316,284,93,-226,-1,1,-3
08/21 20:51:54.172153,219,281,-283,174,30,-314,288,94,-221,-1,0,-4
08/21 20:51:54.603607,218,279,-282,173,30,-319,289,92,-217,0,0,0
08/21 20:51:55.035145,217,280,-281,172,30,-323,290,93,-219,0,-2,-3
08/21 20:51:55.466550,218,279,-278,170,31,-325,291,93,-219,-1,-2,-2
08/21 20:51:55.897936,220,279,-275,168,30,-324,290,93,-219,-1,0,-2
08/21 20:51:56.329447,222,281,-274,169,29,-324,287,93,-226,-1,-2,2
08/21 20:51:56.760859,223,281,-274,170,30,-321,285,93,-227,-1,-2,-2
08/21 20:51:57.192356,222,282,-275,172,29,-313,285,94,-227,-1,-1,1
08/21 20:51:57.623894,221,280,-280,174,30,-316,285,93,-225,-1,-1,1
08/21 20:51:58.055473,219,280,-284,174,31,-319,288,94,-219,-1,-1,5
08/21 20:51:58.487025,218,279,-283,174,30,-321,289,93,-220,-1,0,-1
08/21 20:51:58.918424,218,280,-280,172,29,-322,291,93,-217,-1,-1,0
08/21 20:51:59.350174,218,278,-278,170,30,-323,291,94,-219,-1,-1,-2
08/21 20:51:59.781942,220,280,-273,168,30,-325,289,95,-221,-1,2,-3
