,Unnamed: 0,_id,_index,mac,create_at_time,recv_at_time,frameCnt,data,company,road,slot_num,gwip,magX,magY,magZ,magT,mag_len,magX_WO_offset,magY_WO_offset,magZ_WO_offset,mag_len_WO_offset,SPE1_X,SPE1_Y,SPE1_Z,SPE1_T,SPE2_X,SPE2_Y,SPE2_Z,SPE2_T,SPE3_X,SPE3_Y,SPE3_Z,SPE3_T,SPE4_X,SPE4_Y,SPE4_Z,SPE4_T,SPE5_X,SPE5_Y,SPE5_Z,SPE5_T
0,0,AV2hXxCE-R03vmj0MLWd,parking_record_index_v2,101a0d01019a,2017-08-02T05:15:48.227Z,2017-08-02T05:15:47.000Z,326,fcffff07edfe5b006bff2c,yilan,宜蘭市中山路二段,111,10.5.151.1,-275,91,-149,44,325.7406944181215,0,0,0,0.0,-257.0,15.0,-40.0,44.0,-261.4,53.6,-89.6,44.0,-232.0,66.6,-156.0,44.0,-263.4,139.8,-122.8,43.0,-261.0,124.8,-208.2,42.0
1,1,AV2hXwWR-R03vmj0MLWc,parking_record_index_v2,101a0d01019a,2017-08-02T05:15:45.423Z,2017-08-02T05:15:44.000Z,325,fcffff07edfe5d0069ff2c,yilan,宜蘭市中山路二段,111,192.168.88.113,-275,93,-151,44,327.22316543912353,0,2,-2,2.8284271247461903,-257.0,15.0,-40.0,44.0,-261.4,53.6,-89.6,44.0,-232.0,66.6,-156.0,44.0,-263.4,139.8,-122.8,43.0,-261.0,124.8,-208.2,42.0
2,2,AV2hXwUe-R03vmj0MLWa,parking_record_index_v2,101a0d01019a,2017-08-02T05:15:45.309Z,2017-08-02T05:15:44.000Z,325,fcffff07edfe5d0069ff2c,yilan,宜蘭市中山路二段,111,192.168.88.150,-275,93,-151,44,327.22316543912353,0,2,-2,2.8284271247461903,-257.0,15.0,-40.0,44.0,-261.4,53.6,-89.6,44.0,-232.0,66.6,-156.0,44.0,-263.4,139.8,-122.8,43.0,-261.0,124.8,-208.2,42.0
3,3,AV2hXwTw-R03vmj0MLWZ,parking_record_index_v2,101a0d01019a,2017-08-02T05:15:45.263Z,2017-08-02T05:15:44.000Z,325,fcffff07edfe5d0069ff2c,yilan,宜蘭市中山路二段,111,192.168.0.3,-275,93,-151,44,327.22316543912353,0,2,-2,2.8284271247461903,-257.0,15.0,-40.0,44.0,-261.4,53.6,-89.6,44.0,-232.0,66.6,-156.0,44.0,-263.4,139.8,-122.8,43.0,-261.0,124.8,-208.2,42.0
4,4,AV2hXwTZ-R03vmj0MLWY,parking_record_index_v2,101a0d01019a,2017-08-02T05:15:45.240Z,2017-08-02T05:15:44.000Z,325,fcffff07edfe5d0069ff2c,yilan,宜蘭市中山路二段,111,192.168.88.122,-275,93,-151,44,327.22316543912353,0,2,-2,2.8284271247461903,-257.0,15.0,-40.0,44.0,-261.4,53.6,-89.6,44.0,-232.0,66.6,-156.0,44.0,-263.4,139.8,-122.8,43.0,-261.0,124.8,-208.2,42.0
5,5,AV2hXwTG-R03vmj0MLWX,parking_record_index_v2,101a0d01019a,2017-08-02T05:15:45.221Z,2017-08-02T05:15:44.000Z,325,fcffff07edfe5d0069ff2c,yilan,宜蘭市中山路二段,111,10.5.151.1,-275,93,-151,44,327.22316543912353,0,2,-2,2.8284271247461903,-257.0,15.0,-40.0,44.0,-261.4,53.6,-89.6,44.0,-232.0,66.6,-156.0,44.0,-263.4,139.8,-122.8,43.0,-261.0,124.8,-208.2,42.0
6,6,AV2hXwSv-R03vmj0MLWW,parking_record_index_v2,101a0d01019a,2017-08-02T05:15:45.198Z,2017-08-02T05:14:30.000Z,325,fcffff07edfe5d0069ff2c,yilan,宜蘭市中山路二段,111,192.168.0.225,-275,93,-151,44,327.22316543912353,0,2,-2,2.8284271247461903,-257.0,15.0,-40.0,44.0,-261.4,53.6,-89.6,44.0,-232.0,66.6,-156.0,44.0,-263.4,139.8,-122.8,43.0,-261.0,124.8,-208.2,42.0
7,7,AV2hXwSu-R03vmj0MLWV,parking_record_index_v2,101a0d01019a,2017-08-02T05:15:45.197Z,2017-08-02T05:15:44.000Z,325,fcffff07edfe5d0069ff2c,yilan,宜蘭市中山路二段,111,10.5.180.16,-275,93,-151,44,327.22316543912353,0,2,-2,2.8284271247461903,-257.0,15.0,-40.0,44.0,-261.4,53.6,-89.6,44.0,-232.0,66.6,-156.0,44.0,-263.4,139.8,-122.8,43.0,-261.0,124.8,-208.2,42.0
8,8,AV2hXvj7-R03vmj0MLWR,parking_record_index_v2,101a0d01019a,2017-08-02T05:15:42.202Z,2017-08-02T05:15:41.000Z,324,fcffff07edfe5e0067ff2c,yilan,宜蘭市中山路二段,111,10.5.151.1,-275,94,-153,44,328.4356862461812,0,3,-4,5.0,-257.0,15.0,-40.0,44.0,-261.4,53.6,-89.6,44.0,-232.0,66.6,-156.0,44.0,-263.4,139.8,-122.8,43.0,-261.0,124.8,-208.2,42.0
9,9,AV2hXu1D-R03vmj0MLWM,parking_record_index_v2,101a0d01019a,2017-08-02T05:15:39.202Z,2017-08-02T05:15:38.000Z,323,fcffff07ecfe5f0067ff2c,yilan,宜蘭市中山路二段,111,10.5.151.1,-276,95,-153,44,329.56031314465037,-1,4,-4,5.744562646538029,-257.0,15.0,-40.0,44.0,-261.4,53.6,-89.6,44.0,-232.0,66.6,-156.0,44.0,-263.4,139.8,-122.8,43.0,-261.0,124.8,-208.2,42.0
