,_id,_index,mac,create_at_time,recv_at_time,frameCnt,data,company,road,slot_num,gwip,magX,magY,magZ,magT
0,AV2hXxCE-R03vmj0MLWd,parking_record_index_v2,101a0d01019a,2017-08-02T05:15:48.227Z,2017-08-02T05:15:47.000Z,326,fcffff07edfe5b006bff2c,yilan,宜蘭市中山路二段,111,10.5.151.1,-275,91,-149,44
1,AV2hXwWR-R03vmj0MLWc,parking_record_index_v2,101a0d01019a,2017-08-02T05:15:45.423Z,2017-08-02T05:15:44.000Z,325,fcffff07edfe5d0069ff2c,yilan,宜蘭市中山路二段,111,192.168.88.113,-275,93,-151,44
2,AV2hXwUe-R03vmj0MLWa,parking_record_index_v2,101a0d01019a,2017-08-02T05:15:45.309Z,2017-08-02T05:15:44.000Z,325,fcffff07edfe5d0069ff2c,yilan,宜蘭市中山路二段,111,192.168.88.150,-275,93,-151,44
3,AV2hXwTw-R03vmj0MLWZ,parking_record_index_v2,101a0d01019a,2017-08-02T05:15:45.263Z,2017-08-02T05:15:44.000Z,325,fcffff07edfe5d0069ff2c,yilan,宜蘭市中山路二段,111,192.168.0.3,-275,93,-151,44
4,AV2hXwTZ-R03vmj0MLWY,parking_record_index_v2,101a0d01019a,2017-08-02T05:15:45.240Z,2017-08-02T05:15:44.000Z,325,fcffff07edfe5d0069ff2c,yilan,宜蘭市中山路二段,111,192.168.88.122,-275,93,-151,44
5,AV2hXwTG-R03vmj0MLWX,parking_record_index_v2,101a0d01019a,2017-08-02T05:15:45.221Z,2017-08-02T05:15:44.000Z,325,fcffff07edfe5d0069ff2c,yilan,宜蘭市中山路二段,111,10.5.151.1,-275,93,-151,44
6,AV2hXwSv-R03vmj0MLWW,parking_record_index_v2,101a0d01019a,2017-08-02T05:15:45.198Z,2017-08-02T05:14:30.000Z,325,fcffff07edfe5d0069ff2c,yilan,宜蘭市中山路二段,111,192.168.0.225,-275,93,-151,44
7,AV2hXwSu-R03vmj0MLWV,parking_record_index_v2,101a0d01019a,2017-08-02T05:15:45.197Z,2017-08-02T05:15:44.000Z,325,fcffff07edfe5d0069ff2c,yilan,宜蘭市中山路二段,111,10.5.180.16,-275,93,-151,44
8,AV2hXvj7-R03vmj0MLWR,parking_record_index_v2,101a0d01019a,2017-08-02T05:15:42.202Z,2017-08-02T05:15:41.000Z,324,fcffff07edfe5e0067ff2c,yilan,宜蘭市中山路二段,111,10.5.151.1,-275,94,-153,44
9,AV2hXu1D-R03vmj0MLWM,parking_record_index_v2,101a0d01019a,2017-08-02T05:15:39.202Z,2017-08-02T05:15:38.000Z,323,fcffff07ecfe5f0067ff2c,yilan,宜蘭市中山路二段,111,10.5.151.1,-276,95,-153,44
10,AV2hXuHL-R03vmj0MLWK,parking_record_index_v2,101a0d01019a,2017-08-02T05:15:36.266Z,2017-08-02T05:15:35.000Z,322,fcffff07e9fe610067ff2c,yilan,宜蘭市中山路二段,111,10.5.151.1,-279,97,-153,44
11,AV2hXtXb-R03vmj0MLWJ,parking_record_index_v2,101a0d01019a,2017-08-02T05:15:33.210Z,2017-08-02T05:15:32.000Z,321,fcffff07e8fe610067ff2c,yilan,宜蘭市中山路二段,111,10.5.151.1,-280,97,-153,44
12,AV2hXsoh-R03vmj0MLWF,parking_record_index_v2,101a0d01019a,2017-08-02T05:15:30.208Z,2017-08-02T05:15:29.000Z,320,fcffff07e6fe630068ff2c,yilan,宜蘭市中山路二段,111,10.5.151.1,-282,99,-152,44
13,AV2hXr5r-R03vmj0MLWD,parking_record_index_v2,101a0d01019a,2017-08-02T05:15:27.210Z,2017-08-02T05:15:26.000Z,319,fcffff07e0fe670068ff2c,yilan,宜蘭市中山路二段,111,10.5.151.1,-288,103,-152,44
14,AV2hXral-R03vmj0MLWC,parking_record_index_v2,101a0d01019a,2017-08-02T05:15:25.220Z,2017-08-02T05:15:23.000Z,318,fcffff07d6fe6e0069ff2c,yilan,宜蘭市中山路二段,111,10.5.151.1,-298,110,-151,44
15,AV2hXqfA-R03vmj0MLV-,parking_record_index_v2,101a0d01019a,2017-08-02T05:15:21.407Z,2017-08-02T05:15:20.000Z,317,fcffff07d6fe70006fff2c,yilan,宜蘭市中山路二段,111,192.168.0.3,-298,112,-145,44
16,AV2hXqdk-R03vmj0MLV9,parking_record_index_v2,101a0d01019a,2017-08-02T05:15:21.315Z,2017-08-02T05:15:20.000Z,317,fcffff07d6fe70006fff2c,yilan,宜蘭市中山路二段,111,192.168.88.150,-298,112,-145,44
17,AV2hXqco-R03vmj0MLV8,parking_record_index_v2,101a0d01019a,2017-08-02T05:15:21.255Z,2017-08-02T05:15:20.000Z,317,fcffff07d6fe70006fff2c,yilan,宜蘭市中山路二段,111,192.168.88.122,-298,112,-145,44
18,AV2hXqcn-R03vmj0MLV7,parking_record_index_v2,101a0d01019a,2017-08-02T05:15:21.253Z,2017-08-02T05:15:20.000Z,317,fcffff07d6fe70006fff2c,yilan,宜蘭市中山路二段,111,192.168.88.113,-298,112,-145,44
19,AV2hXqcO-R03vmj0MLV6,parking_record_index_v2,101a0d01019a,2017-08-02T05:15:21.229Z,2017-08-02T05:14:06.000Z,317,fcffff07d6fe70006fff2c,yilan,宜蘭市中山路二段,111,192.168.0.225,-298,112,-145,44
20,AV2hXqb4-R03vmj0MLV5,parking_record_index_v2,101a0d01019a,2017-08-02T05:15:21.207Z,2017-08-02T05:15:20.000Z,317,fcffff07d6fe70006fff2c,yilan,宜蘭市中山路二段,111,10.5.180.16,-298,112,-145,44
21,AV2hXqbq-R03vmj0MLV4,parking_record_index_v2,101a0d01019a,2017-08-02T05:15:21.193Z,2017-08-02T05:15:20.000Z,317,fcffff07d6fe70006fff2c,yilan,宜蘭市中山路二段,111,10.5.151.1,-298,112,-145,44
