,_id,_index,mac,create_at_time,recv_at_time,frameCnt,data,company,road,slot_num,gwip,magX,magY,magZ,magT
0,AV2hW353-R03vmj0MLSC,parking_record_index_v2,101a0d01019a,2017-08-02T05:11:54.230Z,2017-08-02T05:11:53.000Z,257,fcffff07eefe5e0069ff2b,yilan,宜蘭市中山路二段,111,10.5.151.1,-274,94,-151,43
1,AV2hW3Kc-R03vmj0MLR9,parking_record_index_v2,101a0d01019a,2017-08-02T05:11:51.195Z,2017-08-02T05:11:50.000Z,256,fcffff07eefe5e0069ff2b,yilan,宜蘭市中山路二段,111,10.5.151.1,-274,94,-151,43
2,AV2hW2b2-R03vmj0MLR4,parking_record_index_v2,101a0d01019a,2017-08-02T05:11:48.213Z,2017-08-02T05:11:47.000Z,255,fcffff07eefe5e0069ff2b,yilan,宜蘭市中山路二段,111,10.5.151.1,-274,94,-151,43
3,AV2hW1sq-R03vmj0MLR3,parking_record_index_v2,101a0d01019a,2017-08-02T05:11:45.193Z,2017-08-02T05:11:44.000Z,254,fcffff07eefe5c0069ff2b,yilan,宜蘭市中山路二段,111,10.5.151.1,-274,92,-151,43
4,AV2hW1Bm-R03vmj0MLR0,parking_record_index_v2,101a0d01019a,2017-08-02T05:11:42.437Z,2017-08-02T05:11:41.000Z,253,fcffff07eefe5c006cff2b,yilan,宜蘭市中山路二段,111,192.168.88.113,-274,92,-148,43
5,AV2hW1AW-R03vmj0MLRz,parking_record_index_v2,101a0d01019a,2017-08-02T05:11:42.357Z,2017-08-02T05:10:27.000Z,253,fcffff07eefe5c006cff2b,yilan,宜蘭市中山路二段,111,192.168.0.225,-274,92,-148,43
6,AV2hW0_F-R03vmj0MLRy,parking_record_index_v2,101a0d01019a,2017-08-02T05:11:42.276Z,2017-08-02T05:11:41.000Z,253,fcffff07eefe5c006cff2b,yilan,宜蘭市中山路二段,111,192.168.88.122,-274,92,-148,43
7,AV2hW0PP-R03vmj0MLRw,parking_record_index_v2,101a0d01019a,2017-08-02T05:11:39.213Z,2017-08-02T05:11:38.000Z,252,fcffff07eefe5b006cff2b,yilan,宜蘭市中山路二段,111,10.5.151.1,-274,91,-148,43
8,AV2hWzgx-R03vmj0MLRu,parking_record_index_v2,101a0d01019a,2017-08-02T05:11:36.240Z,2017-08-02T05:11:35.000Z,251,fcffff07eefe5b006bff2b,yilan,宜蘭市中山路二段,111,10.5.151.1,-274,91,-149,43
9,AV2hWyxL-R03vmj0MLRs,parking_record_index_v2,101a0d01019a,2017-08-02T05:11:33.194Z,2017-08-02T05:11:32.000Z,250,fcffff07eefe5c006aff2b,yilan,宜蘭市中山路二段,111,10.5.151.1,-274,92,-150,43
10,AV2hWyDJ-R03vmj0MLRp,parking_record_index_v2,101a0d01019a,2017-08-02T05:11:30.248Z,2017-08-02T05:11:29.000Z,249,fcffff07eefe5e0068ff2b,yilan,宜蘭市中山路二段,111,10.5.151.1,-274,94,-152,43
11,AV2hWxTS-R03vmj0MLRn,parking_record_index_v2,101a0d01019a,2017-08-02T05:11:27.185Z,2017-08-02T05:11:26.000Z,248,fcffff07eefe5f0068ff2b,yilan,宜蘭市中山路二段,111,10.5.151.1,-274,95,-152,43
12,AV2hWwk3-R03vmj0MLRm,parking_record_index_v2,101a0d01019a,2017-08-02T05:11:24.214Z,2017-08-02T05:11:23.000Z,247,fcffff07ecfe5e006dff2b,yilan,宜蘭市中山路二段,111,10.5.151.1,-276,94,-147,43
13,AV2hWvLF-R03vmj0MLRh,parking_record_index_v2,101a0d01019a,2017-08-02T05:11:18.468Z,2017-08-02T05:11:17.000Z,246,fcffff07eefe5b006bff2b,yilan,宜蘭市中山路二段,111,192.168.88.122,-274,91,-149,43
14,AV2hWvKV-R03vmj0MLRg,parking_record_index_v2,101a0d01019a,2017-08-02T05:11:18.420Z,2017-08-02T05:10:03.000Z,246,fcffff07eefe5b006bff2b,yilan,宜蘭市中山路二段,111,192.168.0.225,-274,91,-149,43
15,AV2hWvKU-R03vmj0MLRf,parking_record_index_v2,101a0d01019a,2017-08-02T05:11:18.419Z,2017-08-02T05:11:17.000Z,246,fcffff07eefe5b006bff2b,yilan,宜蘭市中山路二段,111,192.168.0.3,-274,91,-149,43
16,AV2hWvKA-R03vmj0MLRe,parking_record_index_v2,101a0d01019a,2017-08-02T05:11:18.399Z,2017-08-02T05:11:17.000Z,246,fcffff07eefe5b006bff2b,yilan,宜蘭市中山路二段,111,192.168.88.113,-274,91,-149,43
17,AV2hWvIs-R03vmj0MLRd,parking_record_index_v2,101a0d01019a,2017-08-02T05:11:18.315Z,2017-08-02T05:11:17.000Z,246,fcffff07eefe5b006bff2b,yilan,宜蘭市中山路二段,111,10.5.180.16,-274,91,-149,43
18,AV2hWvG7-R03vmj0MLRc,parking_record_index_v2,101a0d01019a,2017-08-02T05:11:18.202Z,2017-08-02T05:11:17.000Z,246,fcffff07eefe5b006bff2b,yilan,宜蘭市中山路二段,111,10.5.151.1,-274,91,-149,43
19,AV2hWua7-R03vmj0MLRZ,parking_record_index_v2,101a0d01019a,2017-08-02T05:11:15.386Z,2017-08-02T05:11:14.000Z,245,fcffff07eefe5b006aff2b,yilan,宜蘭市中山路二段,111,192.168.0.3,-274,91,-150,43
20,AV2hWuYM-R03vmj0MLRY,parking_record_index_v2,101a0d01019a,2017-08-02T05:11:15.211Z,2017-08-02T05:11:14.000Z,245,fcffff07eefe5b006aff2b,yilan,宜蘭市中山路二段,111,10.5.151.1,-274,91,-150,43
21,AV2hWtpa-R03vmj0MLRT,parking_record_index_v2,101a0d01019a,2017-08-02T05:11:12.217Z,2017-08-02T05:11:11.000Z,244,fcffff07eefe5c0069ff2b,yilan,宜蘭市中山路二段,111,10.5.151.1,-274,92,-151,43
22,AV2hWs5p-R03vmj0MLRP,parking_record_index_v2,101a0d01019a,2017-08-02T05:11:09.160Z,2017-08-02T05:11:08.000Z,243,fcffff07effe5d0067ff2b,yilan,宜蘭市中山路二段,111,10.5.151.1,-273,93,-153,43
23,AV2hWsLT-R03vmj0MLRL,parking_record_index_v2,101a0d01019a,2017-08-02T05:11:06.194Z,2017-08-02T05:11:05.000Z,242,fcffff07eefe5e0066ff2b,yilan,宜蘭市中山路二段,111,10.5.151.1,-274,94,-154,43
24,AV2hWrdq-R03vmj0MLRH,parking_record_index_v2,101a0d01019a,2017-08-02T05:11:03.273Z,2017-08-02T05:11:02.000Z,241,fcffff07eefe5f0066ff2b,yilan,宜蘭市中山路二段,111,10.5.151.1,-274,95,-154,43
25,AV2hWqtO-R03vmj0MLRC,parking_record_index_v2,101a0d01019a,2017-08-02T05:11:00.173Z,2017-08-02T05:10:59.000Z,240,fcffff07eefe5f0067ff2b,yilan,宜蘭市中山路二段,111,10.5.151.1,-274,95,-153,43
26,AV2hWp-9-R03vmj0MLRA,parking_record_index_v2,101a0d01019a,2017-08-02T05:10:57.212Z,2017-08-02T05:10:56.000Z,239,fcffff07edfe5f0069ff2b,yilan,宜蘭市中山路二段,111,10.5.151.1,-275,95,-151,43
27,AV2hWpQs-R03vmj0MLQ_,parking_record_index_v2,101a0d01019a,2017-08-02T05:10:54.251Z,2017-08-02T05:10:53.000Z,238,fcffff07eafe60006aff2b,yilan,宜蘭市中山路二段,111,10.5.151.1,-278,96,-150,43
28,AV2hWoie-R03vmj0MLQ7,parking_record_index_v2,101a0d01019a,2017-08-02T05:10:51.293Z,2017-08-02T05:10:50.000Z,237,fcffff07e3fe63006cff2b,yilan,宜蘭市中山路二段,111,192.168.88.122,-285,99,-148,43
29,AV2hWoid-R03vmj0MLQ6,parking_record_index_v2,101a0d01019a,2017-08-02T05:10:51.292Z,2017-08-02T05:10:50.000Z,237,fcffff07e3fe63006cff2b,yilan,宜蘭市中山路二段,111,192.168.88.113,-285,99,-148,43
30,AV2hWoiV-R03vmj0MLQ5,parking_record_index_v2,101a0d01019a,2017-08-02T05:10:51.284Z,2017-08-02T05:10:50.000Z,237,fcffff07e3fe63006cff2b,yilan,宜蘭市中山路二段,111,192.168.88.150,-285,99,-148,43
31,AV2hWoh6-R03vmj0MLQ4,parking_record_index_v2,101a0d01019a,2017-08-02T05:10:51.257Z,2017-08-02T05:10:50.000Z,237,fcffff07e3fe63006cff2b,yilan,宜蘭市中山路二段,111,192.168.0.3,-285,99,-148,43
32,AV2hWohZ-R03vmj0MLQ2,parking_record_index_v2,101a0d01019a,2017-08-02T05:10:51.214Z,2017-08-02T05:10:50.000Z,237,fcffff07e3fe63006cff2b,yilan,宜蘭市中山路二段,111,10.5.151.1,-285,99,-148,43
