08/21 20:10:25.190876,-134,-102,-250,-171,-349,-332,-52,-281,-217,-1,-1,-1
08/21 20:10:25.622519,-133,-103,-248,-174,-349,-331,-52,-281,-219,0,-1,-2
08/21 20:10:26.054868,-131,-102,-247,-174,-351,-327,-55,-280,-225,-2,-1,-1
08/21 20:10:26.486733,-130,-103,-252,-175,-350,-326,-55,-281,-221,0,-2,-1
08/21 20:10:26.918781,-128,-102,-253,-175,-351,-327,-57,-281,-222,-1,0,-2
08/21 20:10:27.350753,-128,-101,-256,-173,-348,-323,-58,-281,-218,-1,-1,-1
08/21 20:10:27.782494,-128,-101,-255,-172,-349,-326,-60,-282,-217,0,-1,2
08/21 20:10:28.214064,-130,-102,-255,-170,-349,-333,-59,-283,-211,0,0,-2
08/21 20:10:28.645453,-132,-102,-253,-168,-351,-331,-58,-282,-214,0,-1,-3
08/21 20:10:29.076766,-134,-103,-253,-168,-348,-332,-56,-283,-216,-1,-1,0
08/21 20:10:29.508099,-135,-103,-250,-169,-348,-333,-53,-282,-215,0,-1,-2
08/21 20:10:29.939723,-135,-103,-249,-172,-350,-333,-52,-281,-220,-1,1,-2
08/21 20:10:30.371148,-133,-102,-247,-173,-348,-329,-53,-282,-220,-1,0,4
08/21 20:10:30.802527,-131,-101,-250,-175,-351,-328,-53,-281,-222,-2,1,-1
08/21 20:10:31.233755,-129,-103,-251,-175,-349,-326,-56,-282,-220,-2,0,-2
08/21 20:10:31.665506,-127,-102,-252,-173,-350,-325,-58,-282,-217,-1,-1,1
08/21 20:10:32.097385,-129,-102,-255,-170,-349,-328,-60,-282,-217,0,-2,-1
08/21 20:10:32.528810,-129,-102,-256,-170,-349,-331,-59,-283,-212,-1,-1,-1
08/21 20:10:32.960236,-132,-103,-253,-168,-349,-331,-59,-281,-215,0,0,-1
08/21 20:10:33.391657,-133,-103,-252,-168,-350,-333,-56,-281,-216,0,-2,-1
08/21 20:10:33.822990,-134,-102,-251,-170,-349,-334,-53,-280,-216,-1,-1,-3
08/21 20:10:34.254795,-135,-102,-247,-172,-350,-332,-53,-281,-222,-1,-3,2
08/21 20:10:34.686678,-133,-103,-246,-173,-349,-332,-52,-281,-221,0,-1,1
08/21 20:10:35.118772,-132,-103,-250,-175,-349,-329,-54,-282,-219,-1,-1,-3
08/21 20:10:35.550586,-130,-103,-250,-174,-350,-326,-54,-282,-222,-1,0,-2
08/21 20:10:35.984876,-132,-103,-249,-174,-349,-330,-53,-282,-221,-1,-1,3
08/21 20:10:36.416252,-129,-102,-250,-175,-349,-326,-56,-281,-222,-2,0,2
08/21 20:10:36.847779,-129,-102,-252,-175,-350,-325,-57,-283,-217,-1,-2,3
08/21 20:10:37.279270,-128,-102,-253,-172,-349,-326,-59,-283,-218,0,0,-1
08/21 20:10:37.710656,-129,-101,-255,-170,-348,-330,-59,-281,-215,-1,-1,0
08/21 20:10:38.142096,-131,-102,-253,-168,-349,-332,-58,-281,-212,-1,-2,-1
08/21 20:10:38.573518,-133,-102,-250,-168,-350,-336,-56,-283,-214,0,1,0
08/21 20:10:39.005013,-135,-103,-245,-170,-349,-334,-53,-282,-214,0,-1,0
08/21 20:10:39.436391,-136,-102,-246,-172,-350,-328,-52,-281,-218,-1,-1,0
08/21 20:10:39.867744,-134,-103,-251,-174,-350,-327,-51,-282,-218,0,0,-1
08/21 20:10:40.299275,-132,-102,-249,-175,-349,-326,-53,-281,-221,-1,0,-1
08/21 20:10:40.730777,-130,-102,-253,-175,-349,-326,-56,-281,-220,0,-1,0
08/21 20:10:41.162126,-128,-101,-254,-174,-351,-324,-58,-283,-217,0,0,-3
08/21 20:10:41.593522,-129,-103,-254,-172,-350,-327,-58,-281,-215,0,-2,3
08/21 20:10:42.024900,-130,-101,-256,-170,-350,-329,-59,-282,-214,0,-2,1
08/21 20:10:42.456200,-132,-102,-253,-169,-348,-331,-57,-282,-212,0,-2,-3
08/21 20:10:42.887505,-134,-101,-249,-169,-347,-335,-55,-283,-215,0,-1,1
08/21 20:10:43.318828,-135,-103,-248,-171,-351,-332,-54,-283,-216,-1,0,-2
08/21 20:10:43.750153,-135,-103,-248,-172,-351,-331,-53,-283,-220,-1,-1,3
08/21 20:10:44.181632,-131,-103,-249,-173,-349,-327,-52,-282,-221,-1,-2,-2
08/21 20:10:44.612995,-130,-104,-251,-174,-351,-325,-55,-281,-222,-1,-2,1
08/21 20:10:45.044511,-129,-103,-250,-174,-350,-326,-57,-281,-219,-2,-1,0
08/21 20:10:45.475893,-128,-100,-256,-173,-349,-326,-58,-283,-215,-1,1,-1
08/21 20:10:45.907175,-129,-103,-256,-170,-349,-329,-59,-282,-215,0,-1,3
08/21 20:10:46.338992,-130,-103,-256,-169,-349,-329,-58,-282,-213,0,-1,0
08/21 20:10:46.770902,-133,-102,-255,-168,-349,-332,-57,-281,-214,0,-1,0
08/21 20:10:47.202609,-134,-103,-249,-168,-348,-333,-57,-283,-215,-1,-2,-3
08/21 20:10:47.634183,-135,-102,-250,-170,-349,-334,-54,-282,-214,-1,-1,-3
08/21 20:10:48.068024,-135,-104,-250,-171,-349,-332,-53,-281,-219,-1,-1,1
08/21 20:10:48.499396,-135,-103,-245,-171,-349,-332,-54,-284,-220,0,0,1
08/21 20:10:48.930704,-134,-105,-244,-172,-349,-330,-53,-282,-218,-2,0,0
08/21 20:10:49.362053,-133,-103,-249,-173,-349,-330,-52,-282,-220,-1,-2,2
08/21 20:10:49.793249,-130,-103,-250,-174,-351,-326,-53,-281,-222,-1,-1,2
08/21 20:10:50.224668,-128,-102,-252,-173,-350,-326,-56,-282,-220,-1,0,-3
08/21 20:10:50.655889,-127,-102,-255,-171,-349,-326,-57,-282,-216,-1,1,2
08/21 20:10:51.087107,-128,-103,-255,-169,-350,-329,-57,-281,-213,0,0,-3
08/21 20:10:51.518336,-130,-102,-257,-169,-347,-333,-58,-280,-214,0,-2,2
08/21 20:10:51.949611,-132,-101,-251,-168,-346,-333,-57,-281,-216,0,0,-1
08/21 20:10:52.380941,-135,-101,-250,-170,-347,-330,-57,-280,-218,0,-1,1
08/21 20:10:52.812269,-137,-102,-249,-173,-347,-336,-55,-281,-218,-1,-2,0
08/21 20:10:53.243648,-136,-102,-247,-174,-350,-331,-55,-281,-222,-1,0,2
08/21 20:10:53.675129,-133,-103,-249,-175,-350,-331,-55,-282,-223,-1,0,-4
08/21 20:10:54.106455,-131,-102,-252,-176,-350,-326,-55,-282,-223,-1,0,0
08/21 20:10:54.537871,-129,-102,-254,-175,-351,-324,-57,-281,-220,-1,-1,-2
08/21 20:10:54.969244,-128,-103,-256,-173,-350,-326,-57,-280,-216,-1,-1,-1
08/21 20:10:55.400576,-129,-102,-255,-171,-349,-328,-59,-282,-214,-1,-1,-1
08/21 20:10:55.831884,-130,-102,-255,-169,-350,-329,-58,-283,-212,0,0,3
08/21 20:10:56.263600,-133,-103,-254,-168,-349,-332,-57,-281,-213,0,0,-1
08/21 20:10:56.695104,-133,-103,-253,-168,-348,-333,-56,-282,-211,-1,0,-4
08/21 20:10:57.126590,-135,-103,-249,-169,-351,-336,-55,-281,-218,0,0,-1
08/21 20:10:57.557992,-135,-102,-250,-171,-350,-332,-53,-280,-219,1,-3,0
08/21 20:10:57.989347,-133,-102,-247,-173,-350,-331,-53,-282,-221,-1,0,-2
08/21 20:10:58.421372,-133,-103,-250,-174,-349,-327,-52,-281,-218,-1,0,-1
08/21 20:10:58.852703,-131,-102,-251,-175,-350,-326,-54,-281,-220,-1,2,-1
08/21 20:10:59.283996,-129,-101,-253,-174,-350,-326,-57,-282,-219,-1,0,-1
08/21 20:10:59.715393,-128,-102,-257,-173,-350,-325,-58,-283,-215,-1,-2,3
