08/21 20:04:37.745928,-129,-103,-253,-174,-351,-325,-57,-282,-216,-1,0,0
08/21 20:04:38.177649,-129,-103,-256,-172,-352,-327,-60,-283,-217,-1,-2,-1
08/21 20:04:38.609095,-130,-104,-256,-170,-350,-328,-61,-285,-215,0,0,-1
08/21 20:04:39.040637,-131,-103,-255,-170,-351,-331,-60,-285,-216,-1,-1,0
08/21 20:04:39.472048,-133,-104,-255,-169,-351,-334,-57,-284,-212,0,0,-1
08/21 20:04:39.904117,-135,-105,-249,-169,-350,-335,-56,-285,-214,-1,-2,2
08/21 20:04:40.335648,-135,-105,-249,-170,-350,-334,-54,-284,-217,-1,0,-1
08/21 20:04:40.767034,-135,-104,-248,-172,-352,-333,-53,-282,-220,0,0,5
08/21 20:04:41.199070,-134,-105,-248,-173,-350,-329,-53,-283,-221,-1,0,-4
08/21 20:04:41.630646,-133,-105,-247,-175,-351,-328,-52,-281,-223,-1,-1,2
08/21 20:04:42.062217,-132,-104,-252,-175,-351,-329,-54,-284,-220,0,0,1
08/21 20:04:42.493662,-129,-104,-249,-176,-352,-326,-57,-284,-222,-1,0,-1
08/21 20:04:42.925128,-129,-103,-256,-175,-352,-326,-58,-284,-219,-1,-1,-1
08/21 20:04:43.356619,-129,-105,-257,-173,-352,-327,-59,-284,-217,0,-1,-1
08/21 20:04:43.787984,-130,-105,-255,-171,-352,-330,-59,-285,-213,-1,0,1
08/21 20:04:44.219413,-131,-104,-254,-169,-351,-330,-59,-284,-214,-1,0,2
08/21 20:04:44.650974,-134,-104,-253,-168,-350,-334,-58,-284,-213,0,-1,-1
08/21 20:04:45.082902,-134,-104,-249,-169,-351,-335,-56,-284,-216,0,0,0
08/21 20:04:45.514292,-136,-105,-247,-169,-350,-334,-55,-285,-216,0,-1,0
08/21 20:04:45.945601,-135,-105,-248,-172,-351,-334,-54,-283,-221,-1,0,2
08/21 20:04:46.377037,-135,-105,-249,-174,-351,-331,-54,-284,-223,-2,0,2
08/21 20:04:46.808422,-133,-104,-250,-176,-351,-330,-54,-283,-219,-1,-2,0
08/21 20:04:47.239843,-131,-103,-251,-176,-353,-327,-56,-284,-220,-1,-1,2
08/21 20:04:47.671270,-129,-103,-254,-175,-351,-329,-57,-284,-219,1,-1,3
08/21 20:04:48.103140,-128,-104,-255,-173,-352,-329,-59,-285,-217,-1,1,-3
08/21 20:04:48.534613,-129,-103,-258,-172,-351,-328,-59,-282,-214,0,-2,-2
08/21 20:04:48.965946,-130,-104,-257,-170,-350,-333,-60,-283,-214,0,0,-3
08/21 20:04:49.397310,-134,-104,-256,-169,-352,-333,-57,-285,-212,0,-2,-1
08/21 20:04:49.828750,-135,-105,-250,-170,-350,-336,-56,-283,-216,-1,-1,0
08/21 20:04:50.260131,-136,-105,-250,-171,-350,-331,-55,-284,-218,0,-1,0
08/21 20:04:50.691438,-135,-106,-249,-172,-351,-335,-54,-284,-222,-1,-1,0
08/21 20:04:51.122941,-134,-104,-249,-175,-352,-331,-53,-282,-223,-1,-3,2
08/21 20:04:51.554764,-131,-105,-250,-176,-351,-326,-55,-284,-223,-1,0,-2
08/21 20:04:51.986603,-130,-103,-253,-176,-351,-324,-56,-283,-219,-1,-1,0
08/21 20:04:52.418608,-129,-105,-254,-174,-353,-325,-58,-284,-218,-1,0,1
08/21 20:04:52.850531,-129,-104,-256,-174,-351,-326,-59,-284,-217,0,-2,2
08/21 20:04:53.282495,-130,-104,-254,-171,-352,-327,-62,-284,-218,0,0,2
08/21 20:04:53.713886,-130,-104,-255,-170,-352,-331,-60,-285,-215,0,0,-1
08/21 20:04:54.145165,-133,-104,-253,-169,-351,-334,-57,-285,-215,-1,-1,-2
08/21 20:04:54.576610,-135,-104,-253,-170,-350,-332,-55,-285,-215,-1,-1,-2
08/21 20:04:55.008340,-135,-105,-248,-171,-351,-334,-54,-282,-218,-1,-1,1
08/21 20:04:55.440289,-135,-104,-250,-173,-351,-331,-54,-284,-221,-1,-1,0
08/21 20:04:55.871814,-134,-105,-248,-174,-352,-329,-53,-284,-221,0,-1,2
08/21 20:04:56.303253,-132,-105,-249,-175,-352,-327,-55,-283,-221,-3,-1,1
08/21 20:04:56.735265,-130,-104,-253,-176,-352,-326,-57,-284,-219,0,0,2
08/21 20:04:57.166828,-129,-103,-256,-174,-352,-328,-58,-283,-216,0,-1,-1
08/21 20:04:57.598215,-130,-103,-256,-172,-352,-330,-60,-283,-215,0,-2,-4
08/21 20:04:58.029662,-131,-103,-256,-170,-351,-332,-60,-285,-215,0,-2,0
08/21 20:04:58.461051,-134,-104,-257,-169,-351,-335,-58,-285,-214,-2,-3,-2
08/21 20:04:58.892564,-136,-104,-251,-170,-350,-334,-54,-284,-215,0,0,1
08/21 20:04:59.323999,-136,-104,-249,-171,-350,-335,-53,-283,-219,-2,-1,0
08/21 20:04:59.755471,-134,-105,-248,-174,-352,-331,-53,-283,-220,-2,-3,-2
08/21 20:05:00.189243,-131,-104,-248,-175,-352,-330,-55,-285,-223,0,-2,-1
08/21 20:05:00.620703,-132,-105,-249,-175,-353,-330,-53,-284,-221,0,-2,4
08/21 20:05:01.052092,-130,-104,-252,-175,-352,-323,-56,-284,-222,-1,1,-6
08/21 20:05:01.483470,-129,-102,-256,-174,-352,-326,-58,-283,-218,-1,-1,1
08/21 20:05:01.914987,-129,-104,-257,-171,-352,-328,-61,-285,-217,1,1,-3
08/21 20:05:02.346290,-131,-104,-258,-168,-350,-332,-60,-285,-214,-1,1,-4
08/21 20:05:02.777591,-133,-104,-253,-169,-351,-337,-57,-284,-214,0,1,-2
08/21 20:05:03.208903,-135,-105,-248,-170,-350,-335,-54,-284,-218,0,0,1
08/21 20:05:03.640744,-135,-104,-248,-172,-350,-333,-53,-285,-221,0,-2,2
08/21 20:05:04.072060,-134,-106,-248,-174,-351,-331,-53,-282,-223,-1,-1,-1
