,_id,_index,mac,create_at_time,recv_at_time,frameCnt,data,company,road,slot_num,gwip,rssi,snr,timestamp,latency_time,magX,magY,magZ,mag_len,magT
0,AV3Kp1no-R03vmj0O3sf,parking_record_index_v2,101a0d01019a,2017-08-10T05:39:11.463Z,2017-08-10T05:37:46.000Z,737,fcffff0728ff9c0076ff2a,yilan,宜蘭市中山路二段,1001,192.168.0.225,-96.0,5.0,1502343551.4629998,85.463,-216,156,-138,300.0599940011997,42
1,AV3KpslH-R03vmj0O3po,parking_record_index_v2,101a0d01019a,2017-08-10T05:38:34.439Z,2017-08-10T05:38:33.000Z,729,fcffff0726ff980078ff29,yilan,宜蘭市中山路二段,1001,192.168.88.113,-77.0,15.8,1502343514.439,1.439,-218,152,-136,298.5364299377884,41
2,AV3KpsjV-R03vmj0O3pn,parking_record_index_v2,101a0d01019a,2017-08-10T05:38:34.324Z,2017-08-10T05:38:33.000Z,729,fcffff0726ff980078ff29,yilan,宜蘭市中山路二段,1001,10.5.151.1,-69.0,29.5,1502343514.324,1.324,-218,152,-136,298.5364299377884,41
3,AV3KpseA-R03vmj0O3pk,parking_record_index_v2,101a0d01019a,2017-08-10T05:38:33.983Z,2017-08-10T05:38:33.000Z,729,fcffff0726ff980078ff29,yilan,宜蘭市中山路二段,1001,10.5.180.16,-106.0,12.5,1502343513.9829998,0.983,-218,152,-136,298.5364299377884,41
4,AV3KputK-R03vmj0O3qL,parking_record_index_v2,101a0d01019a,2017-08-10T05:38:43.145Z,2017-08-10T05:38:42.000Z,731,fcffff0726ff950077ff2a,yilan,宜蘭市中山路二段,1001,10.5.151.1,-69.0,28.8,1502343523.145,1.145,-218,149,-137,297.47941105226084,42
5,AV3KpwLc-R03vmj0O3qt,parking_record_index_v2,101a0d01019a,2017-08-10T05:38:49.180Z,2017-08-10T05:38:48.000Z,732,fcffff0726ff960076ff2a,yilan,宜蘭市中山路二段,1001,10.5.151.1,-73.0,25.0,1502343529.18,1.18,-218,150,-138,298.4426243015565,42
6,AV3KpwIy-R03vmj0O3qp,parking_record_index_v2,101a0d01019a,2017-08-10T05:38:49.009Z,2017-08-10T05:38:48.000Z,732,fcffff0726ff960076ff2a,yilan,宜蘭市中山路二段,1001,10.5.180.50,-90.0,19.5,1502343529.0089998,1.009,-218,150,-138,298.4426243015565,42
7,AV3Kpw4n-R03vmj0O3q7,parking_record_index_v2,101a0d01019a,2017-08-10T05:38:52.070Z,2017-08-10T05:38:51.000Z,733,fcffff0726ff960076ff2a,yilan,宜蘭市中山路二段,1001,10.5.151.1,-72.0,25.5,1502343532.07,1.07,-218,150,-138,298.4426243015565,42
8,AV3Kpxo5-R03vmj0O3rM,parking_record_index_v2,101a0d01019a,2017-08-10T05:38:55.160Z,2017-08-10T05:38:54.000Z,734,fcffff0726ff960077ff2a,yilan,宜蘭市中山路二段,1001,10.5.151.1,-72.0,32.5,1502343535.16,1.16,-218,150,-137,297.98154305258566,42
9,AV3KpzGs-R03vmj0O3rq,parking_record_index_v2,101a0d01019a,2017-08-10T05:39:01.163Z,2017-08-10T05:39:00.000Z,735,fcffff0726ff950079ff2a,yilan,宜蘭市中山路二段,1001,10.5.151.1,-71.0,24.5,1502343541.163,1.163,-218,149,-135,296.56365252673834,42
10,AV3Kp0kw-R03vmj0O3sF,parking_record_index_v2,101a0d01019a,2017-08-10T05:39:07.183Z,2017-08-10T05:39:06.000Z,736,fcffff0727ff9a0077ff2a,yilan,宜蘭市中山路二段,1001,10.5.151.1,-71.0,28.0,1502343547.1829998,1.183,-217,154,-137,299.28915783903705,42
11,AV3Kp1SB-R03vmj0O3sS,parking_record_index_v2,101a0d01019a,2017-08-10T05:39:10.080Z,2017-08-10T05:39:09.000Z,737,fcffff0728ff9c0076ff2a,yilan,宜蘭市中山路二段,1001,10.5.151.1,-70.0,19.5,1502343550.08,1.08,-216,156,-138,300.0599940011997,42
12,AV3Kp1Qp-R03vmj0O3sR,parking_record_index_v2,101a0d01019a,2017-08-10T05:39:09.992Z,2017-08-10T05:39:09.000Z,737,fcffff0728ff9c0076ff2a,yilan,宜蘭市中山路二段,1001,192.168.88.113,-76.0,13.3,1502343549.992,0.992,-216,156,-138,300.0599940011997,42
13,AV3Kp1QY-R03vmj0O3sQ,parking_record_index_v2,101a0d01019a,2017-08-10T05:39:09.976Z,2017-08-10T05:39:09.000Z,737,fcffff0728ff9c0076ff2a,yilan,宜蘭市中山路二段,1001,10.5.180.16,-107.0,2.0,1502343549.976,0.976,-216,156,-138,300.0599940011997,42
14,AV3Kp2C7-R03vmj0O3sr,parking_record_index_v2,101a0d01019a,2017-08-10T05:39:13.210Z,2017-08-10T05:39:12.000Z,738,fcffff072cff980077ff2a,yilan,宜蘭市中山路二段,1001,10.5.151.1,-73.0,24.5,1502343553.21,1.21,-212,152,-137,294.6472467205489,42
