,_id,_index,mac,create_at_time,recv_at_time,frameCnt,data,company,road,slot_num,gwip,magX,magY,magZ,magT
0,AV2g7Am8-R03vmj0MJeg,parking_record_index_v2,101a0d01019a,2017-08-02T03:10:09.851Z,2017-08-02T03:10:09.000Z,493,fcffff070dff7e0065ff30,yilan,宜蘭市中山路二段,111,10.5.151.1,-243,126,-155,48
1,AV2g6_36-R03vmj0MJed,parking_record_index_v2,101a0d01019a,2017-08-02T03:10:06.840Z,2017-08-02T03:10:06.000Z,492,fcffff070dff7e0065ff30,yilan,宜蘭市中山路二段,111,10.5.151.1,-243,126,-155,48
2,AV2g6_I6-R03vmj0MJec,parking_record_index_v2,101a0d01019a,2017-08-02T03:10:03.832Z,2017-08-02T03:10:03.000Z,491,fcffff070dff7d0065ff30,yilan,宜蘭市中山路二段,111,10.5.151.1,-243,125,-155,48
3,AV2g6-0D-R03vmj0MJea,parking_record_index_v2,101a0d01019a,2017-08-02T03:10:02.498Z,2017-08-02T03:10:00.000Z,490,fcffff070dff7d0066ff30,yilan,宜蘭市中山路二段,111,10.5.151.1,-243,125,-154,48
4,AV2g69rR-R03vmj0MJeX,parking_record_index_v2,101a0d01019a,2017-08-02T03:09:57.840Z,2017-08-02T03:09:57.000Z,489,fcffff070dff7d0065ff30,yilan,宜蘭市中山路二段,111,10.5.151.1,-243,125,-155,48
5,AV2g6878-R03vmj0MJeU,parking_record_index_v2,101a0d01019a,2017-08-02T03:09:54.811Z,2017-08-02T03:09:54.000Z,488,fcffff070dff7d0066ff30,yilan,宜蘭市中山路二段,111,10.5.151.1,-243,125,-154,48
6,AV2g68RT-R03vmj0MJeP,parking_record_index_v2,101a0d01019a,2017-08-02T03:09:52.082Z,2017-08-02T03:09:51.000Z,487,fcffff070cff7d0067ff30,yilan,宜蘭市中山路二段,111,192.168.88.113,-244,125,-153,48
7,AV2g68RR-R03vmj0MJeO,parking_record_index_v2,101a0d01019a,2017-08-02T03:09:52.080Z,2017-08-02T03:09:51.000Z,487,fcffff070cff7d0067ff30,yilan,宜蘭市中山路二段,111,192.168.0.3,-244,125,-153,48
8,AV2g68RN-R03vmj0MJeN,parking_record_index_v2,101a0d01019a,2017-08-02T03:09:52.075Z,2017-08-02T03:09:51.000Z,487,fcffff070cff7d0067ff30,yilan,宜蘭市中山路二段,111,192.168.88.122,-244,125,-153,48
9,AV2g68Qq-R03vmj0MJeM,parking_record_index_v2,101a0d01019a,2017-08-02T03:09:52.041Z,2017-08-02T03:09:51.000Z,487,fcffff070cff7d0067ff30,yilan,宜蘭市中山路二段,111,10.5.151.1,-244,125,-153,48
10,AV2g68Qb-R03vmj0MJeL,parking_record_index_v2,101a0d01019a,2017-08-02T03:09:52.025Z,2017-08-02T03:09:51.000Z,487,fcffff070cff7d0067ff30,yilan,宜蘭市中山路二段,111,10.5.180.16,-244,125,-153,48
11,AV2g67eO-R03vmj0MJeJ,parking_record_index_v2,101a0d01019a,2017-08-02T03:09:48.813Z,2017-08-02T03:09:48.000Z,486,fcffff070cff7c0066ff30,yilan,宜蘭市中山路二段,111,10.5.151.1,-244,124,-154,48
12,AV2g66vb-R03vmj0MJeI,parking_record_index_v2,101a0d01019a,2017-08-02T03:09:45.818Z,2017-08-02T03:09:45.000Z,485,fcffff070cff7c0068ff30,yilan,宜蘭市中山路二段,111,10.5.151.1,-244,124,-152,48
13,AV2g66Aa-R03vmj0MJeE,parking_record_index_v2,101a0d01019a,2017-08-02T03:09:42.809Z,2017-08-02T03:09:42.000Z,484,fcffff070cff7c0068ff30,yilan,宜蘭市中山路二段,111,10.5.151.1,-244,124,-152,48
14,AV2g65RT-R03vmj0MJeB,parking_record_index_v2,101a0d01019a,2017-08-02T03:09:39.794Z,2017-08-02T03:09:39.000Z,483,fcffff070cff7c0067ff30,yilan,宜蘭市中山路二段,111,10.5.151.1,-244,124,-153,48
15,AV2g64im-R03vmj0MJd-,parking_record_index_v2,101a0d01019a,2017-08-02T03:09:36.805Z,2017-08-02T03:09:36.000Z,482,fcffff070cff7c0067ff30,yilan,宜蘭市中山路二段,111,10.5.151.1,-244,124,-153,48
16,AV2g63z_-R03vmj0MJd9,parking_record_index_v2,101a0d01019a,2017-08-02T03:09:33.822Z,2017-08-02T03:09:33.000Z,481,fcffff070cff7c0067ff30,yilan,宜蘭市中山路二段,111,10.5.151.1,-244,124,-153,48
17,AV2g63Ft-R03vmj0MJd5,parking_record_index_v2,101a0d01019a,2017-08-02T03:09:30.859Z,2017-08-02T03:09:30.000Z,480,fcffff070cff7d0068ff30,yilan,宜蘭市中山路二段,111,10.5.151.1,-244,125,-152,48
18,AV2g62YQ-R03vmj0MJd2,parking_record_index_v2,101a0d01019a,2017-08-02T03:09:27.951Z,2017-08-02T03:08:12.000Z,479,fcffff070cff7d0066ff30,yilan,宜蘭市中山路二段,111,192.168.0.225,-244,125,-154,48
19,AV2g62Xu-R03vmj0MJd1,parking_record_index_v2,101a0d01019a,2017-08-02T03:09:27.916Z,2017-08-02T03:09:27.000Z,479,fcffff070cff7d0066ff30,yilan,宜蘭市中山路二段,111,192.168.88.150,-244,125,-154,48
20,AV2g62XK-R03vmj0MJd0,parking_record_index_v2,101a0d01019a,2017-08-02T03:09:27.881Z,2017-08-02T03:09:27.000Z,479,fcffff070cff7d0066ff30,yilan,宜蘭市中山路二段,111,192.168.88.122,-244,125,-154,48
21,AV2g62XD-R03vmj0MJdz,parking_record_index_v2,101a0d01019a,2017-08-02T03:09:27.873Z,2017-08-02T03:09:27.000Z,479,fcffff070cff7d0066ff30,yilan,宜蘭市中山路二段,111,192.168.88.113,-244,125,-154,48
22,AV2g62Wf-R03vmj0MJdy,parking_record_index_v2,101a0d01019a,2017-08-02T03:09:27.838Z,2017-08-02T03:09:27.000Z,479,fcffff070cff7d0066ff30,yilan,宜蘭市中山路二段,111,192.168.0.3,-244,125,-154,48
23,AV2g62WM-R03vmj0MJdx,parking_record_index_v2,101a0d01019a,2017-08-02T03:09:27.818Z,2017-08-02T03:09:27.000Z,479,fcffff070cff7d0066ff30,yilan,宜蘭市中山路二段,111,10.5.180.16,-244,125,-154,48
24,AV2g62WI-R03vmj0MJdw,parking_record_index_v2,101a0d01019a,2017-08-02T03:09:27.814Z,2017-08-02T03:09:27.000Z,479,fcffff070cff7d0066ff30,yilan,宜蘭市中山路二段,111,10.5.151.1,-244,125,-154,48
