,Unnamed: 0,_id,_index,mac,create_at_time,recv_at_time,frameCnt,data,company,road,slot_num,gwip,magX,magY,magZ,magT,mag_len,magX_WO_offset,magY_WO_offset,magZ_WO_offset,mag_len_WO_offset,SPE1_X,SPE1_Y,SPE1_Z,SPE1_T,SPE2_X,SPE2_Y,SPE2_Z,SPE2_T,SPE3_X,SPE3_Y,SPE3_Z,SPE3_T,SPE4_X,SPE4_Y,SPE4_Z,SPE4_T,SPE5_X,SPE5_Y,SPE5_Z,SPE5_T
0,0,AV2g9vSN-R03vmj0MJqH,parking_record_index_v2,101a0d01019a,2017-08-02T03:22:05.324Z,2017-08-02T03:22:05.000Z,722,fcffff070fff780061ff2f,yilan,宜蘭市中山路二段,111,10.5.151.1,-241,120,-159,47,312.66915421896033,0,0,0,0.0,-212.2,26.8,-128.6,46.0,-199.0,103.6,-195.8,46.0,-238.2,97.0,-197.0,46.0,-189.0,127.0,-236.2,46.0,-255.0,123.2,-137.0,45.6
1,1,AV2g9ujq-R03vmj0MJqF,parking_record_index_v2,101a0d01019a,2017-08-02T03:22:02.345Z,2017-08-02T03:22:02.000Z,721,fcffff070fff770062ff2f,yilan,宜蘭市中山路二段,111,10.5.151.1,-241,119,-158,47,311.77876771839357,0,-1,1,1.4142135623730951,-212.2,26.8,-128.6,46.0,-199.0,103.6,-195.8,46.0,-238.2,97.0,-197.0,46.0,-189.0,127.0,-236.2,46.0,-255.0,123.2,-137.0,45.6
2,2,AV2g9t1P-R03vmj0MJqD,parking_record_index_v2,101a0d01019a,2017-08-02T03:21:59.373Z,2017-08-02T03:21:59.000Z,720,fcffff070fff760063ff2f,yilan,宜蘭市中山路二段,111,10.5.151.1,-241,118,-157,47,310.89226429745725,0,-2,2,2.8284271247461903,-212.2,26.8,-128.6,46.0,-199.0,103.6,-195.8,46.0,-238.2,97.0,-197.0,46.0,-189.0,127.0,-236.2,46.0,-255.0,123.2,-137.0,45.6
3,3,AV2g9tML-R03vmj0MJqB,parking_record_index_v2,101a0d01019a,2017-08-02T03:21:56.746Z,2017-08-02T03:21:56.000Z,719,fcffff070fff750065ff2f,yilan,宜蘭市中山路二段,111,192.168.88.113,-241,117,-155,47,309.50767357207803,0,-3,4,5.0,-212.2,26.8,-128.6,46.0,-199.0,103.6,-195.8,46.0,-238.2,97.0,-197.0,46.0,-189.0,127.0,-236.2,46.0,-255.0,123.2,-137.0,45.6
4,4,AV2g9tLP-R03vmj0MJqA,parking_record_index_v2,101a0d01019a,2017-08-02T03:21:56.686Z,2017-08-02T03:21:56.000Z,719,fcffff070fff750065ff2f,yilan,宜蘭市中山路二段,111,192.168.88.150,-241,117,-155,47,309.50767357207803,0,-3,4,5.0,-212.2,26.8,-128.6,46.0,-199.0,103.6,-195.8,46.0,-238.2,97.0,-197.0,46.0,-189.0,127.0,-236.2,46.0,-255.0,123.2,-137.0,45.6
5,5,AV2g9tHG-R03vmj0MJp_,parking_record_index_v2,101a0d01019a,2017-08-02T03:21:56.421Z,2017-08-02T03:21:56.000Z,719,fcffff070fff750065ff2f,yilan,宜蘭市中山路二段,111,192.168.88.122,-241,117,-155,47,309.50767357207803,0,-3,4,5.0,-212.2,26.8,-128.6,46.0,-199.0,103.6,-195.8,46.0,-238.2,97.0,-197.0,46.0,-189.0,127.0,-236.2,46.0,-255.0,123.2,-137.0,45.6
6,6,AV2g9tF9-R03vmj0MJp-,parking_record_index_v2,101a0d01019a,2017-08-02T03:21:56.347Z,2017-08-02T03:21:56.000Z,719,fcffff070fff750065ff2f,yilan,宜蘭市中山路二段,111,192.168.0.3,-241,117,-155,47,309.50767357207803,0,-3,4,5.0,-212.2,26.8,-128.6,46.0,-199.0,103.6,-195.8,46.0,-238.2,97.0,-197.0,46.0,-189.0,127.0,-236.2,46.0,-255.0,123.2,-137.0,45.6
7,7,AV2g9tFZ-R03vmj0MJp9,parking_record_index_v2,101a0d01019a,2017-08-02T03:21:56.312Z,2017-08-02T03:21:56.000Z,719,fcffff070fff750065ff2f,yilan,宜蘭市中山路二段,111,10.5.151.1,-241,117,-155,47,309.50767357207803,0,-3,4,5.0,-212.2,26.8,-128.6,46.0,-199.0,103.6,-195.8,46.0,-238.2,97.0,-197.0,46.0,-189.0,127.0,-236.2,46.0,-255.0,123.2,-137.0,45.6
8,8,AV2g9sWy-R03vmj0MJp8,parking_record_index_v2,101a0d01019a,2017-08-02T03:21:53.329Z,2017-08-02T03:21:53.000Z,718,fcffff070eff750065ff2f,yilan,宜蘭市中山路二段,111,10.5.151.1,-242,117,-155,47,310.28696395433695,-1,-3,4,5.0990195135927845,-212.2,26.8,-128.6,46.0,-199.0,103.6,-195.8,46.0,-238.2,97.0,-197.0,46.0,-189.0,127.0,-236.2,46.0,-255.0,123.2,-137.0,45.6
9,9,AV2g9rnq-R03vmj0MJp5,parking_record_index_v2,101a0d01019a,2017-08-02T03:21:50.313Z,2017-08-02T03:21:50.000Z,717,fcffff070eff780066ff2f,yilan,宜蘭市中山路二段,111,10.5.151.1,-242,120,-154,47,310.9340766143203,-1,0,5,5.0990195135927845,-212.2,26.8,-128.6,46.0,-199.0,103.6,-195.8,46.0,-238.2,97.0,-197.0,46.0,-189.0,127.0,-236.2,46.0,-255.0,123.2,-137.0,45.6
