,Unnamed: 0,_id,_index,mac,create_at_time,recv_at_time,frameCnt,data,company,road,slot_num,gwip,magX,magY,magZ,magT,mag_len,magX_WO_offset,magY_WO_offset,magZ_WO_offset,mag_len_WO_offset,SPE1_X,SPE1_Y,SPE1_Z,SPE1_T,SPE2_X,SPE2_Y,SPE2_Z,SPE2_T,SPE3_X,SPE3_Y,SPE3_Z,SPE3_T,SPE4_X,SPE4_Y,SPE4_Z,SPE4_T,SPE5_X,SPE5_Y,SPE5_Z,SPE5_T
0,0,AV2ht7Cp-R03vmj0MMpK,parking_record_index_v2,101a0d01019a,2017-08-02T06:52:36.392Z,2017-08-02T06:52:36.000Z,189,fcffff070fff5d005bff28,yilan,宜蘭市中山路二段,111,10.5.151.1,-241,93,-165,40,306.52079864178876,0,0,0,0.0,-157.0,146.0,-308.0,39.0,-208.0,124.2,-214.0,39.0,-190.4,112.6,-137.0,39.0,-195.2,128.6,-132.2,39.0,-220.2,107.8,-117.6,39.0
1,1,AV2ht6Tw-R03vmj0MMpG,parking_record_index_v2,101a0d01019a,2017-08-02T06:52:33.391Z,2017-08-02T06:52:33.000Z,188,fcffff070fff5d005bff28,yilan,宜蘭市中山路二段,111,10.5.151.1,-241,93,-165,40,306.52079864178876,0,0,0,0.0,-157.0,146.0,-308.0,39.0,-208.0,124.2,-214.0,39.0,-190.4,112.6,-137.0,39.0,-195.2,128.6,-132.2,39.0,-220.2,107.8,-117.6,39.0
2,2,AV2ht5lA-R03vmj0MMpA,parking_record_index_v2,101a0d01019a,2017-08-02T06:52:30.400Z,2017-08-02T06:52:30.000Z,187,fcffff070fff5d005bff28,yilan,宜蘭市中山路二段,111,10.5.151.1,-241,93,-165,40,306.52079864178876,0,0,0,0.0,-157.0,146.0,-308.0,39.0,-208.0,124.2,-214.0,39.0,-190.4,112.6,-137.0,39.0,-195.2,128.6,-132.2,39.0,-220.2,107.8,-117.6,39.0
3,3,AV2ht42A-R03vmj0MMo9,parking_record_index_v2,101a0d01019a,2017-08-02T06:52:27.392Z,2017-08-02T06:52:27.000Z,186,fcffff070fff5d005bff28,yilan,宜蘭市中山路二段,111,10.5.151.1,-241,93,-165,40,306.52079864178876,0,0,0,0.0,-157.0,146.0,-308.0,39.0,-208.0,124.2,-214.0,39.0,-190.4,112.6,-137.0,39.0,-195.2,128.6,-132.2,39.0,-220.2,107.8,-117.6,39.0
4,4,AV2ht4Ha-R03vmj0MMo7,parking_record_index_v2,101a0d01019a,2017-08-02T06:52:24.409Z,2017-08-02T06:52:24.000Z,185,fcffff070fff5d005bff28,yilan,宜蘭市中山路二段,111,10.5.151.1,-241,93,-165,40,306.52079864178876,0,0,0,0.0,-157.0,146.0,-308.0,39.0,-208.0,124.2,-214.0,39.0,-190.4,112.6,-137.0,39.0,-195.2,128.6,-132.2,39.0,-220.2,107.8,-117.6,39.0
5,5,AV2ht3Ya-R03vmj0MMo2,parking_record_index_v2,101a0d01019a,2017-08-02T06:52:21.401Z,2017-08-02T06:52:21.000Z,184,fcffff070fff5d005bff28,yilan,宜蘭市中山路二段,111,10.5.151.1,-241,93,-165,40,306.52079864178876,0,0,0,0.0,-157.0,146.0,-308.0,39.0,-208.0,124.2,-214.0,39.0,-190.4,112.6,-137.0,39.0,-195.2,128.6,-132.2,39.0,-220.2,107.8,-117.6,39.0
6,6,AV2ht2qC-R03vmj0MMoy,parking_record_index_v2,101a0d01019a,2017-08-02T06:52:18.433Z,2017-08-02T06:52:18.000Z,183,fcffff070fff5d005bff28,yilan,宜蘭市中山路二段,111,10.5.151.1,-241,93,-165,40,306.52079864178876,0,0,0,0.0,-157.0,146.0,-308.0,39.0,-208.0,124.2,-214.0,39.0,-190.4,112.6,-137.0,39.0,-195.2,128.6,-132.2,39.0,-220.2,107.8,-117.6,39.0
7,7,AV2ht16s-R03vmj0MMox,parking_record_index_v2,101a0d01019a,2017-08-02T06:52:15.403Z,2017-08-02T06:52:15.000Z,182,fcffff070fff5d005bff29,yilan,宜蘭市中山路二段,111,10.5.151.1,-241,93,-165,41,306.52079864178876,0,0,0,0.0,-157.0,146.0,-308.0,39.0,-208.0,124.2,-214.0,39.0,-190.4,112.6,-137.0,39.0,-195.2,128.6,-132.2,39.0,-220.2,107.8,-117.6,39.0
8,8,AV2ht1MD-R03vmj0MMos,parking_record_index_v2,101a0d01019a,2017-08-02T06:52:12.418Z,2017-08-02T06:52:12.000Z,181,fcffff070fff5d005bff28,yilan,宜蘭市中山路二段,111,10.5.151.1,-241,93,-165,40,306.52079864178876,0,0,0,0.0,-157.0,146.0,-308.0,39.0,-208.0,124.2,-214.0,39.0,-190.4,112.6,-137.0,39.0,-195.2,128.6,-132.2,39.0,-220.2,107.8,-117.6,39.0
9,9,AV2ht0cv-R03vmj0MMom,parking_record_index_v2,101a0d01019a,2017-08-02T06:52:09.389Z,2017-08-02T06:52:09.000Z,180,fcffff070fff5d005aff28,yilan,宜蘭市中山路二段,111,10.5.151.1,-241,93,-166,40,307.06025467324815,0,0,-1,1.0,-157.0,146.0,-308.0,39.0,-208.0,124.2,-214.0,39.0,-190.4,112.6,-137.0,39.0,-195.2,128.6,-132.2,39.0,-220.2,107.8,-117.6,39.0
