,Unnamed: 0,_id,_index,mac,create_at_time,recv_at_time,frameCnt,data,company,road,slot_num,gwip,magX,magY,magZ,magT,mag_len,magX_WO_offset,magY_WO_offset,magZ_WO_offset,mag_len_WO_offset,SPE1_X,SPE1_Y,SPE1_Z,SPE1_T,SPE2_X,SPE2_Y,SPE2_Z,SPE2_T,SPE3_X,SPE3_Y,SPE3_Z,SPE3_T,SPE4_X,SPE4_Y,SPE4_Z,SPE4_T,SPE5_X,SPE5_Y,SPE5_Z,SPE5_T
0,0,AV2hvP_8-R03vmj0MMwV,parking_record_index_v2,101a0d01019a,2017-08-02T06:58:24.380Z,2017-08-02T06:58:24.000Z,299,fcffff0707ff550051ff28,yilan,宜蘭市中山路二段,111,10.5.151.1,-249,85,-175,40,315.99208850855746,0,0,0,0.0,-157.0,146.0,-308.0,39.0,-208.0,124.2,-214.0,39.0,-190.4,112.6,-137.0,39.0,-195.2,128.6,-132.2,39.0,-220.2,107.8,-117.6,39.0
1,1,AV2hvPRf-R03vmj0MMwP,parking_record_index_v2,101a0d01019a,2017-08-02T06:58:21.406Z,2017-08-02T06:58:21.000Z,298,fcffff0707ff550052ff28,yilan,宜蘭市中山路二段,111,10.5.151.1,-249,85,-174,40,315.43937610894426,0,0,1,1.0,-157.0,146.0,-308.0,39.0,-208.0,124.2,-214.0,39.0,-190.4,112.6,-137.0,39.0,-195.2,128.6,-132.2,39.0,-220.2,107.8,-117.6,39.0
2,2,AV2hvOil-R03vmj0MMwL,parking_record_index_v2,101a0d01019a,2017-08-02T06:58:18.405Z,2017-08-02T06:58:18.000Z,297,fcffff0707ff570051ff28,yilan,宜蘭市中山路二段,111,10.5.151.1,-249,87,-175,40,316.53593792806527,0,2,0,2.0,-157.0,146.0,-308.0,39.0,-208.0,124.2,-214.0,39.0,-190.4,112.6,-137.0,39.0,-195.2,128.6,-132.2,39.0,-220.2,107.8,-117.6,39.0
3,3,AV2hvN0K-R03vmj0MMwK,parking_record_index_v2,101a0d01019a,2017-08-02T06:58:15.434Z,2017-08-02T06:58:15.000Z,296,fcffff0707ff570050ff28,yilan,宜蘭市中山路二段,111,10.5.151.1,-249,87,-176,40,317.08989261721985,0,2,-1,2.23606797749979,-157.0,146.0,-308.0,39.0,-208.0,124.2,-214.0,39.0,-190.4,112.6,-137.0,39.0,-195.2,128.6,-132.2,39.0,-220.2,107.8,-117.6,39.0
4,4,AV2hvNE6-R03vmj0MMwF,parking_record_index_v2,101a0d01019a,2017-08-02T06:58:12.409Z,2017-08-02T06:58:12.000Z,295,fcffff0707ff57004fff28,yilan,宜蘭市中山路二段,111,10.5.151.1,-249,87,-177,40,317.6460294100967,0,2,-2,2.8284271247461903,-157.0,146.0,-308.0,39.0,-208.0,124.2,-214.0,39.0,-190.4,112.6,-137.0,39.0,-195.2,128.6,-132.2,39.0,-220.2,107.8,-117.6,39.0
5,5,AV2hvMbj-R03vmj0MMwB,parking_record_index_v2,101a0d01019a,2017-08-02T06:58:09.762Z,2017-08-02T06:58:09.000Z,294,fcffff0707ff57004fff28,yilan,宜蘭市中山路二段,111,192.168.88.122,-249,87,-177,40,317.6460294100967,0,2,-2,2.8284271247461903,-157.0,146.0,-308.0,39.0,-208.0,124.2,-214.0,39.0,-190.4,112.6,-137.0,39.0,-195.2,128.6,-132.2,39.0,-220.2,107.8,-117.6,39.0
6,6,AV2hvMad-R03vmj0MMwA,parking_record_index_v2,101a0d01019a,2017-08-02T06:58:09.692Z,2017-08-02T06:56:54.000Z,294,fcffff0707ff57004fff28,yilan,宜蘭市中山路二段,111,192.168.0.225,-249,87,-177,40,317.6460294100967,0,2,-2,2.8284271247461903,-157.0,146.0,-308.0,39.0,-208.0,124.2,-214.0,39.0,-190.4,112.6,-137.0,39.0,-195.2,128.6,-132.2,39.0,-220.2,107.8,-117.6,39.0
7,7,AV2hvMYY-R03vmj0MMv_,parking_record_index_v2,101a0d01019a,2017-08-02T06:58:09.560Z,2017-08-02T06:58:09.000Z,294,fcffff0707ff57004fff28,yilan,宜蘭市中山路二段,111,10.5.180.16,-249,87,-177,40,317.6460294100967,0,2,-2,2.8284271247461903,-157.0,146.0,-308.0,39.0,-208.0,124.2,-214.0,39.0,-190.4,112.6,-137.0,39.0,-195.2,128.6,-132.2,39.0,-220.2,107.8,-117.6,39.0
8,8,AV2hvLnk-R03vmj0MMv4,parking_record_index_v2,101a0d01019a,2017-08-02T06:58:06.435Z,2017-08-02T06:58:06.000Z,293,fcffff0706ff54004eff28,yilan,宜蘭市中山路二段,111,10.5.151.1,-250,84,-178,40,318.1823376619136,-1,-1,-3,3.3166247903554,-157.0,146.0,-308.0,39.0,-208.0,124.2,-214.0,39.0,-190.4,112.6,-137.0,39.0,-195.2,128.6,-132.2,39.0,-220.2,107.8,-117.6,39.0
9,9,AV2hvK4X-R03vmj0MMv1,parking_record_index_v2,101a0d01019a,2017-08-02T06:58:03.414Z,2017-08-02T06:58:03.000Z,292,fcffff0700ff4e0054ff28,yilan,宜蘭市中山路二段,111,10.5.151.1,-256,78,-172,40,318.1257612957492,-7,-7,3,10.344080432788601,-157.0,146.0,-308.0,39.0,-208.0,124.2,-214.0,39.0,-190.4,112.6,-137.0,39.0,-195.2,128.6,-132.2,39.0,-220.2,107.8,-117.6,39.0
10,10,AV2hvKJl-R03vmj0MMvv,parking_record_index_v2,101a0d01019a,2017-08-02T06:58:00.421Z,2017-08-02T06:58:00.000Z,291,fcffff0701ff4a0051ff28,yilan,宜蘭市中山路二段,111,10.5.151.1,-255,74,-175,40,318.0031446385397,-6,-11,0,12.529964086141668,-157.0,146.0,-308.0,39.0,-208.0,124.2,-214.0,39.0,-190.4,112.6,-137.0,39.0,-195.2,128.6,-132.2,39.0,-220.2,107.8,-117.6,39.0
11,11,AV2hvJac-R03vmj0MMvs,parking_record_index_v2,101a0d01019a,2017-08-02T06:57:57.404Z,2017-08-02T06:57:57.000Z,290,fcffff0702ff460047ff28,yilan,宜蘭市中山路二段,111,10.5.151.1,-254,70,-185,40,321.9332228894682,-5,-15,-10,18.708286933869708,-157.0,146.0,-308.0,39.0,-208.0,124.2,-214.0,39.0,-190.4,112.6,-137.0,39.0,-195.2,128.6,-132.2,39.0,-220.2,107.8,-117.6,39.0
12,12,AV2hvIrX-R03vmj0MMvr,parking_record_index_v2,101a0d01019a,2017-08-02T06:57:54.390Z,2017-08-02T06:57:54.000Z,289,fcffff0708ff33001cff28,yilan,宜蘭市中山路二段,111,10.5.151.1,-248,51,-228,40,340.71835876571134,1,-34,-53,62.976185975335156,-157.0,146.0,-308.0,39.0,-208.0,124.2,-214.0,39.0,-190.4,112.6,-137.0,39.0,-195.2,128.6,-132.2,39.0,-220.2,107.8,-117.6,39.0
