,_id,_index,mac,create_at_time,recv_at_time,frameCnt,data,company,road,slot_num,gwip,rssi,snr,timestamp,latency_time,magX,magY,magZ,mag_len,magT
0,AV3KlLmg-R03vmj0O2ZR,parking_record_index_v2,101a0d01019a,2017-08-10T05:18:50.783Z,2017-08-10T05:18:50.000Z,388,fcffff0742ff6e0041ff28,yilan,宜蘭市中山路二段,1001,10.5.180.50,-103.0,-1.0,1502342330.0,0.7829999999999999,-190,110,-191,291.0,40
1,AV3KlPMg-R03vmj0O2aS,parking_record_index_v2,101a0d01019a,2017-08-10T05:19:05.503Z,2017-08-10T05:19:05.000Z,393,fcffff0743ff740041ff28,yilan,宜蘭市中山路二段,1001,192.168.88.113,-95.0,10.8,1502342345.0,0.503,-189,116,-191,292.67387994148027,40
2,AV3KlPMJ-R03vmj0O2aR,parking_record_index_v2,101a0d01019a,2017-08-10T05:19:05.480Z,2017-08-10T05:19:05.000Z,393,fcffff0743ff740041ff28,yilan,宜蘭市中山路二段,1001,10.5.151.1,-81.0,31.2,1502342345.0,0.48,-189,116,-191,292.67387994148027,40
3,AV3KlPLl-R03vmj0O2aQ,parking_record_index_v2,101a0d01019a,2017-08-10T05:19:05.444Z,2017-08-10T05:19:05.000Z,393,fcffff0743ff740041ff28,yilan,宜蘭市中山路二段,1001,10.5.180.16,-107.0,7.5,1502342345.0,0.444,-189,116,-191,292.67387994148027,40
4,AV3KlRZp-R03vmj0O2a0,parking_record_index_v2,101a0d01019a,2017-08-10T05:19:14.536Z,2017-08-10T05:19:14.000Z,396,fcffff0743ff740040ff28,yilan,宜蘭市中山路二段,1001,10.5.180.50,-101.0,2.0,1502342354.0,0.536,-189,116,-192,293.3274620624533,40
5,AV3KlTmT-R03vmj0O2ba,parking_record_index_v2,101a0d01019a,2017-08-10T05:19:23.538Z,2017-08-10T05:19:23.000Z,399,fcffff0742ff710042ff28,yilan,宜蘭市中山路二段,1001,10.5.180.50,-100.0,4.5,1502342363.0,0.5379999999999999,-190,113,-190,291.49442533262965,40
6,AV3KlVDC-R03vmj0O2bv,parking_record_index_v2,101a0d01019a,2017-08-10T05:19:29.473Z,2017-08-10T05:19:29.000Z,401,fcffff0742ff6e0043ff28,yilan,宜蘭市中山路二段,1001,192.168.88.113,-95.0,5.8,1502342369.0,0.473,-190,110,-189,289.691214916849,40
7,AV3KlVC--R03vmj0O2bu,parking_record_index_v2,101a0d01019a,2017-08-10T05:19:29.469Z,2017-08-10T05:19:29.000Z,401,fcffff0742ff6e0043ff28,yilan,宜蘭市中山路二段,1001,10.5.180.16,-110.2,-1.2,1502342369.0,0.469,-190,110,-189,289.691214916849,40
8,AV3KlXRx-R03vmj0O2cd,parking_record_index_v2,101a0d01019a,2017-08-10T05:19:38.608Z,2017-08-10T05:19:38.000Z,404,fcffff0743ff730040ff28,yilan,宜蘭市中山路二段,1001,10.5.180.50,-99.0,1.3,1502342378.0,0.608,-189,115,-192,292.93343953874574,40
9,AV3KlZcv-R03vmj0O2c9,parking_record_index_v2,101a0d01019a,2017-08-10T05:19:47.502Z,2017-08-10T05:19:47.000Z,407,fcffff0742ff6e0043ff28,yilan,宜蘭市中山路二段,1001,10.5.180.50,-101.0,7.5,1502342387.0,0.502,-190,110,-189,289.691214916849,40
10,AV3Kla_I-R03vmj0O2dg,parking_record_index_v2,101a0d01019a,2017-08-10T05:19:53.799Z,2017-08-10T05:19:53.000Z,409,fcffff0742ff6e0041ff28,yilan,宜蘭市中山路二段,1001,192.168.88.113,-95.0,12.5,1502342393.0,0.799,-190,110,-191,291.0,40
11,AV3KldID-R03vmj0O2eH,parking_record_index_v2,101a0d01019a,2017-08-10T05:20:02.562Z,2017-08-10T05:20:02.000Z,412,fcffff0743ff72003fff28,yilan,宜蘭市中山路二段,1001,10.5.180.50,-98.0,4.5,1502342402.0,0.562,-189,114,-193,293.1995907227702,40
12,AV3Klgxr-R03vmj0O2fF,parking_record_index_v2,101a0d01019a,2017-08-10T05:20:17.514Z,2017-08-10T05:20:17.000Z,417,fcffff0743ff74003fff27,yilan,宜蘭市中山路二段,1001,192.168.88.113,-94.0,6.3,1502342417.0,0.514,-189,116,-193,293.9829927053604,39
13,AV3KlgxV-R03vmj0O2fE,parking_record_index_v2,101a0d01019a,2017-08-10T05:20:17.493Z,2017-08-10T05:20:17.000Z,417,fcffff0743ff74003fff27,yilan,宜蘭市中山路二段,1001,10.5.180.16,-113.0,6.2,1502342417.0,0.493,-189,116,-193,293.9829927053604,39
14,AV3KljXl-R03vmj0O2fu,parking_record_index_v2,101a0d01019a,2017-08-10T05:20:28.132Z,2017-08-10T05:20:27.000Z,420,fcffff0743ff730041ff27,yilan,宜蘭市中山路二段,1001,10.5.151.1,-78.0,25.0,1502342427.0,1.132,-189,115,-191,292.27897632228013,39
15,AV3KljWb-R03vmj0O2ft,parking_record_index_v2,101a0d01019a,2017-08-10T05:20:28.058Z,2017-08-10T05:20:27.000Z,420,fcffff0743ff730041ff27,yilan,宜蘭市中山路二段,1001,10.5.180.50,-100.0,6.3,1502342427.0,1.058,-189,115,-191,292.27897632228013,39
16,AV3KlkDh-R03vmj0O2f9,parking_record_index_v2,101a0d01019a,2017-08-10T05:20:30.944Z,2017-08-10T05:20:30.000Z,421,fcffff0743ff720042ff27,yilan,宜蘭市中山路二段,1001,10.5.151.1,-81.0,30.5,1502342430.0,0.944,-189,114,-190,291.23358322830836,39
17,AV3KlljC-R03vmj0O2gY,parking_record_index_v2,101a0d01019a,2017-08-10T05:20:37.057Z,2017-08-10T05:20:36.000Z,423,fcffff0742ff6f0043ff27,yilan,宜蘭市中山路二段,1001,10.5.151.1,-76.0,29.5,1502342436.0,1.057,-190,111,-189,290.0724047543992,39
18,AV3KlliU-R03vmj0O2gW,parking_record_index_v2,101a0d01019a,2017-08-10T05:20:37.011Z,2017-08-10T05:20:36.000Z,423,fcffff0742ff6f0043ff27,yilan,宜蘭市中山路二段,1001,10.5.180.50,-102.0,2.0,1502342436.0,1.011,-190,111,-189,290.0724047543992,39
19,AV3KlmSG-R03vmj0O2gm,parking_record_index_v2,101a0d01019a,2017-08-10T05:20:40.069Z,2017-08-10T05:20:39.000Z,424,fcffff0742ff6e0043ff27,yilan,宜蘭市中山路二段,1001,10.5.151.1,-79.0,22.0,1502342439.0,1.069,-190,110,-189,289.691214916849,39
20,AV3KlnCg-R03vmj0O2gy,parking_record_index_v2,101a0d01019a,2017-08-10T05:20:43.167Z,2017-08-10T05:20:42.000Z,425,fcffff0742ff6e0043ff27,yilan,宜蘭市中山路二段,1001,10.5.151.1,-78.0,24.5,1502342442.0,1.167,-190,110,-189,289.691214916849,39
21,AV3Klm_G-R03vmj0O2gw,parking_record_index_v2,101a0d01019a,2017-08-10T05:20:42.949Z,2017-08-10T05:20:42.000Z,425,fcffff0742ff6e0043ff27,yilan,宜蘭市中山路二段,1001,10.5.180.16,-107.0,8.0,1502342442.0,0.949,-190,110,-189,289.691214916849,39
22,AV3Klnw1-R03vmj0O2g7,parking_record_index_v2,101a0d01019a,2017-08-10T05:20:46.132Z,2017-08-10T05:20:45.000Z,426,fcffff0743ff6d0042ff27,yilan,宜蘭市中山路二段,1001,10.5.151.1,-80.0,28.0,1502342445.0,1.132,-189,109,-190,289.3129793147898,39
