,_id,_index,mac,create_at_time,recv_at_time,frameCnt,data,company,road,slot_num,gwip,rssi,snr,timestamp,latency_time,magX,magY,magZ,mag_len,magT
0,AV3KlLC_-R03vmj0O2ZJ,parking_record_index_v2,101a0d0101e4,2017-08-10T05:18:48.510Z,2017-08-10T05:18:48.000Z,265,fcffff0710fe96fff90026,yilan,宜蘭市中山路二段,1016,10.5.151.1,-93.0,26.2,1502342328.0,0.51,-496,-106,249,565.0247782177345,38
1,AV3KlMiX-R03vmj0O2Zf,parking_record_index_v2,101a0d0101e4,2017-08-10T05:18:54.614Z,2017-08-10T05:18:54.000Z,267,fcffff0710fe92fff80026,yilan,宜蘭市中山路二段,1016,10.5.151.1,-92.0,27.5,1502342334.0,0.614,-496,-110,248,565.3494494558212,38
2,AV3KlNQV-R03vmj0O2Zs,parking_record_index_v2,101a0d0101e4,2017-08-10T05:18:57.556Z,2017-08-10T05:18:57.000Z,268,fcffff070ffe90fff80026,yilan,宜蘭市中山路二段,1016,192.168.88.113,-98.0,10.0,1502342337.0,0.556,-497,-112,248,566.6189195570512,38
3,AV3KlNPX-R03vmj0O2Zr,parking_record_index_v2,101a0d0101e4,2017-08-10T05:18:57.494Z,2017-08-10T05:18:57.000Z,268,fcffff070ffe90fff80026,yilan,宜蘭市中山路二段,1016,10.5.151.1,-90.0,24.5,1502342337.0,0.494,-497,-112,248,566.6189195570512,38
4,AV3KlOB_-R03vmj0O2Z_,parking_record_index_v2,101a0d0101e4,2017-08-10T05:19:00.734Z,2017-08-10T05:19:00.000Z,269,fcffff070ffe90fffb0026,yilan,宜蘭市中山路二段,1016,192.168.88.113,-95.0,12.5,1502342340.0,0.7340000000000001,-497,-112,251,567.938376938907,38
5,AV3KlN-m-R03vmj0O2Z-,parking_record_index_v2,101a0d0101e4,2017-08-10T05:19:00.518Z,2017-08-10T05:19:00.000Z,269,fcffff070ffe90fffb0026,yilan,宜蘭市中山路二段,1016,10.5.151.1,-90.0,23.8,1502342340.0,0.518,-497,-112,251,567.938376938907,38
6,AV3KlOt--R03vmj0O2aI,parking_record_index_v2,101a0d0101e4,2017-08-10T05:19:03.549Z,2017-08-10T05:19:03.000Z,270,fcffff070ffe91fffa0026,yilan,宜蘭市中山路二段,1016,10.5.151.1,-93.0,21.2,1502342343.0,0.5489999999999999,-497,-111,250,567.3006257708518,38
7,AV3KlQKq-R03vmj0O2aZ,parking_record_index_v2,101a0d0101e4,2017-08-10T05:19:09.482Z,2017-08-10T05:19:09.000Z,272,fcffff070efe91fffc0026,yilan,宜蘭市中山路二段,1016,10.5.151.1,-90.0,14.5,1502342349.0,0.482,-498,-111,252,569.0597508170822,38
8,AV3KlSXt-R03vmj0O2a6,parking_record_index_v2,101a0d0101e4,2017-08-10T05:19:18.508Z,2017-08-10T05:19:18.000Z,275,fcffff070ffe91fffa0026,yilan,宜蘭市中山路二段,1016,10.5.151.1,-92.0,30.0,1502342358.0,0.508,-497,-111,250,567.3006257708518,38
9,AV3KlTJq-R03vmj0O2bO,parking_record_index_v2,101a0d0101e4,2017-08-10T05:19:21.705Z,2017-08-10T05:19:21.000Z,276,fcffff0710fe90fffb0025,yilan,宜蘭市中山路二段,1016,192.168.88.113,-93.0,12.0,1502342361.0,0.705,-496,-112,251,567.0634885090028,37
10,AV3KlTHN-R03vmj0O2bN,parking_record_index_v2,101a0d0101e4,2017-08-10T05:19:21.549Z,2017-08-10T05:19:21.000Z,276,fcffff0710fe90fffb0025,yilan,宜蘭市中山路二段,1016,10.5.180.16,-124.5,-9.5,1502342361.0,0.5489999999999999,-496,-112,251,567.0634885090028,37
11,AV3KlT4I-R03vmj0O2be,parking_record_index_v2,101a0d0101e4,2017-08-10T05:19:24.679Z,2017-08-10T05:19:24.000Z,277,fcffff070ffe93fffa0025,yilan,宜蘭市中山路二段,1016,10.5.180.16,-125.5,-8.5,1502342364.0,0.679,-497,-109,250,566.9126916907047,37
12,AV3KlT3D-R03vmj0O2bd,parking_record_index_v2,101a0d0101e4,2017-08-10T05:19:24.610Z,2017-08-10T05:19:24.000Z,277,fcffff070ffe93fffa0025,yilan,宜蘭市中山路二段,1016,192.168.88.113,-95.0,10.8,1502342364.0,0.61,-497,-109,250,566.9126916907047,37
13,AV3KlXgL-R03vmj0O2ce,parking_record_index_v2,101a0d0101e4,2017-08-10T05:19:39.530Z,2017-08-10T05:19:39.000Z,282,fcffff070ffe90fff90025,yilan,宜蘭市中山路二段,1016,10.5.151.1,-97.0,30.0,1502342379.0,0.53,-497,-112,249,567.0573163270183,37
14,AV3KlYSi-R03vmj0O2cq,parking_record_index_v2,101a0d0101e4,2017-08-10T05:19:42.754Z,2017-08-10T05:19:42.000Z,283,fcffff0710fe91fff90025,yilan,宜蘭市中山路二段,1016,10.5.180.50,-112.3,-9.3,1502342382.0,0.754,-496,-111,249,565.9840987165629,37
15,AV3KlYRe-R03vmj0O2co,parking_record_index_v2,101a0d0101e4,2017-08-10T05:19:42.685Z,2017-08-10T05:19:42.000Z,283,fcffff0710fe91fff90025,yilan,宜蘭市中山路二段,1016,10.5.151.1,-93.0,27.0,1502342382.0,0.685,-496,-111,249,565.9840987165629,37
16,AV3KlZt4-R03vmj0O2dC,parking_record_index_v2,101a0d0101e4,2017-08-10T05:19:48.599Z,2017-08-10T05:19:48.000Z,285,fcffff0710fe96fff80025,yilan,宜蘭市中山路二段,1016,10.5.180.16,-126.5,-12.5,1502342388.0,0.599,-496,-106,248,564.5848031961186,37
17,AV3KlZtJ-R03vmj0O2dB,parking_record_index_v2,101a0d0101e4,2017-08-10T05:19:48.552Z,2017-08-10T05:19:48.000Z,285,fcffff0710fe96fff80025,yilan,宜蘭市中山路二段,1016,192.168.88.113,-94.0,10.0,1502342388.0,0.552,-496,-106,248,564.5848031961186,37
18,AV3KlZs4-R03vmj0O2dA,parking_record_index_v2,101a0d0101e4,2017-08-10T05:19:48.535Z,2017-08-10T05:19:48.000Z,285,fcffff0710fe96fff80025,yilan,宜蘭市中山路二段,1016,10.5.151.1,-89.0,22.0,1502342388.0,0.535,-496,-106,248,564.5848031961186,37
19,AV3KldXp-R03vmj0O2eL,parking_record_index_v2,101a0d0101e4,2017-08-10T05:20:03.560Z,2017-08-10T05:20:03.000Z,290,fcffff070efe95fffb0025,yilan,宜蘭市中山路二段,1016,10.5.151.1,-95.0,29.5,1502342403.0,0.56,-498,-107,251,567.8503323940207,37
20,AV3KlePz-R03vmj0O2eZ,parking_record_index_v2,101a0d0101e4,2017-08-10T05:20:07.154Z,2017-08-10T05:20:06.000Z,291,fcffff070ffe95fffd0025,yilan,宜蘭市中山路二段,1016,10.5.180.50,-114.5,-8.5,1502342406.0,1.154,-497,-107,253,567.8617789568162,37
21,AV3KleGX-R03vmj0O2eU,parking_record_index_v2,101a0d0101e4,2017-08-10T05:20:06.551Z,2017-08-10T05:20:06.000Z,291,fcffff070ffe95fffd0025,yilan,宜蘭市中山路二段,1016,10.5.151.1,-93.0,28.0,1502342406.0,0.551,-497,-107,253,567.8617789568162,37
22,AV3Kle14-R03vmj0O2ej,parking_record_index_v2,101a0d0101e4,2017-08-10T05:20:09.591Z,2017-08-10T05:20:09.000Z,292,fcffff070efe95fffe0025,yilan,宜蘭市中山路二段,1016,10.5.180.50,-112.5,-7.5,1502342409.0,0.591,-498,-107,254,569.1827474546293,37
