,_id,_index,mac,create_at_time,recv_at_time,frameCnt,data,company,road,slot_num,gwip,rssi,snr,timestamp,latency_time,magX,magY,magZ,mag_len,magT
0,AV3KlPFt-R03vmj0O2aN,parking_record_index_v2,101a0d0100a3,2017-08-10T05:19:05.068Z,2017-08-10T05:17:41.000Z,235,fcffff07c8fe2100d0fe2a,yilan,宜蘭市中山路二段,1012,192.168.0.225,-105.0,-3.0,1502342261.0,84.068,-312,33,-304,436.8626786531438,42
1,AV3KlY_P-R03vmj0O2c5,parking_record_index_v2,101a0d0100a3,2017-08-10T05:19:45.614Z,2017-08-10T05:18:20.000Z,243,fcffff07c6fe2700d5fe29,yilan,宜蘭市中山路二段,1012,192.168.0.225,-103.0,3.8,1502342300.0,85.614,-314,39,-299,435.33665134008646,41
2,AV3KlPG5-R03vmj0O2aP,parking_record_index_v2,101a0d0100a3,2017-08-10T05:19:05.144Z,2017-08-10T05:19:04.000Z,235,fcffff07c8fe2100d0fe2a,yilan,宜蘭市中山路二段,1012,10.5.180.16,-112.0,3.8,1502342344.0,1.144,-312,33,-304,436.8626786531438,42
3,AV3KlPGd-R03vmj0O2aO,parking_record_index_v2,101a0d0100a3,2017-08-10T05:19:05.116Z,2017-08-10T05:19:04.000Z,235,fcffff07c8fe2100d0fe2a,yilan,宜蘭市中山路二段,1012,192.168.88.113,-81.0,24.5,1502342344.0,1.116,-312,33,-304,436.8626786531438,42
4,AV3KlQkB-R03vmj0O2ah,parking_record_index_v2,101a0d0100a3,2017-08-10T05:19:11.104Z,2017-08-10T05:19:10.000Z,236,fcffff07c8fe2000d1fe29,yilan,宜蘭市中山路二段,1012,10.5.151.1,-83.0,28.8,1502342350.0,1.104,-312,32,-303,436.09288001525545,41
5,AV3KlRSI-R03vmj0O2ax,parking_record_index_v2,101a0d0100a3,2017-08-10T05:19:14.056Z,2017-08-10T05:19:13.000Z,237,fcffff07c7fe2100d0fe29,yilan,宜蘭市中山路二段,1012,10.5.151.1,-78.0,28.0,1502342353.0,1.056,-313,33,-304,437.5774217210024,41
6,AV3KlSws-R03vmj0O2bJ,parking_record_index_v2,101a0d0100a3,2017-08-10T05:19:20.107Z,2017-08-10T05:19:19.000Z,238,fcffff07c8fe2300d0fe29,yilan,宜蘭市中山路二段,1012,10.5.180.50,-93.0,20.0,1502342359.0,1.107,-312,35,-304,437.01830625272436,41
7,AV3KlSv9-R03vmj0O2bH,parking_record_index_v2,101a0d0100a3,2017-08-10T05:19:20.060Z,2017-08-10T05:19:19.000Z,238,fcffff07c8fe2300d0fe29,yilan,宜蘭市中山路二段,1012,10.5.151.1,-81.0,24.5,1502342359.0,1.06,-312,35,-304,437.01830625272436,41
8,AV3KlTfF-R03vmj0O2bY,parking_record_index_v2,101a0d0100a3,2017-08-10T05:19:23.076Z,2017-08-10T05:19:22.000Z,239,fcffff07c8fe2700d2fe29,yilan,宜蘭市中山路二段,1012,10.5.151.1,-80.0,25.5,1502342362.0,1.076,-312,39,-302,435.96903559771306,41
9,AV3KlVEg-R03vmj0O2b1,parking_record_index_v2,101a0d0100a3,2017-08-10T05:19:29.567Z,2017-08-10T05:19:28.000Z,240,fcffff07c3fe2500d5fe29,yilan,宜蘭市中山路二段,1012,10.5.151.1,-81.0,29.5,1502342368.0,1.567,-317,37,-299,437.3316819074511,41
