,_id,_index,mac,create_at_time,recv_at_time,frameCnt,data,company,road,slot_num,gwip,rssi,snr,timestamp,latency_time,magX,magY,magZ,mag_len,magT
0,AV3KlNcf-R03vmj0O2Zw,parking_record_index_v2,101a0d0101eb,2017-08-10T05:18:58.335Z,2017-08-10T05:17:35.000Z,253,fcffff07e8ff0301c2ff23,yilan,宜蘭市中山路二段,1011,192.168.0.225,-105.0,-3.0,1502342255.0,83.335,-24,259,-62,267.39670902986074,35
1,AV3KlVip-R03vmj0O2b-,parking_record_index_v2,101a0d0101eb,2017-08-10T05:19:31.496Z,2017-08-10T05:18:08.000Z,261,fcffff07e8ff0201cdff23,yilan,宜蘭市中山路二段,1011,192.168.0.225,-106.5,-1.5,1502342288.0,83.496,-24,258,-51,264.08521352018175,35
2,AV3Klb3X-R03vmj0O2dt,parking_record_index_v2,101a0d0101eb,2017-08-10T05:19:57.398Z,2017-08-10T05:18:32.000Z,269,fcffff07e9ff0101cdff23,yilan,宜蘭市中山路二段,1011,192.168.0.225,-103.5,-0.5,1502342312.0,85.398,-23,257,-51,263.01901071975766,35
3,AV3KlcJt-R03vmj0O2d1,parking_record_index_v2,101a0d0101eb,2017-08-10T05:19:58.572Z,2017-08-10T05:18:35.000Z,270,fcffff07e9ffff00cbff23,yilan,宜蘭市中山路二段,1011,192.168.0.225,-104.2,-3.2,1502342315.0,83.572,-23,255,-53,261.46319052593236,35
4,AV3KlLQ3-R03vmj0O2ZO,parking_record_index_v2,101a0d0101eb,2017-08-10T05:18:49.398Z,2017-08-10T05:18:49.000Z,250,fcffff07e9ff0301c9ff23,yilan,宜蘭市中山路二段,1011,10.5.151.1,-84.0,23.0,1502342329.0,0.398,-23,259,-55,265.77245906978396,35
5,AV3KlMw4-R03vmj0O2Zm,parking_record_index_v2,101a0d0101eb,2017-08-10T05:18:55.543Z,2017-08-10T05:18:55.000Z,252,fcffff07e9ff0501c5ff23,yilan,宜蘭市中山路二段,1011,10.5.151.1,-84.0,25.0,1502342335.0,0.543,-23,261,-59,268.5721504549569,35
6,AV3KlhPi-R03vmj0O2fK,parking_record_index_v2,101a0d0101eb,2017-08-10T05:20:19.425Z,2017-08-10T05:18:56.000Z,277,fcffff07e9ffff00c9ff23,yilan,宜蘭市中山路二段,1011,192.168.0.225,-99.8,-0.8,1502342336.0,83.425,-23,255,-55,261.87592481936935,35
7,AV3KlNfJ-R03vmj0O2Z2,parking_record_index_v2,101a0d0101eb,2017-08-10T05:18:58.504Z,2017-08-10T05:18:58.000Z,253,fcffff07e8ff0301c2ff23,yilan,宜蘭市中山路二段,1011,10.5.151.1,-83.0,30.5,1502342338.0,0.504,-24,259,-62,267.39670902986074,35
8,AV3KlNeq-R03vmj0O2Zz,parking_record_index_v2,101a0d0101eb,2017-08-10T05:18:58.473Z,2017-08-10T05:18:58.000Z,253,fcffff07e8ff0301c2ff23,yilan,宜蘭市中山路二段,1011,192.168.88.113,-95.0,17.0,1502342338.0,0.473,-24,259,-62,267.39670902986074,35
9,AV3KlNdF-R03vmj0O2Zx,parking_record_index_v2,101a0d0101eb,2017-08-10T05:18:58.372Z,2017-08-10T05:18:58.000Z,253,fcffff07e8ff0301c2ff23,yilan,宜蘭市中山路二段,1011,10.5.180.16,-108.0,13.0,1502342338.0,0.372,-24,259,-62,267.39670902986074,35
10,AV3KliFI-R03vmj0O2fW,parking_record_index_v2,101a0d0101eb,2017-08-10T05:20:22.855Z,2017-08-10T05:18:59.000Z,278,fcffff07e8ffff00c6ff23,yilan,宜蘭市中山路二段,1011,192.168.0.225,-106.5,-4.5,1502342339.0,83.855,-24,255,-58,262.6118809193522,35
11,AV3KlOLQ-R03vmj0O2aD,parking_record_index_v2,101a0d0101eb,2017-08-10T05:19:01.327Z,2017-08-10T05:19:01.000Z,254,fcffff07e8ff0101c5ff23,yilan,宜蘭市中山路二段,1011,10.5.151.1,-94.0,-11.0,1502342341.0,0.327,-24,257,-59,264.7753764986465,35
12,AV3KlTU0-R03vmj0O2bU,parking_record_index_v2,101a0d0101eb,2017-08-10T05:19:22.419Z,2017-08-10T05:19:22.000Z,258,fcffff07e7ff0201c5ff23,yilan,宜蘭市中山路二段,1011,10.5.151.1,-85.0,24.5,1502342362.0,0.419,-25,258,-59,265.83829671437485,35
13,AV3KlUCb-R03vmj0O2bl,parking_record_index_v2,101a0d0101eb,2017-08-10T05:19:25.339Z,2017-08-10T05:19:25.000Z,259,fcffff07e8ff0501c6ff23,yilan,宜蘭市中山路二段,1011,10.5.151.1,-84.0,22.5,1502342365.0,0.339,-24,261,-58,268.4418000237668,35
14,AV3KlVEd-R03vmj0O2b0,parking_record_index_v2,101a0d0101eb,2017-08-10T05:19:29.564Z,2017-08-10T05:19:28.000Z,260,fcffff07e9ff0401c7ff23,yilan,宜蘭市中山路二段,1011,10.5.151.1,-84.0,25.0,1502342368.0,1.564,-23,260,-57,267.1666146808018,35
