,Backward,Brand,Car_Status1,Car_Status2,Car_Status3,Car_Status4,Category,Class,Class_Target,EnvMag1_X,EnvMag1_Y,EnvMag1_Z,EnvMag2_X,EnvMag2_Y,EnvMag2_Z,EnvMag3_X,EnvMag3_Y,EnvMag3_Z,EnvMag4_X,EnvMag4_Y,EnvMag4_Z,Forward,Mag1_CarLen,Mag1_CarX,Mag1_CarY,Mag1_CarZ,Mag1_EnvX,Mag1_EnvY,Mag1_EnvZ,Mag1_Len,Mag1_X,Mag1_Y,Mag1_Z,Mag2_CarLen,Mag2_CarX,Mag2_CarY,Mag2_CarZ,Mag2_EnvX,Mag2_EnvY,Mag2_EnvZ,Mag2_Len,Mag2_X,Mag2_Y,Mag2_Z,Mag3_CarLen,Mag3_CarX,Mag3_CarY,Mag3_CarZ,Mag3_EnvX,Mag3_EnvY,Mag3_EnvZ,Mag3_Len,Mag3_X,Mag3_Y,Mag3_Z,Mag4_CarLen,Mag4_CarX,Mag4_CarY,Mag4_CarZ,Mag4_EnvX,Mag4_EnvY,Mag4_EnvZ,Mag4_Len,Mag4_X,Mag4_Y,Mag4_Z,Sideway,time
20,0.0,nisson,0,0,0,0,bluebird,0.0,0,189.0408441,-88.41790977,-162.39769850000002,207.3418905,-63.51120391,-253.94513540000003,314.8920149,-46.28996195,-224.3681476,321.8960756,-129.091358,-132.61144140000002,1,0.8386085936052028,-0.04084409999998684,-0.5820902300000057,-0.6023014999999816,189.0408441,-88.41790977,-162.39769850000002,264.97358358900607,189,-89,-163,2.1161260066269194,0.6581094999999948,0.511203909999999,1.9451354000000265,207.3418905,-63.51120391,-253.94513540000003,332.7716935077261,208,-63,-252,4.14861654888175,-3.8920148999999924,1.2899619499999986,-0.6318524000000139,314.8920149,-46.28996195,-224.3681476,386.48544603904554,311,-45,-225,2.5246704241768363,-0.8960756000000174,-1.9086419999999862,-1.3885585999999819,321.8960756,-129.091358,-132.61144140000002,371.69611243595216,321,-131,-134,0.0,27:53.8
21,0.0,nisson,0,2,0,0,bluebird,0.0,0,188.8888019,-88.84701428,-162.2278136,207.3418905,-63.51120391,-253.94513540000003,314.8474142,-46.82546386,-224.2497402,321.80127180000005,-129.63679009999998,-132.7808693,1,9.232287539083286,-2.8888019000000043,-8.152985720000004,3.2278135999999904,188.8888019,-88.84701428,-162.2278136,263.2223394774843,186,-97,-159,13.436565075045147,-0.3418905000000052,-12.488796090000001,4.9451354000000265,207.3418905,-63.51120391,-253.94513540000003,332.6048706799105,207,-76,-249,10.45469403942668,-0.8474142000000029,-10.17453614,2.249740199999991,314.8474142,-46.82546386,-224.2497402,388.75313503559045,314,-57,-222,11.00015918033081,-1.8012718000000518,-10.363209900000015,-3.219130699999994,321.80127180000005,-129.63679009999998,-132.7808693,374.82796053656404,320,-140,-136,0.0,27:56.7
22,0.0,nisson,0,0,2,0,bluebird,0.0,0,189.2443618,-89.30466356,-162.5164229,207.52479590000002,-64.08564371,-254.14787859999998,314.8474142,-46.82546386,-224.2497402,322.1112083,-129.95495060000002,-133.2418259,1,12.301103247503267,6.755638199999993,-8.695336440000005,-5.483577099999991,189.2443618,-89.30466356,-162.5164229,276.1231609264243,196,-98,-168,12.084662016045685,3.475204099999985,-10.91435629,-3.8521214000000157,207.52479590000002,-64.08564371,-254.14787859999998,341.6284531475679,211,-75,-258,16.60375825101124,6.152585799999997,-15.17453614,-2.750259800000009,314.8474142,-46.82546386,-224.2497402,398.0125626158049,321,-62,-227,12.162487553964437,5.888791700000013,-6.045049399999982,-8.75817409999999,322.1112083,-129.95495060000002,-133.2418259,382.4186187935938,328,-136,-142,0.0,27:59.6
23,0.0,nisson,2,0,2,2,bluebird,0.0,0,189.2443618,-89.30466356,-162.5164229,207.8485561,-64.53136153,-254.3904847,314.8474142,-46.82546386,-224.2497402,322.1112083,-129.95495060000002,-133.2418259,1,14.577007914717461,6.755638199999993,-11.695336440000005,-5.483577099999991,189.2443618,-89.30466356,-162.5164229,277.2020923441957,196,-101,-168,11.437033308133072,6.151443900000004,-8.468638470000002,-4.609515299999998,207.8485561,-64.53136153,-254.3904847,343.8109945885966,214,-73,-259,14.77242885980582,3.152585799999997,-12.17453614,-7.750259800000009,314.8474142,-46.82546386,-224.2497402,398.0314057960753,318,-59,-232,15.945622079440476,4.888791700000013,-13.045049399999982,-7.758174099999991,322.1112083,-129.95495060000002,-133.2418259,383.7434038521053,327,-143,-141,0.0,28:02.5
24,0.0,nisson,2,2,2,0,bluebird,0.0,0,189.2443618,-89.30466356,-162.5164229,207.8485561,-64.53136153,-254.3904847,314.8474142,-46.82546386,-224.2497402,322.4556478,-130.30720300000002,-133.62973459999998,1,13.900309482372519,6.755638199999993,-8.695336440000005,-8.48357709999999,189.2443618,-89.30466356,-162.5164229,277.9586300153316,196,-98,-171,15.022982794749694,5.151443900000004,-12.468638470000002,-6.609515299999998,207.8485561,-64.53136153,-254.3904847,345.57054272608366,213,-77,-261,17.5657679484281,9.152585799999997,-12.17453614,-8.75025980000001,314.8474142,-46.82546386,-224.2497402,403.41789747109635,324,-59,-233,11.913978742103371,6.544352199999992,-6.692796999999985,-7.370265400000022,322.4556478,-130.30720300000002,-133.62973459999998,383.263616848769,329,-137,-141,0.0,28:03.5
25,0.0,nisson,2,2,2,2,bluebird,0.0,0,189.2443618,-89.30466356,-162.5164229,207.8485561,-64.53136153,-254.3904847,314.8474142,-46.82546386,-224.2497402,322.4556478,-130.30720300000002,-133.62973459999998,1,17.022013280036397,7.755638199999993,-13.695336440000005,-6.483577099999991,189.2443618,-89.30466356,-162.5164229,279.247202313649,197,-103,-169,13.695539932085385,8.151443900000004,-9.468638470000002,-5.609515299999998,207.8485561,-64.53136153,-254.3904847,346.0231206147936,216,-74,-260,14.84066841143026,6.152585799999997,-8.17453614,-10.75025980000001,314.8474142,-46.82546386,-224.2497402,401.61050783065923,321,-55,-235,17.648740631197768,6.544352199999992,-12.692796999999985,-10.370265400000022,322.4556478,-130.30720300000002,-133.62973459999998,386.55659352803696,329,-143,-144,0.0,28:04.4
26,0.0,nisson,2,2,2,0,bluebird,0.0,0,189.2443618,-89.30466356,-162.5164229,207.8485561,-64.53136153,-254.3904847,314.8474142,-46.82546386,-224.2497402,322.83286539999995,-130.7418429,-133.9482478,1,13.847841922326213,7.755638199999993,-8.695336440000005,-7.483577099999991,189.2443618,-89.30466356,-162.5164229,278.0521533813396,197,-98,-170,13.872629430333145,4.151443900000004,-11.468638470000002,-6.609515299999998,207.8485561,-64.53136153,-254.3904847,344.7332301940154,212,-76,-261,18.17287288730166,9.152585799999997,-14.17453614,-6.750259800000009,314.8474142,-46.82546386,-224.2497402,402.564280581375,324,-61,-231,12.497547029437552,7.167134600000054,-8.258157100000005,-6.05175220000001,322.83286539999995,-130.7418429,-133.9482478,384.47496667533505,330,-139,-140,0.0,28:05.3
27,0.0,nisson,2,2,2,2,bluebird,0.0,0,189.2443618,-89.30466356,-162.5164229,207.8485561,-64.53136153,-254.3904847,314.8474142,-46.82546386,-224.2497402,322.83286539999995,-130.7418429,-133.9482478,1,16.317782288832497,5.755638199999993,-12.695336440000005,-8.48357709999999,189.2443618,-89.30466356,-162.5164229,278.6933798998462,195,-102,-171,14.280071761421416,7.151443900000004,-11.468638470000002,-4.609515299999998,207.8485561,-64.53136153,-254.3904847,345.0825988078796,215,-76,-259,14.177708840924327,9.152585799999997,-9.17453614,-5.750259800000009,314.8474142,-46.82546386,-224.2497402,401.2630060197426,324,-56,-230,15.056191568687057,5.167134600000054,-12.258157100000005,-7.05175220000001,322.83286539999995,-130.7418429,-133.9482478,384.5958918137322,328,-143,-141,0.0,28:06.2
28,0.0,nisson,2,0,2,2,bluebird,0.0,0,189.2443618,-89.30466356,-162.5164229,208.1061283,-65.00479345,-254.7709605,314.8474142,-46.82546386,-224.2497402,322.83286539999995,-130.7418429,-133.9482478,1,14.58415307742398,8.755638199999993,-9.695336440000005,-6.483577099999991,189.2443618,-89.30466356,-162.5164229,278.5067324141375,198,-99,-169,12.534860716648756,4.893871700000005,-8.995206550000006,-7.229039499999999,208.1061283,-65.00479345,-254.7709605,345.67180966922945,213,-74,-262,17.667582895745074,7.152585799999997,-14.17453614,-7.750259800000009,314.8474142,-46.82546386,-224.2497402,401.5333111959704,322,-61,-232,15.864553178485794,9.167134600000054,-9.258157100000005,-9.05175220000001,322.83286539999995,-130.7418429,-133.9482478,387.65061589013374,332,-140,-143,0.0,28:07.1
29,0.0,nisson,2,2,2,0,bluebird,0.0,0,189.2443618,-89.30466356,-162.5164229,208.1061283,-65.00479345,-254.7709605,314.8474142,-46.82546386,-224.2497402,323.0912222,-131.1547507,-134.4008355,1,15.050615674640534,4.755638199999993,-9.695336440000005,-10.48357709999999,189.2443618,-89.30466356,-162.5164229,278.14744291472465,194,-99,-173,15.97503656915327,6.893871700000005,-12.995206550000006,-6.229039499999999,208.1061283,-65.00479345,-254.7709605,347.0302580467588,215,-78,-261,18.037727624565793,9.152585799999997,-10.17453614,-11.75025980000001,314.8474142,-46.82546386,-224.2497402,404.8715845796047,324,-57,-236,12.632880359086112,4.908777799999996,-7.845249300000006,-8.5991645,323.0912222,-131.1547507,-134.4008355,383.8671645243964,328,-139,-143,0.0,28:08.1
30,0.0,nisson,2,0,2,2,bluebird,0.0,0,189.2443618,-89.30466356,-162.5164229,208.4008219,-65.35455378,-255.08241239999998,314.8474142,-46.82546386,-224.2497402,323.0912222,-131.1547507,-134.4008355,1,16.06036211377986,8.755638199999993,-12.695336440000005,-4.483577099999991,189.2443618,-89.30466356,-162.5164229,278.3828299302958,198,-102,-167,10.513353121725995,5.599178099999989,-6.645446219999997,-5.917587600000019,208.4008219,-65.35455378,-255.08241239999998,345.1101273506763,214,-72,-261,14.843667943538211,5.152585799999997,-12.17453614,-6.750259800000009,314.8474142,-46.82546386,-224.2497402,399.0513751385904,320,-59,-231,14.453359995758207,6.908777799999996,-10.845249300000006,-6.5991645000000005,323.0912222,-131.1547507,-134.4008355,385.9339321697433,330,-142,-141,0.0,28:09.0
31,0.0,nisson,2,2,2,0,bluebird,0.0,0,189.2443618,-89.30466356,-162.5164229,208.4008219,-65.35455378,-255.08241239999998,314.8474142,-46.82546386,-224.2497402,323.3366611,-131.4470132,-134.8807937,1,14.786535622171115,5.755638199999993,-8.695336440000005,-10.48357709999999,189.2443618,-89.30466356,-162.5164229,278.4923697338941,195,-98,-173,14.041586727364745,4.599178099999989,-10.645446219999997,-7.917587600000019,208.4008219,-65.35455378,-255.08241239999998,346.86308538096125,213,-76,-263,18.857389625768036,8.152585799999997,-13.17453614,-10.75025980000001,314.8474142,-46.82546386,-224.2497402,403.92326003833944,323,-60,-235,11.650850425577833,4.663338899999985,-5.5529868000000135,-9.119206300000002,323.3366611,-131.4470132,-134.8807937,383.52183770940604,328,-137,-144,0.0,28:09.9
32,0.0,nisson,2,0,2,2,bluebird,0.0,0,189.2443618,-89.30466356,-162.5164229,208.73078080000002,-65.73682609,-255.4782918,314.8474142,-46.82546386,-224.2497402,323.3366611,-131.4470132,-134.8807937,1,16.653090326595105,7.755638199999993,-12.695336440000005,-7.483577099999991,189.2443618,-89.30466356,-162.5164229,279.4870301105223,197,-102,-170,12.191509294197356,6.269219199999981,-7.263173910000006,-7.521708200000006,208.73078080000002,-65.73682609,-255.4782918,347.4521549796461,215,-73,-263,14.762877235079344,6.152585799999997,-10.17453614,-8.75025980000001,314.8474142,-46.82546386,-224.2497402,400.72309641446924,321,-57,-233,14.706195416870651,4.663338899999985,-10.552986800000014,-9.119206300000002,323.3366611,-131.4470132,-134.8807937,385.33621682888827,328,-142,-144,0.0,28:10.8
33,0.0,nisson,2,0,2,0,bluebird,0.0,0,189.2443618,-89.30466356,-162.5164229,208.8942418,-66.14998478,-255.95437719999998,314.8474142,-46.82546386,-224.2497402,323.669828,-131.7246625,-135.386754,1,14.65888272501473,7.755638199999993,-6.6953364400000055,-10.48357709999999,189.2443618,-89.30466356,-162.5164229,279.20243551946317,197,-96,-173,12.373025692650083,3.105758199999997,-7.850015220000003,-9.045622800000018,208.8942418,-66.14998478,-255.95437719999998,347.3398911728971,212,-74,-265,18.160305340440285,8.152585799999997,-15.17453614,-5.750259800000009,314.8474142,-46.82546386,-224.2497402,401.33900881922756,323,-62,-230,12.661546585824595,6.330172000000005,-5.275337500000006,-9.613246000000004,323.669828,-131.7246625,-135.386754,385.6086098623837,330,-137,-145,0.0,28:11.8
