,Backward,Brand,Car_Status1,Car_Status2,Car_Status3,Car_Status4,Category,Class,Class_Target,EnvMag1_X,EnvMag1_Y,EnvMag1_Z,EnvMag2_X,EnvMag2_Y,EnvMag2_Z,EnvMag3_X,EnvMag3_Y,EnvMag3_Z,EnvMag4_X,EnvMag4_Y,EnvMag4_Z,Forward,Mag1_CarLen,Mag1_CarX,Mag1_CarY,Mag1_CarZ,Mag1_EnvX,Mag1_EnvY,Mag1_EnvZ,Mag1_Len,Mag1_X,Mag1_Y,Mag1_Z,Mag2_CarLen,Mag2_CarX,Mag2_CarY,Mag2_CarZ,Mag2_EnvX,Mag2_EnvY,Mag2_EnvZ,Mag2_Len,Mag2_X,Mag2_Y,Mag2_Z,Mag3_CarLen,Mag3_CarX,Mag3_CarY,Mag3_CarZ,Mag3_EnvX,Mag3_EnvY,Mag3_EnvZ,Mag3_Len,Mag3_X,Mag3_Y,Mag3_Z,Mag4_CarLen,Mag4_CarX,Mag4_CarY,Mag4_CarZ,Mag4_EnvX,Mag4_EnvY,Mag4_EnvZ,Mag4_Len,Mag4_X,Mag4_Y,Mag4_Z,Sideway,time
20,1,nisson,0,0,0,0,bluebird,0,0,186.9076188,-88.551855,-163.8077458,205.0607964,-63.76235063,-253.6511413,313.2929301,-46.09239883,-222.9630527,320.390686,-129.221983,-131.558234,0,2.014944168,0.6,-0.3,1.9,187.4,-87.7,-162.9,262.6956413799,188,-88,-161,4.1388404173,-1.7,3.2,-2,204.7,-64.2,-254,332.3642580062,203,-61,-256,6.7468511174,-4.2,-2.2,4.8,314.2,-46.8,-223.8,382.703540616,310,-49,-219,2.5942243542,-0.9,-2.4,0.4,320.9,-128.6,-133.4,370.4726710569,320,-131,-133,0,15:24.9
21,1,nisson,0,0,0,0,bluebird,0,0,186.8122378,-88.62426225,-163.7173585,205.0577566,-63.77423309,-253.7185843,313.1782836,-45.98777889,-223.0149,320.2711517,-129.2608838,-131.6303223,0,3.4438350715,-2.4,-2.3,0.9,187.4,-87.7,-162.9,261.856831112,185,-90,-162,1.0630145813,0.3,0.2,-1,204.7,-64.2,-254,333.3856625591,205,-64,-255,4.2567593308,-3.2,2.8,-0.2,314.2,-46.8,-223.8,385.7888023258,311,-44,-224,3.2449961479,-2.9,-1.4,0.4,320.9,-128.6,-133.4,368.3924537772,318,-130,-133,0,15:27.8
22,1,nisson,0,0,0,0,bluebird,0,0,186.7216259,-88.49304914,-163.7314906,205.0048688,-63.93552144,-253.532655,313.1693694,-45.93838994,-222.964155,320.1075941,-129.0478396,-131.6488062,0,3.1400636936,-2.4,1.7,-1.1,187.4,-87.7,-162.9,261.7575213819,185,-86,-164,4.9325449821,-0.7,-2.8,4,204.7,-64.2,-254,329.5527271925,204,-67,-250,2.8142494559,-1.2,1.8,1.8,314.2,-46.8,-223.8,386.3651122966,313,-45,-222,5.4890800686,-3.9,3.6,1.4,320.9,-128.6,-133.4,365.4285155814,317,-125,-132,0,15:30.7
23,1,nisson,0,0,0,0,bluebird,0,0,186.7355446,-88.21839668,-163.644916,204.8546253,-63.98874537,-253.5560223,313.1109009,-46.14147045,-222.8659473,320.1022144,-128.7954476,-131.7163659,0,4.8020828814,-0.4,4.7,0.9,187.4,-87.7,-162.9,260.9635989942,187,-83,-162,2.8160255681,-2.7,-0.8,0,204.7,-64.2,-254,330.9758299332,202,-65,-254,4.7874836814,-2.2,-3.2,2.8,314.2,-46.8,-223.8,385.5969398219,312,-50,-221,4.7042533945,-0.9,4.6,0.4,320.9,-128.6,-133.4,368.0557023061,320,-124,-133,0,15:33.6
24,1,nisson,0,0,0,0,bluebird,0,0,186.7987674,-88.20747685,-163.4626702,204.8118941,-63.7893081,-253.4282212,313.0053559,-46.28439692,-222.7226499,320.1471037,-128.9056753,-131.5805476,0,2.9765752132,0.6,-0.3,2.9,187.4,-87.7,-162.9,262.0839560141,188,-88,-160,5.2086466572,-0.7,4.2,3,204.7,-64.2,-254,328.9635238138,204,-60,-251,5.4332310829,-3.2,-2.2,3.8,314.2,-46.8,-223.8,384.0859278859,311,-49,-220,5.0129831438,0.1,-2.4,4.4,320.9,-128.6,-133.4,369.9229649535,321,-131,-129,0,15:36.6
25,1,nisson,0,0,0,0,bluebird,0,0,186.758829,-88.147103,-163.3395367,204.8712994,-63.94984269,-253.2068101,313.0550881,-46.22017708,-222.6865174,320.0397485,-128.9103915,-131.6015202,0,2.461706725,-1.4,0.7,1.9,187.4,-87.7,-162.9,260.932941577,186,-87,-161,5.8762232769,1.3,-2.8,5,204.7,-64.2,-254,330.0393915883,206,-67,-249,2.553429067,-0.2,1.8,1.8,314.2,-46.8,-223.8,387.1756707233,314,-45,-222,3.2449961479,-2.9,-0.4,1.4,320.9,-128.6,-133.4,367.6805678847,318,-129,-132,0,15:39.5
26,1,nisson,0,0,0,0,bluebird,0,0,186.6708876,-87.93974785,-163.4225599,204.7777344,-64.05235056,-253.1464696,313.0523337,-46.25916822,-222.6521915,319.9377611,-128.7148719,-131.6714442,0,4.8846698967,-2.4,3.7,-2.1,187.4,-87.7,-162.9,261.7365087259,185,-84,-165,3.1827660926,-1.7,-1.8,2,204.7,-64.2,-254,330.2559613391,203,-66,-252,2.1725560982,-1.2,-0.2,1.8,314.2,-46.8,-223.8,386.6031557036,313,-47,-222,4.6400431032,-2.9,3.6,0.4,320.9,-128.6,-133.4,366.6578786826,318,-125,-133,0,15:42.4
27,1,nisson,0,0,0,0,bluebird,0,0,186.6873432,-87.74276046,-163.2014319,204.6388477,-64.09973303,-253.0891461,313.099717,-46.44620981,-222.419582,319.940873,-128.5791283,-131.737872,0,5.3907327888,-0.4,3.7,3.9,187.4,-87.7,-162.9,259.4339993139,187,-84,-159,3.4539832078,-2.7,-0.8,2,204.7,-64.2,-254,329.4434701129,202,-65,-252,6.6272166103,-0.2,-3.2,5.8,314.2,-46.8,-223.8,385.512645707,314,-50,-218,2.7802877549,-0.9,2.6,0.4,320.9,-128.6,-133.4,368.7343217006,320,-126,-133,0,15:45.3
28,1,nisson,0,0,0,0,bluebird,0,0,186.752976,-87.80562244,-163.0913603,204.6069053,-63.94474638,-253.0346888,312.9947311,-46.57389932,-222.2986029,319.9938294,-128.6501719,-131.7009784,0,2.3790754507,0.6,-1.3,1.9,187.4,-87.7,-162.9,263.0323174061,188,-89,-161,3.8379682125,-0.7,3.2,2,204.7,-64.2,-254,329.9105939493,204,-61,-252,5.4332310829,-3.2,-2.2,3.8,314.2,-46.8,-223.8,384.0859278859,311,-49,-220,2.7802877549,0.1,-1.4,2.4,320.9,-128.6,-133.4,370.2728723523,321,-130,-131,0,15:48.3
29,1,nisson,0,0,0,0,bluebird,0,0,186.7153272,-87.86534132,-162.9367923,204.72656,-63.94750906,-252.9329544,312.9449946,-46.49520436,-222.2336727,319.9441379,-128.7176633,-131.7659295,0,3.4727510708,-1.4,-1.3,2.9,187.4,-87.7,-162.9,260.9923370523,186,-89,-160,3.7854986461,2.3,0.2,3,204.7,-64.2,-254,331.5810609791,207,-64,-251,3.9899874687,-2.2,1.8,2.8,314.2,-46.8,-223.8,384.9805189877,312,-45,-221,2.3937418407,-1.9,-1.4,0.4,320.9,-128.6,-133.4,369.2560087527,319,-130,-133,0,15:51.2
