,Backward,Brand,Car_Status1,Car_Status2,Car_Status3,Car_Status4,Category,Class,Class_Target,EnvMag1_X,EnvMag1_Y,EnvMag1_Z,EnvMag2_X,EnvMag2_Y,EnvMag2_Z,EnvMag3_X,EnvMag3_Y,EnvMag3_Z,EnvMag4_X,EnvMag4_Y,EnvMag4_Z,Forward,Sideway,time,Mag_CarLen,Mag_CarX,Mag_CarY,Mag_CarZ,Mag_EnvX,Mag_EnvY,Mag_EnvZ,Mag_Len,Mag_X,Mag_Y,Mag_Z
0,0.0,nisson,0,0,0,0,bluebird,0.0,0,190.0,-88.0,-164.0,206.0,-61.0,-253.0,314.0,-48.0,-227.0,324.0,-130.0,-133.0,1,0.0,27:29.3,0.0,0.0,0.0,0.0,190.0,-88.0,-164.0,265.969923111618,190,-88,-164
1,0.0,nisson,0,0,0,0,bluebird,0.0,0,189.0,-86.5,-162.5,206.0,-63.0,-253.5,315.5,-47.5,-224.5,323.0,-128.0,-133.0,1,0.0,27:30.2,2.345207879911715,-1.0,1.5,1.5,189.0,-86.5,-162.5,261.7059418507726,188,-85,-161
2,0.0,nisson,0,0,0,0,bluebird,0.0,0,189.0,-88.75,-162.75,207.5,-63.5,-254.75,315.25,-45.75,-224.75,322.0,-129.5,-132.5,1,0.0,27:31.1,2.2638462845343543,0.0,-2.25,-0.25,189.0,-88.75,-162.75,265.6520280366781,189,-91,-163
3,0.0,nisson,2,2,2,2,bluebird,0.0,0,189.0,-88.75,-162.75,207.5,-63.5,-254.75,315.25,-45.75,-224.75,322.0,-129.5,-132.5,1,0.0,27:34.1,3.409545424246464,-1.0,2.75,1.75,189.0,-88.75,-162.75,262.0324407396916,188,-86,-161
4,0.0,nisson,2,2,2,2,bluebird,0.0,0,189.0,-88.75,-162.75,207.5,-63.5,-254.75,315.25,-45.75,-224.75,322.0,-129.5,-132.5,1,0.0,27:34.5,1.7677669529663689,-1.0,0.75,-1.25,189.0,-88.75,-162.75,264.54489222058316,188,-88,-164
5,0.0,nisson,2,2,2,2,bluebird,0.0,0,189.0,-88.75,-162.75,207.5,-63.5,-254.75,315.25,-45.75,-224.75,322.0,-129.5,-132.5,1,0.0,27:34.9,5.303300858899107,2.0,-1.25,4.75,189.0,-88.75,-162.75,263.7138600832349,191,-90,-158
6,0.0,nisson,2,2,2,2,bluebird,0.0,0,189.0,-88.75,-162.75,207.5,-63.5,-254.75,315.25,-45.75,-224.75,322.0,-129.5,-132.5,1,0.0,27:35.3,5.012484413940856,1.0,4.75,-1.25,189.0,-88.75,-162.75,264.67338362593244,190,-84,-164
7,0.0,nisson,2,2,2,2,bluebird,0.0,0,189.0,-88.75,-162.75,207.5,-63.5,-254.75,315.25,-45.75,-224.75,322.0,-129.5,-132.5,1,0.0,27:35.8,3.758324094593227,0.0,-0.25,3.75,189.0,-88.75,-162.75,262.53190282325687,189,-89,-159
8,0.0,nisson,2,2,2,2,bluebird,0.0,0,189.0,-88.75,-162.75,207.5,-63.5,-254.75,315.25,-45.75,-224.75,322.0,-129.5,-132.5,1,0.0,27:36.2,2.3717082451262845,1.0,1.75,-1.25,189.0,-88.75,-162.75,265.64073482807567,190,-87,-164
9,0.0,nisson,2,2,2,2,bluebird,0.0,0,189.0,-88.75,-162.75,207.5,-63.5,-254.75,315.25,-45.75,-224.75,322.0,-129.5,-132.5,1,0.0,27:36.6,5.667892024377317,-2.0,3.75,3.75,189.0,-88.75,-162.75,259.7595041572108,187,-85,-159
10,0.0,nisson,2,2,2,2,bluebird,0.0,0,189.0,-88.75,-162.75,207.5,-63.5,-254.75,315.25,-45.75,-224.75,322.0,-129.5,-132.5,1,0.0,27:37.0,5.6236109396009955,2.0,-2.25,4.75,189.0,-88.75,-162.75,264.05681206891825,191,-91,-158
11,0.0,nisson,0,0,0,0,bluebird,0.0,0,189.0,-88.75,-162.75,207.5,-63.5,-254.75,315.25,-45.75,-224.75,322.0,-129.5,-132.5,1,0.0,27:37.4,4.4300112866673365,3.0,2.75,1.75,189.0,-88.75,-162.75,264.9169681239765,192,-86,-161
12,0.0,nisson,0,0,0,0,bluebird,0.0,0,189.0,-88.75,-162.75,207.5,-63.5,-254.75,315.25,-45.75,-224.75,322.0,-129.5,-132.5,1,0.0,27:38.4,3.181980515339464,1.0,-1.25,2.75,189.0,-88.75,-162.75,264.1968962724581,190,-90,-160
13,0.0,nisson,0,0,0,0,bluebird,0.0,0,189.0,-88.75,-162.75,207.5,-63.5,-254.75,315.25,-45.75,-224.75,322.0,-129.5,-132.5,1,0.0,27:39.3,3.824264635194589,3.0,0.75,-2.25,189.0,-88.75,-162.75,268.01679051880313,192,-88,-165
14,0.0,nisson,0,0,0,0,bluebird,0.0,0,189.0,-88.75,-162.75,207.5,-63.5,-254.75,315.25,-45.75,-224.75,322.0,-129.5,-132.5,1,0.0,27:40.2,3.020761493398643,-1.0,2.75,0.75,189.0,-88.75,-162.75,262.6480534860291,188,-86,-162
15,0.0,nisson,0,0,0,0,bluebird,0.0,0,189.0,-88.75,-162.75,207.5,-63.5,-254.75,315.25,-45.75,-224.75,322.0,-129.5,-132.5,1,0.0,27:41.1,3.9528470752104736,3.0,-2.25,-1.25,189.0,-88.75,-162.75,268.40454541605664,192,-91,-164
