,Backward,Brand,Car_Status1,Car_Status2,Car_Status3,Car_Status4,Category,Class,Class_Target,EnvMag1_X,EnvMag1_Y,EnvMag1_Z,EnvMag2_X,EnvMag2_Y,EnvMag2_Z,EnvMag3_X,EnvMag3_Y,EnvMag3_Z,EnvMag4_X,EnvMag4_Y,EnvMag4_Z,Forward,Sideway,time,Mag_CarLen,Mag_CarX,Mag_CarY,Mag_CarZ,Mag_EnvX,Mag_EnvY,Mag_EnvZ,Mag_Len,Mag_X,Mag_Y,Mag_Z
0,1,nisson,0,0,0,0,bluebird,0.0,0,189.0,-91.0,-162.0,206.0,-62.0,-254.0,312.0,-47.0,-225.0,322.0,-132.0,-130.0,0,0,15:00.4,3.7762415177,1.6,-3.3,0.9,187.4,-87.7,-162.9,265.0396196798,189,-91,-162
1,1,nisson,0,0,0,0,bluebird,0.0,0,188.0,-88.0,-162.0,205.0,-64.0,-253.5,314.5,-47.5,-223.0,321.5,-129.0,-132.5,0,0,15:01.3,2.8740215726,-0.4,2.7,0.9,187.4,-87.7,-162.9,261.6065748409,187,-85,-162
2,1,nisson,0,0,0,0,bluebird,0.0,0,187.0,-89.0,-164.5,205.5,-64.0,-253.75,313.75,-45.75,-223.5,320.75,-129.5,-131.25,0,0,15:02.3,4.9050993874,-1.4,-2.3,-4.1,187.4,-87.7,-162.9,265.6783769899,186,-90,-167
3,1,nisson,0,0,0,2,bluebird,0.0,0,187.0,-89.0,-164.5,205.5,-64.0,-253.75,313.75,-45.75,-223.5,320.75,-129.5,-131.25,0,0,15:05.2,2.7313000567000003,-0.4,2.7,-0.1,187.4,-87.7,-162.9,262.2270008981,187,-85,-163
4,1,nisson,0,0,0,2,bluebird,0.0,0,187.0,-89.0,-164.5,205.5,-64.0,-253.75,313.75,-45.75,-223.5,320.75,-129.5,-131.25,0,0,15:05.6,1.4352700094,-1.4,-0.3,-0.1,187.4,-87.7,-162.9,262.505238043,186,-88,-163
5,1,nisson,0,0,0,2,bluebird,0.0,0,187.0,-89.0,-164.5,205.5,-64.0,-253.75,313.75,-45.75,-223.5,320.75,-129.5,-131.25,0,0,15:06.0,3.5580893749,1.6,-1.3,2.9,187.4,-87.7,-162.9,263.1387466718,189,-89,-160
6,1,nisson,0,0,0,2,bluebird,0.0,0,187.0,-89.0,-164.5,205.5,-64.0,-253.75,313.75,-45.75,-223.5,320.75,-129.5,-131.25,0,0,15:06.4,2.9427877939,-0.4,2.7,-1.1,187.4,-87.7,-162.9,262.8497669773,187,-85,-164
7,1,nisson,0,0,0,2,bluebird,0.0,0,187.0,-89.0,-164.5,205.5,-64.0,-253.75,313.75,-45.75,-223.5,320.75,-129.5,-131.25,0,0,15:06.9,3.8548670535,0.6,-3.3,1.9,187.4,-87.7,-162.9,263.7157560708,188,-91,-161
8,1,nisson,0,0,0,2,bluebird,0.0,0,187.0,-89.0,-164.5,205.5,-64.0,-253.75,313.75,-45.75,-223.5,320.75,-129.5,-131.25,0,0,15:07.3,3.1400636936,1.6,2.7,-0.1,187.4,-87.7,-162.9,263.65697411599996,189,-85,-163
9,1,nisson,0,0,0,2,bluebird,0.0,0,187.0,-89.0,-164.5,205.5,-64.0,-253.75,313.75,-45.75,-223.5,320.75,-129.5,-131.25,0,0,15:07.7,1.8055470085,-1.4,-0.3,-1.1,187.4,-87.7,-162.9,263.1273455952,186,-88,-164
10,1,nisson,0,0,0,2,bluebird,0.0,0,187.0,-89.0,-164.5,205.5,-64.0,-253.75,313.75,-45.75,-223.5,320.75,-129.5,-131.25,0,0,15:08.1,3.3852621760000003,1.6,-2.3,1.9,187.4,-87.7,-162.9,264.0871068417,189,-90,-161
11,1,nisson,0,0,0,0,bluebird,0.0,0,187.0,-89.0,-164.5,205.5,-64.0,-253.75,313.75,-45.75,-223.5,320.75,-129.5,-131.25,0,0,15:08.6,3.8548670535,0.6,3.7,0.9,187.4,-87.7,-162.9,262.0,188,-84,-162
12,1,nisson,0,0,0,0,bluebird,0.0,0,187.0,-89.0,-164.5,205.5,-64.0,-253.75,313.75,-45.75,-223.5,320.75,-129.5,-131.25,0,0,15:09.5,2.5019992006,-0.4,-2.3,0.9,187.4,-87.7,-162.9,263.2736219221,187,-90,-162
13,1,nisson,0,0,0,0,bluebird,0.0,0,187.0,-89.0,-164.5,205.5,-64.0,-253.75,313.75,-45.75,-223.5,320.75,-129.5,-131.25,0,0,15:10.4,3.8807215824,1.6,1.7,-3.1,187.4,-87.7,-162.9,265.8439391824,189,-86,-166
14,1,nisson,0,0,0,0,bluebird,0.0,0,187.0,-89.0,-164.5,205.5,-64.0,-253.75,313.75,-45.75,-223.5,320.75,-129.5,-131.25,0,0,15:11.3,1.5684387141,-1.4,0.7,-0.1,187.4,-87.7,-162.9,262.1716994643,186,-87,-163
15,1,nisson,0,0,0,0,bluebird,0.0,0,187.0,-89.0,-164.5,205.5,-64.0,-253.75,313.75,-45.75,-223.5,320.75,-129.5,-131.25,0,0,15:12.3,1.6911534525,0.6,-1.3,0.9,187.4,-87.7,-162.9,263.64559544959997,188,-89,-162
16,1,nisson,0,0,0,0,bluebird,0.0,0,187.0,-88.8,-164.325,205.425,-64.1,-253.6125,313.8125,-45.8125,-223.425,320.7625,-129.275,-131.4375,0,0,15:13.2,3.3256578297000003,-0.4,2.7,1.9,187.4,-87.7,-162.9,260.98850549400004,187,-85,-161
