,Backward,Brand,Category,Class,Class_Target,Forward,Sideway,time,Mag_CarLen,Mag_CarX,Mag_CarY,Mag_CarZ,Mag_EnvX,Mag_EnvY,Mag_EnvZ,Mag_Len,Mag_X,Mag_Y,Mag_Z,Mag_Zcompoment_norm,Mag_performance_XY_plane,Mag_cosine_variations_product_XY_plane,Mag_cosine_variations_Kcriterion,Mag_square_deviation,Mag_vectorial_deviation,Mag_combined_vectorial_deviation,Mag_weighting_vectorial_deviation,Mag_each_axis_difference,Mag_each_axis_distance
188,1,toyota,clotplus,51.53797143854228,1,0.0,0.0,22:47.6,96.34531644039579,-72.69999999999997,-7.3,-62.80000000000001,354.7,6.3,-238.2,412.4633317035588,282,-1,-301,263.6439966414779,501.76989482220836,8.52668183665236,42.719774993109425,96.34531644039579,335.87056100990543,427.1977499310943,427.1977499310943,130.79999999999998,142.8
189,1,toyota,clotplus,51.53797143854228,1,0.0,0.0,22:48.1,92.72550889588041,-72.69999999999997,-9.3,-56.80000000000001,354.7,6.3,-238.2,408.1151798205992,282,-3,-295,238.45507976490345,505.29055702458845,6.29578912587505,39.965097639947054,92.72550889588042,326.5860208601798,399.6509763994705,399.6509763994705,126.79999999999998,138.8
190,1,toyota,clotplus,51.53797143854228,1,0.0,0.0,22:48.5,99.18981802584378,-78.69999999999997,-8.3,-59.80000000000001,354.7,6.3,-238.2,406.1822251157724,276,-2,-298,251.04953820319076,503.60996630552023,7.656573717833176,42.13018949866696,99.18981802584376,346.46818273916233,421.3018949866696,421.3018949866696,140.79999999999998,146.8
191,1,toyota,clotplus,51.53797143854228,1,0.0,0.0,22:48.9,100.49786067374771,-75.69999999999997,-6.3,-65.80000000000001,354.7,6.3,-238.2,412.62210314039163,279,0,-304,276.23845507976495,500.0,10.439810875101214,44.49014030210201,100.49786067374768,347.9695282455121,444.9014030210201,444.9014030210201,138.79999999999998,147.8
192,1,toyota,clotplus,51.53797143854228,1,0.0,0.0,22:49.3,93.09790545441929,-71.69999999999997,-8.3,-58.80000000000001,354.7,6.3,-238.2,410.2462675028257,283,-2,-297,246.85138539042816,503.5209950253302,7.14898946836611,40.67233860531876,93.09790545441933,326.38236640537764,406.7233860531876,406.7233860531876,126.79999999999998,138.8
193,1,toyota,clotplus,51.53797143854228,1,0.0,0.0,22:49.8,97.19578180147532,-77.69999999999997,-8.3,-57.80000000000001,354.7,6.3,-238.2,405.3998026639875,277,-2,-296,242.6532325776658,503.596981834282,7.460867445559807,40.91369592484377,97.19578180147532,339.18211807686714,409.13695924843773,409.13695924843773,138.79999999999998,143.8
194,1,toyota,clotplus,51.53797143854228,1,0.0,0.0,22:50.2,102.20577283108817,-78.69999999999997,-7.3,-64.80000000000001,354.7,6.3,-238.2,409.8609520312956,276,-1,-303,272.0403022670026,501.8083004709252,9.118345581448551,44.59074796618193,102.20577283108817,355.69725384554755,445.90747966181925,445.90747966181925,142.79999999999998,150.8
195,1,toyota,clotplus,51.53797143854228,1,0.0,0.0,22:50.6,96.18222288967957,-71.69999999999997,-6.3,-63.80000000000001,354.7,6.3,-238.2,413.8755851702297,283,0,-302,267.84214945424026,500.0,9.923184769584601,42.88882160596778,96.18222288967957,333.2889180695384,428.88821605967775,428.88821605967775,130.79999999999998,141.8
196,1,toyota,clotplus,51.53797143854228,1,0.0,0.0,22:51.0,92.72550889588041,-72.69999999999997,-9.3,-56.80000000000001,354.7,6.3,-238.2,408.1151798205992,282,-3,-295,238.45507976490345,505.29055702458845,6.29578912587505,39.965097639947054,92.72550889588042,326.5860208601798,399.6509763994705,399.6509763994705,126.79999999999998,138.8
197,1,toyota,clotplus,51.53797143854228,1,0.0,0.0,22:51.4,100.33055367135178,-78.69999999999997,-7.3,-61.80000000000001,354.7,6.3,-238.2,407.6481325849537,276,-1,-300,259.4458438287155,501.8083004709252,8.898758675629269,42.96708809222941,100.33055367135178,348.70880197434786,429.6708809222941,429.6708809222941,142.79999999999998,147.8
198,1,toyota,clotplus,51.53797143854228,1,0.0,0.0,22:51.9,101.15542496574268,-75.69999999999997,-6.3,-66.80000000000001,354.7,6.3,-238.2,413.359407779719,279,0,-305,280.4366078925273,500.0,10.521614022412335,45.03056212248106,101.15542496574268,350.2806600973297,450.3056212248105,450.3056212248105,138.79999999999998,148.8
199,1,toyota,clotplus,51.53797143854228,1,0.0,0.0,22:52.3,94.37383111858921,-71.69999999999997,-8.3,-60.80000000000001,354.7,6.3,-238.2,411.6964901477786,283,-2,-299,255.24769101595314,503.5209950253302,7.279221106204232,41.75324798730924,94.37383111858922,331.10293110539857,417.53247987309237,417.53247987309237,126.79999999999998,140.8
200,1,toyota,clotplus,51.53797143854228,1,0.0,0.0,22:52.7,95.80198327800943,-76.69999999999997,-8.3,-56.80000000000001,354.7,6.3,-238.2,405.3553996186556,278,-2,-295,238.45507976490345,503.58409043075983,7.3314884046760085,40.23975291195544,95.80198327800944,334.2538504570367,402.3975291195544,402.3975291195544,136.79999999999998,141.8
201,1,toyota,clotplus,51.53797143854228,1,0.0,0.0,22:53.1,102.15586131005895,-77.69999999999997,-8.3,-65.80000000000001,354.7,6.3,-238.2,411.2772787305422,277,-2,-304,276.23845507976495,503.596981834282,7.985724477689194,45.241623303402264,102.15586131005895,357.8934423588077,452.4162330340227,452.4162330340227,138.79999999999998,151.8
202,1,toyota,clotplus,51.53797143854228,1,0.0,0.0,22:53.5,95.5218299657204,-71.69999999999997,-6.3,-62.80000000000001,354.7,6.3,-238.2,413.1464631338383,283,0,-301,263.6439966414779,500.0,9.841336034774649,42.34833257362145,95.5218299657204,330.9494866456265,423.4833257362145,423.4833257362145,130.79999999999998,140.8
203,1,toyota,clotplus,51.53797143854228,1,0.0,0.0,22:54.0,95.42756415208343,-74.69999999999997,-8.3,-58.80000000000001,354.7,6.3,-238.2,408.1825571971443,280,-2,-297,246.85138539042816,503.5585828530593,7.336624634566734,41.06100109161275,95.42756415208343,333.92920209807284,410.6100109161275,410.6100109161275,132.79999999999998,141.8
204,1,toyota,clotplus,51.53797143854228,1,0.0,0.0,22:54.4,101.11389617653944,-78.69999999999997,-9.3,-62.80000000000001,354.7,6.3,-238.2,408.3944171998437,276,-3,-301,263.6439966414779,505.40492733931086,6.9837124431156985,43.99990015770031,101.11389617653944,355.9425744762407,439.9990015770031,439.9990015770031,138.79999999999998,150.8
205,1,toyota,clotplus,51.53797143854228,1,0.0,0.0,22:54.8,97.75182862739705,-73.69999999999997,-7.3,-63.80000000000001,354.7,6.3,-238.2,412.51181801252676,281,-1,-302,267.84214945424026,501.7761820734705,8.672709944269533,43.39001519619822,97.75182862739705,340.7132075776771,433.90015196198215,433.90015196198215,132.79999999999998,144.8
206,1,toyota,clotplus,51.53797143854228,1,0.0,0.0,22:55.2,91.0693142611714,-70.69999999999997,-8.3,-56.80000000000001,354.7,6.3,-238.2,409.4935896934163,284,-2,-295,238.45507976490345,503.50864157907495,6.956706240888631,39.4626045683407,91.06931426117141,319.12793089172146,394.626045683407,394.626045683407,124.79999999999998,135.8
207,1,toyota,clotplus,51.53797143854228,1,0.0,0.0,22:55.7,100.40826659194948,-78.69999999999997,-8.3,-61.80000000000001,354.7,6.3,-238.2,407.651812212334,276,-2,-300,259.4458438287155,503.60996630552023,7.788153804938242,43.213004399171155,100.40826659194948,351.1613222577603,432.13004399171155,432.13004399171155,140.79999999999998,148.8
208,1,toyota,clotplus,51.53797143854228,1,0.0,0.0,22:56.1,104.11349576303736,-77.69999999999997,-8.3,-68.80000000000001,354.7,6.3,-238.2,413.4996977024288,277,-2,-307,288.83291351805207,503.596981834282,8.181258626661588,46.86044485383485,104.11349576303736,364.76960870178686,468.6044485383485,468.6044485383485,138.79999999999998,154.8
209,1,toyota,clotplus,51.53797143854228,1,0.0,0.0,22:56.5,92.22266532691408,-72.69999999999997,-10.3,-55.80000000000001,354.7,6.3,-238.2,407.4015218430093,282,-4,-294,234.25692695214107,507.04119353228805,5.614040030468371,39.67098675231725,92.22266532691408,326.65469681590173,396.7098675231725,396.7098675231725,124.79999999999998,138.8
210,1,toyota,clotplus,51.53797143854228,1,0.0,0.0,22:56.9,93.48593477095899,-76.69999999999997,-8.3,-52.80000000000001,354.7,6.3,-238.2,402.4537240478711,278,-2,-291,221.66246851385395,503.58409043075983,7.06742301788597,38.06957710301248,93.48593477095899,324.6527680691159,380.6957710301248,380.6957710301248,136.79999999999998,137.8
211,1,toyota,clotplus,51.53797143854228,1,0.0,0.0,22:57.3,98.09801221227676,-79.69999999999997,6.7,-56.80000000000001,354.7,6.3,-238.2,403.5083642255759,275,13,-295,238.45507976490345,475.83225933536403,-8.50184374139786,40.44894938111071,98.09801221227676,339.6770766780275,404.4894938111071,404.4894938111071,172.79999999999998,143.2
212,1,toyota,clotplus,51.53797143854228,1,0.0,0.0,22:57.8,93.84465887838265,-74.69999999999997,0.7000000000000002,-56.80000000000001,354.7,6.3,-238.2,406.78495547401945,280,7,-295,238.45507976490345,487.3477276239599,-57.51785187713976,38.26782326341301,93.84465887838263,311.9770147680405,382.6782326341301,382.6782326341301,150.79999999999998,132.2
213,1,toyota,clotplus,51.53797143854228,1,0.0,0.0,22:58.2,92.56251941255705,-76.69999999999997,-1.2999999999999998,-51.80000000000001,354.7,6.3,-238.2,401.75738947777916,278,5,-290,217.4643157010916,490.9277974577089,60.10087831498798,35.78855362451153,92.56251941255704,304.8048527144636,357.88553624511525,357.88553624511525,150.79999999999998,129.8
214,1,toyota,clotplus,51.53797143854228,1,0.0,0.0,22:58.6,99.23517521524307,-82.69999999999997,-2.3,-54.80000000000001,354.7,6.3,-238.2,399.8112054457703,272,4,-293,230.0587741393787,492.5937968028512,31.60341356516761,38.45593845137674,99.2351752152431,329.90147107965817,384.5593845137674,384.5593845137674,160.79999999999998,139.8
215,1,toyota,clotplus,51.53797143854228,1,0.0,0.0,22:59.0,96.49777199500515,-75.69999999999997,-2.3,-59.80000000000001,354.7,6.3,-238.2,408.2413501839322,279,4,-298,251.04953820319076,492.7808989525704,29.65668655238137,40.26585909649969,96.49777199500515,324.1243729635871,402.6585909649969,402.6585909649969,146.79999999999998,137.8
216,1,toyota,clotplus,51.53797143854228,1,0.0,0.0,22:59.4,91.86958147286836,-73.69999999999997,-2.3,-54.80000000000001,354.7,6.3,-238.2,405.9876845422777,281,4,-293,230.0587741393787,492.83263305482876,28.203620428368886,37.2893471590297,91.86958147286838,307.08643340888125,372.893471590297,372.893471590297,142.79999999999998,130.8
217,1,toyota,clotplus,51.53797143854228,1,0.0,0.0,22:59.9,94.82837128201663,-78.69999999999997,-3.3,-52.80000000000001,354.7,6.3,-238.2,401.0810391928295,276,3,-291,221.66246851385395,494.5360041707235,19.541313382390285,37.086888453790486,94.82837128201665,317.30054277704005,370.8688845379048,370.8688845379048,150.79999999999998,134.8
218,1,toyota,clotplus,51.53797143854228,1,0.0,0.0,23:00.3,98.2955746714978,-78.69999999999997,-3.3,-58.80000000000001,354.7,6.3,-238.2,405.4552996324009,276,3,-297,246.85138539042816,494.5360041707235,20.33744301426807,40.356250817675765,98.2955746714978,331.77593844272235,403.56250817675766,403.56250817675766,150.79999999999998,140.8
219,1,toyota,clotplus,51.53797143854228,1,0.0,0.0,23:00.7,89.31416461009978,-69.69999999999999,-2.3,-55.80000000000001,354.7,6.3,-238.2,409.4838214142288,285,4,-294,234.25692695214107,492.9339085615545,26.951094447046238,37.3316772449123,89.31416461009978,299.5918968100427,373.316772449123,373.316772449123,134.79999999999998,127.8
220,1,toyota,clotplus,51.53797143854228,1,0.0,0.0,23:01.1,90.14333031345137,-73.69999999999997,-3.3,-51.80000000000001,354.7,6.3,-238.2,403.8192665042122,281,3,-290,217.4643157010916,494.6337332559435,18.350964683259445,35.9005831798169,90.14333031345136,302.2395342705627,359.00583179816897,359.00583179816897,140.79999999999998,128.8
221,1,toyota,clotplus,51.53797143854228,1,0.0,0.0,23:01.6,99.09803227107992,-79.69999999999997,-3.3,-58.80000000000001,354.7,6.3,-238.2,404.775246278722,275,3,-297,246.85138539042816,494.516029673659,20.552891675256735,40.487692865889514,99.09803227107993,334.3210314609772,404.8769286588951,404.8769286588951,152.79999999999998,141.8
222,1,toyota,clotplus,51.53797143854228,1,0.0,0.0,23:02.0,95.00642083564672,-73.69999999999997,-4.3,-59.80000000000001,354.7,6.3,-238.2,409.59614255996115,281,2,-298,251.04953820319076,496.4287072752264,14.607689170145452,40.49514973830092,95.00642083564668,324.0028408212896,404.95149738300915,404.95149738300915,138.79999999999998,137.8
223,1,toyota,clotplus,51.53797143854228,1,0.0,0.0,23:02.4,89.10566760874417,-73.69999999999997,-5.3,-49.80000000000001,354.7,6.3,-238.2,402.37544656700913,281,1,-288,209.06801007556686,498.2174857467083,10.746231266285266,35.30564528459616,89.10566760874417,302.29284882421223,353.0564528459616,353.0564528459616,136.79999999999998,128.8
224,1,toyota,clotplus,51.53797143854228,1,0.0,0.0,23:02.8,98.25589040866709,-80.69999999999997,-5.3,-55.80000000000001,354.7,6.3,-238.2,401.8867999822836,274,1,-294,234.25692695214107,498.17186470905597,12.10085109320106,39.48110740677876,98.2558904086671,334.65839660544435,394.8110740677877,394.8110740677877,150.79999999999998,141.8
225,1,toyota,clotplus,51.53797143854228,1,0.0,0.0,23:03.2,97.90209395104887,-76.69999999999997,-2.3,-60.80000000000001,354.7,6.3,-238.2,408.2903378724508,278,4,-299,255.24769101595314,492.75475086694036,30.161354864847016,40.938915520481636,97.90209395104887,329.0184394193467,409.3891552048164,409.3891552048164,148.79999999999998,139.8
226,1,toyota,clotplus,51.53797143854228,1,0.0,0.0,23:03.7,88.94616349230583,-70.69999999999997,-4.3,-53.80000000000001,354.7,6.3,-238.2,407.3376977398484,284,2,-292,225.86062132661633,496.4665626758711,13.51214470727113,36.856691944123334,88.94616349230583,302.1111952626105,368.5669194412333,368.5669194412333,132.79999999999998,128.8
227,1,toyota,clotplus,51.53797143854228,1,0.0,0.0,23:04.1,89.4573641462792,-76.69999999999997,4.7,-45.80000000000001,354.7,6.3,-238.2,397.56886195978683,278,11,-284,192.27539882451717,479.84034228652905,-10.122746003626544,33.60330467827305,89.4573641462792,300.6542733249817,336.0330467827305,336.0330467827305,162.79999999999998,127.2
228,1,toyota,clotplus,51.53797143854228,1,0.0,0.0,23:04.5,86.39571748645878,-74.69999999999997,11.7,-41.80000000000001,354.7,6.3,-238.2,396.3886981234455,280,18,-280,175.4827875734677,466.89338336640594,-4.033903946055408,32.98548236357151,86.39571748645878,303.3043581493167,329.8548236357151,329.8548236357151,172.79999999999998,128.2
229,1,toyota,clotplus,51.53797143854228,1,0.0,0.0,23:04.9,70.16708630119965,-63.69999999999999,-17.3,-23.800000000000008,354.7,6.3,-238.2,391.7218400855383,291,-11,-262,99.91603694374484,518.530014201621,2.0364166877942917,22.994954635432936,70.16708630119965,241.43042841323575,229.94954635432936,229.94954635432936,92.79999999999998,104.8
230,1,toyota,clotplus,103.07594287708456,2,0.0,0.0,23:05.4,83.37517616173292,-66.69999999999999,-32.3,38.19999999999999,354.7,6.3,-238.2,351.59635948058394,288,-26,-200,-160.36943744752307,542.930914129358,0.12359428401979179,-6.071567849468316,83.37517616173292,111.04283004724503,-60.71567849468317,-60.71567849468317,209.79999999999995,137.2
231,1,toyota,clotplus,103.07594287708456,2,0.0,0.0,23:05.8,91.16589274503923,-36.69999999999999,-26.3,79.19999999999997,354.7,6.3,-238.2,356.09689692554184,318,-20,-159,-332.4937027707808,530.3985698716303,-0.8875224303589531,-19.865326847861525,91.16589274503923,244.77778490948864,-198.65326847861525,-198.65326847861525,231.79999999999995,142.2
232,1,toyota,clotplus,0.0,0,0.0,0.0,23:06.2,46.11962705833602,33.30000000000001,-10.3,30.199999999999992,354.7,6.3,-238.2,440.2544718682594,388,-4,-208,-126.78421494542403,505.12779708914854,-2.149700149821735,-5.172949709935304,46.11962705833602,160.04571919786704,-51.72949709935304,-51.72949709935304,87.20000000000002,73.8
233,1,toyota,clotplus,0.0,0,0.0,0.0,23:06.6,22.432565613411235,19.30000000000001,-2.3,11.199999999999989,354.7,6.3,-238.2,437.5168568181117,374,4,-227,-47.0193115029387,494.62411793450775,-4.4172941670564585,-1.6677027723089641,22.432565613411235,68.95016422979762,-16.67702772308964,-16.67702772308964,43.200000000000024,32.8
