,Backward,Brand,Category,Class,Class_Target,Forward,Sideway,time,Mag_CarLen,Mag_CarX,Mag_CarY,Mag_CarZ,Mag_EnvX,Mag_EnvY,Mag_EnvZ,Mag_Len,Mag_X,Mag_Y,Mag_Z,Mag_Zcompoment_norm,Mag_performance_XY_plane,Mag_cosine_variations_product_XY_plane,Mag_cosine_variations_Kcriterion,Mag_square_deviation,Mag_vectorial_deviation,Mag_combined_vectorial_deviation,Mag_weighting_vectorial_deviation,Mag_each_axis_difference,Mag_each_axis_distance
208,1,toyota,tercel,0.0,0,0.0,0.0,15:47.3,5.728001396647855,-2.3999999999999773,-0.09999999999999963,-5.199999999999988,358.4,7.1,-245.8,435.64435035932695,356,7,-251,21.155410903173298,490.07380974613704,27.707341733951786,2.88178697189368,5.728001396647855,18.30501677471636,28.8178697189368,28.8178697189368,10.199999999999978,7.6999999999999655
209,1,toyota,tercel,0.0,0,0.0,0.0,15:47.7,2.6095976701399994,2.6000000000000227,-0.09999999999999963,-0.19999999999998866,358.4,7.1,-245.8,436.9050240040734,361,7,-246,0.8136696501219731,490.21255915034504,-5.396596507104503,0.2817598101995045,2.6095976701399994,4.4679885356927915,2.8175981019950456,2.8175981019950456,5.600000000000023,2.900000000000011
210,1,toyota,tercel,0.0,0,0.0,0.0,15:48.1,1.0049875621121116,0.6000000000000227,-0.09999999999999963,0.8000000000000114,358.4,7.1,-245.8,434.68954438771584,359,7,-245,-3.2546786004882255,490.15752734532043,-5.616432962810342,-0.17221654026455396,1.0049875621121116,3.4273648046571488,-1.7221654026455395,-1.7221654026455395,1.800000000000022,1.5000000000000338
211,1,toyota,tercel,0.0,0,0.0,0.0,15:48.5,4.001249804748492,-3.3999999999999773,-2.1,-0.19999999999998866,358.4,7.1,-245.8,431.93286515383386,355,5,-246,0.8136696501219731,492.90885891526034,0.5649907647316903,0.8261767681624742,4.0012498047484915,11.465557168121432,8.261767681624743,8.261767681624743,6.399999999999977,5.6999999999999655
212,1,toyota,tercel,0.0,0,0.0,0.0,15:48.9,5.386093203798075,-1.3999999999999773,-0.09999999999999963,-5.199999999999988,358.4,7.1,-245.8,436.46191128207283,357,7,-251,21.155410903173298,490.1018733611395,22.339305364206083,2.8087522850211335,5.386093203798075,16.495436424301083,28.087522850211336,28.087522850211336,10.199999999999978,6.6999999999999655
213,1,toyota,tercel,0.0,0,0.0,0.0,15:49.4,3.689173349139368,3.6000000000000227,-0.09999999999999963,0.8000000000000114,358.4,7.1,-245.8,437.1704473085984,362,7,-245,-3.2546786004882255,490.23984498615204,-10.762668095509067,0.05447558536702361,3.6891733491393683,8.892782448750173,0.5447558536702362,0.5447558536702362,7.400000000000045,4.500000000000034
214,1,toyota,tercel,0.0,0,0.0,0.0,15:49.8,4.360045871318336,-0.3999999999999773,-2.1,3.8000000000000114,358.4,7.1,-245.8,432.1492797633706,358,5,-242,-15.459723352319044,492.96868225041163,-0.8062033843871534,-0.6853176509571322,4.360045871318336,14.13036301221068,-6.8531765095713215,-6.8531765095713215,11.800000000000022,6.299999999999988
215,1,toyota,tercel,0.0,0,0.0,0.0,15:50.2,9.121951545584947,-3.3999999999999773,-2.1,-8.199999999999989,358.4,7.1,-245.8,436.53865808196167,355,5,-254,33.360455655004,492.90885891526034,2.3273152490602445,4.960217886366422,9.121951545584949,32.57618807937499,49.60217886366422,49.60217886366422,12.199999999999978,13.699999999999966
216,1,toyota,tercel,0.0,0,0.0,0.0,15:50.6,2.282542442102661,0.6000000000000227,-0.09999999999999963,-2.1999999999999886,358.4,7.1,-245.8,436.38744253243584,359,7,-248,8.950366151342593,490.15752734532043,6.498740718251575,1.115707777583257,2.2825424421026606,4.993547341382288,11.157077775832569,11.157077775832569,5.600000000000023,2.900000000000011
217,1,toyota,tercel,0.0,0,0.0,0.0,15:51.0,5.3488316481265565,3.6000000000000227,-1.0999999999999996,3.8000000000000114,358.4,7.1,-245.8,435.4813428839403,362,6,-242,-15.459723352319044,491.64518020250785,-2.6154265682376705,-0.6214313265364745,5.348831648126556,19.05397380324976,-6.214313265364745,-6.214313265364745,9.800000000000022,8.500000000000034
