,Backward,Brand,Car_Status1,Car_Status2,Car_Status3,Car_Status4,Category,Class,Class_Target,EnvMag1_X,EnvMag1_Y,EnvMag1_Z,EnvMag2_X,EnvMag2_Y,EnvMag2_Z,EnvMag3_X,EnvMag3_Y,EnvMag3_Z,EnvMag4_X,EnvMag4_Y,EnvMag4_Z,Forward,Sideway,time,Mag_CarLen,Mag_CarX,Mag_CarY,Mag_CarZ,Mag_EnvX,Mag_EnvY,Mag_EnvZ,Mag_Len,Mag_X,Mag_Y,Mag_Z
0,0.0,nisson,0,0,0,0,teana,0.0,0,177.62606100000005,-105.0882253,-156.7748009,198.3158385,-73.96291836,-244.8363611,303.1223663,-53.72650835,-195.838148,318.5567932,-134.90356780000002,-109.3090914,1,0.0,19:29.3,3.025211683554915,0.4432067999999845,1.9035678000000191,2.3090914000000144,318.5567932,-134.90356780000002,-109.3090914,361.79966832488935,319,-133,-107
1,0.0,nisson,0,0,0,0,teana,0.0,0,177.644758,-105.033814,-156.5860609,198.3000466,-73.96477244,-244.744543,303.116248,-53.74018293,-195.8462406,318.5789536000001,-134.8083894,-109.1936368,1,0.0,19:29.7,2.8739510613960704,0.4210463999999661,1.80838940000001,2.1936368000000077,318.5789536000001,-134.8083894,-109.1936368,361.79966832488935,319,-133,-107
2,0.0,nisson,0,0,0,0,teana,0.0,0,177.644758,-105.033814,-156.5860609,198.3000466,-73.96477244,-244.744543,303.116248,-53.74018293,-195.8462406,318.5789536000001,-134.8083894,-109.1936368,1,0.0,19:30.2,3.3211578558237176,0.4210463999999661,0.80838940000001,3.1936368000000077,318.5789536000001,-134.8083894,-109.1936368,361.87428756406547,319,-134,-106
3,0.0,nisson,0,0,0,0,teana,0.0,0,177.644758,-105.033814,-156.5860609,198.3000466,-73.96477244,-244.744543,303.116248,-53.74018293,-195.8462406,318.5789536000001,-134.8083894,-109.1936368,1,0.0,19:30.6,2.3754611980202034,0.4210463999999661,0.80838940000001,2.1936368000000077,318.5789536000001,-134.8083894,-109.1936368,362.16846908586615,319,-134,-107
4,0.0,nisson,0,0,0,0,teana,0.0,0,177.644758,-105.033814,-156.5860609,198.3000466,-73.96477244,-244.744543,303.116248,-53.74018293,-195.8462406,318.5789536000001,-134.8083894,-109.1936368,1,0.0,19:31.0,2.024261619282324,1.4210463999999656,0.80838940000001,1.1936368000000073,318.5789536000001,-134.8083894,-109.1936368,363.3455655433268,320,-134,-108
5,0.0,nisson,0,0,0,0,teana,0.0,0,177.644758,-105.033814,-156.5860609,198.3000466,-73.96477244,-244.744543,303.116248,-53.74018293,-195.8462406,318.5789536000001,-134.8083894,-109.1936368,1,0.0,19:31.4,4.309903746407763,-0.5789536000000339,0.80838940000001,4.193636800000006,318.5789536000001,-134.8083894,-109.1936368,360.70070695799865,318,-134,-105
6,0.0,nisson,0,0,0,0,teana,0.0,0,177.644758,-105.033814,-156.5860609,198.3000466,-73.96477244,-244.744543,303.116248,-53.74018293,-195.8462406,318.5789536000001,-134.8083894,-109.1936368,1,0.0,19:31.9,1.4469218027590374,1.4210463999999656,-0.19161059999999,0.19363680000000727,318.5789536000001,-134.8083894,-109.1936368,364.0137360045634,320,-135,-109
7,0.0,nisson,0,0,0,0,teana,0.0,0,177.7625201,-105.0321233,-156.4067578,198.3350442,-74.01653382,-244.5073159,303.1604356,-53.75317378,-195.7539286,318.6500059,-134.7679699,-109.233955,1,0.0,19:32.3,1.7317871634140876,1.3499941000000035,0.7679698999999971,-0.7660449999999912,318.6500059,-134.7679699,-109.233955,363.9450507975071,320,-134,-110
8,0.0,nisson,0,0,0,0,teana,0.0,0,177.7625201,-105.0321233,-156.4067578,198.3350442,-74.01653382,-244.5073159,303.1604356,-53.75317378,-195.7539286,318.6500059,-134.7679699,-109.233955,1,0.0,19:32.7,5.070555016895673,0.3499941000000035,2.767969899999997,4.233955000000009,318.6500059,-134.7679699,-109.233955,360.8462276372029,319,-132,-105
9,0.0,nisson,0,0,0,0,teana,0.0,0,177.7625201,-105.0321233,-156.4067578,198.3350442,-74.01653382,-244.5073159,303.1604356,-53.75317378,-195.7539286,318.6500059,-134.7679699,-109.233955,1,0.0,19:33.1,2.7208117868323543,1.3499941000000035,0.7679698999999971,2.2339550000000092,318.6500059,-134.7679699,-109.233955,363.0495833904785,320,-134,-107
10,0.0,nisson,0,0,0,0,teana,0.0,0,177.7625201,-105.0321233,-156.4067578,198.3350442,-74.01653382,-244.5073159,303.1604356,-53.75317378,-195.7539286,318.6500059,-134.7679699,-109.233955,1,0.0,19:33.5,4.070714308246882,2.3499941000000035,0.7679698999999971,3.233955000000009,318.6500059,-134.7679699,-109.233955,363.638556811568,321,-134,-106
11,0.0,nisson,0,0,0,0,teana,0.0,0,177.7625201,-105.0321233,-156.4067578,198.3350442,-74.01653382,-244.5073159,303.1604356,-53.75317378,-195.7539286,318.6500059,-134.7679699,-109.233955,1,0.0,19:34.0,5.687045505301142,1.3499941000000035,1.7679698999999967,5.233955000000009,318.6500059,-134.7679699,-109.233955,361.8079601114382,320,-133,-104
12,0.0,nisson,0,0,0,0,teana,0.0,0,177.7625201,-105.0321233,-156.4067578,198.3350442,-74.01653382,-244.5073159,303.1604356,-53.75317378,-195.7539286,318.6500059,-134.7679699,-109.233955,1,0.0,19:34.4,2.7208117868323543,1.3499941000000035,0.7679698999999971,2.2339550000000092,318.6500059,-134.7679699,-109.233955,363.0495833904785,320,-134,-107
13,0.0,nisson,0,0,0,0,teana,0.0,0,177.82439409999995,-105.0305172,-156.13642,198.418292,-74.01570713,-244.2319501,303.3024138,-53.71551509,-195.5662321,318.76750560000005,-134.6295714,-109.0222572,1,0.0,19:34.8,5.2987951438681735,2.2324943999999505,2.6295714000000032,4.022257199999999,318.76750560000005,-134.6295714,-109.0222572,362.6154988414037,321,-132,-105
14,0.0,nisson,0,0,0,0,teana,0.0,0,177.82439409999995,-105.0305172,-156.13642,198.418292,-74.01570713,-244.2319501,303.3024138,-53.71551509,-195.5662321,318.76750560000005,-134.6295714,-109.0222572,1,0.0,19:35.2,3.809780830530929,2.2324943999999505,0.6295714000000032,3.0222571999999985,318.76750560000005,-134.6295714,-109.0222572,363.638556811568,321,-134,-106
15,0.0,nisson,0,0,0,0,teana,0.0,0,177.82439409999995,-105.0305172,-156.13642,198.418292,-74.01570713,-244.2319501,303.3024138,-53.71551509,-195.5662321,318.76750560000005,-134.6295714,-109.0222572,1,0.0,19:35.7,3.809780830530929,2.2324943999999505,0.6295714000000032,3.0222571999999985,318.76750560000005,-134.6295714,-109.0222572,363.638556811568,321,-134,-106
16,0.0,nisson,0,0,0,0,teana,0.0,0,177.82439409999995,-105.0305172,-156.13642,198.418292,-74.01570713,-244.2319501,303.3024138,-53.71551509,-195.5662321,318.76750560000005,-134.6295714,-109.0222572,1,0.0,19:36.1,5.147592095016937,3.2324943999999505,2.6295714000000032,3.0222571999999985,318.76750560000005,-134.6295714,-109.0222572,363.7911488752853,322,-132,-106
17,0.0,nisson,0,0,0,0,teana,0.0,0,177.82439409999995,-105.0305172,-156.13642,198.418292,-74.01570713,-244.2319501,303.3024138,-53.71551509,-195.5662321,318.76750560000005,-134.6295714,-109.0222572,1,0.0,19:36.5,8.67190813931287,3.2324943999999505,0.6295714000000032,8.022257199999999,318.76750560000005,-134.6295714,-109.0222572,363.0991600100446,322,-134,-101
18,0.0,nisson,0,0,0,0,teana,0.0,0,177.82439409999995,-105.0305172,-156.13642,198.418292,-74.01570713,-244.2319501,303.3024138,-53.71551509,-195.5662321,318.76750560000005,-134.6295714,-109.0222572,1,0.0,19:36.9,3.830895662463392,3.2324943999999505,-0.3704285999999968,2.0222571999999985,318.76750560000005,-134.6295714,-109.0222572,365.1821463324843,322,-135,-107
19,0.0,nisson,0,0,0,0,teana,0.0,0,177.9831744,-105.0289913,-155.879599,198.6473774,-74.11492177,-244.1203526,303.4872931000001,-53.72973934,-195.3879205,318.92913030000005,-134.6980929,-108.7211444,1,0.0,19:37.4,6.622438829997576,3.0708696999999465,-1.3019070999999942,5.721144400000013,318.92913030000005,-134.6980929,-108.7211444,364.40225026747567,322,-136,-103
20,0.0,nisson,0,0,0,0,teana,0.0,0,177.9831744,-105.0289913,-155.879599,198.6473774,-74.11492177,-244.1203526,303.4872931000001,-53.72973934,-195.3879205,318.92913030000005,-134.6980929,-108.7211444,1,0.0,19:37.8,5.7970406292400085,5.070869699999946,0.698092900000006,2.7211444000000142,318.92913030000005,-134.6980929,-108.7211444,366.28950298909734,324,-134,-106
21,0.0,nisson,0,0,0,0,teana,0.0,0,177.9831744,-105.0289913,-155.879599,198.6473774,-74.11492177,-244.1203526,303.4872931000001,-53.72973934,-195.3879205,318.92913030000005,-134.6980929,-108.7211444,1,0.0,19:38.2,7.395618341765598,3.0708696999999465,-0.301907099999994,6.721144400000013,318.92913030000005,-134.6980929,-108.7211444,363.7485395159684,322,-135,-102
22,0.0,nisson,0,0,0,0,teana,0.0,0,177.9831744,-105.0289913,-155.879599,198.6473774,-74.11492177,-244.1203526,303.4872931000001,-53.72973934,-195.3879205,318.92913030000005,-134.6980929,-108.7211444,1,0.0,19:38.6,5.523589743731836,4.070869699999946,-0.301907099999994,3.7211444000000142,318.92913030000005,-134.6980929,-108.7211444,365.48460979909953,323,-135,-105
23,0.0,nisson,0,0,0,0,teana,0.0,0,177.9831744,-105.0289913,-155.879599,198.6473774,-74.11492177,-244.1203526,303.4872931000001,-53.72973934,-195.3879205,318.92913030000005,-134.6980929,-108.7211444,1,0.0,19:39.0,8.728475116368235,5.070869699999946,-2.301907099999994,6.721144400000013,318.92913030000005,-134.6980929,-108.7211444,366.26356630164565,324,-137,-102
24,0.0,nisson,0,0,0,0,teana,0.0,0,177.9831744,-105.0289913,-155.879599,198.6473774,-74.11492177,-244.1203526,303.4872931000001,-53.72973934,-195.3879205,318.92913030000005,-134.6980929,-108.7211444,1,0.0,19:39.5,10.347504793768378,5.070869699999946,-2.301907099999994,8.721144400000012,318.92913030000005,-134.6980929,-108.7211444,365.71163503503686,324,-137,-100
25,0.0,nisson,0,0,0,0,teana,0.0,0,178.2840156,-105.2275418,-155.585619,198.9150086,-74.25917568,-243.7143349,303.7629285,-53.89325237,-194.9685245,319.1826738,-134.8631882,-108.2850871,1,0.0,19:39.9,10.084090848480708,4.817326200000026,-3.1368118000000043,8.285087099999998,319.1826738,-134.8631882,-108.2850871,366.0874212534487,324,-138,-100
26,0.0,nisson,0,0,0,0,teana,0.0,0,178.2840156,-105.2275418,-155.585619,198.9150086,-74.25917568,-243.7143349,303.7629285,-53.89325237,-194.9685245,319.1826738,-134.8631882,-108.2850871,1,0.0,19:40.3,11.35212701833504,5.817326200000025,-5.136811800000004,8.285087099999998,319.1826738,-134.8631882,-108.2850871,367.72952016393793,325,-140,-100
27,0.0,nisson,0,0,0,0,teana,0.0,0,178.2840156,-105.2275418,-155.585619,198.9150086,-74.25917568,-243.7143349,303.7629285,-53.89325237,-194.9685245,319.1826738,-134.8631882,-108.2850871,1,0.0,19:40.7,12.948862283629875,4.817326200000026,-4.136811800000004,11.285087099999998,319.1826738,-134.8631882,-108.2850871,365.65831044842946,324,-139,-97
28,0.0,nisson,0,0,0,0,teana,0.0,0,178.2840156,-105.2275418,-155.585619,198.9150086,-74.25917568,-243.7143349,303.7629285,-53.89325237,-194.9685245,319.1826738,-134.8631882,-108.2850871,1,0.0,19:41.2,14.531052427144164,5.817326200000025,-5.136811800000004,12.285087099999998,319.1826738,-134.8631882,-108.2850871,366.6619696668854,325,-140,-96
29,0.0,nisson,0,0,0,0,teana,0.0,0,178.2840156,-105.2275418,-155.585619,198.9150086,-74.25917568,-243.7143349,303.7629285,-53.89325237,-194.9685245,319.1826738,-134.8631882,-108.2850871,1,0.0,19:41.6,10.45887273277634,6.817326200000025,-3.1368118000000043,7.2850870999999975,319.1826738,-134.8631882,-108.2850871,368.13176988681647,326,-138,-101
30,0.0,nisson,0,0,0,0,teana,0.0,0,178.2840156,-105.2275418,-155.585619,198.9150086,-74.25917568,-243.7143349,303.7629285,-53.89325237,-194.9685245,319.1826738,-134.8631882,-108.2850871,1,0.0,19:42.0,9.564504317548943,5.817326200000025,-2.1368118000000043,7.2850870999999975,319.1826738,-134.8631882,-108.2850871,366.8719122527643,325,-137,-101
31,0.0,nisson,0,0,0,0,teana,0.0,0,178.5698149,-105.3661647,-155.10633810000004,199.1692581,-74.39621690000001,-243.4286182,304.024782,-53.94858975,-194.5700983,319.4735401,-134.9200288,-107.9708328,1,0.0,19:42.4,8.207249304407261,5.526459900000019,-1.0799711999999886,5.9708327999999975,319.4735401,-134.9200288,-107.9708328,366.77649870186616,325,-136,-102
32,0.0,nisson,0,0,0,0,teana,0.0,0,178.5698149,-105.3661647,-155.10633810000004,199.1692581,-74.39621690000001,-243.4286182,304.024782,-53.94858975,-194.5700983,319.4735401,-134.9200288,-107.9708328,1,0.0,19:42.8,4.701937892475127,3.5264599000000203,0.9200288000000114,2.9708327999999966,319.4735401,-134.9200288,-107.9708328,365.1164197896337,323,-134,-105
33,0.0,nisson,0,0,0,0,teana,0.0,0,178.5698149,-105.3661647,-155.10633810000004,199.1692581,-74.39621690000001,-243.4286182,304.024782,-53.94858975,-194.5700983,319.4735401,-134.9200288,-107.9708328,1,0.0,19:43.3,3.3337118268820713,2.5264599000000203,0.9200288000000114,1.9708327999999968,319.4735401,-134.9200288,-107.9708328,364.5216042980169,322,-134,-106
34,0.0,nisson,0,0,0,0,teana,0.0,0,178.5698149,-105.3661647,-155.10633810000004,199.1692581,-74.39621690000001,-243.4286182,304.024782,-53.94858975,-194.5700983,319.4735401,-134.9200288,-107.9708328,1,0.0,19:43.7,2.707750236763609,2.5264599000000203,-0.07997119999998857,0.9708327999999966,319.4735401,-134.9200288,-107.9708328,365.1821463324843,322,-135,-107
