,Backward,Brand,Category,Class,Class_Target,Forward,Sideway,time,Mag_CarLen,Mag_CarX,Mag_CarY,Mag_CarZ,Mag_EnvX,Mag_EnvY,Mag_EnvZ,Mag_Len,Mag_X,Mag_Y,Mag_Z,Mag_Zcompoment_norm,Mag_performance_XY_plane,Mag_cosine_variations_product_XY_plane,Mag_cosine_variations_Kcriterion,Mag_square_deviation,Mag_vectorial_deviation,Mag_combined_vectorial_deviation,Mag_weighting_vectorial_deviation,Mag_each_axis_difference,Mag_each_axis_distance,Mag_detect_rate,Mag_detect_sendflag,Mag_detect_status,Mag_detect_envbias
0,1,toyota,clotplus,0.0,0,0.0,0.0,21:27.5,5.6964901474504375,-0.3999999999999773,2.6999999999999886,5.0,455.4,-294.7,-171.0,565.5484064162855,455,-292,-166,-29.239766081871398,690.8509679791883,2.0808142430565617,-2.3572655579618074,5.696490147450438,12.8052571537281,-23.572655579618072,-23.572655579618072,10.799999999999955,8.099999999999966,1.0,1,0,"[459.3087669552208, -291.7961981497419, -171.80944393952484]"
1,1,toyota,clotplus,0.0,0,0.0,0.0,21:27.9,12.002083152519806,-3.3999999999999773,5.699999999999987,-10.0,455.4,-294.7,-171.0,566.2031437567263,452,-289,-181,58.479532163742796,690.5958363792495,-0.31042792860943563,6.861566923347429,12.002083152519804,29.150832186828513,68.61566923347428,68.61566923347428,31.399999999999977,19.099999999999966,1.0,1,0,"[459.3087669552208, -291.7961981497419, -171.80944393952484]"
2,1,toyota,clotplus,0.0,0,0.0,0.0,21:28.4,4.738143096192869,1.6000000000000227,-3.300000000000012,-3.0,455.4,-294.7,-171.0,572.650853487533,457,-298,-174,17.54385964912286,691.9294634072925,-26.58217025626519,2.2436477816862865,4.738143096192869,8.084128390438094,22.436477816862865,22.436477816862865,9.800000000000068,7.900000000000034,3.0,1,0,"[459.3087669552208, -291.7961981497419, -171.80944393952484]"
3,1,toyota,clotplus,0.0,0,0.0,0.0,21:28.8,9.932270636667138,2.6000000000000227,-3.300000000000012,9.0,455.4,-294.7,-171.0,569.9228017898563,458,-298,-162,-52.631578947368475,691.7834539437886,29.16402075134883,-4.498983774700205,9.932270636667136,24.05127391673001,-44.98983774700205,-44.98983774700205,24.600000000000023,14.900000000000034,3.0,1,0,"[459.3087669552208, -291.7961981497419, -171.80944393952484]"
4,1,toyota,clotplus,0.0,0,0.0,0.0,21:29.2,5.800862004909258,-2.3999999999999773,1.6999999999999886,5.0,455.4,-294.7,-171.0,564.4590330573159,453,-293,-166,-29.239766081871398,691.3835805749198,18.371045663142514,-2.647408409587315,5.800862004909257,9.337351185614517,-26.474084095873152,-26.474084095873152,14.799999999999955,9.099999999999966,3.0,1,0,"[459.3087669552208, -291.7961981497419, -171.80944393952484]"
5,1,toyota,clotplus,0.0,0,0.0,0.0,21:29.6,12.531959144523249,-2.3999999999999773,2.6999999999999886,-12.0,455.4,-294.7,-171.0,569.1765982540041,453,-292,-183,70.17543859649122,691.1517182112409,-0.9384015468862015,8.012079503877223,12.531959144523247,30.803883747405227,80.12079503877223,80.12079503877223,29.399999999999977,17.099999999999966,3.0,1,0,"[459.3087669552208, -291.7961981497419, -171.80944393952484]"
6,1,toyota,clotplus,0.0,0,0.0,0.0,21:30.0,8.697700845625832,4.600000000000024,-4.300000000000011,6.0,455.4,-294.7,-171.0,572.9101151140552,460,-299,-165,-35.08771929824561,691.7159834480256,22.17064458144513,-2.9126272246861484,8.697700845625832,18.616710036192472,-29.126272246861483,-29.126272246861483,20.600000000000023,14.900000000000034,3.0,1,0,"[459.3087669552208, -291.7961981497419, -171.80944393952484]"
7,1,toyota,clotplus,0.0,0,0.0,0.0,21:30.5,8.26135582092916,1.6000000000000227,-1.3000000000000114,8.0,455.4,-294.7,-171.0,568.3608009002733,457,-296,-163,-46.783625730994146,691.4778390342182,33.65503106886436,-4.077467295479497,8.26135582092916,19.87785069576803,-40.77467295479498,-40.77467295479498,18.600000000000023,10.900000000000034,3.0,1,0,"[459.3087669552208, -291.7961981497419, -171.80944393952484]"
8,1,toyota,clotplus,0.0,0,0.0,0.0,21:30.9,5.024937810560443,-2.3999999999999773,-4.300000000000011,-1.0,455.4,-294.7,-171.0,569.3803649582587,453,-299,-172,5.847953216374213,692.7301704854823,-50.99484124270415,1.7927206499728232,5.024937810560444,13.503470665751694,17.927206499728232,17.927206499728232,6.600000000000023,7.699999999999989,3.0,1,0,"[459.3087669552208, -291.7961981497419, -171.80944393952484]"
9,1,toyota,clotplus,0.0,0,0.0,0.0,21:31.3,7.940403012442122,0.6000000000000227,3.6999999999999886,-7.0,455.4,-294.7,-171.0,569.4743189995489,456,-291,-178,40.93567251461994,690.4636653738477,0.005209117841205578,4.812785594932889,7.940403012442123,19.102594668810536,48.12785594932889,48.12785594932889,21.399999999999977,11.300000000000011,3.0,1,0,"[459.3087669552208, -291.7961981497419, -171.80944393952484]"
