,Backward,Brand,Category,Class,Class_Target,Forward,Mag1_CarLen,Mag1_CarX,Mag1_CarY,Mag1_CarZ,Mag1_EnvX,Mag1_EnvY,Mag1_EnvZ,Mag1_Len,Mag1_X,Mag1_Y,Mag1_Z,Mag_CarLen,Mag_CarX,Mag_CarY,Mag_CarZ,Mag_EnvX,Mag_EnvY,Mag_EnvZ,Mag_Len,Mag_X,Mag_Y,Mag_Z
90,0.0,toyota,clotplus,0.0,0,1,10.183319694480769,2.799999999999997,-8.099999999999994,5.5,50.2,-195.9,-145.5,253.03161857759991,53,-204,-140,18.871671892018462,6.599999999999994,-12.3,12.699999999999989,190.4,-20.7,-246.7,307.65890203275444,197,-33,-234
91,0.0,toyota,clotplus,0.0,0,1,19.685019685029523,5.799999999999997,-13.099999999999994,13.5,50.2,-195.9,-145.5,253.45808331951065,56,-209,-132,19.192185909895716,1.5999999999999943,-14.3,12.699999999999989,190.4,-20.7,-246.7,304.70477515129295,192,-35,-234
92,0.0,toyota,clotplus,0.0,0,1,28.261280933460885,-0.20000000000000284,-17.099999999999994,22.5,50.2,-195.9,-145.5,250.99402383323792,50,-213,-123,25.110555549409888,-3.4000000000000057,-19.3,15.699999999999989,190.4,-20.7,-246.7,299.88331063932185,187,-40,-231
93,0.0,toyota,clotplus,0.0,0,1,32.39290045673588,-7.200000000000003,-21.099999999999994,23.5,50.2,-195.9,-145.5,252.6301644697244,43,-217,-122,34.12535714098828,-3.4000000000000057,-23.3,24.69999999999999,190.4,-20.7,-246.7,293.5796314460525,187,-44,-222
94,0.0,toyota,clotplus,0.0,0,1,37.473990980412,-8.200000000000003,-24.099999999999994,27.5,50.2,-195.9,-145.5,253.15607833903573,42,-220,-118,41.84901432530997,-7.400000000000006,-26.3,31.69999999999999,190.4,-20.7,-246.7,286.2219418563154,183,-47,-215
95,0.0,toyota,clotplus,0.0,0,1,46.00108694367993,-17.200000000000003,-25.099999999999994,34.5,50.2,-195.9,-145.5,249.50150300148493,33,-221,-111,51.374507296907474,-25.400000000000006,-29.3,33.69999999999999,190.4,-20.7,-246.7,274.0328447467566,165,-50,-213
96,0.0,toyota,clotplus,222.75524685178573,2,1,56.45617769562512,-37.2,-26.099999999999994,33.5,50.2,-195.9,-145.5,248.9919677419334,13,-222,-112,52.54845383072655,-41.400000000000006,-28.3,15.699999999999989,190.4,-20.7,-246.7,279.21855239220764,149,-49,-231
97,0.0,toyota,clotplus,222.75524685178573,2,1,54.91174737704128,-45.2,-25.099999999999994,18.5,50.2,-195.9,-145.5,254.94116968430188,5,-221,-127,53.87893837112977,-41.400000000000006,-28.3,19.69999999999999,190.4,-20.7,-246.7,275.91846621783037,149,-49,-227
98,0.0,toyota,clotplus,222.75524685178573,2,1,53.63301222195151,-43.2,-25.099999999999994,19.5,50.2,-195.9,-145.5,254.4916501577213,7,-221,-126,53.65761828482513,-44.400000000000006,-26.3,14.699999999999989,190.4,-20.7,-246.7,278.1168819039937,146,-47,-232
99,0.0,toyota,clotplus,222.75524685178573,2,1,55.50045044862249,-46.2,-28.099999999999994,12.5,50.2,-195.9,-145.5,260.53982421119423,4,-224,-133,58.29871353640662,-50.400000000000006,-29.3,-0.30000000000001137,190.4,-20.7,-246.7,288.28631601239766,140,-50,-247
100,0.0,toyota,clotplus,222.75524685178573,2,1,61.42556471046888,-50.2,-34.099999999999994,-9.5,50.2,-195.9,-145.5,277.35356496717327,0,-230,-155,60.74981481453257,-47.400000000000006,-33.3,-18.30000000000001,190.4,-20.7,-246.7,305.9248273677702,143,-54,-265
101,0.0,toyota,clotplus,222.75524685178573,2,1,61.64170666034483,-35.2,-47.099999999999994,-18.5,50.2,-195.9,-145.5,293.5472704693403,15,-243,-164,66.58483310784823,-32.400000000000006,-53.3,-23.30000000000001,190.4,-20.7,-246.7,321.46539471613426,158,-74,-270
102,0.0,toyota,clotplus,222.75524685178573,2,1,77.24571185509264,-35.2,-68.1,-9.5,50.2,-195.9,-145.5,306.5061173940905,15,-264,-155,81.46618930574819,-38.400000000000006,-68.3,-22.30000000000001,190.4,-20.7,-246.7,321.5369341148852,152,-89,-269
103,0.0,toyota,clotplus,222.75524685178573,2,1,82.2660318722132,-41.2,-70.1,-12.5,50.2,-195.9,-145.5,309.517366233302,9,-266,-158,83.17175001164759,-42.400000000000006,-67.3,-24.30000000000001,190.4,-20.7,-246.7,321.0747576499903,148,-88,-271
104,0.0,toyota,clotplus,222.75524685178573,2,1,99.99049954870712,-59.2,-76.1,-26.5,50.2,-195.9,-145.5,321.9456475866695,-9,-272,-172,104.03143755615416,-57.400000000000006,-81.3,-30.30000000000001,190.4,-20.7,-246.7,323.7622584551819,133,-102,-277
105,0.0,toyota,clotplus,222.75524685178573,2,1,167.30361621913616,-15.200000000000003,-116.1,-119.5,50.2,-195.9,-145.5,410.8454697328425,35,-312,-265,168.70133372324003,54.599999999999994,-127.3,-96.30000000000001,190.4,-20.7,-246.7,446.74153601383426,245,-148,-343
106,0.0,toyota,clotplus,111.37762342589286,1,1,179.80850925359456,-16.200000000000003,-172.1,49.5,50.2,-195.9,-145.5,381.83242397680164,34,-368,-96,195.73895882015924,-43.400000000000006,-190.3,14.699999999999989,190.4,-20.7,-246.7,346.3437598687177,147,-211,-232
107,0.0,toyota,clotplus,111.37762342589286,1,1,220.9889137490838,-39.2,-216.1,-24.5,50.2,-195.9,-145.5,445.8306853503917,11,-412,-170,213.56530617120376,-13.400000000000006,-209.3,-40.30000000000001,190.4,-20.7,-246.7,408.1641826520304,177,-230,-287
108,0.0,toyota,clotplus,111.37762342589286,1,1,204.1134488464687,1.7999999999999972,-204.1,-1.5,50.2,-195.9,-145.5,429.31689927138905,52,-400,-147,199.55786128338818,6.599999999999994,-199.3,7.699999999999989,190.4,-20.7,-246.7,379.9078835717943,197,-220,-239
109,0.0,toyota,clotplus,111.37762342589286,1,1,190.29319483365663,-4.200000000000003,-188.1,28.5,50.2,-195.9,-145.5,404.05568923107614,46,-384,-117,185.99553758087853,-8.400000000000006,-185.3,13.699999999999989,190.4,-20.7,-246.7,360.3456673806416,182,-206,-233
110,0.0,toyota,clotplus,111.37762342589286,1,1,182.5028766896566,-13.200000000000003,-179.1,32.5,50.2,-195.9,-145.5,393.3992882555839,37,-375,-113,178.0621801506429,-7.400000000000006,-177.3,14.699999999999989,190.4,-20.7,-246.7,355.69228273888655,183,-198,-232
111,0.0,toyota,clotplus,111.37762342589286,1,1,175.8809256286764,-11.200000000000003,-172.1,34.5,50.2,-195.9,-145.5,386.34958263210274,39,-368,-111,173.70417381283616,-2.4000000000000057,-171.3,28.69999999999999,190.4,-20.7,-246.7,346.0231206147936,188,-192,-218
112,0.0,toyota,clotplus,111.37762342589286,1,1,180.83168970067166,-1.2000000000000028,-172.1,55.5,50.2,-195.9,-145.5,382.00130889828114,49,-368,-90,177.37344784380778,-5.400000000000006,-171.3,45.69999999999999,190.4,-20.7,-246.7,333.9011829868232,185,-192,-201
113,0.0,toyota,clotplus,111.37762342589286,1,1,185.45862072171246,-7.200000000000003,-174.1,63.5,50.2,-195.9,-145.5,381.4092290440807,43,-370,-82,179.1031546344173,-6.400000000000006,-174.3,40.69999999999999,190.4,-20.7,-246.7,338.10797092053303,184,-195,-206
114,0.0,toyota,clotplus,111.37762342589286,1,1,181.9859884716403,-7.200000000000003,-174.1,52.5,50.2,-195.9,-145.5,383.92447173890855,43,-370,-93,172.9264005292425,1.5999999999999943,-168.3,39.69999999999999,190.4,-20.7,-246.7,339.755794652571,192,-189,-207
115,0.0,toyota,clotplus,111.37762342589286,1,1,172.74750359990733,-5.200000000000003,-167.1,43.5,50.2,-195.9,-145.5,379.7341175085536,45,-363,-102,170.2537517941969,-2.4000000000000057,-165.3,40.69999999999999,190.4,-20.7,-246.7,335.22529737476555,188,-186,-206
116,0.0,toyota,clotplus,111.37762342589286,1,1,165.2249981086397,-5.200000000000003,-160.1,40.5,50.2,-195.9,-145.5,373.8796597837331,45,-356,-105,163.6048287795932,-9.400000000000006,-161.3,25.69999999999999,190.4,-20.7,-246.7,338.71226727120467,181,-182,-221
117,0.0,toyota,clotplus,111.37762342589286,1,1,174.7852968644674,-12.200000000000003,-169.1,42.5,50.2,-195.9,-145.5,381.15351238051056,38,-365,-103,168.91932985895963,-5.400000000000006,-167.3,22.69999999999999,190.4,-20.7,-246.7,346.0419049768395,185,-188,-224
118,0.0,toyota,clotplus,111.37762342589286,1,1,175.41351145222535,-10.200000000000003,-173.1,26.5,50.2,-195.9,-145.5,389.7717280665698,40,-369,-119,177.74009114434483,-4.400000000000006,-177.3,11.699999999999989,190.4,-20.7,-246.7,359.2005011132362,186,-198,-235
119,0.0,toyota,clotplus,111.37762342589286,1,1,189.86495200536618,-4.200000000000003,-189.1,16.5,50.2,-195.9,-145.5,408.6343108452838,46,-385,-129,190.529105388127,-3.4000000000000057,-190.3,8.699999999999989,190.4,-20.7,-246.7,368.9634128202958,187,-211,-238
120,0.0,toyota,clotplus,111.37762342589286,1,1,192.35150116388485,-4.200000000000003,-191.1,21.5,50.2,-195.9,-145.5,408.9755493914031,46,-387,-124,190.4078254694381,-6.400000000000006,-190.3,-0.30000000000001137,190.4,-20.7,-246.7,373.3443450756955,184,-211,-247
121,0.0,toyota,clotplus,111.37762342589286,1,1,199.04245778225305,-8.200000000000003,-197.1,26.5,50.2,-195.9,-145.5,412.7638550067096,42,-393,-119,189.33657861068477,-0.4000000000000057,-189.3,3.6999999999999886,190.4,-20.7,-246.7,373.160823238453,190,-210,-243
122,0.0,toyota,clotplus,111.37762342589286,1,1,192.0200510363436,-3.200000000000003,-191.1,18.5,50.2,-195.9,-145.5,410.0085364964978,47,-387,-127,188.60471892293683,0.5999999999999943,-188.3,10.699999999999989,190.4,-20.7,-246.7,368.58920222925684,191,-209,-236
123,0.0,toyota,clotplus,111.37762342589286,1,1,186.3043209375456,-5.200000000000003,-185.1,20.5,50.2,-195.9,-145.5,403.49845105031073,45,-381,-125,185.4700514908,-6.400000000000006,-185.3,4.699999999999989,190.4,-20.7,-246.7,367.22744995438455,184,-206,-242
124,0.0,toyota,clotplus,111.37762342589286,1,1,187.61529788372803,-10.200000000000003,-186.1,21.5,50.2,-195.9,-145.5,403.6087214122113,40,-382,-124,185.4490226450385,-7.400000000000006,-185.3,0.6999999999999886,190.4,-20.7,-246.7,369.3792089438711,183,-206,-246
125,0.0,toyota,clotplus,111.37762342589286,1,1,188.15977253387612,-11.200000000000003,-187.1,16.5,50.2,-195.9,-145.5,406.01847248616656,39,-383,-129,185.33520982263462,-2.4000000000000057,-185.3,2.6999999999999886,190.4,-20.7,-246.7,370.5617357472301,188,-206,-244
126,0.0,toyota,clotplus,111.37762342589286,1,1,179.3251237278257,-6.200000000000003,-179.1,6.5,50.2,-195.9,-145.5,402.34562256845794,44,-375,-139,178.38312700477027,-5.400000000000006,-178.3,0.6999999999999886,190.4,-20.7,-246.7,366.5269430751306,185,-199,-246
127,0.0,toyota,clotplus,111.37762342589286,1,1,180.5732538334512,-6.200000000000003,-180.1,11.5,50.2,-195.9,-145.5,401.5818721008208,44,-376,-134,178.78965294445874,-9.400000000000006,-178.3,-9.300000000000011,190.4,-20.7,-246.7,371.34619965740865,181,-199,-256
128,0.0,toyota,clotplus,111.37762342589286,1,1,180.46523210856986,-11.200000000000003,-180.1,2.5,50.2,-195.9,-145.5,404.16085906480356,39,-376,-143,177.59825449592685,-4.400000000000006,-177.3,-9.300000000000011,190.4,-20.7,-246.7,373.2773767588923,186,-198,-256
129,0.0,toyota,clotplus,111.37762342589286,1,1,180.32387529109948,-6.200000000000003,-180.1,6.5,50.2,-195.9,-145.5,403.27781987111564,44,-376,-139,179.35869089620388,-4.400000000000006,-179.3,-1.3000000000000114,190.4,-20.7,-246.7,368.9173349139343,186,-200,-248
130,0.0,toyota,clotplus,111.37762342589286,1,1,179.48286826324122,-5.200000000000003,-179.1,10.5,50.2,-195.9,-145.5,401.09225871362815,45,-375,-135,178.6262578682093,-9.400000000000006,-178.3,-5.300000000000011,190.4,-20.7,-246.7,368.6000542593558,181,-199,-252
131,0.0,toyota,clotplus,111.37762342589286,1,1,179.70114078658486,-11.200000000000003,-179.1,9.5,50.2,-195.9,-145.5,400.8016966031955,39,-375,-136,178.87688503549026,-7.400000000000006,-178.3,-12.300000000000011,190.4,-20.7,-246.7,374.39417730514987,183,-199,-259
132,0.0,toyota,clotplus,111.37762342589286,1,1,180.39096429699575,-9.200000000000003,-180.1,4.5,50.2,-195.9,-145.5,403.655793963124,41,-376,-141,179.36761134608446,-2.4000000000000057,-179.3,-4.300000000000011,190.4,-20.7,-246.7,371.94757695137633,188,-200,-251
133,0.0,toyota,clotplus,111.37762342589286,1,1,179.3061627496389,-4.200000000000003,-179.1,7.5,50.2,-195.9,-145.5,402.2250613773339,46,-375,-138,179.45734869322015,-7.400000000000006,-179.3,-1.3000000000000114,190.4,-20.7,-246.7,367.41393550054687,183,-200,-248
134,0.0,toyota,clotplus,111.37762342589286,1,1,181.67360843006338,-7.200000000000003,-181.1,12.5,50.2,-195.9,-145.5,402.07835057361643,43,-377,-133,178.74042631704782,-9.400000000000006,-178.3,-8.300000000000011,190.4,-20.7,-246.7,370.65752386805804,181,-199,-255
135,0.0,toyota,clotplus,111.37762342589286,1,1,180.693940130819,-10.200000000000003,-180.1,10.5,50.2,-195.9,-145.5,401.49844333446674,40,-376,-135,178.62401854174036,-5.400000000000006,-178.3,-9.300000000000011,190.4,-20.7,-246.7,373.3122017829045,185,-199,-256
136,0.0,toyota,clotplus,111.37762342589286,1,1,181.2492758606224,-7.200000000000003,-181.1,1.5,50.2,-195.9,-145.5,405.8497258838547,43,-377,-144,180.33341343189844,-3.4000000000000057,-180.3,0.6999999999999886,190.4,-20.7,-246.7,368.62718293690716,187,-201,-246
137,0.0,toyota,clotplus,111.37762342589286,1,1,180.83943154080086,-9.200000000000003,-180.1,13.5,50.2,-195.9,-145.5,400.6007988010009,41,-376,-132,179.64503889615213,-8.400000000000006,-179.3,-7.300000000000011,190.4,-20.7,-246.7,370.99865228865724,182,-200,-254
138,0.0,toyota,clotplus,111.37762342589286,1,1,181.56238597242546,-11.200000000000003,-181.1,6.5,50.2,-195.9,-145.5,403.69666830430987,39,-377,-139,179.46459260812424,-2.4000000000000057,-179.3,-7.300000000000011,190.4,-20.7,-246.7,373.9786090139381,188,-200,-254
139,0.0,toyota,clotplus,111.37762342589286,1,1,180.26286361866107,-6.200000000000003,-180.1,4.5,50.2,-195.9,-145.5,403.9715336505779,44,-376,-141,178.35453456528657,-4.400000000000006,-178.3,-0.30000000000001137,190.4,-20.7,-246.7,367.7036850508844,186,-199,-247
140,0.0,toyota,clotplus,111.37762342589286,1,1,179.54414498947048,-5.200000000000003,-179.1,11.5,50.2,-195.9,-145.5,400.7567840972876,45,-375,-134,179.65672823470877,-9.400000000000006,-179.3,-6.300000000000011,190.4,-20.7,-246.7,369.8242825991825,181,-200,-253
141,0.0,toyota,clotplus,111.37762342589286,1,1,181.69067119695495,-10.200000000000003,-181.1,10.5,50.2,-195.9,-145.5,402.43508793344546,40,-377,-135,180.80525434842872,-7.400000000000006,-180.3,-11.300000000000011,190.4,-20.7,-246.7,374.7719306458263,183,-201,-258
142,0.0,toyota,clotplus,111.37762342589286,1,1,180.4724355684269,-10.200000000000003,-180.1,5.5,50.2,-195.9,-145.5,403.2071427938746,40,-376,-140,179.42669812488887,-2.4000000000000057,-179.3,-6.300000000000011,190.4,-20.7,-246.7,373.30014733455437,188,-200,-253
143,0.0,toyota,clotplus,111.37762342589286,1,1,179.25986723190442,-5.200000000000003,-179.1,5.5,50.2,-195.9,-145.5,402.8026812224566,45,-375,-140,179.38154866094786,-5.400000000000006,-179.3,-0.30000000000001137,190.4,-20.7,-246.7,367.7417572155765,185,-200,-247
144,0.0,toyota,clotplus,111.37762342589286,1,1,180.60813935147,-5.200000000000003,-180.1,12.5,50.2,-195.9,-145.5,401.3601873629222,45,-376,-133,178.6089023537181,-8.400000000000006,-178.3,-6.300000000000011,190.4,-20.7,-246.7,369.77560763252086,182,-199,-253
145,0.0,toyota,clotplus,111.37762342589286,1,1,181.54200615835444,-10.200000000000003,-181.1,7.5,50.2,-195.9,-145.5,403.4513601414674,40,-377,-138,179.76968598737665,-6.400000000000006,-179.3,-11.300000000000011,190.4,-20.7,-246.7,374.7265669791775,184,-200,-258
146,0.0,toyota,clotplus,111.37762342589286,1,1,181.38936021718584,-9.200000000000003,-181.1,4.5,50.2,-195.9,-145.5,404.58744419470065,41,-377,-141,179.41610852986418,-1.4000000000000057,-179.3,-6.300000000000011,190.4,-20.7,-246.7,373.80476187443094,189,-200,-253
147,0.0,toyota,clotplus,111.37762342589286,1,1,177.26900462291763,-4.200000000000003,-177.1,6.5,50.2,-195.9,-145.5,400.7068754089453,46,-373,-139,179.42892743367779,-6.400000000000006,-179.3,-2.3000000000000114,190.4,-20.7,-246.7,368.58784570302913,184,-200,-249
148,0.0,toyota,clotplus,111.37762342589286,1,1,180.63969663393482,-6.200000000000003,-180.1,12.5,50.2,-195.9,-145.5,401.2492990648083,44,-376,-133,179.68845260617056,-8.400000000000006,-179.3,-8.300000000000011,190.4,-20.7,-246.7,371.68400557462786,182,-200,-255
149,0.0,toyota,clotplus,111.37762342589286,1,1,181.59377742643053,-12.200000000000003,-181.1,5.5,50.2,-195.9,-145.5,403.9467786726365,38,-377,-140,179.50247909151562,-4.400000000000006,-179.3,-7.300000000000011,190.4,-20.7,-246.7,372.97721110008854,186,-200,-254
150,0.0,toyota,clotplus,111.37762342589286,1,1,179.34408270138158,-8.200000000000003,-179.1,4.5,50.2,-195.9,-145.5,402.8275065086792,42,-375,-141,180.34616713420888,-2.4000000000000057,-180.3,-3.3000000000000114,190.4,-20.7,-246.7,371.8131251045342,188,-201,-250
151,0.0,toyota,clotplus,111.37762342589286,1,1,179.40094760061888,-4.200000000000003,-179.1,9.5,50.2,-195.9,-145.5,401.54327288599916,46,-375,-136,180.45204349078455,-7.400000000000006,-180.3,-0.30000000000001137,190.4,-20.7,-246.7,367.285992109691,183,-201,-247
152,0.0,toyota,clotplus,111.37762342589286,1,1,181.82216586544115,-7.200000000000003,-181.1,14.5,50.2,-195.9,-145.5,401.42122514884534,43,-377,-131,179.8414301544558,-9.400000000000006,-179.3,-10.300000000000011,190.4,-20.7,-246.7,372.5721406654019,181,-200,-257
153,0.0,toyota,clotplus,111.37762342589286,1,1,181.52933647209753,-11.200000000000003,-181.1,5.5,50.2,-195.9,-145.5,404.04207701673846,39,-377,-140,180.54456513559194,-4.400000000000006,-180.3,-8.300000000000011,190.4,-20.7,-246.7,374.1951362591449,186,-201,-255
154,0.0,toyota,clotplus,111.37762342589286,1,1,178.26469083921245,-6.200000000000003,-178.1,4.5,50.2,-195.9,-145.5,402.1106812806643,44,-374,-141,179.34029106701038,-3.4000000000000057,-179.3,1.6999999999999886,190.4,-20.7,-246.7,367.41529636094356,187,-200,-245
155,0.0,toyota,clotplus,111.37762342589286,1,1,180.5920817754754,-8.200000000000003,-180.1,10.5,50.2,-195.9,-145.5,401.7026263294777,42,-376,-135,178.69678228776255,-9.400000000000006,-178.3,-7.300000000000011,190.4,-20.7,-246.7,369.97026907577316,181,-199,-254
156,0.0,toyota,clotplus,111.37762342589286,1,1,179.6716449526747,-12.200000000000003,-179.1,7.5,50.2,-195.9,-145.5,401.38883890810916,38,-375,-138,178.59658451381426,-4.400000000000006,-178.3,-9.300000000000011,190.4,-20.7,-246.7,373.8087746428647,186,-199,-256
157,0.0,toyota,clotplus,111.37762342589286,1,1,180.2501040221614,-7.200000000000003,-180.1,1.5,50.2,-195.9,-145.5,404.9209799454703,43,-376,-144,177.34694809891712,-2.4000000000000057,-177.3,-3.3000000000000114,190.4,-20.7,-246.7,370.1999459751446,188,-198,-250
158,0.0,toyota,clotplus,111.37762342589286,1,1,179.45668000941063,-4.200000000000003,-179.1,10.5,50.2,-195.9,-145.5,401.20568291089796,46,-375,-135,179.563192219341,-7.400000000000006,-179.3,-6.300000000000011,190.4,-20.7,-246.7,370.8072275455267,183,-200,-253
159,0.0,toyota,clotplus,111.37762342589286,1,1,181.8172159065252,-10.200000000000003,-181.1,12.5,50.2,-195.9,-145.5,401.7685901112729,40,-377,-133,179.85199470675883,-8.400000000000006,-179.3,-11.300000000000011,190.4,-20.7,-246.7,373.7485785926149,182,-200,-258
160,0.0,toyota,clotplus,111.37762342589286,1,1,180.42255956503888,-10.200000000000003,-180.1,3.5,50.2,-195.9,-145.5,403.9059296420393,40,-376,-142,178.4655148761239,-2.4000000000000057,-178.3,-7.300000000000011,190.4,-20.7,-246.7,373.4447750337391,188,-199,-254
161,0.0,toyota,clotplus,111.37762342589286,1,1,179.37697734101775,-5.200000000000003,-179.1,8.5,50.2,-195.9,-145.5,401.76983460683056,45,-375,-137,180.35392981579304,-4.400000000000006,-180.3,-0.30000000000001137,190.4,-20.7,-246.7,368.7899130941626,186,-201,-247
162,0.0,toyota,clotplus,111.37762342589286,1,1,180.63969663393482,-6.200000000000003,-180.1,12.5,50.2,-195.9,-145.5,401.2492990648083,44,-376,-133,180.69239054260146,-9.400000000000006,-180.3,-7.300000000000011,190.4,-20.7,-246.7,371.04986187842735,181,-201,-254
163,0.0,toyota,clotplus,111.37762342589286,1,1,181.56238597242546,-11.200000000000003,-181.1,6.5,50.2,-195.9,-145.5,403.69666830430987,39,-377,-139,179.8353135510376,-6.400000000000006,-179.3,-12.300000000000011,190.4,-20.7,-246.7,375.41576951428135,184,-200,-259
164,0.0,toyota,clotplus,111.37762342589286,1,1,180.40371393072814,-8.200000000000003,-180.1,6.5,50.2,-195.9,-145.5,403.06451096567656,42,-376,-139,179.39437003429066,-2.4000000000000057,-179.3,-5.300000000000011,190.4,-20.7,-246.7,372.6231340107589,188,-200,-252
165,0.0,toyota,clotplus,111.37762342589286,1,1,180.284497392316,-3.200000000000003,-180.1,7.5,50.2,-195.9,-145.5,403.27286048034523,47,-376,-138,180.4282128714908,-6.400000000000006,-180.3,-2.3000000000000114,190.4,-20.7,-246.7,369.13141291415445,184,-201,-249
166,0.0,toyota,clotplus,111.37762342589286,1,1,180.82615961193224,-7.200000000000003,-180.1,14.5,50.2,-195.9,-145.5,400.48220934268727,43,-376,-131,179.90147303454745,-9.400000000000006,-179.3,-11.300000000000011,190.4,-20.7,-246.7,373.2626421167808,181,-200,-258
167,0.0,toyota,clotplus,111.37762342589286,1,1,181.56238597242546,-11.200000000000003,-181.1,6.5,50.2,-195.9,-145.5,403.69666830430987,39,-377,-139,178.62961680527673,-3.4000000000000057,-178.3,-10.300000000000011,190.4,-20.7,-246.7,374.99199991466486,187,-199,-257
168,0.0,toyota,clotplus,111.37762342589286,1,1,175.30573293534925,-7.200000000000003,-175.1,-4.5,50.2,-195.9,-145.5,402.47981315837444,43,-371,-150,175.57944070989635,-3.4000000000000057,-175.3,-9.300000000000011,190.4,-20.7,-246.7,372.72107533650416,187,-196,-256
169,0.0,toyota,clotplus,111.37762342589286,1,1,182.70440607713869,-3.200000000000003,-182.1,14.5,50.2,-195.9,-145.5,402.80764640210094,47,-378,-131,180.51022131724287,-8.400000000000006,-180.3,-2.3000000000000114,190.4,-20.7,-246.7,368.1385608707678,182,-201,-249
170,0.0,toyota,clotplus,111.37762342589286,1,1,181.58606774750095,-10.200000000000003,-181.1,8.5,50.2,-195.9,-145.5,403.11040671260275,40,-377,-137,179.70959907584236,-6.400000000000006,-179.3,-10.300000000000011,190.4,-20.7,-246.7,374.03876804416944,184,-200,-257
171,0.0,toyota,clotplus,111.37762342589286,1,1,181.3193315672656,-8.200000000000003,-181.1,3.5,50.2,-195.9,-145.5,405.0395042461908,42,-377,-142,179.39437003429066,-2.4000000000000057,-179.3,-5.300000000000011,190.4,-20.7,-246.7,372.6231340107589,188,-200,-252
172,0.0,toyota,clotplus,111.37762342589286,1,1,182.3757111021092,-3.200000000000003,-182.1,9.5,50.2,-195.9,-145.5,404.46137021970344,47,-378,-136,180.4182363288146,-6.400000000000006,-180.3,-1.3000000000000114,190.4,-20.7,-246.7,368.45759593201495,184,-201,-248
173,0.0,toyota,clotplus,111.37762342589286,1,1,182.74162087493914,-7.200000000000003,-182.1,13.5,50.2,-195.9,-145.5,402.6872235370772,43,-378,-132,179.7919353030052,-8.400000000000006,-179.3,-10.300000000000011,190.4,-20.7,-246.7,373.0589765707294,182,-200,-257
174,0.0,toyota,clotplus,111.37762342589286,1,1,180.4724355684269,-10.200000000000003,-180.1,5.5,50.2,-195.9,-145.5,403.2071427938746,40,-376,-140,181.59168483165743,-4.400000000000006,-181.3,-9.300000000000011,190.4,-20.7,-246.7,375.4144376552399,186,-202,-256
175,0.0,toyota,clotplus,111.37762342589286,1,1,180.2240272549695,-6.200000000000003,-180.1,2.5,50.2,-195.9,-145.5,404.6739428231079,44,-376,-143,179.34642455315355,-2.4000000000000057,-179.3,-3.3000000000000114,190.4,-20.7,-246.7,371.27348410571955,188,-200,-250
176,0.0,toyota,clotplus,111.37762342589286,1,1,181.3976295324721,-4.200000000000003,-181.1,9.5,50.2,-195.9,-145.5,403.4117003756832,46,-377,-136,180.57336459179135,-8.400000000000006,-180.3,-5.300000000000011,190.4,-20.7,-246.7,370.1742832774854,182,-201,-252
177,0.0,toyota,clotplus,111.37762342589286,1,1,180.50567858103523,-10.200000000000003,-180.1,6.5,50.2,-195.9,-145.5,402.86101821844215,40,-376,-139,179.87367789646157,-7.400000000000006,-179.3,-12.300000000000011,190.4,-20.7,-246.7,374.9266594948937,183,-200,-259
178,0.0,toyota,clotplus,111.37762342589286,1,1,181.47038325853615,-10.200000000000003,-181.1,5.5,50.2,-195.9,-145.5,404.1398272875367,40,-377,-140,178.5092154483908,-2.4000000000000057,-178.3,-8.300000000000011,190.4,-20.7,-246.7,374.1256473432422,188,-199,-255
179,0.0,toyota,clotplus,111.37762342589286,1,1,181.55908129311516,-3.200000000000003,-181.1,12.5,50.2,-195.9,-145.5,402.5257755721986,47,-377,-133,182.32372308616343,-2.4000000000000057,-182.3,1.6999999999999886,190.4,-20.7,-246.7,369.56460869515087,188,-203,-245
180,0.0,toyota,clotplus,111.37762342589286,1,1,193.2363837376388,-4.200000000000003,-192.1,20.5,50.2,-195.9,-145.5,410.22554771735025,46,-388,-125,191.40830702976294,-6.400000000000006,-191.3,0.6999999999999886,190.4,-20.7,-246.7,373.2505860678587,184,-212,-246
181,0.0,toyota,clotplus,111.37762342589286,1,1,196.14662882649804,-8.200000000000003,-195.1,18.5,50.2,-195.9,-145.5,413.2481094935584,42,-391,-127,193.42321473907936,-5.400000000000006,-193.3,-4.300000000000011,190.4,-20.7,-246.7,378.1824956287639,185,-214,-251
182,0.0,toyota,clotplus,111.37762342589286,1,1,189.83229440745848,-8.200000000000003,-189.1,14.5,50.2,-195.9,-145.5,408.8398219351926,42,-385,-131,189.37354619904016,-2.4000000000000057,-189.3,4.699999999999989,190.4,-20.7,-246.7,371.4942799021272,188,-210,-242
183,0.0,toyota,clotplus,111.37762342589286,1,1,189.3713283472448,-4.200000000000003,-188.1,21.5,50.2,-195.9,-145.5,406.13790761267285,46,-384,-124,188.54585649119952,-8.400000000000006,-188.3,4.699999999999989,190.4,-20.7,-246.7,367.92526415020757,182,-209,-242
184,0.0,toyota,clotplus,111.37762342589286,1,1,189.3317194766899,-9.200000000000003,-188.1,19.5,50.2,-195.9,-145.5,406.21792181044896,41,-384,-126,186.56618128696317,-9.400000000000006,-186.3,-3.3000000000000114,190.4,-20.7,-246.7,371.6315379512347,181,-207,-250
