,Backward,Brand,Car_Status1,Car_Status2,Car_Status3,Car_Status4,Category,Class,Class_Target,EnvMag1_X,EnvMag1_Y,EnvMag1_Z,EnvMag2_X,EnvMag2_Y,EnvMag2_Z,EnvMag3_X,EnvMag3_Y,EnvMag3_Z,EnvMag4_X,EnvMag4_Y,EnvMag4_Z,Forward,Sideway,time,Mag_CarLen,Mag_CarX,Mag_CarY,Mag_CarZ,Mag_EnvX,Mag_EnvY,Mag_EnvZ,Mag_Len,Mag_X,Mag_Y,Mag_Z
0,1,nisson,0,0,0,0,bluebird,0.0,0,189.0,-91.0,-162.0,206.0,-62.0,-254.0,312.0,-47.0,-225.0,322.0,-132.0,-130.0,0,0,15:00.4,2.5139610180000003,-2.2,-0.2,-1.2,314.2,-46.8,-223.8,387.5280634999,312,-47,-225
1,1,nisson,0,0,0,0,bluebird,0.0,0,188.0,-88.0,-162.0,205.0,-64.0,-253.5,314.5,-47.5,-223.0,321.5,-129.0,-132.5,0,0,15:01.3,4.1376321731,2.8,-1.2,2.8,314.2,-46.8,-223.8,389.40210579809997,317,-48,-221
2,1,nisson,0,0,0,0,bluebird,0.0,0,187.0,-89.0,-164.5,205.5,-64.0,-253.75,313.75,-45.75,-223.5,320.75,-129.5,-131.25,0,0,15:02.3,3.0528675045,-1.2,2.8,-0.2,314.2,-46.8,-223.8,387.40289105790004,313,-44,-224
3,1,nisson,0,0,0,2,bluebird,0.0,0,187.0,-89.0,-164.5,205.5,-64.0,-253.75,313.75,-45.75,-223.5,320.75,-129.5,-131.25,0,0,15:05.2,2.6305892876,-1.2,-2.2,0.8,314.2,-46.8,-223.8,387.4261219897,313,-49,-223
4,1,nisson,0,0,0,2,bluebird,0.0,0,187.0,-89.0,-164.5,205.5,-64.0,-253.75,313.75,-45.75,-223.5,320.75,-129.5,-131.25,0,0,15:05.6,2.9189039039,0.8,2.8,-0.2,314.2,-46.8,-223.8,389.02056500910004,315,-44,-224
5,1,nisson,0,0,0,2,bluebird,0.0,0,187.0,-89.0,-164.5,205.5,-64.0,-253.75,313.75,-45.75,-223.5,320.75,-129.5,-131.25,0,0,15:06.0,1.7088007491,-1.2,-1.2,-0.2,314.2,-46.8,-223.8,387.8775579999,313,-48,-224
6,1,nisson,0,0,0,2,bluebird,0.0,0,187.0,-89.0,-164.5,205.5,-64.0,-253.75,313.75,-45.75,-223.5,320.75,-129.5,-131.25,0,0,15:06.4,4.2801869118,1.8,-2.2,-3.2,314.2,-46.8,-223.8,392.15558137050004,316,-49,-227
7,1,nisson,0,0,0,2,bluebird,0.0,0,187.0,-89.0,-164.5,205.5,-64.0,-253.75,313.75,-45.75,-223.5,320.75,-129.5,-131.25,0,0,15:06.9,2.9189039039,-0.2,0.8,2.8,314.2,-46.8,-223.8,386.72082953989997,314,-46,-221
8,1,nisson,0,0,0,2,bluebird,0.0,0,187.0,-89.0,-164.5,205.5,-64.0,-253.75,313.75,-45.75,-223.5,320.75,-129.5,-131.25,0,0,15:07.3,2.7784887979,-1.2,-2.2,-1.2,314.2,-46.8,-223.8,388.58075093860003,313,-49,-225
9,1,nisson,0,0,0,2,bluebird,0.0,0,187.0,-89.0,-164.5,205.5,-64.0,-253.75,313.75,-45.75,-223.5,320.75,-129.5,-131.25,0,0,15:07.7,3.3346664000999997,1.8,2.8,-0.2,314.2,-46.8,-223.8,389.83073249809996,316,-44,-224
10,1,nisson,0,0,0,2,bluebird,0.0,0,187.0,-89.0,-164.5,205.5,-64.0,-253.75,313.75,-45.75,-223.5,320.75,-129.5,-131.25,0,0,15:08.1,3.0854497241,-1.2,-2.2,1.8,314.2,-46.8,-223.8,386.8513926561,313,-49,-222
11,1,nisson,0,0,0,0,bluebird,0.0,0,187.0,-89.0,-164.5,205.5,-64.0,-253.75,313.75,-45.75,-223.5,320.75,-129.5,-131.25,0,0,15:08.6,4.3497126342,0.8,-4.2,0.8,314.2,-46.8,-223.8,389.3006550213,315,-51,-223
12,1,nisson,0,0,0,0,bluebird,0.0,0,187.0,-89.0,-164.5,205.5,-64.0,-253.75,313.75,-45.75,-223.5,320.75,-129.5,-131.25,0,0,15:09.5,2.9189039039,-0.2,2.8,0.8,314.2,-46.8,-223.8,387.6351377262,314,-44,-223
13,1,nisson,0,0,0,0,bluebird,0.0,0,187.0,-89.0,-164.5,205.5,-64.0,-253.75,313.75,-45.75,-223.5,320.75,-129.5,-131.25,0,0,15:10.4,3.6769552622000004,-0.2,-3.2,1.8,314.2,-46.8,-223.8,387.7886022049,314,-50,-222
14,1,nisson,0,0,0,0,bluebird,0.0,0,187.0,-89.0,-164.5,205.5,-64.0,-253.75,313.75,-45.75,-223.5,320.75,-129.5,-131.25,0,0,15:11.3,1.6492422502000001,0.8,0.8,-1.2,314.2,-46.8,-223.8,389.82816727370005,315,-46,-225
