,Backward,Brand,Category,Class,Class_Target,Forward,Sideway,time,Mag_CarLen,Mag_CarX,Mag_CarY,Mag_CarZ,Mag_EnvX,Mag_EnvY,Mag_EnvZ,Mag_Len,Mag_X,Mag_Y,Mag_Z,Mag_Zcompoment_norm,Mag_performance_XY_plane,Mag_cosine_variations_product_XY_plane,Mag_cosine_variations_Kcriterion,Mag_square_deviation,Mag_vectorial_deviation,Mag_combined_vectorial_deviation,Mag_weighting_vectorial_deviation,Mag_each_axis_difference,Mag_each_axis_distance,Mag_detect_rate,Mag_detect_sendflag,Mag_detect_status,Mag_detect_envbias
0,0.0,toyota,clotplus,0.0,0,1,0.0,23:41.7,1.9519221295943048,1.3999999999999773,-0.4000000000000004,-1.3000000000000114,352.6,7.4,-242.7,430.0011627891256,354,7,-244,5.3564070869387415,490.01720252699766,-3.515955184580921,0.6713941000118452,1.9519221295943048,1.8977522209373439,6.713941000118451,6.713941000118451,5.399999999999977,3.099999999999989,1.0,0,0,"[354.3536144834871, 6.579133625613249, -242.42201719459186]"
1,0.0,toyota,clotplus,0.0,0,1,0.0,23:42.1,4.19642705167144,1.3999999999999773,-1.4000000000000004,3.6999999999999886,352.6,7.4,-242.7,427.16858498723883,354,6,-239,-15.245158632056,491.4548377553428,51.07443184107496,-0.6898728026311493,4.1964270516714395,15.748465656190293,-6.898728026311493,-6.898728026311493,10.199999999999978,6.499999999999966,1.0,0,0,"[354.3536144834871, 6.579133625613249, -242.42201719459186]"
2,0.0,toyota,clotplus,0.0,0,1,0.0,23:42.5,4.243819034784612,-2.6000000000000227,0.5999999999999996,-3.300000000000012,352.6,7.4,-242.7,427.87848742370767,350,8,-246,13.597033374536549,488.4438517363858,-3.9774840248008143,2.0624906532366283,4.243819034784612,15.057347634252725,20.624906532366282,20.624906532366282,7.800000000000022,6.500000000000034,3.0,0,0,"[354.3536144834871, 6.579133625613249, -242.42201719459186]"
3,0.0,toyota,clotplus,0.0,0,1,0.0,23:42.9,4.360045871318342,-0.6000000000000227,-0.4000000000000004,-4.300000000000011,352.6,7.4,-242.7,430.0720869807759,352,7,-247,17.71734651833534,489.9599461509264,-51.37743370285386,2.386371289547334,4.360045871318342,13.56858154813284,23.863712895473345,23.863712895473345,7.800000000000022,5.3000000000000345,3.0,0,0,"[354.3536144834871, 6.579133625613249, -242.42201719459186]"
4,0.0,toyota,clotplus,0.0,0,1,0.0,23:43.3,2.451530134426232,2.3999999999999773,-0.4000000000000004,-0.30000000000001137,352.6,7.4,-242.7,430.25922418932515,355,7,-243,1.2360939431397266,490.04558658941914,14.788127148839258,0.37306089065845505,2.451530134426232,4.618816974156389,3.7306089065845502,3.7306089065845502,5.599999999999955,3.099999999999989,3.0,0,0,"[354.3536144834871, 6.579133625613249, -242.42201719459186]"
5,0.0,toyota,clotplus,0.0,0,1,0.0,23:43.8,4.733920151417837,0.3999999999999773,-0.4000000000000004,4.699999999999988,352.6,7.4,-242.7,425.79572567136,353,7,-238,-19.365471775854903,489.98865617929613,54.3085143153843,-1.3089464256666572,4.733920151417837,14.222641410711724,-13.089464256666572,-13.089464256666572,10.199999999999978,5.499999999999966,3.0,0,0,"[354.3536144834871, 6.579133625613249, -242.42201719459186]"
6,0.0,toyota,clotplus,0.0,0,1,0.0,23:44.2,4.243819034784612,-2.6000000000000227,0.5999999999999996,-3.300000000000012,352.6,7.4,-242.7,427.87848742370767,350,8,-246,13.597033374536549,488.4438517363858,-3.9774840248008143,2.0624906532366283,4.243819034784612,15.057347634252725,20.624906532366282,20.624906532366282,7.800000000000022,6.500000000000034,3.0,0,0,"[354.3536144834871, 6.579133625613249, -242.42201719459186]"
7,0.0,toyota,clotplus,0.0,0,1,0.0,23:44.6,2.4919871588754154,1.3999999999999773,1.5999999999999996,-1.3000000000000114,352.6,7.4,-242.7,430.03837038106246,354,9,-244,5.3564070869387415,487.1307286576726,-0.11605220407394994,0.9422632699500111,2.4919871588754154,4.557348096426994,9.422632699500111,9.422632699500111,5.800000000000022,4.299999999999988,3.0,0,0,"[354.3536144834871, 6.579133625613249, -242.42201719459186]"
8,0.0,toyota,clotplus,0.0,0,1,0.0,23:45.0,5.514526271584876,2.3999999999999773,1.5999999999999996,4.699999999999988,352.6,7.4,-242.7,427.4926899959812,355,9,-238,-19.365471775854903,487.1674103485127,1.8095338612621963,-0.8779071115686664,5.5145262715848755,20.751842326387592,-8.779071115686664,-8.779071115686664,6.199999999999978,8.699999999999966,3.0,0,0,"[354.3536144834871, 6.579133625613249, -242.42201719459186]"
9,0.0,toyota,clotplus,0.0,0,1,0.0,23:45.5,3.9255572852781233,-3.6000000000000227,-1.4000000000000004,0.6999999999999886,352.6,7.4,-242.7,424.736388834298,349,6,-242,-2.884219200659177,491.3314068691506,-19.19052347050587,0.2193388159976356,3.9255572852781233,7.942667794668318,2.1933881599763563,2.1933881599763563,8.600000000000023,5.700000000000012,3.0,0,0,"[354.3536144834871, 6.579133625613249, -242.42201719459186]"
10,0.0,toyota,clotplus,0.0,0,1,0.0,23:45.9,7.416872656315486,-4.600000000000024,-2.4000000000000004,-5.300000000000012,352.6,7.4,-242.7,427.3558236411433,348,5,-248,21.837659662134357,492.7652327953114,-92.95465811507086,3.671823735248403,7.416872656315486,28.29314218888079,36.71823735248403,36.71823735248403,5.800000000000022,12.300000000000034,3.0,0,0,"[354.3536144834871, 6.579133625613249, -242.42201719459186]"
11,0.0,toyota,clotplus,0.0,0,1,0.0,23:46.3,4.172529209004996,3.3999999999999773,-2.4000000000000004,-0.30000000000001137,352.6,7.4,-242.7,431.0568407994472,356,5,-243,1.2360939431397266,492.92891279842036,22.719779490302237,0.9193637701616634,4.1725292090049955,11.126892549523484,9.193637701616634,9.193637701616634,11.599999999999955,6.099999999999989,3.0,0,0,"[354.3536144834871, 6.579133625613249, -242.42201719459186]"
12,0.0,toyota,clotplus,0.0,0,1,0.0,23:46.7,6.181423784210216,4.399999999999976,-3.4000000000000004,2.6999999999999886,352.6,7.4,-242.7,430.1918176813687,357,4,-240,-11.124845488257096,494.3667285760548,62.57183540295807,0.31191244138032753,6.1814237842102155,23.253410851777712,3.1191244138032754,3.1191244138032754,15.599999999999955,10.499999999999966,3.0,0,0,"[354.3536144834871, 6.579133625613249, -242.42201719459186]"
13,0.0,toyota,clotplus,0.0,0,1,0.0,23:47.1,2.6095976701399586,1.3999999999999773,-1.4000000000000004,1.6999999999999886,352.6,7.4,-242.7,428.2907890674279,354,6,-241,-7.004532344458081,491.4548377553428,29.36057026756922,-0.07926847408548168,2.6095976701399586,10.41015048181592,-0.7926847408548168,-0.7926847408548168,6.199999999999978,4.499999999999966,3.0,0,0,"[354.3536144834871, 6.579133625613249, -242.42201719459186]"
14,0.0,toyota,clotplus,0.0,0,1,0.0,23:47.6,3.034798181098702,1.3999999999999773,-1.4000000000000004,-2.300000000000012,352.6,7.4,-242.7,430.55429390496147,354,6,-245,9.476720230737534,491.4548377553428,-14.092256061167818,1.423538527188496,3.034798181098702,6.892482829885428,14.23538527188496,14.23538527188496,7.399999999999977,5.099999999999989,3.0,0,0,"[354.3536144834871, 6.579133625613249, -242.42201719459186]"
15,0.0,toyota,clotplus,0.0,0,1,0.0,23:48.0,5.177837386399824,4.399999999999976,-0.4000000000000004,2.6999999999999886,352.6,7.4,-242.7,430.23017095503656,357,7,-240,-11.124845488257096,490.1018733611395,61.83204678260279,-0.3927037216782236,5.177837386399822,16.25698290995569,-3.9270372167822356,-3.9270372167822356,9.599999999999955,7.499999999999966,3.0,0,0,"[354.3536144834871, 6.579133625613249, -242.42201719459186]"
16,0.0,toyota,clotplus,0.0,0,1,0.0,23:48.4,6.277738446287782,3.3999999999999773,-2.4000000000000004,4.699999999999988,352.6,7.4,-242.7,428.25809974827104,356,5,-238,-19.365471775854903,492.92891279842036,76.69228615552525,-0.6086481433250671,6.277738446287782,24.43946314326414,-6.086481433250671,-6.086481433250671,14.199999999999978,10.499999999999966,3.0,0,0,"[354.3536144834871, 6.579133625613249, -242.42201719459186]"
17,0.0,toyota,clotplus,0.0,0,1,0.0,23:48.8,2.147091055358408,-1.6000000000000227,-1.4000000000000004,-0.30000000000001137,352.6,7.4,-242.7,426.9496457429143,351,6,-243,1.2360939431397266,491.3812045710057,-14.941837569317773,0.5962062362414965,2.1470910553584077,6.9796295998340465,5.962062362414965,5.962062362414965,2.6000000000000227,3.3000000000000345,3.0,0,0,"[354.3536144834871, 6.579133625613249, -242.42201719459186]"
