,Backward,Brand,Car_Status1,Car_Status2,Car_Status3,Car_Status4,Category,Class,Class_Target,EnvMag1_X,EnvMag1_Y,EnvMag1_Z,EnvMag2_X,EnvMag2_Y,EnvMag2_Z,EnvMag3_X,EnvMag3_Y,EnvMag3_Z,EnvMag4_X,EnvMag4_Y,EnvMag4_Z,Forward,Sideway,time,Mag_CarLen,Mag_CarX,Mag_CarY,Mag_CarZ,Mag_EnvX,Mag_EnvY,Mag_EnvZ,Mag_Len,Mag_X,Mag_Y,Mag_Z
0,1,nisson,0,0,0,0,teana,0.0,0,177.0,-104.0,-157.0,199.0,-74.0,-244.0,304.0,-53.0,-194.0,318.0,-134.0,-111.0,0.0,0.0,18:24.2,0.0,0.0,0.0,0.0,177.0,-104.0,-157.0,258.44535205725794,177,-104,-157
1,1,nisson,0,0,0,0,teana,0.0,0,177.0,-104.0,-157.0,199.0,-74.0,-244.0,304.0,-53.0,-194.0,318.0,-134.0,-111.0,0.0,0.0,18:24.6,2.449489742783178,1.0,-2.0,-1.0,177.0,-104.0,-157.0,260.54558142482483,178,-106,-158
2,1,nisson,0,0,0,0,teana,0.0,0,177.5,-105.0,-158.0,198.0,-73.5,-245.0,303.5,-53.5,-197.0,318.5,-135.0,-110.5,0.0,0.0,18:25.0,1.5,0.5,-1.0,-1.0,177.5,-105.0,-158.0,261.1532117359463,178,-106,-159
3,1,nisson,0,0,0,0,teana,0.0,0,177.5,-105.0,-158.0,198.0,-73.5,-245.0,303.5,-53.5,-197.0,318.5,-135.0,-110.5,0.0,0.0,18:25.5,3.2015621187164243,-0.5,-1.0,3.0,177.5,-105.0,-158.0,258.05038267749194,177,-106,-155
4,1,nisson,0,0,0,0,teana,0.0,0,177.75,-105.0,-157.0,198.5,-73.75,-246.0,303.25,-53.75,-197.0,318.75,-135.5,-110.25,0.0,0.0,18:25.9,1.0307764064044151,0.25,0.0,1.0,177.75,-105.0,-157.0,258.93049260371015,178,-105,-156
5,1,nisson,0,0,0,0,teana,0.0,0,177.75,-105.0,-157.0,198.5,-73.75,-246.0,303.25,-53.75,-197.0,318.75,-135.5,-110.25,0.0,0.0,18:26.3,0.75,-0.75,0.0,0.0,177.75,-105.0,-157.0,258.84937705159734,177,-105,-157
6,1,nisson,0,0,0,0,teana,0.0,0,177.75,-105.0,-157.0,198.5,-73.75,-246.0,303.25,-53.75,-197.0,318.75,-135.5,-110.25,0.0,0.0,18:26.7,1.25,-0.75,-1.0,0.0,177.75,-105.0,-157.0,259.25662961629354,177,-106,-157
7,1,nisson,0,0,0,0,teana,0.0,0,177.75,-105.0,-157.0,198.5,-73.75,-246.0,303.25,-53.75,-197.0,318.75,-135.5,-110.25,0.0,0.0,18:27.2,2.25,0.25,-1.0,-2.0,177.75,-105.0,-157.0,261.1532117359463,178,-106,-159
8,1,nisson,0,0,0,0,teana,0.0,0,177.75,-105.0,-157.0,198.5,-73.75,-246.0,303.25,-53.75,-197.0,318.75,-135.5,-110.25,0.0,0.0,18:27.6,3.1721443851123796,0.25,-1.0,3.0,177.75,-105.0,-157.0,258.13949717158744,178,-106,-154
9,1,nisson,0,0,0,0,teana,0.0,0,177.75,-105.0,-157.0,198.5,-73.75,-246.0,303.25,-53.75,-197.0,318.75,-135.5,-110.25,0.0,0.0,18:28.0,1.600781059358212,-0.75,-1.0,-1.0,177.75,-105.0,-157.0,259.8634256681767,177,-106,-158
10,1,nisson,0,0,0,0,teana,0.0,0,177.7625,-105.05,-157.15,198.475,-73.7625,-246.0,303.2375,-53.8125,-197.05,318.7625,-135.375,-110.2375,0.0,0.0,18:28.4,3.0135371658567576,0.23750000000001134,-0.9500000000000028,-2.8499999999999943,177.7625,-105.05,-157.15,261.7632518135424,178,-106,-160
11,1,nisson,0,0,0,0,teana,0.0,0,177.7625,-105.05,-157.15,198.475,-73.7625,-246.0,303.2375,-53.8125,-197.05,318.7625,-135.375,-110.2375,0.0,0.0,18:28.8,2.281755081072464,-0.7624999999999886,0.049999999999997165,2.1500000000000057,177.7625,-105.05,-157.15,257.64122340960887,177,-105,-155
12,1,nisson,0,0,0,0,teana,0.0,0,177.7625,-105.05,-157.15,198.475,-73.7625,-246.0,303.2375,-53.8125,-197.05,318.7625,-135.375,-110.2375,0.0,0.0,18:29.3,2.0991441708467757,-0.7624999999999886,-1.9500000000000028,0.15000000000000568,177.7625,-105.05,-157.15,259.66709456533,177,-107,-157
13,1,nisson,0,0,0,0,teana,0.0,0,177.7625,-105.05,-157.15,198.475,-73.7625,-246.0,303.2375,-53.8125,-197.05,318.7625,-135.375,-110.2375,0.0,0.0,18:29.7,0.2853178052628452,0.23750000000001134,0.049999999999997165,0.15000000000000568,177.7625,-105.05,-157.15,259.53419813196103,178,-105,-157
14,1,nisson,0,0,0,0,teana,0.0,0,177.7625,-105.05,-157.15,198.475,-73.7625,-246.0,303.2375,-53.8125,-197.05,318.7625,-135.375,-110.2375,0.0,0.0,18:30.1,2.6327563977702098,-1.7624999999999886,-1.9500000000000028,0.15000000000000568,177.7625,-105.05,-157.15,258.9864861339294,176,-107,-157
