,Backward,Brand,Category,Class,Class_Target,Forward,Sideway,time,Mag_CarLen,Mag_CarX,Mag_CarY,Mag_CarZ,Mag_EnvX,Mag_EnvY,Mag_EnvZ,Mag_Len,Mag_X,Mag_Y,Mag_Z,Mag_Zcompoment_norm,Mag_performance_XY_plane,Mag_cosine_variations_product_XY_plane,Mag_cosine_variations_Kcriterion,Mag_square_deviation,Mag_vectorial_deviation,Mag_combined_vectorial_deviation,Mag_weighting_vectorial_deviation,Mag_each_axis_difference,Mag_each_axis_distance,Mag_detect_rate,Mag_detect_sendflag,Mag_detect_status,Mag_detect_envbias
25,0.0,toyota,tercel,0.0,0,1,0.0,12:24.2,9.362691920596333,0.6000000000000227,-6.899999999999977,6.300000000000013,458.4,-291.1,-172.3,571.8749863387976,459,-298,-166,-36.56413232733613,691.6372036481196,-20.123246856146302,-2.443039614129383,9.362691920596333,24.300865751650026,-24.43039614129383,-24.43039614129383,26.399999999999977,13.800000000000011,3.0,1,0,"[459.5426611802693, -295.69311026262005, -175.19540337390228]"
26,0.0,toyota,tercel,0.0,0,1,0.0,12:24.6,11.5870617500728,3.6000000000000227,-5.899999999999977,9.300000000000011,458.4,-291.1,-172.3,572.9066241544081,462,-297,-163,-53.97562391178179,690.9680333450261,17.78840752005184,-4.475919321971444,11.587061750072799,27.142713150707266,-44.75919321971445,-44.75919321971445,30.399999999999977,18.80000000000001,3.0,1,0,"[459.5426611802693, -295.69311026262005, -175.19540337390228]"
27,0.0,toyota,tercel,0.0,0,1,0.0,12:25.0,11.758401251870925,-2.3999999999999773,-8.899999999999975,7.300000000000013,458.4,-291.1,-172.3,570.2289014071455,456,-300,-165,-42.36796285548472,692.5167918601082,-49.564308492162645,-2.227851345151055,11.758401251870922,33.1723263249627,-22.278513451510552,-22.278513451510552,32.39999999999998,18.599999999999966,3.0,1,0,"[459.5426611802693, -295.69311026262005, -175.19540337390228]"
28,0.0,toyota,tercel,0.0,0,1,0.0,12:25.4,8.201219421525039,-1.3999999999999773,-7.899999999999977,-1.6999999999999886,458.4,-291.1,-172.3,573.1718764908131,457,-299,-174,9.866511897852481,692.1521522353958,-73.17738210407931,2.7871285554696423,8.20121942152504,19.13827487588926,27.871285554696424,27.871285554696424,13.0,10.999999999999943,3.0,1,0,"[459.5426611802693, -295.69311026262005, -175.19540337390228]"
29,0.0,toyota,tercel,0.0,0,1,0.0,12:25.9,4.226109321823117,3.6000000000000227,2.1000000000000227,-0.6999999999999886,458.4,-291.1,-172.3,571.7464472998498,462,-289,-173,4.062681369704002,689.0604254079987,0.6206430873302401,1.298056283754645,4.226109321823117,9.059199948351749,12.98056283754645,12.98056283754645,8.600000000000023,6.400000000000034,3.0,1,0,"[459.5426611802693, -295.69311026262005, -175.19540337390228]"
30,0.0,toyota,tercel,0.0,0,1,0.0,12:26.3,11.595688854052607,0.6000000000000227,-6.899999999999977,9.300000000000011,458.4,-291.1,-172.3,571.0113834241837,459,-298,-163,-53.97562391178179,691.6372036481196,-7.984302583869951,-4.2267676402828025,11.595688854052609,28.689900861797067,-42.26767640282802,-42.26767640282802,32.39999999999998,16.80000000000001,3.0,1,0,"[459.5426611802693, -295.69311026262005, -175.19540337390228]"
31,0.0,toyota,tercel,0.0,0,1,0.0,12:26.7,10.102474944289623,-3.3999999999999773,-7.899999999999977,5.300000000000012,458.4,-291.1,-172.3,569.4866109049448,455,-299,-167,-30.760301799187538,692.4416831810557,-56.70066546327512,-1.1027439602692146,10.102474944289622,28.926644502398457,-11.027439602692146,-11.027439602692146,26.399999999999977,16.599999999999966,3.0,1,0,"[459.5426611802693, -295.69311026262005, -175.19540337390228]"
32,0.0,toyota,tercel,0.0,0,1,0.0,12:27.1,7.658981655546628,-0.3999999999999773,-6.899999999999977,3.300000000000012,458.4,-291.1,-172.3,571.951921056307,458,-298,-169,-19.15264074289036,691.7834539437886,-38.686862649273124,-0.5232636519046707,7.658981655546627,20.880983060077295,-5.232636519046707,-5.232636519046707,20.399999999999977,10.599999999999966,3.0,1,0,"[459.5426611802693, -295.69311026262005, -175.19540337390228]"
33,0.0,toyota,tercel,0.0,0,1,0.0,12:27.6,11.378049041905207,3.6000000000000227,-6.899999999999977,8.300000000000011,458.4,-291.1,-172.3,573.7107285034855,462,-298,-164,-48.17179338363331,691.1970544606468,6.485827992754878,-3.906917634663931,11.378049041905209,25.684631462770223,-39.06917634663931,-39.06917634663931,30.399999999999977,18.80000000000001,3.0,1,0,"[459.5426611802693, -295.69311026262005, -175.19540337390228]"
34,0.0,toyota,tercel,0.0,0,1,0.0,12:28.0,10.519505691808908,-0.3999999999999773,-4.899999999999976,9.300000000000011,458.4,-291.1,-172.3,569.1651781337295,458,-296,-163,-53.97562391178179,691.330108743157,0.5202210649946082,-4.483517366925948,10.519505691808906,25.196460052424207,-44.83517366925949,-44.83517366925949,28.399999999999977,14.599999999999966,3.0,1,0,"[459.5426611802693, -295.69311026262005, -175.19540337390228]"
35,0.0,toyota,tercel,0.0,0,1,0.0,12:28.4,7.658981655546619,-2.3999999999999773,-6.899999999999977,2.300000000000012,458.4,-291.1,-172.3,570.6487536129382,456,-298,-170,-13.348810214741768,692.0752272982618,-55.44790909198793,0.34371373511145054,7.658981655546619,21.319760651427377,3.4371373511145054,3.4371373511145054,18.399999999999977,11.599999999999966,3.0,1,0,"[459.5426611802693, -295.69311026262005, -175.19540337390228]"
36,0.0,toyota,tercel,0.0,0,1,0.0,12:28.8,7.658981655546628,-0.3999999999999773,-6.899999999999977,3.300000000000012,458.4,-291.1,-172.3,571.951921056307,458,-298,-169,-19.15264074289036,691.7834539437886,-38.686862649273124,-0.5232636519046707,7.658981655546627,20.880983060077295,-5.232636519046707,-5.232636519046707,20.399999999999977,10.599999999999966,3.0,1,0,"[459.5426611802693, -295.69311026262005, -175.19540337390228]"
37,0.0,toyota,tercel,0.0,0,1,0.0,12:29.2,11.749893616539682,2.6000000000000227,-7.899999999999977,8.300000000000011,458.4,-291.1,-172.3,573.4265428108469,461,-299,-164,-48.17179338363331,691.5701134751281,-6.962273654723683,-3.7020206032983283,11.749893616539682,27.591932624367487,-37.02020603298328,-37.02020603298328,32.39999999999998,18.80000000000001,3.0,1,0,"[459.5426611802693, -295.69311026262005, -175.19540337390228]"
38,0.0,toyota,tercel,0.0,0,1,0.0,12:29.7,10.847119433287334,-1.3999999999999773,-7.899999999999977,7.300000000000013,458.4,-291.1,-172.3,570.5041629997103,457,-299,-165,-42.36796285548472,692.1521522353958,-35.894309691429925,-2.5652188201091164,10.847119433287334,29.938263180218915,-25.652188201091164,-25.652188201091164,30.399999999999977,16.599999999999966,3.0,1,0,"[459.5426611802693, -295.69311026262005, -175.19540337390228]"
39,0.0,toyota,tercel,0.0,0,1,0.0,12:30.1,8.629020801921817,-3.3999999999999773,-7.899999999999977,-0.6999999999999886,458.4,-291.1,-172.3,571.274890048565,455,-299,-173,4.062681369704002,692.4416831810557,-81.71091672471985,2.4653037895163155,8.629020801921818,20.981440201910395,24.653037895163155,24.653037895163155,14.399999999999977,11.999999999999943,3.0,1,0,"[459.5426611802693, -295.69311026262005, -175.19540337390228]"
40,0.0,toyota,tercel,0.0,0,1,0.0,12:30.5,9.8620484687513,2.6000000000000227,-7.899999999999977,5.300000000000012,458.4,-291.1,-172.3,574.2917377082836,461,-299,-167,-30.760301799187538,691.5701134751281,-19.07395719844107,-1.918309780340044,9.8620484687513,23.2245946344512,-19.18309780340044,-19.18309780340044,26.399999999999977,15.800000000000011,3.0,1,0,"[459.5426611802693, -295.69311026262005, -175.19540337390228]"
41,0.0,toyota,tercel,0.0,0,1,0.0,12:30.9,14.030680667736688,2.6000000000000227,-7.899999999999977,11.300000000000011,458.4,-291.1,-172.3,572.5757591795168,461,-299,-161,-65.58328496807897,691.5701134751281,4.983363024638754,-5.385480660513831,14.030680667736688,32.98334088481858,-53.85480660513831,-53.85480660513831,38.39999999999998,21.80000000000001,3.0,1,0,"[459.5426611802693, -295.69311026262005, -175.19540337390228]"
42,0.0,toyota,tercel,0.0,0,1,0.0,12:31.3,9.615612304996473,-3.3999999999999773,-7.899999999999977,4.300000000000011,458.4,-291.1,-172.3,569.7806595524281,455,-299,-168,-24.95647127103895,692.4416831810557,-60.823912554587295,-0.5082240602841459,9.615612304996473,27.464288409269066,-5.082240602841459,-5.082240602841459,24.399999999999977,15.599999999999966,3.0,1,0,"[459.5426611802693, -295.69311026262005, -175.19540337390228]"
43,0.0,toyota,tercel,0.0,0,1,0.0,12:31.8,9.102746838180204,-1.3999999999999773,-7.899999999999977,4.300000000000011,458.4,-291.1,-172.3,571.379033567036,457,-299,-168,-24.95647127103895,692.1521522353958,-48.1595733442175,-0.781664592580511,9.102746838180202,25.554696449260895,-7.81664592580511,-7.81664592580511,24.399999999999977,13.599999999999966,3.0,1,0,"[459.5426611802693, -295.69311026262005, -175.19540337390228]"
44,0.0,toyota,tercel,0.0,0,1,0.0,12:32.2,12.722421153223946,3.6000000000000227,-7.899999999999977,9.300000000000011,458.4,-291.1,-172.3,573.9459904903945,462,-299,-163,-53.97562391178179,691.424011059941,3.1849479765111433,-4.367368456257603,12.722421153223943,28.743452090442435,-43.67368456257603,-43.67368456257603,34.39999999999998,20.80000000000001,3.0,1,0,"[459.5426611802693, -295.69311026262005, -175.19540337390228]"
45,0.0,toyota,tercel,0.0,0,1,0.0,12:32.6,13.132402674301453,2.6000000000000227,-8.899999999999975,9.300000000000011,458.4,-291.1,-172.3,573.663664528267,461,-300,-163,-53.97562391178179,691.794169544734,-10.285325542612744,-4.0964079505365625,13.132402674301451,31.31328840700093,-40.964079505365625,-40.964079505365625,36.39999999999998,20.80000000000001,3.0,1,0,"[459.5426611802693, -295.69311026262005, -175.19540337390228]"
46,0.0,toyota,tercel,0.0,0,1,0.0,12:33.0,9.309135298189602,-2.3999999999999773,-7.899999999999977,4.300000000000011,458.4,-291.1,-172.3,570.5795299517849,456,-299,-168,-24.95647127103895,692.2970457260974,-54.478439152041425,-0.6451510929497695,9.309135298189602,26.50783902480508,-6.451510929497695,-6.451510929497695,24.399999999999977,14.599999999999966,3.0,1,0,"[459.5426611802693, -295.69311026262005, -175.19540337390228]"
47,0.0,toyota,tercel,0.0,0,1,0.0,12:33.5,9.003332716277876,-0.3999999999999773,-8.899999999999975,1.3000000000000114,458.4,-291.1,-172.3,573.5895745217133,458,-300,-171,-7.544979686593178,692.2284944247925,-61.549520366576125,1.066053372668474,9.003332716277878,22.523300612259046,10.66053372668474,10.66053372668474,20.399999999999977,10.599999999999966,3.0,1,0,"[459.5426611802693, -295.69311026262005, -175.19540337390228]"
48,0.0,toyota,tercel,0.0,0,1,0.0,12:33.9,14.080482946262887,3.6000000000000227,-8.899999999999975,10.300000000000011,458.4,-291.1,-172.3,574.1846392929717,462,-300,-162,-59.779454439930376,691.6489124235713,-0.16068764037147076,-4.825486597072414,14.080482946262887,31.825739925745612,-48.25486597072415,-48.25486597072415,38.39999999999998,22.80000000000001,3.0,1,0,"[459.5426611802693, -295.69311026262005, -175.19540337390228]"
49,0.0,toyota,tercel,0.0,0,1,0.0,12:34.3,13.676987972503294,1.6000000000000227,-9.899999999999975,9.300000000000011,458.4,-291.1,-172.3,573.3846876225421,460,-301,-163,-53.97562391178179,692.1603423272703,-23.815723002293954,-3.7612569525565465,13.676987972503296,34.52655243473563,-37.61256952556546,-37.61256952556546,38.39999999999998,20.80000000000001,3.0,1,0,"[459.5426611802693, -295.69311026262005, -175.19540337390228]"
50,0.0,toyota,tercel,0.0,0,1,0.0,12:34.7,11.165124271587826,-2.3999999999999773,-8.899999999999975,6.300000000000013,458.4,-291.1,-172.3,570.5190619076633,456,-300,-166,-36.56413232733613,692.5167918601082,-53.63139818074014,-1.6335545644542204,11.165124271587828,31.70583822001255,-16.335545644542204,-16.335545644542204,30.399999999999977,17.599999999999966,3.0,1,0,"[459.5426611802693, -295.69311026262005, -175.19540337390228]"
51,0.0,toyota,tercel,0.0,0,1,0.0,12:35.1,9.201086892318736,-0.3999999999999773,-8.899999999999975,2.300000000000012,458.4,-291.1,-172.3,573.2922465898173,458,-300,-170,-13.348810214741768,692.2284944247925,-57.408342627832674,0.47138416084223644,9.201086892318735,23.97013404634485,4.713841608422364,4.713841608422364,22.399999999999977,11.599999999999966,3.0,1,0,"[459.5426611802693, -295.69311026262005, -175.19540337390228]"
52,0.0,toyota,tercel,0.0,0,1,0.0,12:35.6,14.368716017793655,4.600000000000024,-8.899999999999975,10.300000000000011,458.4,-291.1,-172.3,574.9895651227072,463,-300,-162,-59.779454439930376,691.5034219323968,5.967096641840142,-4.840564297200567,14.368716017793657,32.069928591235474,-48.405642972005666,-48.405642972005666,38.39999999999998,23.80000000000001,3.0,1,0,"[459.5426611802693, -295.69311026262005, -175.19540337390228]"
53,0.0,toyota,tercel,0.0,0,1,0.0,12:36.0,12.886426967938005,0.6000000000000227,-8.899999999999975,9.300000000000011,458.4,-291.1,-172.3,572.0576893985431,459,-300,-163,-53.97562391178179,692.0839652182019,-22.686653924303133,-3.8255822121447736,12.886426967938004,33.22386478772865,-38.255822121447736,-38.255822121447736,36.39999999999998,18.80000000000001,3.0,1,0,"[459.5426611802693, -295.69311026262005, -175.19540337390228]"
54,0.0,toyota,tercel,0.0,0,1,0.0,12:36.4,11.885285019720788,-3.3999999999999773,-10.899999999999975,3.300000000000012,458.4,-291.1,-172.3,571.655490658491,455,-302,-169,-19.15264074289036,693.092098399885,-87.01366928114517,0.686744044879295,11.88528501972079,32.827839999250706,6.86744044879295,6.86744044879295,28.399999999999977,17.599999999999966,3.0,1,0,"[459.5426611802693, -295.69311026262005, -175.19540337390228]"
55,0.0,toyota,tercel,0.0,0,1,0.0,12:36.8,11.102252023801286,2.6000000000000227,-9.899999999999975,4.300000000000011,458.4,-291.1,-172.3,575.6266150900252,461,-301,-168,-24.95647127103895,692.0161768186456,-37.689206874580435,-0.9250634319208584,11.102252023801286,26.290338860777084,-9.250634319208583,-9.250634319208583,28.399999999999977,16.80000000000001,3.0,1,0,"[459.5426611802693, -295.69311026262005, -175.19540337390228]"
56,0.0,toyota,tercel,0.0,0,1,0.0,12:37.2,17.206394160311454,4.600000000000024,-9.899999999999975,13.300000000000011,458.4,-291.1,-172.3,574.6746905859001,463,-301,-159,-77.19094602437615,691.7271199679803,10.379106750225686,-6.334994324624943,17.206394160311454,39.603091936654124,-63.34994324624943,-63.34994324624943,46.39999999999998,27.80000000000001,3.0,1,0,"[459.5426611802693, -295.69311026262005, -175.19540337390228]"
57,0.0,toyota,tercel,0.0,0,1,0.0,12:37.7,13.588966112254449,-0.3999999999999773,-9.899999999999975,9.300000000000011,458.4,-291.1,-172.3,571.7814267707548,458,-301,-163,-53.97562391178179,692.4479241392086,-36.29912977787475,-3.4892273794574935,13.588966112254447,36.449742937455454,-34.89227379457493,-34.89227379457493,38.39999999999998,19.599999999999966,3.0,1,0,"[459.5426611802693, -295.69311026262005, -175.19540337390228]"
58,0.0,toyota,tercel,0.0,0,1,0.0,12:38.1,10.191172650877787,-2.3999999999999773,-9.899999999999975,0.30000000000001137,458.4,-291.1,-172.3,572.8184703725955,456,-301,-172,-1.7411491584445882,692.7344753004422,-85.71578885123942,2.133081517841373,10.19117265087779,25.24267769506122,21.33081517841373,21.33081517841373,20.399999999999977,12.599999999999966,3.0,1,0,"[459.5426611802693, -295.69311026262005, -175.19540337390228]"
59,0.0,toyota,tercel,0.0,0,1,0.0,12:38.5,12.00249973963756,2.6000000000000227,-10.899999999999975,4.300000000000011,458.4,-291.1,-172.3,576.150154039726,461,-302,-168,-24.95647127103895,692.2361446123797,-44.966558748048556,-0.726239946285423,12.00249973963756,28.54377873117542,-7.26239946285423,-7.26239946285423,30.399999999999977,17.80000000000001,3.0,1,0,"[459.5426611802693, -295.69311026262005, -175.19540337390228]"
60,0.0,toyota,tercel,0.0,0,1,0.0,12:38.9,15.422710527011777,3.6000000000000227,-10.899999999999975,10.300000000000011,458.4,-291.1,-172.3,575.2321270582859,462,-302,-162,-59.779454439930376,692.0925865196309,-14.812664733381276,-4.426423808042657,15.422710527011777,36.330138441382495,-44.264238080426566,-44.264238080426566,42.39999999999998,24.80000000000001,3.0,1,0,"[459.5426611802693, -295.69311026262005, -175.19540337390228]"
