,Backward,Brand,Car_Status1,Car_Status2,Car_Status3,Car_Status4,Category,Class,Class_Target,EnvMag1_X,EnvMag1_Y,EnvMag1_Z,EnvMag2_X,EnvMag2_Y,EnvMag2_Z,EnvMag3_X,EnvMag3_Y,EnvMag3_Z,EnvMag4_X,EnvMag4_Y,EnvMag4_Z,Forward,Sideway,time,Mag_CarLen,Mag_CarX,Mag_CarY,Mag_CarZ,Mag_EnvX,Mag_EnvY,Mag_EnvZ,Mag_Len,Mag_X,Mag_Y,Mag_Z
0,0.0,nisson,0,0,0,0,bluebird,0.0,0,190.0,-88.0,-164.0,206.0,-61.0,-253.0,314.0,-48.0,-227.0,324.0,-130.0,-133.0,1,0.0,27:29.3,0.0,0.0,0.0,0.0,324.0,-130.0,-133.0,373.58399323311477,324,-130,-133
1,0.0,nisson,0,0,0,0,bluebird,0.0,0,189.0,-86.5,-162.5,206.0,-63.0,-253.5,315.5,-47.5,-224.5,323.0,-128.0,-133.0,1,0.0,27:30.2,2.23606797749979,-1.0,2.0,0.0,323.0,-128.0,-133.0,370.47132142717874,322,-126,-133
2,0.0,nisson,0,0,0,0,bluebird,0.0,0,189.0,-88.75,-162.75,207.5,-63.5,-254.75,315.25,-45.75,-224.75,322.0,-129.5,-132.5,1,0.0,27:31.1,1.8708286933869709,-1.0,-1.5,0.5,322.0,-129.5,-132.5,370.9797838157762,321,-131,-132
3,0.0,nisson,2,2,2,2,bluebird,0.0,0,189.0,-88.75,-162.75,207.5,-63.5,-254.75,315.25,-45.75,-224.75,322.0,-129.5,-132.5,1,0.0,27:34.1,4.636809247747852,-1.0,4.5,-0.5,322.0,-129.5,-132.5,369.2627790611992,321,-125,-133
4,0.0,nisson,2,2,2,2,bluebird,0.0,0,189.0,-88.75,-162.75,207.5,-63.5,-254.75,315.25,-45.75,-224.75,322.0,-129.5,-132.5,1,0.0,27:34.5,4.415880433163924,-1.0,2.5,-3.5,322.0,-129.5,-132.5,371.0336911925924,321,-127,-136
5,0.0,nisson,2,2,2,2,bluebird,0.0,0,189.0,-88.75,-162.75,207.5,-63.5,-254.75,315.25,-45.75,-224.75,322.0,-129.5,-132.5,1,0.0,27:34.9,5.1478150704935,2.0,-1.5,-4.5,322.0,-129.5,-132.5,375.3744796866191,324,-131,-137
6,0.0,nisson,2,2,2,2,bluebird,0.0,0,189.0,-88.75,-162.75,207.5,-63.5,-254.75,315.25,-45.75,-224.75,322.0,-129.5,-132.5,1,0.0,27:35.3,3.9370039370059056,1.0,3.5,-1.5,322.0,-129.5,-132.5,371.70014796876256,323,-126,-134
7,0.0,nisson,2,2,2,2,bluebird,0.0,0,189.0,-88.75,-162.75,207.5,-63.5,-254.75,315.25,-45.75,-224.75,322.0,-129.5,-132.5,1,0.0,27:35.8,0.7071067811865476,0.0,0.5,0.5,322.0,-129.5,-132.5,371.14552401989164,322,-129,-132
8,0.0,nisson,2,2,2,2,bluebird,0.0,0,189.0,-88.75,-162.75,207.5,-63.5,-254.75,315.25,-45.75,-224.75,322.0,-129.5,-132.5,1,0.0,27:36.2,4.743416490252568,0.0,1.5,4.5,322.0,-129.5,-132.5,369.3940984910289,322,-128,-128
9,0.0,nisson,2,2,2,2,bluebird,0.0,0,189.0,-88.75,-162.75,207.5,-63.5,-254.75,315.25,-45.75,-224.75,322.0,-129.5,-132.5,1,0.0,27:36.6,3.6742346141747673,-1.0,3.5,0.5,322.0,-129.5,-132.5,369.24382188467285,321,-126,-132
10,0.0,nisson,2,2,2,2,bluebird,0.0,0,189.0,-88.75,-162.75,207.5,-63.5,-254.75,315.25,-45.75,-224.75,322.0,-129.5,-132.5,1,0.0,27:37.0,4.847679857416329,3.0,-3.5,-1.5,322.0,-129.5,-132.5,375.85901612173683,325,-133,-134
11,0.0,nisson,0,0,0,0,bluebird,0.0,0,189.0,-88.75,-162.75,207.5,-63.5,-254.75,315.25,-45.75,-224.75,322.0,-129.5,-132.5,1,0.0,27:37.4,4.949747468305833,4.0,2.5,-1.5,322.0,-129.5,-132.5,374.6478346394117,326,-127,-134
12,0.0,nisson,0,0,0,0,bluebird,0.0,0,189.0,-88.75,-162.75,207.5,-63.5,-254.75,315.25,-45.75,-224.75,322.0,-129.5,-132.5,1,0.0,27:38.4,1.8708286933869709,1.0,-0.5,-1.5,322.0,-129.5,-132.5,373.0750594719513,323,-130,-134
13,0.0,nisson,0,0,0,0,bluebird,0.0,0,189.0,-88.75,-162.75,207.5,-63.5,-254.75,315.25,-45.75,-224.75,322.0,-129.5,-132.5,1,0.0,27:39.3,4.301162633521313,4.0,-0.5,-1.5,322.0,-129.5,-132.5,375.67539179456514,326,-130,-134
14,0.0,nisson,0,0,0,0,bluebird,0.0,0,189.0,-88.75,-162.75,207.5,-63.5,-254.75,315.25,-45.75,-224.75,322.0,-129.5,-132.5,1,0.0,27:40.2,4.301162633521313,0.0,2.5,-3.5,322.0,-129.5,-132.5,371.899179886162,322,-127,-136
15,0.0,nisson,0,0,0,0,bluebird,0.0,0,189.0,-88.75,-162.75,207.5,-63.5,-254.75,315.25,-45.75,-224.75,322.0,-129.5,-132.5,1,0.0,27:41.1,3.6742346141747673,1.0,-2.5,-2.5,322.0,-129.5,-132.5,374.1363387857426,323,-132,-135
16,0.0,nisson,0,0,0,0,bluebird,0.0,0,189.05,-88.5625,-162.7625,207.475,-63.625,-254.6625,315.3875,-45.9125,-224.6125,322.1,-129.275,-132.625,1,0.0,27:42.1,5.246546483163947,1.8999999999999773,4.275000000000007,-2.375,322.1,-129.275,-132.625,372.5936123982804,324,-125,-135
