,Backward,Brand,Category,Class,Class_Target,Forward,Sideway,time,Mag_CarLen,Mag_CarX,Mag_CarY,Mag_CarZ,Mag_EnvX,Mag_EnvY,Mag_EnvZ,Mag_Len,Mag_X,Mag_Y,Mag_Z,Mag_Zcompoment_norm,Mag_performance_XY_plane,Mag_cosine_variations_product_XY_plane,Mag_cosine_variations_Kcriterion,Mag_square_deviation,Mag_vectorial_deviation,Mag_combined_vectorial_deviation,Mag_weighting_vectorial_deviation,Mag_each_axis_difference,Mag_each_axis_distance
0,1,toyota,tercel,0.0,0,0.0,0.0,14:19.6,9.350935782048786,-2.6000000000000227,1.8000000000000114,-8.800000000000011,459.6,-296.8,-172.2,573.2669535216555,457,-295,-181,51.103368176538936,691.2488843462329,-1.4347404476729433,5.8096180991428215,9.350935782048786,22.49880215406408,58.09618099142821,58.09618099142821,21.200000000000045,13.200000000000045
1,1,toyota,tercel,0.0,0,0.0,0.0,14:20.0,2.6907248094147156,2.3999999999999773,-1.1999999999999886,0.19999999999998866,459.6,-296.8,-172.2,576.0486090600341,462,-298,-172,-1.1614401858303092,691.1970544606468,4.75912172292639,-0.030271850750207552,2.690724809414716,2.501048841303921,-0.3027185075020755,-0.3027185075020755,7.199999999999932,3.7999999999999545
2,1,toyota,tercel,0.0,0,0.0,0.0,14:20.4,5.799999999999995,2.3999999999999773,4.800000000000012,2.1999999999999886,459.6,-296.8,-172.2,572.3705093730807,462,-292,-170,-12.775842044134622,689.7916345992189,0.8023854214970462,0.03950938929790926,5.799999999999995,16.388765735636746,0.3950938929790926,0.3950938929790926,5.2000000000000455,9.399999999999977
3,1,toyota,tercel,0.0,0,0.0,0.0,14:20.8,10.669582934679331,-2.6000000000000227,6.800000000000013,-7.800000000000013,459.6,-296.8,-172.2,570.3937236681344,457,-290,-180,45.29616724738683,690.072302164528,-0.01161570248867592,5.444705984930465,10.669582934679333,24.494147006417222,54.447059849304644,54.447059849304644,29.200000000000045,17.200000000000045
4,1,toyota,tercel,0.0,0,0.0,0.0,14:21.2,3.583294573433783,0.3999999999999773,-2.1999999999999886,-2.800000000000012,459.6,-296.8,-172.2,575.8697769461427,460,-299,-175,16.260162601626106,691.7159834480256,1.4383668232272233,2.052254110564744,3.583294573433783,7.922286103621834,20.52254110564744,20.52254110564744,6.399999999999977,5.399999999999977
5,1,toyota,tercel,0.0,0,0.0,0.0,14:21.7,6.590902821313608,3.3999999999999773,-2.1999999999999886,5.199999999999988,459.6,-296.8,-172.2,575.8984285444786,463,-299,-167,-30.19744483159115,691.2776807804673,-1.5417234058883686,-2.582005078266991,6.590902821313608,14.623943706716712,-25.820050782669913,-25.820050782669913,14.799999999999955,10.799999999999955
6,1,toyota,tercel,0.0,0,0.0,0.0,14:22.1,4.29418211071678,-2.6000000000000227,-1.1999999999999886,3.1999999999999886,459.6,-296.8,-172.2,571.1514685265198,457,-298,-169,-18.583042973286833,691.9294634072925,0.2724920408285267,-1.3128565576389861,4.29418211071678,9.789230135808236,-13.12856557638986,-13.12856557638986,11.600000000000023,7.0
7,1,toyota,tercel,0.0,0,0.0,0.0,14:22.5,4.71593044902066,-3.6000000000000227,-1.1999999999999886,-2.800000000000012,459.6,-296.8,-172.2,572.1581949076673,456,-298,-175,16.260162601626106,692.0752272982618,1.2835871224616753,2.395223360856047,4.71593044902066,13.323296682246411,23.95223360856047,23.95223360856047,4.800000000000068,7.600000000000023
8,1,toyota,tercel,0.0,0,0.0,0.0,14:22.9,6.135144660071164,2.3999999999999773,-2.1999999999999886,5.199999999999988,459.6,-296.8,-172.2,575.0947747980327,462,-299,-167,-30.19744483159115,691.424011059941,-0.8333442601189724,-2.5709887294159794,6.135144660071164,14.328878557494207,-25.709887294159795,-25.709887294159795,14.799999999999955,9.799999999999955
9,1,toyota,tercel,0.0,0,0.0,0.0,14:23.4,6.988562083862443,0.3999999999999773,-3.1999999999999886,6.199999999999987,459.6,-296.8,-172.2,573.7211866403401,460,-300,-166,-36.004645760743244,691.9391886927683,-0.08778358669550378,-3.0091980530777995,6.988562083862442,16.801756456882757,-30.091980530777995,-30.091980530777995,18.799999999999955,9.799999999999955
10,1,toyota,tercel,0.0,0,0.0,0.0,14:23.8,5.607138307550486,-4.600000000000024,-3.1999999999999886,0.19999999999998866,459.6,-296.8,-172.2,571.4971565983509,455,-300,-172,-1.1614401858303092,692.6605504587155,0.68959752892665,1.1460587085348806,5.607138307550486,13.357663977481838,11.460587085348806,11.460587085348806,9.600000000000023,8.0
11,1,toyota,tercel,0.0,0,0.0,0.0,14:24.2,3.1685959035509605,1.3999999999999773,-2.1999999999999886,-1.8000000000000114,459.6,-296.8,-172.2,576.3662030341474,461,-299,-174,10.452961672474004,691.5701134751281,1.127978834814212,1.3221132793536206,3.1685959035509605,4.431330822469437,13.221132793536206,13.221132793536206,7.199999999999932,5.399999999999977
12,1,toyota,tercel,0.0,0,0.0,0.0,14:24.6,7.863841300534978,2.3999999999999773,-4.199999999999989,6.199999999999987,459.6,-296.8,-172.2,575.8480702407538,462,-301,-166,-36.004645760743244,691.8717678229071,-0.18869734865030274,-2.9774972188463145,7.863841300534977,18.187433295486443,-29.774972188463146,-29.774972188463146,20.799999999999955,12.799999999999955
13,1,toyota,tercel,0.0,0,0.0,0.0,14:25.0,5.219195340279953,-2.6000000000000227,-3.1999999999999886,3.1999999999999886,459.6,-296.8,-172.2,572.1975183448458,457,-300,-169,-18.583042973286833,692.3727715691085,0.3852972574126881,-0.9124345875411999,5.219195340279953,14.334380755007759,-9.124345875411999,-9.124345875411999,12.799999999999955,9.0
14,1,toyota,tercel,0.0,0,0.0,0.0,14:25.5,5.88557558782488,-4.600000000000024,-3.1999999999999886,-1.8000000000000114,459.6,-296.8,-172.2,572.1022635858034,455,-300,-174,10.452961672474004,692.6605504587155,0.8667379225384984,2.3361852993976306,5.88557558782488,16.822079963368928,23.361852993976306,23.361852993976306,5.600000000000023,9.600000000000023
