,Backward,Brand,Car_Status1,Car_Status2,Car_Status3,Car_Status4,Category,Class,Class_Target,EnvMag1_X,EnvMag1_Y,EnvMag1_Z,EnvMag2_X,EnvMag2_Y,EnvMag2_Z,EnvMag3_X,EnvMag3_Y,EnvMag3_Z,EnvMag4_X,EnvMag4_Y,EnvMag4_Z,Forward,Sideway,time,Mag_CarLen,Mag_CarX,Mag_CarY,Mag_CarZ,Mag_EnvX,Mag_EnvY,Mag_EnvZ,Mag_Len,Mag_X,Mag_Y,Mag_Z,Mag_Zcompoment_norm,Mag_performance_XY_plane,Mag_cosine_variations_product_XY_plane,Mag_cosine_variations_Kcriterion,Mag_square_deviation,Mag_vectorial_deviation,Mag_combined_vectorial_deviation,Mag_weighting_vectorial_deviation,Mag_each_axis_difference,Mag_each_axis_distance
23,1,nisson,0,0,0,0,teana,0.0,0,177.6881563,-105.045125,-157.185375,198.4286875,-73.83315625,-246.0,303.2143438,-53.68578125,-197.042625,318.8331563,-135.3384375,-110.1168438,0.0,0.0,18:33.9,0.9068306541104332,-0.8331562999999846,0.3384374999999977,0.11684380000001228,318.8331563,-135.3384375,-110.1168438,362.55896072225266,318,-135,-110,-9.009009009009027,655.6299947327099,0.05953337492470514,-0.6158151373157561,1.4142135623730951,5.664943281787016,-6.158151373157561,-6.158151373157561,4.0,2.0
24,1,nisson,0,0,0,0,teana,0.0,0,177.6881563,-105.045125,-157.185375,198.4286875,-73.83315625,-246.0,303.2143438,-53.68578125,-197.042625,318.8331563,-135.3384375,-110.1168438,0.0,0.0,18:34.3,2.086855681458185,-0.8331562999999846,0.3384374999999977,-1.883156199999988,318.8331563,-135.3384375,-110.1168438,363.17075873478586,318,-135,-112,9.009009009008917,655.6299947327099,0.7937103410514511,1.2710161663694541,1.4142135623730951,5.8830120159954475,12.710161663694542,12.710161663694542,2.0,2.0
25,1,nisson,0,0,0,0,teana,0.0,0,177.6881563,-105.045125,-157.185375,198.4286875,-73.83315625,-246.0,303.2143438,-53.68578125,-197.042625,318.8331563,-135.3384375,-110.1168438,0.0,0.0,18:34.8,2.150210323488015,0.16684370000001536,0.3384374999999977,2.1168438000000123,318.8331563,-135.3384375,-110.1168438,362.8360511305346,319,-135,-108,-27.027027027026975,655.3307842743454,-0.8004185747970292,-2.269465402530002,3.3166247903554,12.890289577149828,-22.69465402530002,-22.69465402530002,8.0,5.0
26,1,nisson,0,0,0,0,teana,0.0,0,177.6881563,-105.045125,-157.185375,198.4286875,-73.83315625,-246.0,303.2143438,-53.68578125,-197.042625,318.8331563,-135.3384375,-110.1168438,0.0,0.0,18:35.2,3.1036920973631337,-1.8331562999999849,1.3384374999999975,2.1168438000000123,318.8331563,-135.3384375,-110.1168438,360.7062516785646,317,-134,-108,-27.027027027026975,655.2215610145325,-0.8589113014844858,-2.362361011919428,3.1622776601683795,10.203821215171105,-23.623610119194282,-23.623610119194282,8.0,4.0
27,1,nisson,0,0,0,0,teana,0.0,0,177.6881563,-105.045125,-157.185375,198.4286875,-73.83315625,-246.0,303.2143438,-53.68578125,-197.042625,318.8331563,-135.3384375,-110.1168438,0.0,0.0,18:35.6,4.2637020106046775,-2.8331562999999846,-0.6615625000000023,3.1168438000000123,318.8331563,-135.3384375,-110.1168438,360.27905850881757,316,-136,-107,-36.036036036036,656.9323343611277,0.020583854370559044,-2.8052408126038877,4.898979485566356,17.20463635121844,-28.052408126038873,-28.052408126038873,12.0,8.0
28,1,nisson,0,0,0,0,teana,0.0,0,177.55374840000005,-105.0928688,-157.0261063,198.2572531,-73.89149844,-245.85,303.1036266000001,-53.85149219,-196.8404938,318.6414984,-135.4215156,-110.06100159999998,0.0,0.0,18:36.0,4.108265813387492,-3.6414983999999886,-1.5784844000000078,1.0610015999999831,318.6414984,-135.4215156,-110.06100159999998,360.3817420458478,315,-137,-109,-18.018018018018054,657.9281632055644,0.30369881063596676,-0.4342364786534325,4.69041575982343,17.43161286290451,-4.342364786534326,-4.342364786534326,10.0,8.0
29,1,nisson,0,0,0,0,teana,0.0,0,177.55374840000005,-105.0928688,-157.0261063,198.2572531,-73.89149844,-245.85,303.1036266000001,-53.85149219,-196.8404938,318.6414984,-135.4215156,-110.06100159999998,0.0,0.0,18:36.4,11.719163314565089,-8.641498399999987,-3.5784844000000082,7.061001599999982,318.6414984,-135.4215156,-110.06100159999998,355.0070421836727,310,-139,-103,-72.07207207207212,660.8059259746576,0.18450544439711491,-4.615631089981092,12.36931687685298,41.99368514236818,-46.156310899810926,-46.156310899810926,32.0,21.0
30,1,nisson,0,0,0,0,teana,0.0,0,177.55374840000005,-105.0928688,-157.0261063,198.2572531,-73.89149844,-245.85,303.1036266000001,-53.85149219,-196.8404938,318.6414984,-135.4215156,-110.06100159999998,0.0,0.0,18:36.9,48.40029337920843,-45.64149839999999,-12.578484400000008,10.061001599999985,318.6414984,-135.4215156,-110.06100159999998,326.24070867995613,273,-148,-100,-99.09909909909909,677.8588356586812,0.4816449842903315,2.5344573442925675,48.394214530251446,124.75279840023717,25.34457344292568,25.34457344292568,112.0,70.0
31,1,nisson,0,0,0,0,teana,0.0,0,177.55374840000005,-105.0928688,-157.0261063,198.2572531,-73.89149844,-245.85,303.1036266000001,-53.85149219,-196.8404938,318.6414984,-135.4215156,-110.06100159999998,0.0,0.0,18:37.3,616.571686383338,-270.6414984,132.4215156,-537.9389984000002,318.6414984,-135.4215156,-110.06100159999998,649.7822712262931,48,-3,-648,4837.8378378378375,530.2154323190344,-2.2007879257047493,600.6271469265407,615.1666440892257,1859.4777433304446,6006.271469265407,6006.271469265407,1336.0,938.0
32,1,nisson,0,0,0,0,teana,328.99534725359086,1,177.55374840000005,-105.0928688,-157.0261063,198.2572531,-73.89149844,-245.85,303.1036266000001,-53.85149219,-196.8404938,318.6414984,-135.4215156,-110.06100159999998,0.0,0.0,18:37.7,286.1791722833678,37.35850160000001,229.4215156,-166.93899840000003,318.6414984,-135.4215156,-110.06100159999998,460.76132650212736,356,94,-277,1495.4954954954953,355.7839022664882,-0.18237682968886856,217.37928445182652,284.5768788921546,973.2632627147035,2173.792844518265,2173.792844518265,788.0,432.0
33,1,nisson,0,0,0,0,teana,657.9906945071817,2,177.55374840000005,-105.0928688,-157.0261063,198.2572531,-73.89149844,-245.85,303.1036266000001,-53.85149219,-196.8404938,318.6414984,-135.4215156,-110.06100159999998,0.0,0.0,18:38.1,168.57958643440034,49.35850160000001,105.4215156,-121.93899840000002,318.6414984,-135.4215156,-110.06100159999998,436.0596289499866,368,-30,-232,1090.0900900900901,538.9728839261761,-0.11080606147380342,142.4292340949298,167.20346886353764,560.0265656461092,1424.292340949298,1424.292340949298,450.0,275.0
34,1,nisson,2,2,2,2,teana,657.9906945071817,2,177.55374840000005,-105.0928688,-157.0261063,198.2572531,-73.89149844,-245.85,303.1036266000001,-53.85149219,-196.8404938,318.6414984,-135.4215156,-110.06100159999998,0.0,0.0,18:38.6,120.16211059395323,34.35850160000001,96.4215156,-62.93899840000002,318.6414984,-135.4215156,-110.06100159999998,395.04303563029686,353,-39,-173,558.5585585585586,551.8828183657522,0.0602150978798551,84.58123208811482,118.71815362445628,418.96771971080176,845.8123208811481,845.8123208811481,314.0,192.0
35,1,nisson,2,2,2,2,teana,657.9906945071817,2,177.55374840000005,-105.0928688,-157.0261063,198.2572531,-73.89149844,-245.85,303.1036266000001,-53.85149219,-196.8404938,318.6414984,-135.4215156,-110.06100159999998,0.0,0.0,18:39.0,96.79707445575745,12.358501600000013,89.42151559999998,-34.93899840000002,318.6414984,-135.4215156,-110.06100159999998,364.2828571316526,331,-46,-145,306.3063063063063,564.0654316227896,0.12891266352712188,58.10690368029546,95.23129737644027,366.59205450487536,581.0690368029547,581.0690368029547,244.0,135.0
36,1,nisson,2,2,2,2,teana,657.9906945071817,2,177.55374840000005,-105.0928688,-157.0261063,198.2572531,-73.89149844,-245.85,303.1036266000001,-53.85149219,-196.8404938,318.6414984,-135.4215156,-110.06100159999998,0.0,0.0,18:39.4,91.05529271378708,-7.641498399999987,82.42151559999998,-37.938998400000024,318.6414984,-135.4215156,-110.06100159999998,348.47381537211663,311,-53,-148,333.33333333333326,576.8918266402535,0.06988132339051403,56.610825289619626,89.32524839036273,351.2710045363179,566.1082528961963,566.1082528961963,236.0,125.0
37,1,nisson,2,2,2,2,teana,657.9906945071817,2,177.55374840000005,-105.0928688,-157.0261063,198.2572531,-73.89149844,-245.85,303.1036266000001,-53.85149219,-196.8404938,318.6414984,-135.4215156,-110.06100159999998,0.0,0.0,18:39.8,102.48999283048784,-5.641498399999987,92.4215156,-43.93899840000002,318.6414984,-135.4215156,-110.06100159999998,351.4740388705829,313,-43,-154,387.38738738738743,563.3983494956212,0.05368045735164344,64.79843354571952,100.772019926168,392.5386286202793,647.9843354571951,647.9843354571951,268.0,139.0
38,1,nisson,2,2,2,2,teana,657.9906945071817,2,177.55374840000005,-105.0928688,-157.0261063,198.2572531,-73.89149844,-245.85,303.1036266000001,-53.85149219,-196.8404938,318.6414984,-135.4215156,-110.06100159999998,0.0,0.0,18:40.3,98.592669617946,-7.641498399999987,88.42151559999998,-42.938998400000024,318.6414984,-135.4215156,-110.06100159999998,349.76992437886935,311,-47,-153,378.3783783783783,569.1005776681959,0.05056353712635365,62.556390840812945,96.8607247546703,378.4029223597558,625.5639084081295,625.5639084081295,258.0,136.0
39,1,nisson,2,2,2,2,teana,657.9906945071817,2,177.55374840000005,-105.0928688,-157.0261063,198.2572531,-73.89149844,-245.85,303.1036266000001,-53.85149219,-196.8404938,318.6414984,-135.4215156,-110.06100159999998,0.0,0.0,18:40.7,127.2627697356672,-3.6414983999999886,121.4215156,-37.938998400000024,318.6414984,-135.4215156,-110.06100159999998,348.31738400487563,315,-14,-148,333.33333333333326,521.7072100434646,0.08221925917051572,68.98913865248868,125.61050911448453,475.24487749648887,689.8913865248868,689.8913865248868,314.0,160.0
40,1,nisson,2,2,2,2,teana,657.9906945071817,2,177.55374840000005,-105.0928688,-157.0261063,198.2572531,-73.89149844,-245.85,303.1036266000001,-53.85149219,-196.8404938,318.6414984,-135.4215156,-110.06100159999998,0.0,0.0,18:41.1,115.45867221128714,-5.641498399999987,104.4215156,-48.93899840000002,318.6414984,-135.4215156,-110.06100159999998,352.4358097583161,313,-31,-159,432.43243243243245,546.8452478152496,0.0385017974118642,72.49817920931999,113.7453295744489,437.4823295299689,724.9817920931999,724.9817920931999,302.0,156.0
41,1,nisson,2,2,2,2,teana,657.9906945071817,2,177.55374840000005,-105.0928688,-157.0261063,198.2572531,-73.89149844,-245.85,303.1036266000001,-53.85149219,-196.8404938,318.6414984,-135.4215156,-110.06100159999998,0.0,0.0,18:41.5,98.64381146323092,-7.641498399999987,89.42151559999998,-40.938998400000024,318.6414984,-135.4215156,-110.06100159999998,348.7663974639758,311,-46,-151,360.36036036036046,567.7778462298838,0.06079613003336282,61.258491921027684,96.91749068150702,378.9660990748548,612.5849192102768,612.5849192102768,256.0,135.0
42,1,nisson,2,2,2,2,teana,657.9906945071817,2,177.55374840000005,-105.0928688,-157.0261063,198.2572531,-73.89149844,-245.85,303.1036266000001,-53.85149219,-196.8404938,318.6414984,-135.4215156,-110.06100159999998,0.0,0.0,18:41.9,91.90659565446566,-7.641498399999987,82.42151559999998,-39.938998400000024,318.6414984,-135.4215156,-110.06100159999998,349.3279261668039,311,-53,-150,351.3513513513513,576.8918266402535,0.059749901795706835,58.23160546579263,90.17205775626948,354.1476491109972,582.3160546579263,582.3160546579263,240.0,127.0
43,1,nisson,2,2,2,2,teana,657.9906945071817,2,177.55374840000005,-105.0928688,-157.0261063,198.2572531,-73.89149844,-245.85,303.1036266000001,-53.85149219,-196.8404938,318.6414984,-135.4215156,-110.06100159999998,0.0,0.0,18:42.4,97.78013329911884,-8.641498399999987,87.42151559999998,-42.938998400000024,318.6414984,-135.4215156,-110.06100159999998,349.017191553654,310,-48,-153,378.3783783783783,570.6195603510071,0.04716894295779686,62.14613858389162,96.04165762834376,375.2438152819637,621.4613858389162,621.4613858389162,256.0,136.0
44,1,nisson,2,2,2,2,teana,657.9906945071817,2,177.55374840000005,-105.0928688,-157.0261063,198.2572531,-73.89149844,-245.85,303.1036266000001,-53.85149219,-196.8404938,318.6414984,-135.4215156,-110.06100159999998,0.0,0.0,18:42.8,100.95270474828028,-8.641498399999987,91.4215156,-41.938998400000024,318.6414984,-135.4215156,-110.06100159999998,348.0517202945562,310,-44,-152,369.3693693693694,565.3019385903804,0.055143352918753386,62.60272539699763,99.22197337283713,387.16157469769746,626.0272539699763,626.0272539699763,262.0,139.0
45,1,nisson,2,2,2,2,teana,657.9906945071817,2,177.55374840000005,-105.0928688,-157.0261063,198.2572531,-73.89149844,-245.85,303.1036266000001,-53.85149219,-196.8404938,318.6414984,-135.4215156,-110.06100159999998,0.0,0.0,18:43.2,99.4794530262076,-6.641498399999987,90.4215156,-40.938998400000024,318.6414984,-135.4215156,-110.06100159999998,349.52825350749544,312,-45,-151,360.36036036036046,566.2559269793435,0.06380936348060855,61.66507589148969,97.75990998359194,382.088240980845,616.650758914897,616.650758914897,258.0,135.0
46,1,nisson,2,2,2,2,teana,657.9906945071817,2,177.55374840000005,-105.0928688,-157.0261063,198.2572531,-73.89149844,-245.85,303.1036266000001,-53.85149219,-196.8404938,318.6414984,-135.4215156,-110.06100159999998,0.0,0.0,18:43.6,102.19533564303929,-7.641498399999987,92.4215156,-42.938998400000024,318.6414984,-135.4215156,-110.06100159999998,349.25492122517045,311,-43,-153,378.3783783783783,563.7686059790417,0.05357333552854993,63.81298445774873,100.46890066085126,391.613883194143,638.1298445774873,638.1298445774873,266.0,140.0
47,1,nisson,2,2,2,2,teana,657.9906945071817,2,177.55374840000005,-105.0928688,-157.0261063,198.2572531,-73.89149844,-245.85,303.1036266000001,-53.85149219,-196.8404938,318.6414984,-135.4215156,-110.06100159999998,0.0,0.0,18:44.1,96.36363651914269,-7.641498399999987,86.42151559999998,-41.938998400000024,318.6414984,-135.4215156,-110.06100159999998,349.6083523029734,311,-49,-152,369.3693693693694,571.7253867714617,0.053628049412876695,61.118303596127035,94.63086177352503,370.3728745417739,611.1830359612703,611.1830359612703,252.0,133.0
48,1,nisson,2,2,2,2,teana,657.9906945071817,2,177.55374840000005,-105.0928688,-157.0261063,198.2572531,-73.89149844,-245.85,303.1036266000001,-53.85149219,-196.8404938,318.6414984,-135.4215156,-110.06100159999998,0.0,0.0,18:44.5,106.65371416689364,-7.641498399999987,96.4215156,-44.93899840000002,318.6414984,-135.4215156,-110.06100159999998,349.6669844294712,311,-39,-155,396.39639639639637,558.3280551957826,0.04710371667061467,66.66830413952742,104.9285471165974,407.3525422061373,666.6830413952742,666.6830413952742,278.0,146.0
49,1,nisson,2,2,2,2,teana,657.9906945071817,2,177.55374840000005,-105.0928688,-157.0261063,198.2572531,-73.89149844,-245.85,303.1036266000001,-53.85149219,-196.8404938,318.6414984,-135.4215156,-110.06100159999998,0.0,0.0,18:44.9,96.91750365745831,-7.641498399999987,88.42151559999998,-38.938998400000024,318.6414984,-135.4215156,-110.06100159999998,348.03879094146964,311,-47,-149,342.3423423423424,569.1005776681959,0.06955776090198891,59.328213246902514,95.1945376584182,372.83997505861845,593.2821324690252,593.2821324690252,250.0,132.0
