,Backward,Brand,Car_Status1,Car_Status2,Car_Status3,Car_Status4,Category,Class,Class_Target,EnvMag1_X,EnvMag1_Y,EnvMag1_Z,EnvMag2_X,EnvMag2_Y,EnvMag2_Z,EnvMag3_X,EnvMag3_Y,EnvMag3_Z,EnvMag4_X,EnvMag4_Y,EnvMag4_Z,Forward,Sideway,time,Mag_CarLen,Mag_CarX,Mag_CarY,Mag_CarZ,Mag_EnvX,Mag_EnvY,Mag_EnvZ,Mag_Len,Mag_X,Mag_Y,Mag_Z,Mag_Zcompoment_norm,Mag_performance_XY_plane,Mag_cosine_variations_product_XY_plane,Mag_cosine_variations_Kcriterion,Mag_square_deviation,Mag_vectorial_deviation,Mag_combined_vectorial_deviation,Mag_weighting_vectorial_deviation,Mag_each_axis_difference,Mag_each_axis_distance
10,0.0,nisson,0,0,0,0,teana,0.0,0,177.7625201,-105.0321233,-156.4067578,198.3350442,-74.01653382,-244.5073159,303.1604356,-53.75317378,-195.7539286,318.6500059,-134.7679699,-109.233955,1,0.0,19:33.5,1.9358482496183225,0.6649558000000297,1.0165338200000065,1.507315900000009,198.3350442,-74.01653382,-244.5073159,322.45774917033697,199,-73,-243,-7.500361023785929,641.6093720054831,2.03742633657805,-0.0980648331150552,2.183463032822071,9.434894915364394,-0.980648331150552,-0.980648331150552,2.3043992000000344,3.483440959999996
11,0.0,nisson,0,0,0,0,teana,0.0,0,177.7625201,-105.0321233,-156.4067578,198.3350442,-74.01653382,-244.5073159,303.1604356,-53.75317378,-195.7539286,318.6500059,-134.7679699,-109.233955,1,0.0,19:34.0,4.520685262828024,2.6649558000000297,1.0165338200000065,3.507315900000009,198.3350442,-74.01653382,-244.5073159,322.1971446180118,201,-73,-241,-15.669082332232076,640.6487254464323,5.64330982344779,-0.2625938353661844,4.780125648526462,21.556177707280717,-2.6259383536618444,-2.6259383536618444,5.746885480000003,7.483440959999996
12,0.0,nisson,0,0,0,0,teana,0.0,0,177.7625201,-105.0321233,-156.4067578,198.3350442,-74.01653382,-244.5073159,303.1604356,-53.75317378,-195.7539286,318.6500059,-134.7679699,-109.233955,1,0.0,19:34.4,4.01331330019853,1.6649558000000295,1.0165338200000065,3.507315900000009,198.3350442,-74.01653382,-244.5073159,321.5742527006788,200,-73,-241,-15.669082332232076,641.1277608663432,6.0207131682457415,-0.4966120412315006,4.298985719411098,17.767134450657835,-4.966120412315006,-4.966120412315006,5.746885480000003,6.483440959999996
13,0.0,nisson,0,0,0,0,teana,0.0,0,177.82439409999995,-105.0305172,-156.13642,198.418292,-74.01570713,-244.2319501,303.3024138,-53.71551509,-195.5662321,318.76750560000005,-134.6295714,-109.0222572,1,0.0,19:34.8,5.4658346810059095,1.5817080000000203,0.015707129999995573,5.231950100000006,198.418292,-74.01570713,-244.2319501,320.3076645976489,200,-74,-239,-23.837803640678334,642.435362236641,-4.664134041317981,-0.9704825132633182,6.074609937740906,24.477655137559477,-9.704825132633182,-9.704825132633182,11.746885480000003,7.557604239999989
14,0.0,nisson,0,0,0,0,teana,0.0,0,177.82439409999995,-105.0305172,-156.13642,198.418292,-74.01570713,-244.2319501,303.3024138,-53.71551509,-195.5662321,318.76750560000005,-134.6295714,-109.0222572,1,0.0,19:35.2,5.060264698618738,2.5817080000000203,1.0157071299999956,4.231950100000007,198.418292,-74.01570713,-244.2319501,321.44984056614487,201,-73,-240,-19.753442986455205,640.6487254464323,8.72190596742635,-0.5786723505879193,5.614474455877463,23.85173896990342,-5.786723505879193,-5.786723505879193,7.746885480000003,8.483440959999996
15,0.0,nisson,0,0,0,0,teana,0.0,0,177.82439409999995,-105.0305172,-156.13642,198.418292,-74.01570713,-244.2319501,303.3024138,-53.71551509,-195.5662321,318.76750560000005,-134.6295714,-109.0222572,1,0.0,19:35.7,4.601498981863081,2.5817080000000203,2.015707129999996,3.2319501000000064,198.418292,-74.01570713,-244.2319501,321.97204847626136,201,-72,-241,-15.669082332232076,639.324977187714,2.345016143339378,0.07576611439464309,5.076951638109283,24.416845184376978,0.7576611439464309,0.7576611439464309,3.746885480000003,8.483440959999996
16,0.0,nisson,0,0,0,0,teana,0.0,0,177.82439409999995,-105.0305172,-156.13642,198.418292,-74.01570713,-244.2319501,303.3024138,-53.71551509,-195.5662321,318.76750560000005,-134.6295714,-109.0222572,1,0.0,19:36.1,4.109102072239988,1.5817080000000203,-1.9842928700000044,3.2319501000000064,198.418292,-74.01570713,-244.2319501,322.2685215778916,200,-76,-241,-15.669082332232076,645.0006706059607,-1.074449608705815,-0.05349855001166026,4.658730305104657,23.81279737278591,-0.5349855001166026,-0.5349855001166026,11.746885480000003,7.557604239999989
17,0.0,nisson,0,0,0,0,teana,0.0,0,177.82439409999995,-105.0305172,-156.13642,198.418292,-74.01570713,-244.2319501,303.3024138,-53.71551509,-195.5662321,318.76750560000005,-134.6295714,-109.0222572,1,0.0,19:36.5,4.824352843655513,3.5817080000000203,0.015707129999995573,3.2319501000000064,198.418292,-74.01570713,-244.2319501,323.0495318058827,202,-74,-241,-15.669082332232076,641.4789523645394,-23.44841800068934,-0.2605502500658108,5.3190306913666605,23.55023181112298,-2.605502500658108,-2.605502500658108,7.746885480000003,7.557604239999989
18,0.0,nisson,0,0,0,0,teana,0.0,0,177.82439409999995,-105.0305172,-156.13642,198.418292,-74.01570713,-244.2319501,303.3024138,-53.71551509,-195.5662321,318.76750560000005,-134.6295714,-109.0222572,1,0.0,19:36.9,4.824352843655513,3.5817080000000203,0.015707129999995573,3.2319501000000064,198.418292,-74.01570713,-244.2319501,323.0495318058827,202,-74,-241,-15.669082332232076,641.4789523645394,-23.44841800068934,-0.2605502500658108,5.3190306913666605,23.55023181112298,-2.605502500658108,-2.605502500658108,7.746885480000003,7.557604239999989
19,0.0,nisson,0,0,0,0,teana,0.0,0,177.9831744,-105.0289913,-155.879599,198.6473774,-74.11492177,-244.1203526,303.4872931000001,-53.72973934,-195.3879205,318.92913030000005,-134.6980929,-108.7211444,1,0.0,19:37.4,5.195646117623626,4.3526225999999895,-1.8850782300000049,2.120352600000018,198.6473774,-74.11492177,-244.1203526,324.88305588319014,203,-76,-242,-11.584721678008947,643.5682228522073,-2.237718864671593,0.5891257438077613,5.842603431322414,29.094846559140407,5.891257438077613,5.891257438077613,13.442486279999969,9.55760423999999
20,0.0,nisson,0,0,0,0,teana,0.0,0,177.9831744,-105.0289913,-155.879599,198.6473774,-74.11492177,-244.1203526,303.4872931000001,-53.72973934,-195.3879205,318.92913030000005,-134.6980929,-108.7211444,1,0.0,19:37.8,4.064398715625408,3.352622599999989,-0.8850782300000049,2.120352600000018,198.6473774,-74.11492177,-244.1203526,324.0262335058692,202,-75,-242,-11.584721678008947,642.7692744152017,-3.632878312443497,0.19897641434009905,4.763772515108219,23.22365849256966,1.9897641434009905,1.9897641434009905,9.442486279999969,7.557604239999989
21,0.0,nisson,0,0,0,0,teana,0.0,0,177.9831744,-105.0289913,-155.879599,198.6473774,-74.11492177,-244.1203526,303.4872931000001,-53.72973934,-195.3879205,318.92913030000005,-134.6980929,-108.7211444,1,0.0,19:38.2,8.09277575245834,3.352622599999989,-1.8850782300000049,7.120352600000018,198.6473774,-74.11492177,-244.1203526,320.54484865615916,202,-76,-237,-32.00652494912448,644.0432874570666,-2.0336268123742123,-0.602775875046202,8.895577713431575,43.11493143970257,-6.02775875046202,-6.02775875046202,19.746885480000003,13.55760423999999
22,0.0,nisson,0,0,0,0,teana,0.0,0,177.9831744,-105.0289913,-155.879599,198.6473774,-74.11492177,-244.1203526,303.4872931000001,-53.72973934,-195.3879205,318.92913030000005,-134.6980929,-108.7211444,1,0.0,19:38.6,4.921847429530649,4.3526225999999895,-0.8850782300000049,2.120352600000018,198.6473774,-74.11492177,-244.1203526,324.65058139482824,203,-75,-242,-11.584721678008947,642.2944575646108,-5.040766603211911,0.34259676710008125,5.573316030488533,26.096163659219545,3.4259676710008122,3.4259676710008122,11.442486279999969,8.55760423999999
23,0.0,nisson,0,0,0,0,teana,0.0,0,177.9831744,-105.0289913,-155.879599,198.6473774,-74.11492177,-244.1203526,303.4872931000001,-53.72973934,-195.3879205,318.92913030000005,-134.6980929,-108.7211444,1,0.0,19:39.0,9.105136450354687,5.3526225999999895,-1.8850782300000049,7.120352600000018,198.6473774,-74.11492177,-244.1203526,321.8089495337257,204,-76,-237,-32.00652494912448,643.0955690027985,-2.771738720930836,-0.3219636051900482,9.892823098372904,48.82736540244745,-3.2196360519004816,-3.2196360519004816,19.746885480000003,15.55760423999999
24,0.0,nisson,0,0,0,0,teana,0.0,0,177.9831744,-105.0289913,-155.879599,198.6473774,-74.11492177,-244.1203526,303.4872931000001,-53.72973934,-195.3879205,318.92913030000005,-134.6980929,-108.7211444,1,0.0,19:39.5,9.363421716422776,5.3526225999999895,-2.885078230000005,7.120352600000018,198.6473774,-74.11492177,-244.1203526,322.04658048176816,204,-77,-237,-32.00652494912448,644.3530645582885,-1.9584022714835838,-0.07565087704981543,10.146039233893218,51.8339113308558,-0.7565087704981543,-0.7565087704981543,21.746885480000003,16.55760423999999
