,Backward,Brand,Category,Class,Class_Target,Forward,Sideway,time,Mag_CarLen,Mag_CarX,Mag_CarY,Mag_CarZ,Mag_EnvX,Mag_EnvY,Mag_EnvZ,Mag_Len,Mag_X,Mag_Y,Mag_Z,Mag_Zcompoment_norm,Mag_performance_XY_plane,Mag_cosine_variations_product_XY_plane,Mag_cosine_variations_Kcriterion,Mag_square_deviation,Mag_vectorial_deviation,Mag_combined_vectorial_deviation,Mag_weighting_vectorial_deviation,Mag_each_axis_difference,Mag_each_axis_distance,Mag_detect_rate,Mag_detect_sendflag,Mag_detect_status,Mag_detect_envbias
0,1,toyota,clotplus,0.0,0,0.0,0.0,21:27.5,9.531526635329724,-2.6999999999999886,1.6000000000000014,-9.0,189.7,-23.6,-243.0,314.57431554403803,187,-22,-252,37.03703703703698,554.9959259451367,-2.9873788736375753,6.253731818436173,9.531526635329723,40.632001130128906,62.53731818436173,62.53731818436173,21.200000000000003,13.29999999999999,1.0,1,0,"[190.9884089458759, -23.773649839607597, -247.31584203562088]"
1,1,toyota,clotplus,0.0,0,0.0,0.0,21:27.9,5.220153254455282,3.300000000000012,0.6000000000000014,4.0,189.7,-23.6,-243.0,308.0568129420286,193,-23,-239,-16.460905349794274,555.6537815883037,7.75611898200161,-0.18427755976899718,5.220153254455282,24.7380580454003,-1.8427755976899718,-1.8427755976899718,6.799999999999997,7.900000000000013,1.0,1,0,"[190.9884089458759, -23.773649839607597, -247.31584203562088]"
2,1,toyota,clotplus,0.0,0,0.0,0.0,21:28.4,2.1095023109729008,0.30000000000001137,0.6000000000000014,2.0,189.7,-23.6,-243.0,307.74989845652266,190,-23,-241,-8.230452674897082,556.4640043676902,2.398272505486118,-0.28101501302739,2.1095023109729008,8.267722355279576,-2.8101501302739003,-2.8101501302739003,3.3999999999999773,2.900000000000013,3.0,1,0,"[190.9884089458759, -23.773649839607597, -247.31584203562088]"
3,1,toyota,clotplus,0.0,0,0.0,0.0,21:28.8,6.20080639917099,-4.699999999999988,0.6000000000000014,-4.0,189.7,-23.6,-243.0,309.4559742515888,185,-23,-247,16.460905349794164,557.8673454680353,-7.840288595674169,3.4203784827816346,6.20080639917099,29.96696122818994,34.20378482781634,34.20378482781634,10.59999999999998,9.29999999999999,3.0,1,0,"[190.9884089458759, -23.773649839607597, -247.31584203562088]"
4,1,toyota,clotplus,0.0,0,0.0,0.0,21:29.2,2.499999999999996,-0.6999999999999886,-2.3999999999999986,0.0,189.7,-23.6,-243.0,308.9433605048019,189,-26,-243,0.0,563.4763203945267,-17.965375367419156,0.9623329732034211,2.4999999999999956,10.224424816797459,9.623329732034211,9.623329732034211,4.799999999999997,3.099999999999987,3.0,1,0,"[190.9884089458759, -23.773649839607597, -247.31584203562088]"
5,1,toyota,clotplus,0.0,0,0.0,0.0,21:29.6,4.500000000000009,3.300000000000012,0.6000000000000014,3.0,189.7,-23.6,-243.0,308.8332883612128,193,-23,-240,-12.345679012345734,555.6537815883037,6.124017578383816,0.08849867843452736,4.500000000000009,22.06321226404566,0.8849867843452736,0.8849867843452736,5.40000000000002,6.900000000000013,3.0,1,0,"[190.9884089458759, -23.773649839607597, -247.31584203562088]"
6,1,toyota,clotplus,0.0,0,0.0,0.0,21:30.0,1.2845232578665062,-0.6999999999999886,-0.3999999999999986,1.0,189.7,-23.6,-243.0,307.99512983162583,189,-24,-242,-4.115226337448541,559.003133132074,0.8690809554978696,-0.24360368776368824,1.2845232578665062,1.9033260052350731,-2.4360368776368824,-2.4360368776368824,3.3999999999999773,2.099999999999987,3.0,1,0,"[190.9884089458759, -23.773649839607597, -247.31584203562088]"
7,1,toyota,clotplus,0.0,0,0.0,0.0,21:30.5,4.842520005121294,-2.6999999999999886,-0.3999999999999986,-4.0,189.7,-23.6,-243.0,310.7313952596358,187,-24,-247,16.460905349794164,559.5813096302402,-117.53216763459639,2.912021964602535,4.842520005121294,21.60722541500465,29.120219646025348,29.120219646025348,7.200000000000003,7.099999999999987,3.0,1,0,"[190.9884089458759, -23.773649839607597, -247.31584203562088]"
8,1,toyota,clotplus,0.0,0,0.0,0.0,21:30.9,3.801315561749649,2.300000000000012,-0.3999999999999986,3.0,189.7,-23.6,-243.0,308.2855818879632,192,-24,-240,-12.345679012345734,558.1563056514381,92.39996672601669,-0.15868166230970648,3.8013155617496492,18.21076458280141,-1.5868166230970648,-1.5868166230970648,6.799999999999997,5.70000000000001,3.0,1,0,"[190.9884089458759, -23.773649839607597, -247.31584203562088]"
9,1,toyota,clotplus,0.0,0,0.0,0.0,21:31.3,4.63141447076377,2.300000000000012,-0.3999999999999986,4.0,189.7,-23.6,-243.0,307.50772348024043,192,-24,-239,-16.460905349794274,558.1563056514381,108.15402824397191,-0.39297110397756435,4.63141447076377,21.265789654873952,-3.9297110397756434,-3.9297110397756434,8.799999999999997,6.70000000000001,3.0,1,0,"[190.9884089458759, -23.773649839607597, -247.31584203562088]"
