,_id,_index,mac,create_at_time,recv_at_time,frameCnt,data,company,road,slot_num,gwip,rssi,snr,timestamp,latency_time,magX,magY,magZ,mag_len,magT
0,AV4IrxtH-R03vmj0RKsT,parking_record_index_v2,101a0d0100cc,2017-08-22T06:44:07.109Z,2017-08-22T06:44:06.000Z,28,fcffff07f5fd5aff550023,yilan,宜蘭市中山路二段,1002,10.5.151.1,-79,25.0,1503384246.0,1.109,-523,-166,85,555.2566973931966,35
1,AV4Irycs-R03vmj0RKsi,parking_record_index_v2,101a0d0100cc,2017-08-22T06:44:10.152Z,2017-08-22T06:44:09.000Z,29,fcffff07f5fd5bff540023,yilan,宜蘭市中山路二段,1002,10.5.151.1,-76,28.0,1503384249.0,1.1520000000000001,-523,-165,84,554.8062724951836,35
2,AV4IrzLE-R03vmj0RKsr,parking_record_index_v2,101a0d0100cc,2017-08-22T06:44:13.122Z,2017-08-22T06:44:12.000Z,30,fcffff07f5fd5bff520023,yilan,宜蘭市中山路二段,1002,10.5.151.1,-78,24.5,1503384252.0,1.122,-523,-165,82,554.5069882336921,35
3,AV4Irz52-R03vmj0RKs1,parking_record_index_v2,101a0d0100cc,2017-08-22T06:44:16.116Z,2017-08-22T06:44:15.000Z,31,fcffff07f5fd5aff4f0023,yilan,宜蘭市中山路二段,1002,10.5.151.1,-77,28.0,1503384255.0,1.1159999999999999,-523,-166,79,554.369912603489,35
4,AV4Ir0oL-R03vmj0RKs-,parking_record_index_v2,101a0d0100cc,2017-08-22T06:44:19.082Z,2017-08-22T06:44:18.000Z,32,fcffff07f6fd58ff4d0023,yilan,宜蘭市中山路二段,1002,10.5.151.1,-78,25.5,1503384258.0,1.082,-522,-168,77,553.7481376943854,35
5,AV4Ir1XH-R03vmj0RKtH,parking_record_index_v2,101a0d0100cc,2017-08-22T06:44:22.085Z,2017-08-22T06:44:21.000Z,33,fcffff07f5fd54ff4e0023,yilan,宜蘭市中山路二段,1002,10.5.151.1,-77,32.0,1503384261.0,1.085,-523,-172,78,556.0548534092658,35
6,AV4Ir2Gf-R03vmj0RKtQ,parking_record_index_v2,101a0d0100cc,2017-08-22T06:44:25.117Z,2017-08-22T06:44:24.000Z,34,fcffff07f5fd55ff520023,yilan,宜蘭市中山路二段,1002,10.5.151.1,-78,29.5,1503384264.0,1.117,-523,-171,82,556.321849292296,35
7,AV4Ir21i-R03vmj0RKtY,parking_record_index_v2,101a0d0100cc,2017-08-22T06:44:28.128Z,2017-08-22T06:44:27.000Z,35,fcffff07f5fd58ff550023,yilan,宜蘭市中山路二段,1002,10.5.151.1,-78,25.0,1503384267.0,1.128,-523,-168,85,555.857895509275,35
8,AV4Ir3kX-R03vmj0RKtm,parking_record_index_v2,101a0d0100cc,2017-08-22T06:44:31.126Z,2017-08-22T06:44:30.000Z,36,fcffff07f5fd5bff550023,yilan,宜蘭市中山路二段,1002,10.5.151.1,-77,27.0,1503384270.0,1.126,-523,-165,85,554.9585570112422,35
9,AV4Ir4TW-R03vmj0RKtu,parking_record_index_v2,101a0d0100cc,2017-08-22T06:44:34.132Z,2017-08-22T06:44:33.000Z,37,fcffff07f6fd5cff510023,yilan,宜蘭市中山路二段,1002,10.5.151.1,-78,27.0,1503384273.0,1.1320000000000001,-522,-164,81,553.1193361291937,35
10,AV4Ir5Fm-R03vmj0RKt2,parking_record_index_v2,101a0d0100cc,2017-08-22T06:44:37.348Z,2017-08-22T06:44:36.000Z,38,fcffff07f6fd59ff4f0023,yilan,宜蘭市中山路二段,1002,10.5.151.1,-78,22.0,1503384276.0,1.348,-522,-167,79,553.7273697407417,35
11,AV4Ir5x0-R03vmj0RKuC,parking_record_index_v2,101a0d0100cc,2017-08-22T06:44:40.178Z,2017-08-22T06:44:39.000Z,39,fcffff07f6fd56ff4d0023,yilan,宜蘭市中山路二段,1002,10.5.151.1,-77,25.0,1503384279.0,1.178,-522,-170,77,554.3581874564495,35
12,AV4Ir6fr-R03vmj0RKuO,parking_record_index_v2,101a0d0100cc,2017-08-22T06:44:43.113Z,2017-08-22T06:44:42.000Z,40,fcffff07f6fd55ff500023,yilan,宜蘭市中山路二段,1002,10.5.151.1,-77,28.0,1503384282.0,1.113,-522,-171,80,555.0900827793629,35
13,AV4Ir7O1-R03vmj0RKuX,parking_record_index_v2,101a0d0100cc,2017-08-22T06:44:46.131Z,2017-08-22T06:44:45.000Z,41,fcffff07f3fd55ff540023,yilan,宜蘭市中山路二段,1002,10.5.151.1,-78,25.0,1503384285.0,1.131,-525,-171,84,558.4997761861682,35
